r,T
2.695625e+00,4.519176e+00
2.673804e+00,4.237161e+00
2.709982e+00,4.355923e+00
2.100078e-01,1.080373e-01
6.530731e-01,6.197691e-01
1.367928e+00,1.484774e+00
1.609045e+00,2.165409e+00
2.313123e+00,3.498535e+00
1.990137e+00,2.848610e+00
2.464749e+00,3.758738e+00
1.375765e+00,1.460165e+00
2.365350e+00,3.379587e+00
2.574527e+00,4.293618e+00
2.271237e+00,3.333424e+00
1.532263e+00,2.052964e+00
6.615594e-01,3.684683e-01
2.108790e+00,3.166621e+00
2.058764e+00,2.931699e+00
2.321989e+00,3.435825e+00
1.712884e+00,2.105053e+00
2.265746e+00,3.284970e+00
1.026150e-01,1.565495e-01
1.054672e+00,1.261786e+00
1.986413e+00,3.099883e+00
5.475618e-01,3.184860e-01
1.816887e+00,2.512250e+00
2.616365e+00,4.073535e+00
1.080898e+00,1.308002e+00
2.458700e+00,3.638553e+00
3.800064e-01,4.031410e-01
1.773524e+00,2.337754e+00
2.082890e+00,3.063346e+00
7.993460e-01,5.669339e-01
1.013640e+00,8.315416e-01
2.934122e+00,4.991074e+00
6.099437e-01,4.273625e-01
2.022229e+00,2.688274e+00
3.663350e-01,2.709014e-01
5.750971e-01,2.686245e-01
1.193606e+00,1.365720e+00
7.170923e-01,8.147447e-01
1.333456e+00,1.455028e+00
1.615884e+00,1.831113e+00
2.000623e+00,2.922235e+00
8.988877e-01,9.281860e-01
2.968621e+00,4.916271e+00
2.419554e+00,3.718960e+00
2.931212e+00,5.008946e+00
1.205320e+00,1.195108e+00
2.110054e+00,2.997277e+00
3.915689e-01,2.529277e-01
2.986848e-01,2.875215e-01
1.161221e+00,1.320295e+00
1.947896e+00,2.642710e+00
3.063466e-01,2.362523e-01
2.329839e+00,3.658656e+00
1.870097e+00,2.688016e+00
1.060737e+00,1.040831e+00
1.875758e+00,2.596957e+00
2.563890e+00,4.080592e+00
2.613052e+00,4.197729e+00
2.738713e+00,4.639960e+00
2.905860e+00,5.202754e+00
9.508122e-01,6.707667e-01
2.270505e+00,3.519472e+00
2.536575e+00,3.857813e+00
7.821861e-01,5.674149e-01
1.628949e+00,1.997126e+00
2.528166e+00,4.036706e+00
2.744068e-01,1.662399e-01
5.049924e-01,2.236605e-01
1.275710e+00,1.097268e+00
4.002457e-01,2.520437e-01
1.470557e-01,1.193671e-01
2.650392e+00,4.465307e+00
6.993653e-01,2.882934e-01
7.189155e-01,8.387816e-01
2.290823e+00,3.378088e+00
1.914781e+00,2.466156e+00
2.747279e+00,4.455123e+00
2.491257e-01,-7.549306e-03
1.219171e+00,1.274442e+00
1.449679e+00,1.832912e+00
1.331469e+00,1.788634e+00
2.342125e+00,3.496489e+00
1.021848e+00,1.171767e+00
2.814012e-01,-6.349417e-03
2.861254e+00,4.789338e+00
2.717337e+00,4.650292e+00
1.428906e+00,1.636197e+00
2.654892e+00,4.456770e+00
1.860095e+00,2.679781e+00
7.116095e-01,6.681620e-01
1.369752e+00,1.662529e+00
2.928382e+00,4.972214e+00
2.760848e+00,4.398019e+00
2.974549e-01,2.473166e-01
1.412962e+00,1.458157e+00
1.663964e+00,2.019436e+00
6.426066e-01,3.769417e-01
4.717812e-01,3.938075e-01
2.814484e+00,4.926588e+00
1.924431e+00,2.784131e+00
7.445744e-01,8.006239e-01
1.339768e+00,1.697131e+00
2.305303e-01,-1.581296e-01
3.935530e-01,2.428731e-01
1.644606e+00,2.132915e+00
1.682368e+00,2.081276e+00
2.855511e-01,2.884732e-01
2.241660e+00,3.248734e+00
1.589392e+00,2.212701e+00
2.247642e+00,3.404152e+00
6.665937e-01,5.297480e-01
2.457747e+00,3.750207e+00
1.534567e+00,1.831762e+00
2.010423e+00,2.721719e+00
2.955411e+00,5.112107e+00
1.415246e+00,1.576897e+00
1.706536e+00,2.358289e+00
4.426331e-01,1.365210e-01
1.446777e+00,1.713517e+00
3.061564e-01,2.398576e-01
2.962918e+00,4.742378e+00
2.557038e+00,4.047790e+00
7.231732e-01,6.363339e-01
2.894505e+00,5.051116e+00
4.534132e-01,5.797173e-01
2.867902e+00,4.806038e+00
6.753602e-01,3.753693e-01
2.383748e+00,3.638594e+00
2.745734e+00,4.753369e+00
2.351597e+00,3.612304e+00
4.117688e-01,1.763333e-02
2.329926e+00,3.532000e+00
1.327538e+00,1.491661e+00
8.763830e-01,8.901786e-01
2.360554e+00,3.687905e+00
1.959931e+00,2.859197e+00
1.811373e+00,2.279356e+00
2.867596e+00,4.785036e+00
2.768446e+00,4.611335e+00
2.889953e+00,4.993859e+00
1.112757e+00,1.137164e+00
2.928415e+00,4.913751e+00
3.457782e-01,2.786957e-01
2.077161e+00,2.965092e+00
5.622663e-01,4.175843e-01
2.586602e+00,4.171965e+00
2.518639e+00,3.862269e+00
2.788518e+00,4.879348e+00
1.362893e-01,9.152984e-02
2.935474e+00,4.935863e+00
2.691627e-01,4.948595e-01
2.133965e+00,3.225513e+00
2.691525e+00,4.274206e+00
1.177660e+00,1.408652e+00
3.779623e-01,1.462528e-01
2.449232e+00,3.957297e+00
2.254977e+00,3.465519e+00
6.845440e-01,5.960902e-01
2.757825e+00,4.365798e+00
2.223095e+00,3.253472e+00
1.692853e+00,2.263261e+00
9.536904e-01,6.991563e-01
2.744209e-01,1.159915e-01
4.485147e-01,2.555317e-01
1.668576e+00,2.218656e+00
2.040953e-01,-1.915701e-01
9.354780e-01,9.432218e-01
2.668320e+00,4.202427e+00
8.904782e-01,8.411820e-01
5.111782e-01,4.634099e-01
1.769395e+00,2.229847e+00
2.653799e+00,4.316249e+00
7.420850e-01,3.979956e-01
2.727647e+00,4.374728e+00
2.470163e+00,3.744131e+00
1.858364e+00,2.372213e+00
2.562493e+00,3.876630e+00
2.596885e+00,4.219861e+00
1.593908e+00,2.047287e+00
1.298102e+00,1.601958e+00
1.875274e+00,2.987915e+00
7.869743e-01,6.815798e-01
2.691696e+00,4.148604e+00
2.784266e+00,5.050813e+00
7.201593e-01,6.884831e-01
1.470725e+00,1.795151e+00
1.617964e+00,2.196067e+00
1.154250e+00,1.219884e+00
2.251683e+00,3.477568e+00
1.846518e+00,2.689996e+00
1.376971e+00,2.001313e+00
2.034251e+00,2.787627e+00
1.888313e+00,2.605271e+00
1.284706e+00,1.642474e+00
7.053140e-01,6.237523e-01
2.561600e-01,2.038211e-01
1.360342e+00,1.382408e+00
1.842790e+00,2.336130e+00
2.476631e+00,4.026806e+00
1.457763e+00,1.608698e+00
2.026409e+00,2.831856e+00
1.823788e+00,2.574346e+00
2.179249e+00,3.108711e+00
2.404350e+00,3.571460e+00
2.280790e+00,3.594052e+00
2.659111e+00,4.485663e+00
2.148292e+00,2.908018e+00
5.441637e-01,2.244905e-01
1.286527e+00,1.406877e+00
2.502047e+00,3.857302e+00
1.873716e+00,2.528687e+00
2.502444e+00,3.764809e+00
2.262828e+00,3.526306e+00
2.729794e+00,4.390172e+00
1.775442e+00,2.264125e+00
2.722579e+00,4.757994e+00
1.740493e+00,2.318782e+00
4.047608e-01,6.032000e-01
9.767214e-01,9.676360e-01
1.739638e+00,2.096107e+00
3.907533e-01,2.445265e-01
2.821052e+00,4.800721e+00
2.686899e+00,4.429941e+00
2.892707e+00,4.708939e+00
1.927905e+00,2.491647e+00
5.128611e-01,2.662496e-01
2.232603e+00,3.355352e+00
1.586182e+00,2.208120e+00
6.864336e-01,8.487982e-01
2.810005e+00,4.347761e+00
1.230576e+00,1.379003e+00
9.699253e-01,5.946498e-01
1.154955e+00,1.278105e+00
1.297054e+00,1.436746e+00
3.395623e-01,1.276741e-01
2.717040e+00,4.428986e+00
2.367154e+00,3.383680e+00
7.345904e-01,8.531137e-01
2.522287e+00,4.300318e+00
2.288929e+00,3.186398e+00
3.479602e-01,9.487611e-02
1.169140e+00,1.279406e+00
1.296070e+00,1.376056e+00
1.481026e+00,1.931931e+00
6.973680e-01,5.628885e-01
8.900398e-01,6.863548e-01
2.153435e+00,3.298759e+00
8.227634e-01,7.493007e-01
1.603759e+00,2.134314e+00
2.216546e+00,3.310485e+00
5.474385e-01,5.741642e-01
1.663530e+00,2.382113e+00
2.995166e+00,5.197010e+00
1.304223e+00,1.532680e+00
4.059715e-01,4.447409e-01
1.414549e+00,1.709303e+00
9.651910e-01,6.494525e-01
2.314184e+00,3.569100e+00
1.084118e+00,1.115884e+00
2.313505e+00,3.471738e+00
3.566552e-01,1.665383e-01
5.080985e-01,5.899105e-01
2.228164e+00,3.329408e+00
1.138214e+00,1.210685e+00
2.456923e+00,3.922135e+00
2.146068e+00,3.114102e+00
9.323616e-01,7.688143e-01
4.002568e-01,2.466157e-01
2.479806e+00,3.808157e+00
2.449609e+00,3.846635e+00
1.299418e+00,1.500801e+00
2.819798e+00,4.587323e+00
1.240439e+00,1.274416e+00
2.908638e+00,5.332292e+00
2.059434e+00,2.875944e+00
1.711427e+00,2.190638e+00
3.239641e-01,3.380445e-01
2.728325e+00,4.708200e+00
4.939470e-01,2.222735e-01
4.107892e-01,4.901266e-01
7.066510e-01,6.545941e-01
2.087239e+00,3.330689e+00
1.065678e+00,9.010900e-01
1.951556e+00,2.614766e+00
2.528747e+00,3.721685e+00
3.450001e-01,-1.338606e-01
2.448450e+00,3.944519e+00
1.470945e+00,1.683955e+00
2.682142e+00,4.559623e+00
2.238686e+00,3.249757e+00
2.353525e+00,3.530257e+00
3.561521e-01,2.235801e-01
9.367506e-01,8.135506e-01
2.307044e+00,3.424561e+00
1.378072e+00,1.280239e+00
3.686863e-01,2.703156e-01
2.713062e+00,4.453404e+00
7.701028e-01,5.938487e-01
1.423318e+00,1.734546e+00
2.348090e+00,3.768462e+00
4.310078e-01,1.957617e-01
1.681000e+00,1.968475e+00
2.111586e+00,2.856969e+00
7.347461e-01,7.274544e-01
2.250172e+00,3.464427e+00
9.616225e-01,8.386949e-01
1.842997e+00,2.516249e+00
4.189881e-01,1.889262e-01
2.428836e+00,3.987450e+00
1.906682e+00,2.831306e+00
1.663572e-01,3.878781e-04
1.299067e+00,1.683798e+00
1.476057e-01,1.168593e-01
2.538184e+00,4.224784e+00
1.919144e+00,2.690375e+00
7.940002e-01,6.967833e-01
2.971312e+00,5.191193e+00
2.534751e+00,4.095915e+00
6.255887e-01,6.726896e-01
1.759564e+00,2.376429e+00
2.106880e+00,2.975749e+00
2.771024e+00,4.519951e+00
1.640907e+00,2.048348e+00
1.816516e+00,2.133886e+00
2.551051e+00,4.152822e+00
2.671742e+00,4.376400e+00
9.668802e-01,8.772166e-01
2.449462e+00,3.797871e+00
1.244285e+00,1.508971e+00
2.042173e+00,2.796662e+00
1.156143e+00,1.319390e+00
2.922029e+00,5.100801e+00
2.443821e+00,3.585388e+00
2.544982e+00,4.286701e+00
7.932253e-01,7.766493e-01
2.140867e+00,3.283864e+00
8.301432e-01,7.253399e-01
9.659768e-01,9.747939e-01
1.421878e+00,1.632116e+00
6.194663e-01,2.227061e-01
8.277762e-01,9.706810e-01
1.468928e+00,1.888494e+00
1.391117e+00,1.553265e+00
1.579000e+00,1.980572e+00
2.209257e+00,3.173381e+00
1.680900e+00,2.245272e+00
2.362877e+00,3.532770e+00
7.581199e-01,6.338595e-01
2.009690e+00,2.511768e+00
5.344055e-01,2.720490e-01
6.909490e-01,4.729763e-01
2.603667e-01,7.832424e-02
2.098041e+00,3.027494e+00
9.649601e-01,1.053652e+00
8.187582e-01,8.791907e-01
4.183041e-01,3.942327e-01
2.646861e+00,3.896060e+00
2.927625e+00,4.751149e+00
1.402006e-01,-1.163576e-01
2.386635e-01,-4.601752e-02
2.978687e-01,1.745944e-01
4.738141e-01,3.634445e-01
1.798719e+00,2.242275e+00
1.595008e+00,1.858816e+00
1.657498e+00,2.219240e+00
9.284779e-01,8.023721e-01
1.672543e+00,2.172855e+00
1.993971e+00,2.548349e+00
2.208197e+00,3.308454e+00
1.415679e+00,1.802317e+00
1.975801e+00,3.154508e+00
9.717375e-01,8.689938e-01
1.713277e+00,2.399043e+00
2.334663e+00,3.260245e+00
1.971503e+00,2.722793e+00
1.064347e+00,1.194968e+00
1.135665e+00,1.104815e+00
1.480965e+00,1.908732e+00
1.966658e+00,2.515667e+00
1.813846e+00,2.483361e+00
1.679600e+00,2.494509e+00
1.171344e+00,1.250468e+00
2.498629e+00,3.619946e+00
2.794362e-01,1.440751e-01
5.474599e-01,6.123711e-01
4.464338e-01,3.303275e-01
7.617525e-01,6.999016e-01
1.268384e+00,1.462978e+00
7.609291e-01,6.688751e-01
1.715018e+00,2.064646e+00
1.314740e+00,1.614626e+00
2.627130e+00,4.126621e+00
1.558140e+00,1.662382e+00
1.218343e-01,2.194699e-03
2.507873e+00,3.988910e+00
9.100457e-01,7.827407e-01
2.379528e+00,3.612376e+00
7.082971e-01,6.780728e-01
1.308614e+00,1.452429e+00
2.053574e+00,3.029578e+00
2.482139e+00,3.630239e+00
8.343986e-01,8.359663e-01
2.802147e+00,4.671042e+00
2.207022e+00,3.168030e+00
3.067171e-01,5.489534e-02
2.319577e+00,3.603336e+00
2.772013e+00,4.692694e+00
9.885142e-01,1.341781e+00
2.826446e+00,4.704150e+00
9.120924e-01,9.728832e-01
2.375578e-01,2.504347e-01
4.097160e-01,2.209091e-01
5.958453e-01,4.875281e-01
3.563140e-01,4.010829e-01
1.800240e+00,2.234711e+00
1.826100e+00,2.562512e+00
7.894013e-01,5.592092e-01
2.265218e+00,3.415828e+00
1.873753e+00,2.413193e+00
2.886311e+00,5.040510e+00
1.269643e+00,1.386141e+00
3.164821e-01,2.106776e-01
8.743462e-01,7.996807e-01
5.336046e-01,2.109282e-01
2.619379e+00,4.254919e+00
2.300158e+00,3.360857e+00
2.635759e+00,4.440319e+00
1.385396e+00,1.522597e+00
1.947195e+00,2.882924e+00
1.542738e+00,2.022665e+00
1.545145e+00,2.130182e+00
1.590864e+00,2.080238e+00
1.418195e-01,-1.184912e-03
1.793249e+00,2.373929e+00
2.209752e+00,3.126965e+00
2.162404e+00,3.031041e+00
8.177976e-01,8.496682e-01
1.573684e+00,1.892122e+00
2.515587e+00,4.063183e+00
2.273413e+00,3.576447e+00
7.991278e-01,7.810286e-01
1.298677e+00,1.634385e+00
2.053094e+00,2.796017e+00
1.277577e+00,1.292651e+00
1.028078e+00,7.943707e-01
1.550616e+00,1.849452e+00
1.973978e+00,2.948650e+00
1.813843e+00,2.692612e+00
8.318683e-01,7.618064e-01
2.271525e+00,3.381273e+00
3.727940e-01,3.646978e-01
1.043224e+00,9.033019e-01
1.779019e+00,2.295554e+00
1.862361e+00,2.672620e+00
3.563765e-01,-7.453943e-02
2.138223e-01,-1.641719e-02
1.842100e+00,2.466078e+00
2.494420e+00,4.101691e+00
1.561814e+00,2.199163e+00
7.641539e-01,6.496110e-01
2.786892e+00,4.522908e+00
1.524036e+00,1.842810e+00
2.994116e+00,5.076328e+00
4.904243e-01,5.261733e-01
9.334616e-01,7.773169e-01
2.381503e+00,3.460980e+00
2.251405e+00,3.377596e+00
3.090374e-01,-1.823825e-01
8.705110e-01,5.580528e-01
1.917262e-01,1.170078e-01
1.613093e+00,2.032122e+00
1.373546e+00,1.578460e+00
1.109234e+00,9.125046e-01
1.172782e+00,9.227695e-01
2.219815e+00,3.297748e+00
1.058918e+00,8.057560e-01
1.234588e+00,1.212922e+00
8.583852e-01,7.097655e-01
2.585538e+00,4.235663e+00
1.815541e+00,2.658528e+00
2.242191e+00,3.340379e+00
1.037755e+00,1.132416e+00
2.152145e+00,3.063277e+00
2.927691e+00,5.188624e+00
2.054873e+00,2.797169e+00
1.178050e+00,1.348756e+00
5.580017e-01,4.417929e-01
2.296298e+00,3.461414e+00
1.060950e+00,8.341472e-01
2.462351e+00,3.638119e+00
1.303249e+00,1.394849e+00
2.903171e+00,4.988531e+00
2.296073e+00,3.744492e+00
1.877760e+00,2.430394e+00
1.885397e+00,2.529658e+00
7.538727e-01,8.956727e-01
2.648924e+00,4.381878e+00
2.589264e+00,4.355681e+00
4.309624e-01,1.685659e-02
1.056894e+00,1.256575e+00
2.993539e+00,5.238089e+00
2.772393e+00,4.593897e+00
1.861609e+00,2.464825e+00
2.817756e+00,4.710950e+00
1.378093e+00,1.679034e+00
1.791728e-01,-4.275508e-02
2.068278e+00,3.175621e+00
6.618411e-01,4.616194e-01
1.703176e+00,2.095429e+00
1.085563e-01,5.094306e-02
2.664516e+00,4.260482e+00
1.848640e+00,2.542577e+00
2.808175e+00,4.850258e+00
1.343429e-01,-1.487130e-01
3.786529e-01,2.466060e-01
1.675482e+00,2.337708e+00
2.622434e-01,1.168153e-01
1.476268e-01,-2.214726e-01
1.905133e+00,2.582224e+00
1.612848e+00,2.026264e+00
1.036723e+00,9.971963e-01
8.089735e-01,8.939194e-01
2.906917e+00,4.968671e+00
1.295254e+00,1.396239e+00
2.792914e+00,4.560983e+00
1.474717e+00,1.815309e+00
2.593543e+00,4.226218e+00
2.562322e-01,1.149070e-01
5.001477e-01,5.079314e-01
2.526459e+00,4.349693e+00
1.070621e+00,9.960279e-01
1.133091e+00,1.063252e+00
9.844399e-01,9.346529e-01
1.954622e+00,2.763484e+00
1.884906e+00,2.668876e+00
2.415169e+00,3.909479e+00
2.130783e+00,3.057140e+00
2.979309e+00,5.062909e+00
8.796260e-01,5.338560e-01
2.513760e+00,3.883857e+00
7.785654e-01,9.766012e-01
2.684546e+00,4.466082e+00
2.968874e+00,5.201886e+00
7.793611e-01,4.957521e-01
6.118739e-01,2.885274e-01
7.153469e-01,7.484333e-01
1.498644e+00,1.683657e+00
1.140432e+00,1.021336e+00
1.416388e+00,1.730932e+00
2.439434e+00,3.545233e+00
1.245261e+00,1.362662e+00
3.303127e-01,1.860726e-01
2.839013e+00,4.939617e+00
9.090586e-01,8.849223e-01
2.700430e+00,4.352286e+00
2.267035e+00,3.091452e+00
2.496191e+00,3.902656e+00
1.280270e+00,1.686100e+00
1.949118e+00,2.522486e+00
1.776082e+00,2.461477e+00
1.853268e+00,2.220650e+00
2.582741e-01,3.052527e-01
6.202133e-01,6.992203e-01
2.639308e+00,4.228854e+00
1.357776e+00,1.464892e+00
1.913076e+00,2.514903e+00
1.018615e-01,1.265109e-01
8.065645e-01,9.387997e-01
1.306000e+00,1.500046e+00
4.501913e-01,2.276850e-01
1.891476e+00,2.414928e+00
1.538295e+00,1.877472e+00
9.302248e-01,8.545705e-01
2.006128e-01,3.298688e-02
2.314715e+00,3.724285e+00
2.586978e+00,3.998505e+00
1.585455e+00,1.884084e+00
2.253687e+00,3.328791e+00
2.980409e+00,5.292143e+00
1.162062e-01,5.572433e-02
4.695473e-01,2.863456e-01
2.454015e+00,3.641157e+00
1.954850e+00,2.632765e+00
2.025871e+00,2.746538e+00
2.334530e+00,3.479246e+00
1.749591e+00,2.234083e+00
2.128204e+00,3.204982e+00
9.902721e-01,1.070553e+00
2.963965e+00,4.903023e+00
1.292356e+00,1.252971e+00
2.201373e+00,3.240824e+00
8.413367e-01,8.309463e-01
2.429288e+00,3.728502e+00
1.833331e+00,2.687291e+00
1.258877e+00,1.187753e+00
3.740735e-01,3.870105e-01
2.666190e+00,4.304903e+00
2.373864e+00,3.789117e+00
5.495574e-01,8.474733e-01
9.380432e-01,8.832993e-01
1.618624e+00,2.020989e+00
1.539647e+00,2.083595e+00
1.742154e+00,2.250273e+00
6.114563e-01,4.443497e-01
1.246150e+00,1.094410e+00
5.805037e-01,4.955739e-01
1.028535e+00,1.039007e+00
2.619713e+00,4.522732e+00
1.477038e-01,2.650954e-01
1.522248e+00,1.873175e+00
2.647935e+00,4.259116e+00
1.954342e+00,2.912908e+00
2.462071e+00,3.761285e+00
2.319697e+00,3.666100e+00
1.195984e+00,1.418029e+00
1.919499e+00,2.606085e+00
1.851028e+00,2.618867e+00
2.901916e+00,4.785535e+00
1.865046e+00,2.415623e+00
4.782736e-01,5.437852e-01
1.637692e+00,1.826899e+00
2.850188e-01,8.248550e-02
2.619707e-01,-3.981794e-03
2.670553e+00,4.376814e+00
2.497741e+00,3.908207e+00
1.102619e+00,1.124638e+00
9.637252e-01,1.008573e+00
8.821834e-01,8.263911e-01
2.733647e+00,4.508505e+00
1.462867e+00,1.909363e+00
1.941635e+00,2.747148e+00
7.157123e-01,5.467586e-01
2.992528e+00,4.975103e+00
8.184000e-01,4.697084e-01
2.340149e+00,3.656613e+00
1.659254e+00,2.017989e+00
7.850138e-01,4.327746e-01
2.855927e+00,4.856270e+00
4.001210e-01,2.570283e-01
1.434862e+00,1.602407e+00
2.446576e+00,3.613259e+00
1.582363e+00,2.035613e+00
2.957197e+00,4.841921e+00
2.970527e+00,5.113368e+00
2.409344e+00,3.600242e+00
1.823108e+00,2.582126e+00
2.045644e+00,2.684941e+00
2.025483e+00,2.702870e+00
1.408228e+00,1.608881e+00
8.830061e-01,1.035924e+00
2.570823e+00,4.229446e+00
2.129117e-01,-2.187878e-01
1.490325e+00,1.902732e+00
1.985380e+00,2.708349e+00
2.516290e+00,4.136521e+00
2.315328e+00,3.454220e+00
1.353840e+00,1.607249e+00
2.628907e+00,4.221441e+00
2.612798e+00,4.310748e+00
2.614714e+00,4.142289e+00
1.186471e-01,4.716527e-01
2.431011e+00,3.900500e+00
3.650566e-01,4.497734e-03
4.031152e-01,-3.292618e-02
7.463063e-01,6.363060e-01
2.676396e+00,4.497115e+00
2.866044e+00,4.950156e+00
1.747707e+00,2.342399e+00
1.517999e+00,1.957630e+00
8.065381e-01,4.568564e-01
2.107837e-01,5.840138e-01
1.771515e+00,2.189080e+00
2.697246e+00,4.481855e+00
2.619799e+00,4.126831e+00
5.022079e-01,4.225076e-01
1.516356e+00,2.016483e+00
1.341587e+00,1.599272e+00
1.385806e-01,-1.623281e-01
1.332818e+00,1.594599e+00
7.514922e-01,7.928762e-01
2.089372e+00,3.255937e+00
2.519604e+00,4.055413e+00
2.029972e+00,2.774208e+00
2.540593e+00,4.118621e+00
3.746800e-01,9.423457e-02
1.015370e+00,9.975987e-01
5.652663e-01,3.595762e-01
2.857318e+00,4.827916e+00
1.098020e+00,9.398652e-01
2.289637e+00,3.276013e+00
1.654773e+00,2.318134e+00
2.602284e+00,4.256633e+00
2.080148e+00,3.006583e+00
1.242622e+00,1.501140e+00
5.810126e-01,3.961994e-01
1.434618e+00,1.660083e+00
1.797501e+00,2.567376e+00
8.261206e-01,1.081736e+00
6.972517e-01,6.295960e-01
4.092970e-01,4.494281e-01
2.260224e+00,3.163568e+00
5.197816e-01,4.061321e-01
2.832243e+00,4.800915e+00
3.216866e-01,1.238813e-01
2.138737e+00,3.191992e+00
3.458117e-01,2.195196e-01
1.846439e+00,2.686047e+00
1.689297e+00,2.476078e+00
3.133868e-01,1.787492e-02
4.917321e-01,1.641299e-01
1.092266e-01,-2.930040e-01
6.068760e-01,1.937509e-01
2.791536e+00,4.584791e+00
2.982575e+00,4.838013e+00
1.635822e+00,2.103881e+00
2.708921e+00,4.274250e+00
1.343018e+00,1.503446e+00
2.750836e+00,4.699988e+00
1.483488e+00,1.996262e+00
8.624304e-01,7.456655e-01
5.251877e-01,3.763158e-01
2.545290e+00,4.245637e+00
1.179499e+00,1.365004e+00
3.092854e-01,1.210325e-01
1.904479e+00,2.486077e+00
9.364949e-01,9.104284e-01
2.622163e+00,4.367664e+00
1.759031e+00,2.521816e+00
2.267089e+00,3.369322e+00
1.861954e+00,2.678821e+00
2.332035e+00,3.646987e+00
2.970853e+00,5.090949e+00
1.675912e+00,1.869345e+00
2.701259e+00,4.707096e+00
6.804392e-01,5.719752e-01
2.698724e+00,4.239104e+00
9.081533e-01,7.470164e-01
2.176966e+00,3.512591e+00
2.037716e+00,2.922675e+00
3.508432e-01,2.372989e-01
1.036521e+00,1.109048e+00
2.254370e+00,3.003502e+00
1.655552e+00,2.214380e+00
1.982632e+00,2.758293e+00
1.580934e+00,2.110778e+00
2.136130e+00,3.235793e+00
1.892775e+00,2.629540e+00
2.004751e+00,2.682422e+00
1.554175e+00,1.965042e+00
4.389503e-01,3.436838e-01
1.423497e+00,1.954189e+00
1.748044e+00,2.195344e+00
1.220381e+00,1.331681e+00
1.400215e-01,2.562441e-01
6.258262e-01,2.847752e-01
2.147927e+00,2.938393e+00
1.547704e+00,2.027383e+00
6.579831e-01,9.115978e-01
1.292786e+00,1.377162e+00
2.905305e+00,4.962181e+00
1.287813e+00,1.197530e+00
9.356935e-01,9.395662e-01
6.161017e-01,4.474852e-01
2.472450e+00,4.047474e+00
1.340001e+00,1.351843e+00
2.225585e+00,3.113023e+00
2.945688e+00,5.021263e+00
2.342718e-01,1.006000e-01
2.796073e+00,4.625018e+00
1.976220e+00,2.771184e+00
5.623254e-01,4.044678e-01
7.942642e-01,9.264239e-01
1.106544e+00,1.041477e+00
3.039968e-01,-1.685601e-02
1.333890e+00,1.413454e+00
6.036682e-01,3.537945e-01
2.208650e+00,3.447153e+00
2.437920e+00,3.703310e+00
2.964811e+00,5.071008e+00
2.134720e+00,3.187555e+00
1.621665e+00,2.140029e+00
1.347679e+00,1.593892e+00
1.116486e+00,1.049440e+00
2.398165e+00,4.029034e+00
2.169254e+00,3.219007e+00
8.129357e-01,9.106353e-01
7.858241e-01,7.069567e-01
1.125898e+00,1.171866e+00
1.140761e+00,1.266502e+00
1.599430e+00,1.862417e+00
8.911402e-01,9.455947e-01
2.572395e+00,4.564425e+00
5.298485e-01,3.866033e-01
2.169138e+00,3.054004e+00
1.273242e+00,1.410077e+00
2.829884e+00,4.534564e+00
1.869388e+00,2.802739e+00
2.979570e-01,-2.816112e-02
1.160135e+00,1.120288e+00
1.623156e+00,1.932805e+00
2.669705e+00,4.422898e+00
2.964169e+00,5.271231e+00
7.080789e-01,4.991958e-01
1.689933e+00,2.092287e+00
2.618350e+00,4.256100e+00
1.796550e+00,2.113392e+00
3.461878e-01,3.193805e-01
2.585850e+00,4.629176e+00
6.923754e-01,3.457321e-01
7.431411e-01,4.877550e-01
5.340654e-01,2.459546e-01
2.738250e+00,4.285827e+00
1.319783e+00,1.506831e+00
2.248180e+00,3.499776e+00
8.461808e-01,7.095215e-01
1.280372e+00,1.634494e+00
1.453307e-01,1.064636e-01
1.936988e+00,2.489788e+00
1.777439e+00,2.301350e+00
2.701036e+00,4.765248e+00
1.239383e+00,1.520891e+00
2.410872e-01,3.482602e-01
9.894352e-01,8.850924e-01
2.055710e+00,2.965650e+00
1.191929e+00,1.217412e+00
2.727476e+00,4.518643e+00
2.479028e+00,4.314165e+00
8.580274e-01,9.517221e-01
4.358628e-01,-6.026898e-02
5.051337e-01,3.658694e-01
6.053913e-01,3.860664e-01
1.529239e+00,1.933612e+00
2.142885e+00,3.178555e+00
8.731085e-01,6.627320e-01
2.322612e+00,3.619824e+00
2.058222e+00,3.097449e+00
1.298923e+00,1.428050e+00
1.133120e-01,3.444220e-02
1.189427e+00,1.226846e+00
1.027748e+00,1.083540e+00
2.080288e+00,2.914878e+00
2.662864e+00,4.551137e+00
1.443718e+00,1.648092e+00
2.627088e+00,4.454562e+00
2.644790e+00,4.104402e+00
2.042750e-01,-2.309761e-01
1.917503e+00,2.708467e+00
6.153797e-01,6.117032e-01
2.538384e+00,4.045652e+00
2.195362e+00,3.386865e+00
2.342992e-01,-3.650513e-02
2.776303e-01,-1.971382e-01
6.777692e-01,4.759132e-01
2.881620e-01,1.051923e-01
1.407238e+00,1.794086e+00
2.101058e+00,3.179863e+00
9.405616e-01,8.948464e-01
1.348083e+00,1.374811e+00
4.054165e-01,3.288039e-01
1.953845e+00,2.462615e+00
2.271940e+00,3.464156e+00
2.302551e+00,3.736370e+00
7.955842e-01,7.429624e-01
2.399348e+00,3.570798e+00
2.140508e+00,3.274231e+00
2.561170e+00,4.383391e+00
1.500190e+00,1.836595e+00
2.989510e+00,5.252193e+00
1.744889e+00,2.386945e+00
7.311406e-01,3.412022e-01
