omega,S
4.265003e+00,1.450443e+00
6.233200e+00,1.829890e+00
2.423877e+00,8.853683e-01
6.563938e+00,1.881591e+00
2.601213e+00,9.559779e-01
1.150856e+00,1.405059e-01
9.128968e+00,2.211453e+00
9.249027e+00,2.224518e+00
5.990554e+00,1.790184e+00
4.536916e+00,1.512248e+00
3.696679e+00,1.307435e+00
4.781620e+00,1.564779e+00
7.551123e+00,2.021696e+00
2.762159e+00,1.016013e+00
2.283528e+00,8.257216e-01
6.484182e+00,1.869366e+00
5.385294e+00,1.683672e+00
4.495398e+00,1.503054e+00
6.510255e+00,1.873379e+00
7.055565e+00,1.953817e+00
9.583958e+00,2.260091e+00
4.677948e+00,1.542860e+00
3.927240e+00,1.367937e+00
3.536667e+00,1.263185e+00
6.954148e+00,1.939338e+00
5.277369e+00,1.663428e+00
2.659668e+00,9.782012e-01
7.254412e+00,1.981610e+00
9.341797e+00,2.234499e+00
2.773295e+00,1.020036e+00
3.764687e+00,1.325665e+00
2.313836e+00,8.389066e-01
6.132048e+00,1.813529e+00
3.677878e+00,1.302336e+00
5.262250e+00,1.660559e+00
2.431322e+00,8.884351e-01
5.481491e+00,1.701377e+00
1.479647e+00,3.918036e-01
1.444916e+00,3.680512e-01
8.568804e+00,2.148128e+00
1.290414e+00,2.549630e-01
4.263757e+00,1.450151e+00
5.078611e+00,1.625038e+00
9.175448e+00,2.216531e+00
8.342711e+00,2.121388e+00
5.724714e+00,1.744793e+00
5.699734e+00,1.740419e+00
5.975630e+00,1.787689e+00
3.954592e+00,1.374877e+00
2.051710e+00,7.186735e-01
9.884990e+00,2.291017e+00
5.411106e+00,1.688453e+00
9.018820e+00,2.199313e+00
4.106206e+00,1.412500e+00
2.571751e+00,9.445869e-01
2.322344e+00,8.425772e-01
4.394308e+00,1.480310e+00
3.613427e+00,1.284657e+00
8.860637e+00,2.181619e+00
4.928299e+00,1.594994e+00
9.391763e+00,2.239833e+00
1.476380e+00,3.895929e-01
5.122624e+00,1.633667e+00
2.344504e+00,8.520739e-01
3.652565e+00,1.295430e+00
7.144800e+00,1.966385e+00
3.318090e+00,1.199389e+00
6.894932e+00,1.930787e+00
4.033866e+00,1.394725e+00
2.702985e+00,9.943566e-01
6.384226e+00,1.853830e+00
2.227730e+00,8.009831e-01
8.245750e+00,2.109698e+00
9.427625e+00,2.243644e+00
6.960752e+00,1.940287e+00
4.136202e+00,1.419778e+00
2.505826e+00,9.186186e-01
3.797544e+00,1.334354e+00
7.611639e+00,2.029679e+00
6.187498e+00,1.822531e+00
7.577875e+00,2.025233e+00
4.680860e+00,1.543482e+00
2.353530e+00,8.559162e-01
1.472724e+00,3.871135e-01
8.467885e+00,2.136281e+00
9.304011e+00,2.230446e+00
9.734841e+00,2.275711e+00
1.303179e+00,2.648066e-01
9.839740e+00,2.286429e+00
7.399364e+00,2.001394e+00
9.165420e+00,2.215438e+00
8.562629e+00,2.147407e+00
4.275608e+00,1.452926e+00
8.541397e+00,2.144925e+00
8.538986e+00,2.144642e+00
4.749878e+00,1.558119e+00
2.808901e+00,1.032793e+00
7.306208e+00,1.988724e+00
7.811772e+00,2.055632e+00
1.123044e+00,1.160428e-01
3.133791e+00,1.142244e+00
4.415098e+00,1.485030e+00
4.069580e+00,1.403540e+00
1.895669e+00,6.395717e-01
5.175720e+00,1.643978e+00
2.150927e+00,7.658990e-01
8.956996e+00,2.192435e+00
5.319082e+00,1.671301e+00
6.564032e+00,1.881605e+00
2.090368e+00,7.373399e-01
3.776367e+00,1.328762e+00
2.804351e+00,1.031172e+00
6.043346e+00,1.798958e+00
2.992773e+00,1.096201e+00
1.948162e+00,6.668863e-01
2.367954e+00,8.620264e-01
1.814237e+00,5.956651e-01
5.183469e+00,1.645475e+00
6.477749e+00,1.868373e+00
2.497975e+00,9.154803e-01
8.518359e+00,2.142224e+00
8.580192e+00,2.149456e+00
3.273680e+00,1.185915e+00
9.748444e+00,2.277108e+00
1.637556e+00,4.932049e-01
3.883793e+00,1.356812e+00
9.783967e+00,2.280745e+00
5.504016e+00,1.705478e+00
7.265811e+00,1.983180e+00
1.374543e+00,3.181214e-01
9.390538e+00,2.239703e+00
9.086478e+00,2.206787e+00
1.012840e+00,1.275843e-02
3.406722e+00,1.225750e+00
3.098115e+00,1.130794e+00
7.659517e+00,2.035949e+00
1.807481e+00,5.919342e-01
7.627364e+00,2.031742e+00
9.169151e+00,2.215845e+00
2.255595e+00,8.134140e-01
4.800343e+00,1.568687e+00
4.758811e+00,1.559998e+00
2.795237e+00,1.027917e+00
2.920415e+00,1.071726e+00
1.808569e+00,5.925359e-01
3.398337e+00,1.223286e+00
8.655467e+00,2.158191e+00
7.920960e+00,2.069512e+00
6.112218e+00,1.810290e+00
9.209895e+00,2.220278e+00
1.432476e+00,3.594047e-01
2.954585e+00,1.083358e+00
6.770818e+00,1.912622e+00
7.364199e+00,1.996630e+00
3.929611e+00,1.368540e+00
5.575492e+00,1.718381e+00
6.057273e+00,1.801260e+00
4.116915e+00,1.415104e+00
5.590125e+00,1.721002e+00
7.909027e+00,2.068005e+00
4.117689e+00,1.415292e+00
8.666250e+00,2.159436e+00
6.259091e+00,1.834035e+00
5.659080e+00,1.733261e+00
3.970314e+00,1.378845e+00
4.444182e+00,1.491596e+00
9.246756e+00,2.224273e+00
4.559160e+00,1.517138e+00
7.341870e+00,1.993594e+00
7.835467e+00,2.058661e+00
7.990410e+00,2.078242e+00
8.121271e+00,2.094487e+00
6.615419e+00,1.889403e+00
3.629869e+00,1.289197e+00
3.887768e+00,1.357835e+00
1.649622e+00,5.005461e-01
7.326257e+00,1.991465e+00
2.097827e+00,7.409019e-01
6.965508e+00,1.940971e+00
1.180541e+00,1.659729e-01
7.070911e+00,1.955989e+00
1.538885e+00,4.310580e-01
4.917684e+00,1.592838e+00
5.875956e+00,1.770869e+00
9.322030e+00,2.232380e+00
4.248238e+00,1.446504e+00
4.497183e+00,1.503451e+00
9.870195e+00,2.289520e+00
6.006503e+00,1.792843e+00
6.314988e+00,1.842926e+00
6.881525e+00,1.928840e+00
3.745517e+00,1.320560e+00
7.075272e+00,1.956606e+00
1.497012e+00,4.034714e-01
2.867366e+00,1.053394e+00
5.164315e+00,1.641772e+00
3.199261e+00,1.162920e+00
6.944125e+00,1.937896e+00
3.394722e+00,1.222222e+00
9.860898e+00,2.288577e+00
1.718011e+00,5.411674e-01
6.026218e+00,1.796120e+00
2.011287e+00,6.987748e-01
7.398597e+00,2.001290e+00
5.415015e+00,1.689176e+00
1.500806e+00,4.060026e-01
9.220955e+00,2.221479e+00
7.311297e+00,1.989421e+00
7.879703e+00,2.064290e+00
1.382174e+00,3.236580e-01
8.119918e+00,2.094320e+00
9.286847e+00,2.228599e+00
7.927968e+00,2.070397e+00
1.072378e+00,6.987845e-02
1.619394e+00,4.820517e-01
3.984615e+00,1.382441e+00
4.244032e+00,1.445514e+00
1.795667e+00,5.853768e-01
9.008913e+00,2.198214e+00
9.935307e+00,2.296095e+00
4.275999e+00,1.453018e+00
2.281822e+00,8.249742e-01
5.548823e+00,1.713586e+00
3.364135e+00,1.213171e+00
6.154581e+00,1.817197e+00
9.556686e+00,2.257241e+00
3.940727e+00,1.371365e+00
1.003840e+00,3.832877e-03
9.291394e+00,2.229089e+00
4.255040e+00,1.448104e+00
4.849317e+00,1.578838e+00
5.249551e+00,1.658143e+00
1.774862e+00,5.737225e-01
3.169805e+00,1.153670e+00
6.111276e+00,1.810136e+00
5.078512e+00,1.625018e+00
6.820308e+00,1.919905e+00
5.730005e+00,1.745716e+00
1.156452e+00,1.453568e-01
7.729025e+00,2.044983e+00
3.341900e+00,1.206539e+00
1.911215e+00,6.477389e-01
9.984574e+00,2.301041e+00
4.543308e+00,1.513655e+00
8.671735e+00,2.160069e+00
9.077233e+00,2.205769e+00
9.588605e+00,2.260575e+00
9.224482e+00,2.221861e+00
1.966858e+00,6.764372e-01
9.574092e+00,2.259061e+00
7.945229e+00,2.072572e+00
8.498511e+00,2.139891e+00
4.754925e+00,1.559181e+00
5.852473e+00,1.766864e+00
2.056629e+00,7.210681e-01
9.738989e+00,2.276137e+00
5.675962e+00,1.736240e+00
7.836969e+00,2.058852e+00
7.810224e+00,2.055434e+00
7.870238e+00,2.063088e+00
3.274784e+00,1.186252e+00
9.675789e+00,2.269627e+00
4.100298e+00,1.411060e+00
5.294092e+00,1.666592e+00
1.214115e+00,1.940151e-01
4.605596e+00,1.527272e+00
7.670592e+00,2.037394e+00
8.220310e+00,2.106608e+00
6.289547e+00,1.838889e+00
4.715694e+00,1.550896e+00
5.277600e+00,1.663471e+00
7.121220e+00,1.963079e+00
5.260131e+00,1.660156e+00
9.483056e+00,2.249507e+00
5.666286e+00,1.734534e+00
9.742757e+00,2.276524e+00
7.403664e+00,2.001975e+00
9.398010e+00,2.240498e+00
9.625996e+00,2.264467e+00
5.579651e+00,1.719126e+00
9.310021e+00,2.231091e+00
1.092199e+00,8.819317e-02
3.087740e+00,1.127439e+00
7.720050e+00,2.043821e+00
6.438766e+00,1.862337e+00
8.213284e+00,2.105753e+00
2.247252e+00,8.097082e-01
3.952784e+00,1.374420e+00
5.986852e+00,1.789566e+00
8.043045e+00,2.084808e+00
1.796312e+00,5.857356e-01
5.854373e+00,1.767189e+00
4.338006e+00,1.467415e+00
2.004615e+00,6.954519e-01
8.618860e+00,2.153953e+00
5.689584e+00,1.738637e+00
2.251830e+00,8.117433e-01
7.225391e+00,1.977601e+00
1.445351e+00,3.683524e-01
9.560801e+00,2.257671e+00
5.693150e+00,1.739264e+00
7.065490e+00,1.955222e+00
2.983287e+00,1.093026e+00
9.105682e+00,2.208899e+00
6.603983e+00,1.887673e+00
2.716846e+00,9.994715e-01
6.708255e+00,1.903339e+00
8.902276e+00,2.186307e+00
2.438668e+00,8.914521e-01
7.936583e+00,2.071483e+00
5.100873e+00,1.629412e+00
3.021363e+00,1.105708e+00
8.167742e+00,2.100193e+00
8.096275e+00,2.091404e+00
6.053948e+00,1.800711e+00
9.313776e+00,2.231495e+00
7.620525e+00,2.030845e+00
3.920647e+00,1.366257e+00
5.241938e+00,1.656691e+00
1.967821e+00,6.769268e-01
9.800711e+00,2.282455e+00
3.686841e+00,1.304770e+00
2.053119e+00,7.193599e-01
3.406750e+00,1.225759e+00
7.229759e+00,1.978206e+00
5.336780e+00,1.674623e+00
9.579342e+00,2.259609e+00
2.437679e+00,8.910463e-01
5.425234e+00,1.691061e+00
7.123856e+00,1.963449e+00
8.837287e+00,2.178980e+00
7.047122e+00,1.952619e+00
2.152568e+00,7.666616e-01
7.071017e+00,1.956004e+00
6.157736e+00,1.817709e+00
4.464572e+00,1.496173e+00
9.136640e+00,2.212293e+00
3.005106e+00,1.100313e+00
2.344617e+00,8.521221e-01
4.200752e+00,1.435263e+00
7.639958e+00,2.033392e+00
9.090740e+00,2.207256e+00
9.168503e+00,2.215774e+00
7.774690e+00,2.050874e+00
3.978360e+00,1.380870e+00
8.680026e+00,2.161024e+00
6.743614e+00,1.908596e+00
3.512059e+00,1.256202e+00
6.165162e+00,1.818914e+00
4.684877e+00,1.544340e+00
3.026704e+00,1.107474e+00
5.563646e+00,1.716254e+00
4.399530e+00,1.481498e+00
7.635787e+00,2.032846e+00
5.559701e+00,1.715544e+00
5.337314e+00,1.674723e+00
8.392267e+00,2.127311e+00
4.862284e+00,1.581508e+00
6.138980e+00,1.814659e+00
6.330144e+00,1.845323e+00
7.289964e+00,1.986499e+00
6.949169e+00,1.938622e+00
1.921517e+00,6.531148e-01
2.728134e+00,1.003618e+00
6.955013e+00,1.939463e+00
8.142511e+00,2.097099e+00
2.481964e+00,9.090503e-01
8.635874e+00,2.155925e+00
7.479718e+00,2.012195e+00
7.033378e+00,1.950667e+00
6.094568e+00,1.807398e+00
8.659999e+00,2.158715e+00
4.279179e+00,1.453761e+00
7.010444e+00,1.947401e+00
4.752028e+00,1.558572e+00
2.566577e+00,9.425730e-01
8.101732e+00,2.092078e+00
2.189574e+00,7.837069e-01
1.056139e+00,5.462004e-02
6.279273e+00,1.837254e+00
9.269846e+00,2.226767e+00
6.498814e+00,1.871620e+00
4.133016e+00,1.419007e+00
2.029146e+00,7.076151e-01
7.155495e+00,1.967881e+00
6.352650e+00,1.848872e+00
8.872031e+00,2.182904e+00
3.572293e+00,1.273208e+00
4.256119e+00,1.448358e+00
4.246802e+00,1.446166e+00
8.579307e+00,2.149353e+00
6.142149e+00,1.815175e+00
5.600800e+00,1.722909e+00
7.785702e+00,2.052289e+00
6.721905e+00,1.905372e+00
5.589872e+00,1.720956e+00
3.282057e+00,1.188470e+00
7.964628e+00,2.075010e+00
3.251401e+00,1.179086e+00
3.956647e+00,1.375397e+00
5.728508e+00,1.745455e+00
3.099786e+00,1.131333e+00
5.604104e+00,1.723499e+00
6.552602e+00,1.879862e+00
3.705435e+00,1.309801e+00
6.219521e+00,1.827693e+00
5.007480e+00,1.610933e+00
3.063149e+00,1.119443e+00
2.056900e+00,7.211999e-01
1.533493e+00,4.275479e-01
2.807936e+00,1.032450e+00
6.202547e+00,1.824960e+00
6.514641e+00,1.874052e+00
6.200501e+00,1.824630e+00
7.667749e+00,2.037023e+00
7.204265e+00,1.974673e+00
9.086648e+00,2.206806e+00
6.839609e+00,1.922731e+00
8.796394e+00,2.174342e+00
3.113597e+00,1.135779e+00
3.102803e+00,1.132306e+00
9.445091e+00,2.245495e+00
8.301823e+00,2.116475e+00
2.601063e+00,9.559201e-01
3.269056e+00,1.184501e+00
2.471412e+00,9.047898e-01
4.094452e+00,1.409633e+00
7.253191e+00,1.981442e+00
1.165907e+00,1.534996e-01
7.717254e+00,2.043459e+00
9.970741e+00,2.299655e+00
6.151070e+00,1.816626e+00
6.549104e+00,1.879328e+00
2.579594e+00,9.476322e-01
2.811830e+00,1.033835e+00
4.264436e+00,1.450310e+00
1.592749e+00,4.654612e-01
1.613843e+00,4.786185e-01
5.076739e+00,1.624669e+00
5.840097e+00,1.764747e+00
3.268006e+00,1.184180e+00
8.616003e+00,2.153621e+00
2.232719e+00,8.032203e-01
5.280996e+00,1.664115e+00
2.207251e+00,7.917478e-01
1.139710e+00,1.307740e-01
5.036814e+00,1.616774e+00
4.359718e+00,1.472407e+00
4.567920e+00,1.519058e+00
3.841149e+00,1.345772e+00
9.140712e+00,2.212738e+00
6.948921e+00,1.938586e+00
6.363000e+00,1.850500e+00
2.765074e+00,1.017067e+00
3.309805e+00,1.196889e+00
2.792259e+00,1.026851e+00
5.261449e+00,1.660406e+00
1.976662e+00,6.814097e-01
4.833575e+00,1.575586e+00
5.572633e+00,1.717868e+00
6.421921e+00,1.859717e+00
3.576568e+00,1.274404e+00
4.432479e+00,1.488959e+00
1.378390e+00,3.209159e-01
4.896674e+00,1.588556e+00
5.495933e+00,1.704008e+00
3.041190e+00,1.112249e+00
5.353420e+00,1.677736e+00
3.805863e+00,1.336543e+00
7.522061e+00,2.017840e+00
8.867012e+00,2.182338e+00
7.849135e+00,2.060403e+00
8.214296e+00,2.105876e+00
4.915716e+00,1.592437e+00
2.331122e+00,8.463498e-01
5.138743e+00,1.636809e+00
1.471364e+00,3.861898e-01
7.328846e+00,1.991818e+00
9.933028e+00,2.295865e+00
3.705410e+00,1.309794e+00
5.295072e+00,1.666777e+00
5.811080e+00,1.759766e+00
2.268766e+00,8.192361e-01
2.380560e+00,8.673359e-01
4.166920e+00,1.427177e+00
9.081075e+00,2.206193e+00
4.690672e+00,1.545576e+00
7.076755e+00,1.956815e+00
7.538354e+00,2.020004e+00
4.266648e+00,1.450828e+00
2.773686e+00,1.020177e+00
1.383434e+00,3.245691e-01
9.213486e+00,2.220668e+00
7.082637e+00,1.957646e+00
4.936090e+00,1.596573e+00
7.188771e+00,1.972520e+00
5.561669e+00,1.715898e+00
5.713650e+00,1.742858e+00
7.945349e+00,2.072587e+00
7.811945e+00,2.055654e+00
7.139748e+00,1.965678e+00
8.594628e+00,2.151137e+00
7.764644e+00,2.049581e+00
3.554114e+00,1.268106e+00
2.063626e+00,7.244646e-01
2.849514e+00,1.047148e+00
6.387983e+00,1.854419e+00
9.644829e+00,2.266422e+00
1.505773e+00,4.093066e-01
9.352793e+00,2.235675e+00
9.367087e+00,2.237202e+00
6.225849e+00,1.828710e+00
5.139517e+00,1.636959e+00
1.946181e+00,6.658688e-01
1.233640e+00,2.099692e-01
1.737334e+00,5.523519e-01
7.168707e+00,1.969725e+00
5.906556e+00,1.776063e+00
9.755844e+00,2.277866e+00
8.045159e+00,2.085070e+00
9.309167e+00,2.231000e+00
1.939680e+00,6.625228e-01
7.019761e+00,1.948729e+00
7.429422e+00,2.005448e+00
1.637289e+00,4.930421e-01
3.268572e+00,1.184353e+00
7.254295e+00,1.981594e+00
9.346669e+00,2.235020e+00
6.535512e+00,1.877251e+00
1.260425e+00,2.314491e-01
8.979559e+00,2.194951e+00
3.910273e+00,1.363607e+00
2.282081e+00,8.250879e-01
4.578423e+00,1.521355e+00
9.296252e+00,2.229611e+00
1.487986e+00,3.974234e-01
9.410171e+00,2.241791e+00
8.960237e+00,2.192797e+00
6.137181e+00,1.814366e+00
9.839430e+00,2.286398e+00
7.154275e+00,1.967710e+00
5.160934e+00,1.641118e+00
6.040253e+00,1.798446e+00
7.967902e+00,2.075421e+00
2.637463e+00,9.698175e-01
3.577153e+00,1.274567e+00
7.970398e+00,2.075734e+00
8.973275e+00,2.194251e+00
3.718132e+00,1.313222e+00
6.043278e+00,1.798947e+00
7.591521e+00,2.027032e+00
6.276394e+00,1.836796e+00
3.441970e+00,1.236044e+00
1.156392e+00,1.453052e-01
9.448846e+00,2.245893e+00
2.844830e+00,1.045503e+00
6.277213e+00,1.836926e+00
1.957259e+00,6.715453e-01
4.088540e+00,1.408188e+00
2.869862e+00,1.054264e+00
5.441869e+00,1.694123e+00
5.028251e+00,1.615072e+00
4.135309e+00,1.419562e+00
4.377605e+00,1.476502e+00
1.322043e+00,2.791784e-01
3.382046e+00,1.218481e+00
7.402822e+00,2.001861e+00
6.129749e+00,1.813154e+00
8.300531e+00,2.116320e+00
2.995888e+00,1.097241e+00
4.532142e+00,1.511195e+00
2.534624e+00,9.300453e-01
9.256510e+00,2.225327e+00
6.241984e+00,1.831298e+00
4.516549e+00,1.507748e+00
2.295807e+00,8.310845e-01
9.174208e+00,2.216396e+00
6.825609e+00,1.920682e+00
3.955703e+00,1.375158e+00
4.594215e+00,1.524798e+00
3.060540e+00,1.118591e+00
3.159156e+00,1.150305e+00
7.985882e+00,2.077675e+00
8.725579e+00,2.166259e+00
2.195473e+00,7.863974e-01
7.414135e+00,2.003388e+00
2.890199e+00,1.061326e+00
3.362258e+00,1.212613e+00
9.536438e+00,2.255120e+00
6.102894e+00,1.808763e+00
7.234411e+00,1.978849e+00
5.727147e+00,1.745217e+00
4.120365e+00,1.415942e+00
8.326360e+00,2.119426e+00
5.215729e+00,1.651679e+00
8.160301e+00,2.099281e+00
8.212859e+00,2.105701e+00
8.889705e+00,2.184894e+00
3.340928e+00,1.206249e+00
3.845495e+00,1.346902e+00
1.296051e+00,2.593223e-01
9.832654e+00,2.285709e+00
1.994548e+00,6.904176e-01
4.618182e+00,1.530001e+00
5.932235e+00,1.780401e+00
5.116435e+00,1.632458e+00
3.953536e+00,1.374610e+00
2.190576e+00,7.841645e-01
9.442939e+00,2.245267e+00
3.170458e+00,1.153876e+00
6.076756e+00,1.804471e+00
8.378485e+00,2.125667e+00
4.104482e+00,1.412079e+00
8.071819e+00,2.088379e+00
3.335586e+00,1.204648e+00
2.649337e+00,9.743092e-01
6.552170e+00,1.879796e+00
1.584568e+00,4.603117e-01
1.302469e+00,2.642616e-01
2.603156e+00,9.567244e-01
8.706597e+00,2.164081e+00
3.815019e+00,1.338946e+00
8.186326e+00,2.102465e+00
1.385753e+00,3.262438e-01
6.595772e+00,1.886429e+00
4.876378e+00,1.584403e+00
3.978182e+00,1.380825e+00
8.227743e+00,2.107512e+00
9.809299e+00,2.283331e+00
4.879166e+00,1.584974e+00
9.682068e+00,2.270276e+00
8.724023e+00,2.166081e+00
9.274524e+00,2.227271e+00
8.040708e+00,2.084517e+00
3.098748e+00,1.130998e+00
4.767655e+00,1.561855e+00
8.069122e+00,2.088045e+00
2.373351e+00,8.643029e-01
6.254033e+00,1.833226e+00
7.724805e+00,2.044437e+00
1.857021e+00,6.189735e-01
1.999437e+00,6.928654e-01
9.933852e+00,2.295948e+00
7.287842e+00,1.986207e+00
7.838987e+00,2.059110e+00
3.549498e+00,1.266806e+00
9.574048e+00,2.259056e+00
7.385208e+00,1.999479e+00
1.925198e+00,6.550287e-01
2.582598e+00,9.487958e-01
2.700793e+00,9.935456e-01
3.838284e+00,1.345025e+00
6.227764e+00,1.829017e+00
5.068671e+00,1.623079e+00
6.151940e+00,1.816768e+00
8.970574e+00,2.193950e+00
2.706537e+00,9.956699e-01
3.282031e+00,1.188463e+00
6.734844e+00,1.907295e+00
3.031194e+00,1.108957e+00
2.964212e+00,1.086611e+00
6.902137e+00,1.931831e+00
7.094564e+00,1.959329e+00
1.885276e+00,6.340741e-01
7.367133e+00,1.997029e+00
3.723552e+00,1.314678e+00
5.239944e+00,1.656311e+00
8.807336e+00,2.175585e+00
6.904893e+00,1.932230e+00
1.591292e+00,4.645462e-01
7.906887e+00,2.067734e+00
6.276934e+00,1.836882e+00
7.518321e+00,2.017343e+00
9.008277e+00,2.198144e+00
7.681084e+00,2.038761e+00
6.570474e+00,1.882586e+00
2.477901e+00,9.074117e-01
3.889939e+00,1.358393e+00
4.487929e+00,1.501391e+00
7.494480e+00,2.014167e+00
9.462645e+00,2.247352e+00
6.110169e+00,1.809954e+00
2.834083e+00,1.041719e+00
7.171487e+00,1.970113e+00
8.054975e+00,2.086290e+00
6.190913e+00,1.823083e+00
9.810550e+00,2.283458e+00
8.581659e+00,2.149627e+00
2.226441e+00,8.004043e-01
9.487020e+00,2.249925e+00
2.643334e+00,9.720412e-01
6.377277e+00,1.852741e+00
5.854100e+00,1.767142e+00
9.183775e+00,2.217438e+00
8.243194e+00,2.109388e+00
2.704438e+00,9.948942e-01
6.701515e+00,1.902334e+00
3.758647e+00,1.324059e+00
1.295229e+00,2.586876e-01
6.925576e+00,1.935221e+00
3.367958e+00,1.214307e+00
1.132143e+00,1.241127e-01
8.022060e+00,2.082195e+00
5.158220e+00,1.640592e+00
7.190859e+00,1.972811e+00
2.086919e+00,7.356886e-01
4.105272e+00,1.412272e+00
6.284450e+00,1.838078e+00
5.897680e+00,1.774559e+00
9.410480e+00,2.241824e+00
8.620077e+00,2.154094e+00
4.588422e+00,1.523536e+00
8.772750e+00,2.171650e+00
7.862644e+00,2.062123e+00
4.437587e+00,1.490111e+00
8.302723e+00,2.116583e+00
2.007575e+00,6.969273e-01
6.512479e+00,1.873720e+00
5.509785e+00,1.706526e+00
3.241096e+00,1.175911e+00
3.813958e+00,1.338668e+00
3.772168e+00,1.327650e+00
5.003672e+00,1.610172e+00
8.195490e+00,2.103584e+00
5.128260e+00,1.634766e+00
3.250102e+00,1.178686e+00
5.131979e+00,1.635491e+00
3.361424e+00,1.212365e+00
1.624052e+00,4.849246e-01
1.422363e+00,3.523195e-01
7.341443e+00,1.993535e+00
1.570811e+00,4.515918e-01
5.343733e+00,1.675924e+00
5.816641e+00,1.760723e+00
7.266400e+00,1.983261e+00
2.459671e+00,9.000277e-01
1.555765e+00,4.419672e-01
9.069671e+00,2.204936e+00
7.411375e+00,2.003016e+00
4.687464e+00,1.544892e+00
6.062270e+00,1.802084e+00
7.692671e+00,2.040268e+00
7.791411e+00,2.053022e+00
3.660972e+00,1.297729e+00
9.912032e+00,2.293749e+00
9.319000e+00,2.232055e+00
8.671075e+00,2.159993e+00
6.732069e+00,1.906882e+00
4.295638e+00,1.457600e+00
5.436189e+00,1.693078e+00
8.606455e+00,2.152512e+00
5.370240e+00,1.680873e+00
5.009481e+00,1.611332e+00
3.388883e+00,1.220500e+00
5.733414e+00,1.746311e+00
7.177825e+00,1.970996e+00
1.961558e+00,6.737393e-01
2.048731e+00,7.172205e-01
7.119252e+00,1.962803e+00
2.533991e+00,9.297957e-01
5.191097e+00,1.646945e+00
7.540819e+00,2.020331e+00
3.560368e+00,1.269864e+00
5.669588e+00,1.735116e+00
9.200266e+00,2.219232e+00
7.547811e+00,2.021258e+00
4.972926e+00,1.604008e+00
4.362584e+00,1.473065e+00
8.164504e+00,2.099796e+00
1.285536e+00,2.511754e-01
7.375245e+00,1.998129e+00
6.914745e+00,1.933656e+00
9.460265e+00,2.247100e+00
8.361108e+00,2.123591e+00
7.018236e+00,1.948512e+00
8.991908e+00,2.196325e+00
5.608099e+00,1.724212e+00
5.140765e+00,1.637202e+00
6.690741e+00,1.900725e+00
7.836342e+00,2.058772e+00
5.577058e+00,1.718661e+00
6.773847e+00,1.913069e+00
8.868322e+00,2.182486e+00
7.929966e+00,2.070649e+00
2.555384e+00,9.382024e-01
5.025284e+00,1.614482e+00
8.910541e+00,2.187235e+00
5.583777e+00,1.719865e+00
5.118655e+00,1.632892e+00
7.830712e+00,2.058053e+00
1.071980e+00,6.950719e-02
5.624790e+00,1.727184e+00
1.446156e+00,3.689093e-01
4.439979e+00,1.490650e+00
3.295935e+00,1.192690e+00
9.036293e+00,2.201249e+00
3.550278e+00,1.267026e+00
8.975479e+00,2.194496e+00
5.412353e+00,1.688684e+00
5.471149e+00,1.699489e+00
1.112278e+00,1.064104e-01
3.189111e+00,1.159742e+00
3.562898e+00,1.270574e+00
4.520452e+00,1.508612e+00
7.379566e+00,1.998715e+00
9.584688e+00,2.260167e+00
1.422548e+00,3.524495e-01
4.358723e+00,1.472179e+00
8.696232e+00,2.162890e+00
2.961251e+00,1.085612e+00
8.882944e+00,2.184133e+00
3.351917e+00,1.209533e+00
6.934603e+00,1.936524e+00
1.632628e+00,4.901908e-01
2.875563e+00,1.056248e+00
7.537979e+00,2.019954e+00
6.052912e+00,1.800540e+00
8.065568e+00,2.087604e+00
7.787349e+00,2.052500e+00
4.054841e+00,1.399911e+00
4.576034e+00,1.520833e+00
5.916601e+00,1.777762e+00
8.706282e+00,2.164045e+00
4.757918e+00,1.559810e+00
1.079994e+00,7.695567e-02
8.217711e+00,2.106292e+00
6.504418e+00,1.872482e+00
7.390629e+00,2.000213e+00
6.429939e+00,1.860965e+00
4.320491e+00,1.463369e+00
7.495632e+00,2.014320e+00
1.929239e+00,6.571257e-01
4.093971e+00,1.409515e+00
7.063897e+00,1.954997e+00
2.484548e+00,9.100909e-01
3.843931e+00,1.346495e+00
5.917164e+00,1.777857e+00
7.324876e+00,1.991276e+00
6.359574e+00,1.849961e+00
8.154684e+00,2.098592e+00
5.820979e+00,1.761469e+00
8.562899e+00,2.147439e+00
5.548617e+00,1.713549e+00
3.432378e+00,1.233253e+00
3.018949e+00,1.104909e+00
6.269943e+00,1.835767e+00
3.618292e+00,1.286002e+00
6.505867e+00,1.872704e+00
5.221049e+00,1.652698e+00
3.707745e+00,1.310424e+00
8.262057e+00,2.111674e+00
9.211204e+00,2.220421e+00
1.815490e+00,5.963553e-01
7.665679e+00,2.036753e+00
9.659875e+00,2.267981e+00
1.503300e+00,4.076627e-01
7.549203e+00,2.021442e+00
7.157418e+00,1.968149e+00
1.617574e+00,4.809273e-01
3.438739e+00,1.235105e+00
7.588282e+00,2.026605e+00
2.389360e+00,8.710254e-01
5.651351e+00,1.731895e+00
8.733316e+00,2.167145e+00
2.809268e+00,1.032924e+00
1.171902e+00,1.586277e-01
6.081583e+00,1.805265e+00
8.009205e+00,2.080591e+00
1.668699e+00,5.120445e-01
7.505800e+00,2.015676e+00
2.062327e+00,7.238347e-01
8.807118e+00,2.175560e+00
9.662322e+00,2.268234e+00
8.829745e+00,2.178126e+00
