omega,S
9.813866e+00,2.286772e+00
7.339823e+00,1.995516e+00
1.339869e+00,2.924008e-01
6.798248e+00,1.922443e+00
7.430739e+00,2.001681e+00
1.482046e+00,3.910085e-01
4.085323e+00,1.407004e+00
8.675003e+00,2.165942e+00
8.030121e+00,2.083477e+00
1.782307e+00,5.685009e-01
8.660897e+00,2.161266e+00
9.238194e+00,2.218408e+00
7.119624e+00,1.964899e+00
6.520740e+00,1.874827e+00
1.237219e+00,2.041479e-01
6.072915e+00,1.797995e+00
7.208095e+00,1.982943e+00
9.749513e+00,2.282401e+00
2.837606e+00,1.048568e+00
7.545152e+00,2.017112e+00
4.825039e+00,1.573786e+00
2.092372e+00,7.375317e-01
9.654406e+00,2.264475e+00
2.065564e+00,7.217628e-01
2.484897e+00,9.069272e-01
6.233351e+00,1.830720e+00
3.853180e+00,1.342369e+00
6.324823e+00,1.842626e+00
4.082714e+00,1.409394e+00
5.382344e+00,1.686561e+00
6.999375e+00,1.936840e+00
5.863144e+00,1.767718e+00
6.151045e+00,1.813717e+00
4.413672e+00,1.484681e+00
4.138909e+00,1.419694e+00
2.538219e+00,9.378722e-01
5.728599e+00,1.741921e+00
6.351748e+00,1.844947e+00
3.399983e+00,1.214212e+00
8.650464e+00,2.155893e+00
2.378861e+00,8.609582e-01
8.934031e+00,2.192127e+00
3.240485e+00,1.174603e+00
5.002353e+00,1.606537e+00
6.438768e+00,1.868480e+00
7.828654e+00,2.052023e+00
8.805721e+00,2.174493e+00
5.234286e+00,1.653748e+00
8.674914e+00,2.163551e+00
3.635742e+00,1.292997e+00
3.243736e+00,1.178125e+00
4.156553e+00,1.430732e+00
3.620958e+00,1.291898e+00
1.001986e+00,-6.876739e-03
1.683349e+00,5.207217e-01
7.219671e+00,1.974864e+00
5.125445e+00,1.635991e+00
1.986425e+00,6.815546e-01
3.846507e+00,1.347648e+00
1.246379e+00,2.172260e-01
5.711531e+00,1.740538e+00
5.403022e+00,1.685979e+00
5.001957e+00,1.611699e+00
3.339955e+00,1.201189e+00
3.180866e+00,1.150985e+00
8.983142e+00,2.201350e+00
7.233210e+00,1.975771e+00
9.780123e+00,2.285620e+00
2.682112e+00,9.768479e-01
8.615036e+00,2.158379e+00
2.834158e+00,1.037546e+00
8.703300e+00,2.167578e+00
8.262563e+00,2.116759e+00
7.340403e+00,1.992538e+00
5.130582e+00,1.637353e+00
9.458273e+00,2.243612e+00
6.767662e+00,1.910765e+00
1.314918e+00,2.760721e-01
8.217600e+00,2.102540e+00
3.037610e+00,1.107044e+00
9.827317e+00,2.275704e+00
7.891321e+00,2.065187e+00
4.204000e+00,1.426142e+00
7.628540e+00,2.025406e+00
8.367911e+00,2.121455e+00
5.815312e+00,1.758922e+00
4.254527e+00,1.449258e+00
3.381991e+00,1.213716e+00
3.211691e+00,1.165972e+00
6.509571e+00,1.873741e+00
2.707953e+00,9.983024e-01
7.141848e+00,1.959702e+00
9.758310e+00,2.275338e+00
9.731735e+00,2.267643e+00
8.974123e+00,2.184930e+00
1.663714e+00,5.127165e-01
2.662030e+00,9.815611e-01
2.575622e+00,9.504878e-01
4.903493e+00,1.598155e+00
7.304145e+00,1.978456e+00
3.437884e+00,1.240698e+00
1.894535e+00,6.451057e-01
5.277314e+00,1.648715e+00
2.418819e+00,9.007050e-01
5.293038e+00,1.667528e+00
1.302891e+00,2.576471e-01
4.133752e+00,1.409135e+00
9.811320e+00,2.279827e+00
7.507185e+00,2.019841e+00
2.147818e+00,7.578244e-01
8.523359e+00,2.140507e+00
5.489021e+00,1.712169e+00
2.440612e+00,8.927437e-01
1.442586e+00,3.618994e-01
3.669661e+00,1.301090e+00
3.162641e+00,1.147531e+00
7.423354e+00,1.999855e+00
6.039556e+00,1.797636e+00
1.373644e+00,3.212338e-01
8.359276e+00,2.122910e+00
9.741957e+00,2.281255e+00
9.599776e+00,2.259781e+00
2.759376e+00,1.011095e+00
5.151369e+00,1.633986e+00
8.193276e+00,2.101122e+00
8.076007e+00,2.082361e+00
4.158500e+00,1.426768e+00
6.218361e+00,1.838507e+00
5.667069e+00,1.727611e+00
9.977629e+00,2.293593e+00
1.093794e+00,8.880821e-02
3.936568e+00,1.370224e+00
6.139799e+00,1.817778e+00
3.046723e+00,1.123198e+00
4.628692e+00,1.530973e+00
5.179988e+00,1.638552e+00
3.815713e+00,1.343464e+00
5.559072e+00,1.717313e+00
9.225667e+00,2.221593e+00
4.726503e+00,1.552330e+00
2.214372e+00,7.924507e-01
2.061400e+00,7.310288e-01
6.295058e+00,1.834619e+00
1.758520e+00,5.610300e-01
7.710461e+00,2.046442e+00
8.465926e+00,2.144436e+00
6.181784e+00,1.823693e+00
4.218992e+00,1.441819e+00
6.606271e+00,1.885408e+00
5.629211e+00,1.727665e+00
5.951048e+00,1.788012e+00
6.822595e+00,1.910006e+00
4.579548e+00,1.514332e+00
6.155636e+00,1.814191e+00
5.471482e+00,1.697218e+00
6.098982e+00,1.804697e+00
7.433040e+00,1.995056e+00
6.452281e+00,1.858977e+00
6.790086e+00,1.919732e+00
3.516880e+00,1.265442e+00
1.661426e+00,4.972062e-01
2.935807e+00,1.076877e+00
5.839774e+00,1.764342e+00
1.510110e+00,4.219892e-01
4.341760e+00,1.468931e+00
1.876453e+00,6.340116e-01
2.390345e+00,8.734011e-01
8.441107e+00,2.122675e+00
7.431858e+00,2.002479e+00
2.182813e+00,7.713049e-01
1.488703e+00,3.906888e-01
3.964621e+00,1.379306e+00
7.838840e+00,2.060831e+00
3.610158e+00,1.273789e+00
4.932406e+00,1.583603e+00
1.760065e+00,5.589344e-01
8.674604e+00,2.160005e+00
2.179572e+00,7.810439e-01
3.387625e+00,1.222120e+00
8.555667e+00,2.157837e+00
9.990468e+00,2.304681e+00
8.603979e+00,2.160727e+00
8.760713e+00,2.165664e+00
8.318791e+00,2.116762e+00
2.729800e+00,1.001012e+00
6.062223e+00,1.807826e+00
2.813865e+00,1.045856e+00
7.763431e+00,2.035852e+00
5.471959e+00,1.698577e+00
2.798810e+00,1.024155e+00
7.104905e+00,1.964942e+00
3.358475e+00,1.206739e+00
2.744445e+00,1.011747e+00
4.810636e+00,1.572184e+00
6.782574e+00,1.911407e+00
9.947611e+00,2.294010e+00
5.782176e+00,1.759916e+00
7.667645e+00,2.039299e+00
8.807628e+00,2.168772e+00
8.185049e+00,2.113918e+00
7.599690e+00,2.028409e+00
4.052315e+00,1.399458e+00
6.694929e+00,1.902709e+00
1.325002e+00,2.879765e-01
6.881942e+00,1.925982e+00
5.469027e+00,1.703907e+00
3.367632e+00,1.216468e+00
1.249510e+00,2.231414e-01
8.750854e+00,2.167581e+00
3.675276e+00,1.309856e+00
3.246150e+00,1.173271e+00
1.140048e+00,1.330503e-01
1.502242e+00,4.103693e-01
4.575798e+00,1.526388e+00
6.065174e+00,1.811204e+00
9.090445e+00,2.201435e+00
5.999002e+00,1.788663e+00
5.410476e+00,1.697560e+00
2.642834e+00,9.690091e-01
5.298791e+00,1.665411e+00
4.496607e+00,1.506314e+00
1.968736e+00,6.684549e-01
7.760482e+00,2.050198e+00
9.696100e+00,2.264795e+00
8.881341e+00,2.183320e+00
1.291199e+00,2.475320e-01
7.706768e+00,2.037002e+00
1.738740e+00,5.444610e-01
6.748096e+00,1.915234e+00
5.634176e+00,1.734133e+00
9.467665e+00,2.247353e+00
2.938244e+00,1.071403e+00
9.022702e+00,2.188011e+00
3.785366e+00,1.325193e+00
8.642288e+00,2.155908e+00
5.408602e+00,1.683690e+00
8.906530e+00,2.196714e+00
4.542746e+00,1.510345e+00
7.955194e+00,2.060022e+00
3.966952e+00,1.380443e+00
8.158175e+00,2.102745e+00
9.237532e+00,2.226025e+00
1.776040e+00,5.774531e-01
2.019816e+00,7.052856e-01
9.471968e+00,2.250077e+00
2.463954e+00,8.806362e-01
6.123713e+00,1.818165e+00
5.326330e+00,1.686306e+00
7.183601e+00,1.981708e+00
6.011893e+00,1.797784e+00
9.923339e+00,2.297871e+00
5.193716e+00,1.663657e+00
8.890604e+00,2.186448e+00
2.694383e+00,9.869768e-01
6.310764e+00,1.841457e+00
5.976725e+00,1.790672e+00
4.512827e+00,1.498232e+00
4.832375e+00,1.569529e+00
4.646825e+00,1.533797e+00
2.167651e+00,7.786436e-01
1.435471e+00,3.539097e-01
7.777168e+00,2.051262e+00
6.624881e+00,1.898637e+00
5.276900e+00,1.664676e+00
1.926732e+00,6.533068e-01
6.791318e+00,1.914436e+00
3.227780e+00,1.170100e+00
9.141107e+00,2.215323e+00
7.040203e+00,1.940463e+00
8.146334e+00,2.094122e+00
2.117455e+00,7.548529e-01
3.375942e+00,1.205339e+00
2.847926e+00,1.040967e+00
6.002556e+00,1.784889e+00
6.742267e+00,1.911405e+00
2.543049e+00,9.328402e-01
7.732854e+00,2.046849e+00
8.936933e+00,2.190263e+00
5.529881e+00,1.708694e+00
3.868019e+00,1.361455e+00
2.237859e+00,8.031273e-01
8.177278e+00,2.104515e+00
5.040271e+00,1.612049e+00
8.672027e+00,2.161286e+00
9.470815e+00,2.248207e+00
6.319761e+00,1.846349e+00
8.185584e+00,2.100990e+00
8.802280e+00,2.179109e+00
1.741175e+00,5.568788e-01
3.230915e+00,1.178364e+00
8.286217e+00,2.113323e+00
5.859287e+00,1.765037e+00
6.564914e+00,1.881090e+00
6.809619e+00,1.914394e+00
1.163707e+00,1.433810e-01
5.674154e+00,1.742763e+00
2.781988e+00,1.020204e+00
6.083691e+00,1.798260e+00
7.743681e+00,2.044343e+00
3.172717e+00,1.152471e+00
8.586198e+00,2.150670e+00
2.035284e+00,7.087691e-01
7.911123e+00,2.061998e+00
9.935834e+00,2.293635e+00
1.051123e+00,5.153864e-02
8.227186e+00,2.104734e+00
5.916921e+00,1.772278e+00
4.937441e+00,1.594709e+00
6.745313e+00,1.916387e+00
9.601881e+00,2.261976e+00
2.692519e+00,9.930111e-01
6.461382e+00,1.866120e+00
4.153564e+00,1.421356e+00
3.566761e+00,1.275421e+00
8.393198e+00,2.124612e+00
6.067524e+00,1.801954e+00
1.848729e+00,6.144149e-01
5.931933e+00,1.774371e+00
7.366262e+00,1.987790e+00
7.484423e+00,2.010141e+00
6.811711e+00,1.918641e+00
1.347034e+00,3.054336e-01
5.672305e+00,1.742324e+00
6.708903e+00,1.891617e+00
4.878477e+00,1.586483e+00
1.943143e+00,6.613346e-01
7.455002e+00,2.022347e+00
5.761080e+00,1.753640e+00
8.971030e+00,2.185610e+00
4.567421e+00,1.523471e+00
9.294499e+00,2.241486e+00
1.620575e+00,4.810500e-01
3.321410e+00,1.203553e+00
3.971743e+00,1.382618e+00
6.196917e+00,1.812172e+00
2.578586e+00,9.575721e-01
4.930685e+00,1.595376e+00
9.622510e+00,2.267470e+00
4.763448e+00,1.568692e+00
1.397190e+00,3.347116e-01
1.835358e+00,5.880372e-01
7.543285e+00,2.016429e+00
4.156081e+00,1.432975e+00
6.249430e+00,1.837633e+00
8.232527e+00,2.108429e+00
3.798396e+00,1.340885e+00
2.490321e+00,9.072888e-01
4.617084e+00,1.541122e+00
7.834923e+00,2.048645e+00
5.818054e+00,1.768069e+00
4.834259e+00,1.561355e+00
9.134260e+00,2.218850e+00
4.441781e+00,1.490112e+00
8.430933e+00,2.143276e+00
8.667411e+00,2.156137e+00
4.913721e+00,1.585347e+00
2.281206e+00,8.180025e-01
1.907642e+00,6.520760e-01
6.957068e+00,1.936059e+00
6.849660e+00,1.913854e+00
4.980122e+00,1.612793e+00
4.359589e+00,1.470980e+00
7.084329e+00,1.958852e+00
1.632136e+00,4.817797e-01
1.613121e+00,4.882829e-01
3.074571e+00,1.124233e+00
7.768400e+00,2.053975e+00
4.872558e+00,1.577574e+00
1.114544e+00,1.068868e-01
6.843248e+00,1.921185e+00
5.005521e+00,1.611852e+00
6.755386e+00,1.918288e+00
3.235897e+00,1.184692e+00
5.018946e+00,1.606275e+00
6.762642e+00,1.913573e+00
2.070859e+00,7.325813e-01
7.721316e+00,2.044436e+00
6.753829e+00,1.918949e+00
2.072828e+00,7.197671e-01
3.270397e+00,1.181857e+00
3.938268e+00,1.376497e+00
8.245953e+00,2.111045e+00
9.901267e+00,2.300259e+00
4.690219e+00,1.549051e+00
5.778489e+00,1.757775e+00
3.265925e+00,1.179962e+00
7.613730e+00,2.029668e+00
1.731185e+00,5.463953e-01
5.854401e+00,1.767022e+00
4.119262e+00,1.418341e+00
3.084218e+00,1.119661e+00
6.762278e+00,1.911333e+00
7.984086e+00,2.069568e+00
3.163432e+00,1.145698e+00
4.101740e+00,1.401803e+00
4.484660e+00,1.496333e+00
9.682574e+00,2.266415e+00
3.452919e+00,1.233529e+00
3.566110e+00,1.277875e+00
8.161495e+00,2.093026e+00
1.112169e+00,1.064709e-01
2.930641e+00,1.081912e+00
5.506264e+00,1.711972e+00
1.826390e+00,6.064015e-01
4.211329e+00,1.432857e+00
4.188926e+00,1.444406e+00
5.434362e+00,1.687085e+00
1.884046e+00,6.398195e-01
7.446176e+00,1.997772e+00
5.544965e+00,1.707959e+00
6.567229e+00,1.873975e+00
5.954607e+00,1.790549e+00
1.520286e+00,4.168281e-01
2.503459e+00,9.225384e-01
1.264139e+00,2.301943e-01
8.141794e+00,2.099232e+00
4.646925e+00,1.541991e+00
2.385928e+00,8.738824e-01
8.806351e+00,2.172278e+00
1.058839e+00,6.302659e-02
4.340071e+00,1.469138e+00
9.190614e+00,2.228584e+00
7.210106e+00,1.977221e+00
5.985061e+00,1.790471e+00
1.152541e+00,1.410847e-01
9.245139e+00,2.235466e+00
2.110202e+00,7.399191e-01
1.310294e+00,2.711349e-01
3.404736e+00,1.215935e+00
3.859571e+00,1.352637e+00
6.729370e+00,1.900169e+00
2.903901e+00,1.069490e+00
7.644890e+00,2.037671e+00
7.890559e+00,2.066443e+00
6.135546e+00,1.812327e+00
2.044724e+00,7.154127e-01
7.234328e+00,1.978033e+00
4.100621e+00,1.410152e+00
6.905003e+00,1.937580e+00
9.553849e+00,2.261721e+00
8.031376e+00,2.091807e+00
3.394973e+00,1.223841e+00
9.578808e+00,2.265046e+00
8.486357e+00,2.137584e+00
7.622836e+00,2.043980e+00
7.840052e+00,2.059933e+00
7.454490e+00,2.014089e+00
6.764799e+00,1.915009e+00
4.315535e+00,1.455002e+00
2.610433e+00,9.726099e-01
5.155777e+00,1.645535e+00
5.663841e+00,1.735759e+00
5.952395e+00,1.781881e+00
4.632067e+00,1.540821e+00
3.679172e+00,1.298256e+00
2.986741e+00,1.095523e+00
1.781791e+00,5.621292e-01
1.705891e+00,5.288638e-01
5.738929e+00,1.744479e+00
7.932285e+00,2.083955e+00
7.401905e+00,1.999136e+00
2.886517e+00,1.059293e+00
1.483813e+00,3.945778e-01
6.475769e+00,1.865216e+00
9.186857e+00,2.214657e+00
1.579924e+00,4.510121e-01
9.283220e+00,2.232654e+00
6.996516e+00,1.955373e+00
3.847998e+00,1.360664e+00
2.995200e+00,1.106198e+00
5.848706e+00,1.769519e+00
2.622452e+00,9.617857e-01
7.089105e+00,1.963160e+00
9.694232e+00,2.274676e+00
1.052206e+00,5.810867e-02
2.214008e+00,7.911477e-01
7.648947e+00,2.043904e+00
5.224505e+00,1.649219e+00
9.507217e+00,2.245405e+00
4.628293e+00,1.528387e+00
3.514929e+00,1.251939e+00
7.890180e+00,2.060131e+00
6.454906e+00,1.863062e+00
6.386518e+00,1.865364e+00
3.003234e+00,1.109181e+00
5.280921e+00,1.672054e+00
3.317725e+00,1.204030e+00
9.214198e+00,2.220729e+00
4.366300e+00,1.471311e+00
9.056858e+00,2.207611e+00
7.182170e+00,1.976576e+00
9.860922e+00,2.293018e+00
3.286341e+00,1.195975e+00
8.579576e+00,2.148988e+00
1.744639e+00,5.494852e-01
7.474754e+00,2.013163e+00
3.101108e+00,1.135828e+00
1.133090e+00,1.220587e-01
4.622307e+00,1.530113e+00
2.281587e+00,8.321689e-01
2.874746e+00,1.062210e+00
9.943210e+00,2.298912e+00
8.203767e+00,2.106994e+00
9.156471e+00,2.209448e+00
8.027035e+00,2.084943e+00
2.766757e+00,1.026890e+00
2.011485e+00,7.051395e-01
9.934070e+00,2.289275e+00
7.620544e+00,2.039919e+00
5.269807e+00,1.655442e+00
2.107871e+00,7.640787e-01
3.546928e+00,1.265231e+00
4.406079e+00,1.483681e+00
9.707240e+00,2.276256e+00
4.921871e+00,1.589066e+00
8.493041e+00,2.137247e+00
7.644393e+00,2.038217e+00
5.873404e+00,1.769312e+00
9.167191e+00,2.212182e+00
3.920723e+00,1.366959e+00
2.877373e+00,1.052669e+00
5.400360e+00,1.681520e+00
1.387813e+00,3.277676e-01
5.012344e+00,1.612068e+00
7.541673e+00,2.004295e+00
3.152896e+00,1.148694e+00
8.307727e+00,2.120343e+00
7.964049e+00,2.059073e+00
3.434576e+00,1.231216e+00
5.758923e+00,1.754810e+00
5.229757e+00,1.656185e+00
6.109072e+00,1.816563e+00
5.382205e+00,1.677257e+00
7.226077e+00,1.969987e+00
5.198093e+00,1.645978e+00
1.612441e+00,4.820562e-01
4.816865e+00,1.572122e+00
1.906454e+00,6.487411e-01
4.846253e+00,1.579667e+00
1.083759e+00,7.871236e-02
2.168963e+00,7.764193e-01
8.430575e+00,2.133219e+00
1.978814e+00,6.694577e-01
5.508006e+00,1.709549e+00
1.945818e+00,6.614536e-01
9.001452e+00,2.202445e+00
2.131792e+00,7.524404e-01
8.937282e+00,2.194655e+00
2.564289e+00,9.351196e-01
2.212227e+00,7.773812e-01
3.712092e+00,1.302336e+00
4.161534e+00,1.430720e+00
8.691574e+00,2.154958e+00
3.063237e+00,1.119312e+00
9.610714e+00,2.272062e+00
5.118391e+00,1.624270e+00
7.263062e+00,1.984574e+00
3.317058e+00,1.202763e+00
3.775463e+00,1.344224e+00
3.048555e+00,1.100589e+00
5.088918e+00,1.618068e+00
4.596338e+00,1.520951e+00
7.468951e+00,2.020044e+00
9.549187e+00,2.258509e+00
8.746807e+00,2.177515e+00
3.149912e+00,1.145274e+00
5.581528e+00,1.715479e+00
2.256730e+00,8.084921e-01
2.120109e+00,7.366735e-01
6.592855e+00,1.897850e+00
1.305530e+00,2.649352e-01
8.945132e+00,2.193913e+00
6.387466e+00,1.859088e+00
5.907294e+00,1.776899e+00
2.354039e+00,8.579315e-01
1.960471e+00,6.639657e-01
1.887458e+00,6.316683e-01
2.656537e+00,9.668133e-01
8.052093e+00,2.083745e+00
4.310923e+00,1.457775e+00
6.634628e+00,1.894230e+00
9.198750e+00,2.217999e+00
2.703813e+00,9.961156e-01
3.529225e+00,1.265692e+00
6.570767e+00,1.873298e+00
1.667353e+00,5.031997e-01
9.658213e+00,2.261809e+00
1.652002e+00,4.942625e-01
8.000593e+00,2.085861e+00
7.135028e+00,1.961151e+00
7.388399e+00,1.998032e+00
1.223417e+00,1.949625e-01
7.822147e+00,2.056443e+00
3.859520e+00,1.348611e+00
8.938296e+00,2.192700e+00
3.663544e+00,1.298232e+00
5.479636e+00,1.702390e+00
3.226132e+00,1.167803e+00
9.303505e+00,2.238758e+00
3.964143e+00,1.379620e+00
3.704164e+00,1.311616e+00
1.639837e+00,4.946184e-01
9.496754e+00,2.258749e+00
4.072963e+00,1.404491e+00
3.562688e+00,1.274093e+00
5.600844e+00,1.726372e+00
7.323145e+00,1.985418e+00
5.009598e+00,1.614138e+00
5.794578e+00,1.755354e+00
4.515026e+00,1.503602e+00
5.829798e+00,1.765970e+00
7.323802e+00,1.988834e+00
1.203523e+00,1.814987e-01
5.027582e+00,1.620168e+00
6.881544e+00,1.920576e+00
9.644017e+00,2.267242e+00
6.643707e+00,1.893846e+00
2.814555e+00,1.032371e+00
4.245864e+00,1.450819e+00
9.506912e+00,2.249113e+00
5.600936e+00,1.722949e+00
7.627020e+00,2.034049e+00
4.880816e+00,1.591513e+00
6.209399e+00,1.829182e+00
2.168917e+00,7.739254e-01
2.868663e+00,1.052754e+00
9.580393e+00,2.267134e+00
5.811413e+00,1.769922e+00
8.179308e+00,2.122390e+00
1.797265e+00,5.930591e-01
7.708602e+00,2.041278e+00
9.574172e+00,2.266313e+00
7.979110e+00,2.075558e+00
2.215553e+00,8.058147e-01
3.513924e+00,1.245411e+00
8.493048e+00,2.144796e+00
9.685522e+00,2.270912e+00
1.338088e+00,2.774228e-01
8.992816e+00,2.191742e+00
4.166662e+00,1.419519e+00
6.859417e+00,1.921093e+00
2.662742e+00,9.828974e-01
6.461263e+00,1.854531e+00
1.846361e+00,6.207463e-01
1.518429e+00,4.247462e-01
6.526507e+00,1.884932e+00
3.370842e+00,1.207004e+00
5.376481e+00,1.683990e+00
1.717938e+00,5.447253e-01
3.966987e+00,1.380490e+00
4.629364e+00,1.536378e+00
3.067615e+00,1.114334e+00
4.077258e+00,1.401986e+00
8.330024e+00,2.112084e+00
1.951992e+00,6.722586e-01
7.705168e+00,2.038183e+00
5.532375e+00,1.720585e+00
3.181390e+00,1.159238e+00
4.933542e+00,1.602580e+00
8.226797e+00,2.111082e+00
3.287589e+00,1.193408e+00
5.148103e+00,1.631166e+00
2.979747e+00,1.088134e+00
7.932008e+00,2.070574e+00
4.846793e+00,1.582275e+00
3.980409e+00,1.385463e+00
6.844685e+00,1.927817e+00
8.177851e+00,2.101746e+00
3.777452e+00,1.326696e+00
6.120076e+00,1.824366e+00
6.359663e+00,1.852867e+00
8.788933e+00,2.179947e+00
1.053593e+00,6.183479e-02
2.253070e+00,8.052566e-01
1.249124e+00,2.214000e-01
3.615501e+00,1.292852e+00
1.614494e+00,4.818704e-01
8.338786e+00,2.123272e+00
9.155737e+00,2.218001e+00
8.544184e+00,2.133481e+00
6.802870e+00,1.912934e+00
5.906665e+00,1.783958e+00
4.488621e+00,1.502990e+00
5.298955e+00,1.660901e+00
2.750535e+00,1.011239e+00
8.961491e+00,2.194737e+00
5.450560e+00,1.692360e+00
2.178835e+00,7.829835e-01
3.428828e+00,1.226110e+00
2.157814e+00,7.739764e-01
3.205961e+00,1.173506e+00
5.032551e+00,1.615820e+00
8.295872e+00,2.117599e+00
1.142976e+00,1.291885e-01
2.692357e+00,1.000549e+00
5.267085e+00,1.653277e+00
6.660278e+00,1.886582e+00
4.078149e+00,1.403654e+00
2.372861e+00,8.722934e-01
1.523052e+00,4.268677e-01
5.502085e+00,1.703214e+00
6.585540e+00,1.879981e+00
6.609048e+00,1.876208e+00
4.106581e+00,1.407175e+00
4.588191e+00,1.526083e+00
3.398506e+00,1.216364e+00
3.125140e+00,1.141159e+00
8.741491e+00,2.168743e+00
3.363868e+00,1.210979e+00
1.955554e+00,6.671410e-01
3.515781e+00,1.256507e+00
9.040912e+00,2.202324e+00
5.622091e+00,1.727038e+00
6.568062e+00,1.880430e+00
7.429729e+00,2.003671e+00
6.138900e+00,1.812877e+00
9.883313e+00,2.284659e+00
3.362264e+00,1.204300e+00
9.943734e+00,2.294775e+00
5.357166e+00,1.678224e+00
1.302590e+00,2.570627e-01
8.513307e+00,2.134269e+00
8.214443e+00,2.109062e+00
6.241397e+00,1.817811e+00
9.400243e+00,2.244938e+00
2.006353e+00,7.050597e-01
9.731822e+00,2.273984e+00
2.363621e+00,8.649555e-01
3.682030e+00,1.312896e+00
9.842262e+00,2.296744e+00
1.722406e+00,5.412775e-01
4.319588e+00,1.457802e+00
9.057553e+00,2.206844e+00
7.642198e+00,2.030841e+00
6.750996e+00,1.910343e+00
8.185233e+00,2.091034e+00
5.836368e+00,1.765266e+00
3.999329e+00,1.390967e+00
2.068225e+00,7.276733e-01
7.064761e+00,1.961878e+00
3.188189e+00,1.158598e+00
5.076211e+00,1.623013e+00
9.810634e+00,2.282332e+00
2.095529e+00,7.447631e-01
5.679243e+00,1.740034e+00
4.773152e+00,1.564432e+00
4.227930e+00,1.435020e+00
1.912683e+00,6.523165e-01
9.116043e+00,2.207421e+00
8.931934e+00,2.194852e+00
5.858390e+00,1.776593e+00
2.245141e+00,8.052645e-01
4.593200e+00,1.530512e+00
9.880114e+00,2.284860e+00
9.263432e+00,2.229716e+00
1.463680e+00,3.787744e-01
1.810193e+00,5.946582e-01
6.559541e+00,1.881055e+00
2.390377e+00,8.716831e-01
5.060118e+00,1.625940e+00
7.327334e+00,1.999705e+00
9.651424e+00,2.267747e+00
9.505673e+00,2.260088e+00
6.493591e+00,1.877449e+00
2.788471e+00,1.028568e+00
7.866723e+00,2.051501e+00
7.173370e+00,1.969593e+00
5.029221e+00,1.611730e+00
9.227776e+00,2.223014e+00
8.580650e+00,2.150128e+00
8.049711e+00,2.095324e+00
5.892405e+00,1.774394e+00
8.491300e+00,2.131824e+00
2.166941e+00,7.595089e-01
3.093556e+00,1.125980e+00
5.190852e+00,1.644268e+00
7.837526e+00,2.065714e+00
7.098053e+00,1.966587e+00
6.552391e+00,1.884642e+00
6.509460e+00,1.870918e+00
7.607342e+00,2.025837e+00
3.297363e+00,1.194124e+00
4.464248e+00,1.491019e+00
2.440557e+00,8.931820e-01
3.266516e+00,1.182297e+00
1.615420e+00,4.786409e-01
8.592622e+00,2.162661e+00
4.804050e+00,1.564075e+00
5.645339e+00,1.726564e+00
2.913515e+00,1.071958e+00
9.309993e+00,2.228551e+00
3.786407e+00,1.336732e+00
9.135501e+00,2.218775e+00
9.097000e+00,2.212403e+00
8.905196e+00,2.186255e+00
4.889101e+00,1.590535e+00
7.664312e+00,2.045299e+00
1.675232e+00,5.106414e-01
4.829824e+00,1.562632e+00
6.536579e+00,1.874381e+00
9.105855e+00,2.218184e+00
4.747483e+00,1.562611e+00
4.241489e+00,1.450243e+00
4.691537e+00,1.549717e+00
2.518460e+00,9.255301e-01
8.967731e+00,2.191321e+00
9.947708e+00,2.285600e+00
5.368746e+00,1.673272e+00
1.019183e+00,1.454295e-02
3.802683e+00,1.330760e+00
1.999159e+00,6.973003e-01
1.450036e+00,3.776007e-01
1.345102e+00,2.911441e-01
3.323181e+00,1.204886e+00
9.735090e+00,2.271799e+00
5.475187e+00,1.692735e+00
1.939242e+00,6.578006e-01
2.244073e+00,8.168815e-01
2.581431e+00,9.441728e-01
1.775053e+00,5.713110e-01
7.717078e+00,2.036987e+00
1.120042e+00,1.122958e-01
9.970452e+00,2.303466e+00
3.836017e+00,1.353570e+00
1.350354e+00,2.977327e-01
8.635259e+00,2.150509e+00
3.629864e+00,1.289480e+00
7.164205e+00,1.967330e+00
7.285188e+00,1.980405e+00
8.131545e+00,2.093416e+00
9.017085e+00,2.197194e+00
7.478599e+00,2.013707e+00
1.874897e+00,6.241664e-01
2.443740e+00,8.937108e-01
4.478171e+00,1.500296e+00
1.352749e+00,3.023840e-01
8.715123e+00,2.162995e+00
9.865521e+00,2.278983e+00
8.584706e+00,2.146433e+00
3.941343e+00,1.369626e+00
7.663596e+00,2.040340e+00
7.061521e+00,1.957430e+00
1.355548e+00,3.088060e-01
1.697246e+00,5.179416e-01
8.758103e+00,2.176771e+00
4.260632e+00,1.464911e+00
4.320730e+00,1.463832e+00
2.373055e+00,8.600449e-01
9.390837e+00,2.236348e+00
7.475452e+00,2.013193e+00
2.256838e+00,8.118544e-01
6.085487e+00,1.810105e+00
7.917619e+00,2.072605e+00
7.267347e+00,1.981199e+00
7.699195e+00,2.031485e+00
5.661989e+00,1.735280e+00
3.962225e+00,1.375647e+00
5.016860e+00,1.606037e+00
1.165490e+00,1.551283e-01
1.011000e+00,1.349466e-03
6.222455e+00,1.836984e+00
5.747874e+00,1.747495e+00
4.720031e+00,1.550398e+00
1.015089e+00,1.340355e-02
2.446497e+00,8.825836e-01
3.153990e+00,1.148170e+00
7.534335e+00,2.026389e+00
2.351578e+00,8.632514e-01
6.439484e+00,1.860175e+00
7.755460e+00,2.043498e+00
1.889732e+00,6.451525e-01
8.142352e+00,2.101335e+00
1.044450e+00,4.773292e-02
7.956219e+00,2.083717e+00
