k,t,T
3.804326e-01,9.069242e-01,1.708204e+00
1.775415e+00,1.325331e+00,1.095082e+00
1.598007e+00,2.235473e+00,1.028091e+00
1.566364e+00,5.254909e-02,1.920986e+00
1.227935e+00,1.083498e-01,1.875424e+00
6.234095e-01,1.665593e+00,1.354040e+00
2.518538e-01,2.362866e+00,1.551509e+00
1.847405e+00,1.272543e+00,1.095283e+00
1.674745e+00,2.734777e+00,1.010254e+00
1.153949e-01,1.393733e+00,1.851437e+00
3.348415e-01,1.788000e+00,1.549527e+00
2.714326e-01,2.076847e+00,1.569086e+00
6.225624e-01,1.235719e+00,1.463332e+00
8.442102e-01,4.715665e-01,1.671594e+00
4.186091e-01,5.979008e-01,1.778578e+00
1.688296e+00,1.133812e+00,1.147458e+00
4.751633e-01,2.013040e+00,1.384227e+00
1.728466e+00,2.913424e-01,1.604366e+00
8.889741e-01,1.240005e+00,1.332096e+00
8.100480e-01,6.507701e-01,1.590282e+00
1.679798e+00,3.749487e-02,1.938959e+00
1.492929e-01,1.456044e-01,1.978497e+00
1.039787e+00,1.346152e+00,1.246668e+00
1.856276e+00,2.316195e+00,1.013575e+00
1.625594e+00,1.434690e+00,1.097080e+00
1.278198e+00,5.119572e-01,1.519763e+00
1.378113e+00,8.958819e-01,1.290943e+00
1.059296e+00,2.118085e+00,1.106068e+00
1.358417e+00,2.009771e+00,1.065212e+00
1.729644e-01,1.481291e+00,1.773979e+00
2.413862e-01,2.286375e+00,1.575855e+00
1.352739e+00,1.893738e+00,1.077171e+00
2.807977e-01,6.062114e-02,1.983122e+00
1.982254e+00,2.208648e+00,1.012549e+00
9.214321e-01,1.387878e+00,1.278361e+00
1.813418e-01,1.565345e+00,1.752870e+00
1.562735e+00,1.131118e+00,1.170736e+00
4.715026e-01,5.252827e-01,1.780616e+00
6.284122e-01,3.518775e-01,1.801617e+00
4.931592e-01,7.145036e-01,1.703024e+00
9.591396e-01,2.279846e+00,1.112288e+00
8.171418e-01,9.401973e-01,1.463813e+00
9.222927e-01,1.124712e+00,1.354406e+00
1.933359e-01,7.068851e-01,1.872261e+00
9.056965e-01,4.172680e-01,1.685287e+00
1.103787e+00,2.195600e+00,1.088613e+00
7.045353e-01,2.670352e+00,1.152383e+00
1.724402e+00,7.411471e-01,1.278584e+00
6.069320e-01,2.777800e+00,1.185271e+00
5.103261e-01,4.751725e-01,1.784669e+00
1.128827e+00,1.264567e+00,1.239913e+00
1.502975e+00,2.335250e+00,1.029902e+00
7.267754e-01,6.482923e-01,1.624276e+00
1.952167e+00,2.686914e+00,1.005272e+00
6.107075e-01,1.743768e-01,1.898981e+00
9.564955e-01,1.221555e+00,1.310860e+00
1.040118e+00,1.983943e+00,1.127004e+00
9.360366e-01,6.023972e-01,1.569005e+00
1.837853e+00,2.097819e+00,1.021163e+00
1.365416e-01,5.117703e-01,1.932508e+00
3.080703e-01,2.449961e+00,1.470123e+00
1.662706e+00,9.135922e-01,1.218923e+00
1.195575e+00,2.791375e+00,1.035533e+00
7.867406e-01,1.984624e+00,1.209845e+00
2.946200e-01,1.383099e+00,1.665319e+00
1.755158e+00,2.605907e+00,1.010319e+00
2.870157e-01,1.390906e+00,1.670849e+00
1.074813e+00,1.692392e+00,1.162187e+00
1.768499e+00,2.990393e+00,1.005049e+00
8.929632e-01,2.908013e+00,1.074515e+00
1.836264e+00,2.805814e-01,1.597368e+00
1.003527e+00,2.556908e+00,1.076848e+00
1.572300e+00,2.506593e+00,1.019427e+00
1.734144e+00,1.928695e+00,1.035273e+00
8.377612e-01,2.546592e-01,1.807879e+00
1.427370e+00,1.039888e+00,1.226660e+00
1.118676e+00,1.679621e+00,1.152750e+00
1.218781e+00,1.022085e+00,1.287740e+00
2.450869e-01,1.422136e+00,1.705713e+00
1.996750e+00,4.132566e-01,1.438160e+00
1.955478e+00,2.804455e+00,1.004152e+00
1.733671e+00,1.292173e+00,1.106437e+00
1.093528e+00,6.915228e-01,1.469447e+00
1.095887e+00,6.958418e-01,1.466469e+00
9.546461e-01,2.390935e+00,1.102029e+00
3.540096e-01,2.447595e+00,1.420432e+00
9.907836e-01,1.364904e+00,1.258638e+00
3.245106e-01,8.107677e-01,1.768663e+00
4.152545e-01,1.787911e+00,1.475952e+00
1.318357e+00,1.602290e-01,1.809581e+00
8.610731e-01,2.449201e+00,1.121366e+00
1.457708e-01,2.691436e+00,1.675479e+00
1.215936e+00,2.622779e-01,1.726939e+00
6.556126e-01,3.768502e-01,1.781088e+00
1.193528e+00,2.769946e+00,1.036662e+00
9.872336e-01,2.354891e+00,1.097800e+00
1.789904e+00,1.589940e+00,1.058085e+00
1.504386e+00,6.484894e-01,1.376974e+00
9.825298e-01,2.649975e+00,1.074001e+00
1.067438e+00,1.203492e+00,1.276747e+00
3.486254e-01,2.453756e+00,1.425095e+00
1.916132e+00,2.323914e+00,1.011644e+00
4.005392e-01,1.503637e+00,1.547570e+00
8.972095e-01,2.919761e+00,1.072829e+00
6.541263e-01,9.489673e-01,1.537544e+00
1.812056e+00,1.017801e+00,1.158134e+00
4.200980e-01,1.874471e+00,1.454998e+00
1.390154e+00,1.715192e-01,1.787857e+00
1.488640e+00,1.869378e+00,1.061863e+00
3.124044e-01,2.457253e+00,1.464099e+00
8.885716e-01,2.111708e+00,1.153140e+00
1.358094e+00,2.884807e+00,1.019884e+00
2.011312e-01,1.589069e+00,1.726431e+00
2.133206e-01,1.268801e+00,1.762875e+00
9.464226e-01,1.615694e+00,1.216724e+00
1.136795e+00,1.820087e+00,1.126304e+00
6.065051e-01,8.351598e-03,1.994948e+00
4.560771e-01,1.176238e+00,1.584818e+00
1.082681e+00,1.592901e+00,1.178244e+00
3.278321e-01,2.276584e+00,1.474100e+00
1.267949e+00,2.618176e+00,1.036163e+00
5.269823e-01,9.639195e-01,1.601717e+00
1.643747e+00,2.311150e+00,1.022394e+00
4.174436e-01,1.084166e+00,1.635986e+00
1.411284e-01,2.050117e+00,1.748765e+00
1.265051e+00,2.681508e+00,1.033633e+00
1.066906e+00,4.898307e-01,1.592975e+00
1.286876e+00,4.687511e-01,1.547045e+00
1.351883e+00,1.801769e+00,1.087529e+00
7.275294e-01,7.463278e-01,1.581017e+00
1.645601e+00,2.536242e+00,1.015396e+00
1.099034e-01,2.559294e+00,1.754821e+00
6.979923e-01,5.734661e-01,1.670136e+00
1.165090e+00,6.996610e-01,1.442565e+00
1.242662e+00,8.351152e-01,1.354245e+00
1.200530e+00,2.407822e+00,1.055539e+00
1.363834e+00,1.890597e+00,1.075891e+00
1.445438e+00,2.867298e+00,1.015851e+00
5.299212e-01,8.341385e-01,1.642732e+00
1.568367e+00,1.944952e+00,1.047340e+00
1.551222e+00,4.903221e-01,1.467387e+00
8.335147e-01,2.655697e+00,1.109311e+00
1.018953e+00,1.441336e+00,1.230235e+00
1.723494e+00,1.644987e+00,1.058711e+00
1.071250e+00,2.483326e+00,1.069930e+00
1.479610e+00,2.790004e+00,1.016113e+00
1.143133e+00,2.523551e+00,1.055869e+00
9.616287e-01,9.974115e-01,1.383223e+00
1.076883e+00,1.826116e+00,1.139944e+00
5.549603e-01,1.545563e+00,1.424125e+00
1.294053e+00,7.806733e-01,1.364134e+00
1.386865e+00,2.602607e+00,1.027066e+00
1.205522e+00,2.548747e+00,1.046302e+00
1.801869e-01,1.649147e+00,1.742929e+00
3.573205e-01,2.675269e+00,1.384455e+00
9.131760e-01,2.924495e+00,1.069212e+00
1.809072e+00,1.688700e+00,1.047124e+00
2.352719e-01,2.413921e+00,1.566699e+00
1.074151e+00,1.727645e+00,1.156335e+00
1.418151e+00,4.254909e-01,1.546943e+00
1.173174e-01,2.144031e+00,1.777608e+00
1.816902e+00,1.171388e+00,1.119040e+00
9.126069e-01,8.370072e-01,1.465865e+00
3.588033e-01,2.160527e-02,1.992278e+00
1.576983e+00,4.471492e-01,1.494036e+00
3.822776e-01,1.702117e+00,1.521690e+00
1.670408e+00,4.509067e-01,1.470858e+00
5.216168e-01,5.775796e-01,1.739874e+00
1.537423e+00,1.108840e+00,1.181817e+00
1.495505e+00,2.557032e+00,1.021839e+00
1.334039e+00,2.635821e+00,1.029710e+00
1.593113e+00,1.631798e+00,1.074300e+00
1.246699e+00,1.490006e+00,1.156048e+00
2.845532e-01,2.631361e+00,1.472952e+00
4.498564e-01,1.930439e+00,1.419614e+00
4.984125e-01,2.596234e+00,1.274173e+00
1.999654e+00,5.379557e-01,1.341050e+00
4.875694e-01,2.755671e+00,1.260910e+00
1.355234e+00,4.559541e-01,1.539062e+00
6.200577e-01,9.452096e-01,1.556502e+00
9.792810e-01,2.021892e+00,1.138069e+00
1.940092e+00,8.386436e-01,1.196509e+00
1.031263e+00,1.236104e-01,1.880316e+00
1.278523e+00,7.688334e-01,1.374198e+00
4.154438e-01,8.251947e-01,1.709765e+00
8.283982e-01,1.569885e+00,1.272398e+00
1.794614e-01,2.268201e-01,1.960112e+00
1.727381e+00,2.032379e+00,1.029876e+00
2.532815e-01,2.452209e-01,1.939780e+00
1.624073e+00,2.450951e+00,1.018676e+00
4.220385e-01,1.668339e+00,1.494552e+00
8.829620e-01,1.883506e+00,1.189557e+00
1.555073e+00,2.989961e-01,1.628160e+00
5.690487e-01,1.285645e+00,1.481141e+00
6.000707e-01,5.900243e-01,1.701835e+00
4.463624e-01,2.831650e+00,1.282538e+00
1.206821e+00,2.460450e+00,1.051338e+00
7.634709e-01,1.365457e+00,1.352577e+00
5.883535e-01,2.379840e+00,1.246551e+00
7.252776e-01,2.845876e+00,1.126939e+00
1.485109e+00,1.874898e+00,1.061764e+00
1.679831e-01,1.566553e+00,1.768623e+00
1.756604e+00,1.904235e+00,1.035261e+00
1.974630e+00,1.887350e+00,1.024069e+00
5.016933e-01,1.564018e+00,1.456276e+00
1.052583e+00,7.820335e-01,1.439044e+00
2.809594e-01,2.589459e+00,1.483100e+00
1.396130e+00,2.152371e+00,1.049539e+00
1.240743e+00,2.854501e+00,1.028964e+00
3.337384e-01,4.251375e-01,1.867721e+00
9.690978e-01,1.381635e+00,1.262123e+00
1.442714e+00,1.501928e+00,1.114538e+00
5.384808e-01,1.847994e+00,1.369683e+00
7.096754e-01,1.403840e+00,1.369254e+00
1.027404e+00,9.839189e-01,1.363898e+00
1.284669e+00,8.413194e-01,1.339318e+00
4.068711e-01,1.414769e+00,1.562351e+00
1.639352e+00,2.175379e+00,1.028263e+00
1.617952e+00,2.540909e+00,1.016390e+00
1.709066e+00,9.516743e-01,1.196622e+00
6.655541e-01,2.519699e+00,1.186935e+00
1.291506e+00,7.120240e-01,1.398685e+00
3.850965e-01,8.276192e-01,1.727084e+00
5.114774e-01,2.186695e+00,1.326788e+00
1.995291e+00,2.762099e+00,1.004041e+00
1.077200e+00,2.971720e+00,1.040716e+00
1.975837e+00,2.323794e+00,1.010138e+00
1.550733e+00,2.943029e-01,1.633570e+00
6.680027e-01,2.100796e+00,1.245775e+00
5.280299e-01,8.151169e-01,1.650245e+00
3.558758e-01,2.521521e+00,1.407649e+00
1.694208e-01,1.761466e+00,1.741983e+00
1.552613e+00,2.552070e+00,1.019018e+00
7.511264e-01,1.337186e+00,1.366266e+00
1.804137e-01,2.688512e+00,1.615670e+00
7.612957e-01,2.665215e+00,1.131465e+00
1.824229e+00,1.081708e+00,1.139000e+00
6.134852e-01,2.050801e+00,1.284183e+00
1.333334e+00,2.499626e+00,1.035692e+00
5.890644e-01,1.471714e-01,1.916958e+00
1.926865e+00,1.295444e-01,1.779101e+00
3.251834e-01,1.186810e+00,1.679817e+00
4.713013e-01,7.659192e-01,1.696994e+00
1.113071e+00,1.425032e+00,1.204710e+00
1.356207e+00,1.929924e+00,1.072994e+00
3.946537e-01,8.376189e-01,1.718514e+00
8.697344e-01,1.610172e+00,1.246493e+00
1.389332e+00,1.221440e+00,1.183235e+00
4.093150e-01,4.975267e-01,1.815752e+00
9.437764e-01,8.785230e-01,1.436429e+00
1.436619e+00,2.318556e+00,1.035762e+00
9.569106e-01,2.960460e+00,1.058842e+00
1.255540e+00,2.911601e+00,1.025845e+00
8.075616e-01,4.145747e-01,1.715485e+00
1.305319e+00,9.966241e-01,1.272283e+00
1.064781e+00,1.818766e+00,1.144195e+00
1.797719e+00,2.402972e+00,1.013302e+00
1.978903e+00,5.123448e-01,1.362808e+00
1.491429e+00,3.675269e-01,1.578024e+00
7.988945e-01,2.698548e+00,1.115804e+00
3.944052e-01,2.543013e+00,1.366786e+00
1.129502e-01,7.062713e-01,1.923325e+00
1.143054e+00,2.266438e-01,1.771772e+00
1.809079e+00,8.528761e-01,1.213756e+00
5.947387e-01,2.586100e+00,1.214799e+00
1.171408e+00,2.780896e+00,1.038482e+00
3.585759e-01,1.849698e+00,1.515171e+00
1.603922e+00,2.772043e+00,1.011724e+00
1.421058e+00,3.447428e-01,1.612688e+00
1.609893e+00,2.947324e+00,1.008696e+00
1.500141e+00,2.531167e+00,1.022436e+00
5.198360e-01,2.924366e+00,1.218670e+00
1.774121e+00,2.387033e+00,1.014481e+00
5.485915e-01,6.660533e-01,1.693925e+00
2.080642e-01,7.787453e-01,1.850417e+00
1.882658e+00,2.378206e+00,1.011364e+00
7.093080e-01,2.243043e+00,1.203720e+00
9.251225e-01,2.340737e+00,1.114696e+00
1.480717e+00,2.624758e+00,1.020517e+00
1.011427e+00,2.299638e+00,1.097694e+00
1.768830e+00,1.438509e+00,1.078514e+00
1.145937e+00,9.711768e-01,1.328602e+00
1.024731e+00,1.666701e+00,1.181242e+00
1.053307e+00,2.943252e+00,1.045042e+00
1.532981e-01,1.101238e+00,1.844663e+00
1.169712e+00,1.412625e-01,1.847693e+00
7.418140e-01,1.767054e-01,1.877145e+00
7.541915e-01,2.883467e-01,1.804553e+00
1.220166e+00,1.843689e+00,1.105441e+00
1.719414e+00,1.712298e+00,1.052647e+00
1.140965e+00,2.624932e+00,1.050039e+00
8.500757e-01,2.375047e+00,1.132792e+00
7.588511e-01,2.582239e+00,1.140924e+00
3.074699e-01,5.642486e-01,1.840726e+00
9.646697e-01,7.603208e-01,1.480245e+00
8.198227e-01,2.763678e+00,1.103755e+00
1.762808e+00,1.345481e+00,1.093310e+00
1.723265e+00,1.031256e+00,1.169123e+00
1.393907e+00,2.843091e+00,1.019006e+00
1.099526e+00,2.044670e+00,1.105592e+00
1.086809e+00,6.418895e-01,1.497773e+00
3.859049e-01,1.191763e+00,1.631342e+00
1.297652e+00,2.003584e-01,1.771055e+00
4.314364e-01,1.009727e+00,1.646855e+00
1.702580e+00,2.097262e+00,1.028135e+00
1.033421e+00,1.303260e+00,1.260067e+00
1.598231e+00,2.276367e+00,1.026301e+00
1.342213e+00,2.621020e+00,1.029660e+00
1.058243e+00,1.956109e+00,1.126181e+00
4.273564e-01,2.912543e+00,1.288029e+00
6.434264e-01,1.226040e+00,1.454360e+00
1.771668e+00,2.573586e+00,1.010467e+00
3.682110e-01,2.316085e+00,1.426216e+00
1.663897e+00,2.259602e+00,1.023290e+00
1.386695e+00,2.231084e+00,1.045328e+00
1.258936e+00,9.223792e-01,1.313105e+00
1.337705e+00,2.323540e+00,1.044681e+00
1.950439e+00,4.686824e-01,1.400863e+00
1.727839e+00,2.290859e+00,1.019097e+00
1.514629e+00,5.874121e-01,1.410774e+00
1.407982e+00,4.058763e-01,1.564697e+00
9.605635e-01,2.703124e+00,1.074532e+00
1.646360e+00,2.995421e+00,1.007215e+00
1.959852e+00,2.883786e+00,1.003511e+00
7.471136e-01,8.148396e-01,1.544015e+00
1.678907e+00,1.088218e-02,1.981896e+00
5.987403e-01,6.833798e-01,1.664203e+00
1.475202e+00,6.293917e-01,1.395154e+00
1.035244e+00,9.415011e-01,1.377312e+00
1.278046e+00,1.772652e+00,1.103775e+00
1.139273e+00,4.338764e-01,1.609996e+00
8.745140e-01,2.651299e+00,1.098411e+00
7.166432e-01,1.297955e+00,1.394486e+00
1.486039e+00,1.378945e+00,1.128842e+00
1.312890e+00,2.288349e+00,1.049571e+00
1.279461e+00,2.661807e+00,1.033184e+00
1.424329e+00,2.181399e-01,1.732932e+00
6.978829e-01,2.893669e+00,1.132729e+00
1.938661e-01,1.173171e+00,1.796572e+00
6.807763e-01,2.493207e+00,1.183174e+00
1.673233e+00,7.490378e-01,1.285557e+00
1.245314e+00,1.009360e+00,1.284515e+00
1.118434e+00,2.740575e+00,1.046647e+00
1.207827e+00,2.096519e+00,1.079481e+00
1.934276e+00,2.706894e+00,1.005322e+00
1.215950e+00,1.494053e+00,1.162562e+00
4.173080e-01,2.474313e+00,1.356098e+00
8.454228e-01,5.151736e-01,1.646916e+00
4.987563e-01,1.151115e+00,1.563197e+00
1.569825e-01,1.549803e+00,1.784043e+00
8.340248e-01,3.218758e-01,1.764562e+00
1.982867e+00,2.905890e-01,1.562030e+00
1.155080e+00,2.978679e+00,1.032045e+00
7.758288e-01,6.030524e-01,1.626338e+00
1.026467e+00,6.265332e-02,1.937713e+00
1.001419e-01,5.757745e-01,1.943972e+00
1.447712e+00,1.984165e-01,1.750324e+00
1.098807e+00,9.935839e-01,1.335626e+00
1.372337e+00,7.457095e-01,1.359384e+00
3.728760e-01,1.564939e+00,1.557926e+00
7.565730e-01,8.413118e-01,1.529134e+00
8.160905e-01,1.800887e+00,1.229998e+00
6.428877e-01,1.192736e-01,1.926187e+00
1.032470e+00,3.388993e-01,1.704756e+00
1.142644e+00,2.637494e+00,1.049109e+00
1.432524e+00,6.685081e-01,1.383792e+00
1.590726e-01,1.653475e-01,1.974041e+00
1.119784e+00,2.753608e+00,1.045801e+00
1.169462e+00,1.635362e+00,1.147711e+00
4.350655e-01,1.509112e+00,1.518631e+00
1.695652e-01,2.680764e+00,1.634724e+00
1.226800e+00,2.167170e-01,1.766540e+00
8.069752e-01,4.700053e-01,1.684352e+00
6.291662e-01,2.350915e+00,1.227839e+00
6.149977e-01,2.621030e+00,1.199503e+00
7.781457e-01,8.090640e-01,1.532821e+00
7.152195e-01,1.840856e+00,1.268041e+00
1.664728e+00,2.892125e+00,1.008110e+00
9.089341e-01,4.462095e-01,1.666593e+00
6.061521e-01,1.496970e+00,1.403576e+00
1.842962e+00,7.498173e-01,1.251105e+00
1.838004e-01,1.095347e+00,1.817646e+00
3.475921e-01,4.422659e-01,1.857505e+00
1.868721e+00,1.611611e+00,1.049210e+00
1.013423e+00,2.351838e+00,1.092236e+00
1.117086e+00,5.768246e-01,1.524997e+00
8.344555e-01,2.242603e+00,1.153915e+00
1.828253e+00,1.811703e+00,1.036434e+00
4.737319e-01,1.498481e+00,1.491704e+00
1.850409e-01,1.402042e+00,1.771487e+00
1.617555e+00,8.253997e-01,1.263124e+00
8.877269e-01,6.970128e-01,1.538614e+00
1.258503e+00,6.731550e-01,1.428627e+00
1.889574e+00,1.846650e+00,1.030520e+00
1.359051e+00,1.896816e+00,1.075936e+00
9.866808e-01,2.807007e+00,1.062686e+00
1.637174e+00,1.271554e+00,1.124711e+00
1.226805e+00,2.447356e+00,1.049666e+00
5.851980e-01,2.098478e+00,1.292870e+00
1.041117e+00,8.978024e-01,1.392697e+00
6.064432e-01,1.434705e-01,1.916671e+00
7.087726e-01,4.827690e-02,1.966361e+00
1.111648e+00,2.877903e+00,1.040794e+00
1.455481e+00,7.072176e-01,1.357242e+00
1.312358e+00,4.487693e-01,1.554912e+00
8.542700e-01,3.630132e-01,1.733365e+00
1.148364e+00,1.664261e+00,1.147906e+00
8.681644e-01,2.628206e+00,1.102109e+00
1.815280e-01,7.056973e-01,1.879762e+00
2.211066e-01,1.571551e+00,1.706466e+00
9.856698e-01,9.160476e-01,1.405384e+00
1.303241e+00,2.876381e+00,1.023550e+00
1.932526e+00,1.413765e+00,1.065080e+00
1.335808e+00,1.167138e+00,1.210331e+00
1.359712e+00,2.122228e+00,1.055820e+00
1.593881e+00,9.313968e-01,1.226608e+00
7.687616e-01,2.854694e+00,1.111405e+00
5.216945e-01,1.039217e+00,1.581494e+00
1.548286e+00,5.485314e-01,1.427721e+00
1.113685e+00,1.793393e+00,1.135705e+00
5.760375e-01,2.984900e+00,1.179171e+00
4.694889e-01,8.214108e-01,1.680013e+00
1.205560e+00,2.691121e+00,1.038995e+00
8.358722e-01,1.798802e+00,1.222335e+00
8.615506e-01,1.629481e+00,1.245642e+00
3.951836e-01,6.292149e-01,1.779849e+00
6.756820e-01,2.530796e+00,1.180863e+00
1.487477e+00,6.536790e-02,1.907344e+00
1.845717e+00,1.862389e+00,1.032147e+00
4.495590e-01,1.231382e+00,1.574889e+00
3.137128e-01,9.099419e-01,1.751668e+00
2.819589e-01,2.489748e+00,1.495590e+00
1.767497e+00,1.668948e+00,1.052347e+00
4.312560e-01,1.647730e+00,1.491353e+00
1.087065e+00,2.817446e+00,1.046759e+00
1.158868e+00,2.233294e+00,1.075163e+00
9.054345e-01,1.737190e+00,1.207440e+00
1.183367e-01,2.406122e+00,1.752215e+00
2.598514e-01,1.227981e+00,1.726808e+00
2.539446e-01,2.530452e+00,1.525926e+00
1.603203e+00,1.132411e+00,1.162759e+00
7.122031e-01,2.434140e+00,1.176647e+00
3.757430e-01,1.871373e+00,1.495021e+00
1.002198e+00,1.446116e+00,1.234736e+00
4.353134e-01,9.498836e-01,1.661333e+00
1.686808e+00,1.397688e+00,1.094644e+00
9.476365e-01,2.568269e+00,1.087704e+00
4.317427e-01,8.984300e-01,1.678487e+00
3.200264e-01,2.811921e+00,1.406615e+00
1.888168e+00,2.870786e+00,1.004425e+00
8.990140e-01,2.637906e+00,1.093339e+00
1.207245e+00,2.059155e+00,1.083250e+00
1.190658e+00,2.405483e+00,1.057034e+00
1.728628e+00,1.450917e+00,1.081423e+00
1.743810e+00,2.781391e+00,1.007827e+00
7.544706e-01,2.015039e+00,1.218649e+00
1.564916e+00,1.493970e+00,1.096527e+00
6.416725e-01,1.022437e+00,1.518887e+00
1.316280e+00,7.048547e-01,1.395428e+00
1.898523e+00,1.843162e+00,1.030219e+00
1.565093e+00,1.456417e+00,1.102343e+00
1.507205e+00,1.868669e+00,1.059817e+00
1.690284e+00,6.330024e-01,1.343024e+00
6.453679e-01,2.102346e+00,1.257487e+00
2.152444e-01,6.577829e-01,1.867982e+00
2.660749e-01,2.127603e-01,1.944962e+00
1.848977e+00,1.550380e+00,1.056891e+00
2.680692e-01,1.115389e+00,1.741558e+00
1.169055e+00,1.867710e-01,1.803848e+00
9.394345e-01,2.586817e+00,1.088024e+00
1.829921e+00,2.894181e+00,1.005011e+00
6.476995e-01,9.563394e-02,1.939937e+00
1.440859e+00,5.623758e-01,1.444723e+00
5.473648e-01,4.751996e-01,1.770969e+00
9.932185e-01,1.113052e-01,1.895341e+00
1.170450e+00,2.173580e+00,1.078546e+00
3.559906e-01,1.720478e+00,1.542008e+00
3.570604e-01,2.023885e+00,1.485465e+00
5.485659e-01,4.865507e-02,1.973663e+00
9.595423e-01,2.034454e+00,1.141969e+00
3.422801e-01,2.301504e+00,1.454863e+00
9.410065e-01,2.322627e+00,1.112409e+00
1.541275e+00,1.483264e-01,1.795637e+00
7.358753e-01,1.437025e+00,1.347333e+00
1.658857e+00,1.401128e-01,1.792608e+00
6.280480e-01,4.045939e-01,1.775611e+00
1.047360e+00,2.460924e+00,1.075966e+00
1.498265e+00,1.255675e+00,1.152387e+00
3.940184e-01,2.615776e+00,1.356770e+00
1.296243e+00,1.571891e+00,1.130347e+00
1.164681e+00,1.430404e+00,1.189008e+00
1.020957e+00,1.665123e+00,1.182680e+00
6.781683e-01,1.617011e+00,1.334003e+00
1.612667e+00,2.327236e+00,1.023446e+00
1.877978e+00,9.536898e-01,1.166792e+00
1.244517e+00,1.141684e+00,1.241510e+00
1.209250e+00,8.153238e-01,1.373092e+00
1.669592e+00,2.513782e+00,1.015041e+00
7.104257e-01,2.616900e+00,1.155811e+00
5.472807e-01,1.940623e+00,1.345741e+00
7.282807e-01,2.257584e+00,1.193176e+00
1.017521e+00,1.513989e+00,1.214271e+00
1.782996e+00,7.370254e-01,1.268712e+00
1.755649e+00,1.656814e+00,1.054542e+00
8.068600e-01,7.591100e-01,1.541997e+00
1.754175e+00,1.682250e-01,1.744460e+00
1.040687e+00,8.061482e-01,1.432165e+00
1.814292e+00,2.935701e+00,1.004862e+00
1.846926e+00,1.445594e+00,1.069259e+00
7.693172e-01,9.929260e-01,1.465858e+00
1.126427e+00,2.341346e+00,1.071550e+00
1.106416e+00,2.181684e+00,1.089470e+00
9.878649e-01,2.876195e+00,1.058350e+00
1.086910e+00,1.861146e+00,1.132272e+00
1.309509e+00,3.086092e-01,1.667560e+00
6.235337e-01,2.443828e+00,1.217880e+00
9.856584e-01,2.708327e-01,1.765712e+00
1.270904e-01,2.694312e+00,1.710049e+00
1.336592e+00,2.400600e+00,1.040412e+00
1.622021e+00,1.499390e+00,1.087857e+00
6.118668e-01,1.335978e+00,1.441560e+00
1.119606e+00,2.463003e+00,1.063444e+00
8.565851e-01,4.252866e-01,1.694687e+00
1.801783e+00,2.888577e-01,1.594248e+00
1.811104e+00,2.043433e+00,1.024702e+00
1.757167e+00,2.677049e-01,1.624751e+00
1.568227e+00,2.420228e+00,1.022472e+00
1.448039e+00,1.574268e+00,1.102325e+00
1.044958e-01,6.825724e-01,1.931158e+00
7.776832e-01,2.226476e+00,1.177020e+00
1.697503e+00,1.312996e+00,1.107656e+00
1.338359e+00,2.172353e+00,1.054618e+00
9.721334e-01,2.182866e+00,1.119787e+00
4.820385e-01,1.857231e+00,1.408503e+00
1.764171e+00,2.919783e+00,1.005794e+00
2.549603e-01,3.240006e-01,1.920713e+00
1.300981e-01,1.726922e+00,1.798780e+00
1.116015e+00,8.015934e-01,1.408775e+00
3.106544e-01,1.004498e+00,1.731944e+00
7.435943e-01,6.981852e-01,1.595016e+00
1.048362e+00,9.985980e-01,1.351027e+00
6.807586e-01,6.032870e-01,1.663191e+00
7.477273e-01,1.686109e+00,1.283442e+00
1.637065e+00,8.974218e-01,1.230124e+00
1.683034e+00,2.435720e+00,1.016583e+00
5.202143e-01,1.495066e+00,1.459436e+00
5.842627e-01,1.391220e+00,1.443597e+00
1.901668e+00,8.053017e-01,1.216229e+00
1.866224e+00,1.867075e+00,1.030673e+00
1.606426e+00,2.935812e+00,1.008949e+00
1.807942e+00,5.235528e-01,1.388076e+00
5.772632e-01,5.608614e-01,1.723420e+00
1.512205e+00,9.370055e-01,1.242454e+00
1.172874e+00,2.005736e-01,1.790375e+00
7.777839e-01,2.784499e+00,1.114665e+00
1.428074e+00,1.387872e-01,1.820207e+00
1.387307e+00,1.052260e+00,1.232281e+00
1.103863e+00,1.920578e+00,1.120025e+00
1.028359e-01,1.321529e+00,1.872929e+00
1.920129e+00,5.196992e-01,1.368657e+00
1.833041e+00,2.372648e+00,1.012918e+00
1.074953e+00,2.046747e+00,1.110786e+00
1.535913e+00,2.694852e+00,1.015938e+00
7.601859e-01,1.982505e+00,1.221558e+00
5.681993e-01,1.380494e+00,1.456395e+00
1.231184e+00,6.882441e-03,1.991562e+00
4.457154e-01,9.884445e-01,1.643673e+00
1.936176e-01,9.525775e-01,1.831573e+00
2.256455e-01,7.242908e-01,1.849223e+00
1.066913e+00,5.991106e-01,1.527715e+00
1.746551e+00,2.019193e+00,1.029404e+00
3.535583e-01,2.798820e+00,1.371745e+00
8.147087e-01,2.829282e+00,1.099755e+00
1.108787e+00,5.253496e-01,1.558500e+00
1.818713e+00,1.278758e-01,1.792495e+00
1.874825e+00,1.731430e+00,1.038925e+00
5.107570e-01,5.298101e-01,1.762918e+00
4.245876e-01,1.806806e+00,1.464336e+00
1.283793e+00,1.289326e+00,1.191049e+00
1.866587e+00,1.956342e+00,1.025947e+00
5.451563e-01,1.524991e+00,1.435457e+00
8.151909e-01,2.305873e+00,1.152632e+00
8.142587e-01,2.023727e+00,1.192466e+00
