t,v,t_prime
6.228153e-01,3.701109e-01,6.704237e-01
6.000160e-01,1.502066e-01,6.069015e-01
1.981632e+00,3.966289e-01,2.158690e+00
1.275416e+00,8.986351e-01,2.907283e+00
1.093710e+00,1.782279e-01,1.111507e+00
1.767081e+00,8.715216e-01,3.603660e+00
1.943888e+00,4.178967e-01,2.139681e+00
1.788976e+00,1.851972e-01,1.820468e+00
7.378010e-01,2.636707e-01,7.648676e-01
1.023011e+00,8.284594e-05,1.023011e+00
1.572286e+00,3.343639e-01,1.668307e+00
9.529966e-01,2.432568e-01,9.825093e-01
1.976184e+00,2.937250e-01,2.067376e+00
1.956606e+00,3.086424e-01,2.057034e+00
1.604969e+00,4.032262e-01,1.753872e+00
1.040523e+00,6.081254e-01,1.310745e+00
8.878652e-01,1.022559e-01,8.925438e-01
1.826164e+00,7.062267e-01,2.579379e+00
7.600722e-01,6.321263e-01,9.809087e-01
1.370624e+00,2.580358e-01,1.418667e+00
6.623188e-01,6.888682e-01,9.136861e-01
1.028398e+00,7.945662e-03,1.028430e+00
1.272460e+00,5.357928e-01,1.507030e+00
1.146645e+00,4.278784e-02,1.147696e+00
1.095927e+00,6.985221e-01,1.531505e+00
1.078679e+00,4.637981e-01,1.217552e+00
1.128615e+00,8.868094e-01,2.442173e+00
9.590975e-01,6.269631e-01,1.231113e+00
1.479254e+00,7.977392e-01,2.453147e+00
7.479161e-01,1.926823e-01,7.621988e-01
1.549430e+00,5.723944e-01,1.889598e+00
1.374805e+00,3.218059e-01,1.452045e+00
6.406273e-01,1.591169e-01,6.488944e-01
1.474567e+00,9.110845e-01,3.577139e+00
9.447354e-01,2.410906e-01,9.734496e-01
8.874391e-01,7.388398e-01,1.316907e+00
1.798037e+00,5.874979e-01,2.221923e+00
1.932170e+00,7.532370e-01,2.937548e+00
1.272272e+00,4.928399e-01,1.462180e+00
1.645573e+00,5.744213e-01,2.010327e+00
7.320635e-01,7.421432e-02,7.340879e-01
1.129544e+00,2.275653e-01,1.159979e+00
1.793612e+00,8.625233e-01,3.544566e+00
1.128942e+00,7.200128e-01,1.626809e+00
8.529599e-01,8.969721e-03,8.529942e-01
1.846809e+00,2.722740e-01,1.919321e+00
1.757891e+00,3.422924e-01,1.870905e+00
9.717770e-01,5.418907e-01,1.156259e+00
6.385649e-01,2.933549e-01,6.679524e-01
1.224812e+00,8.234251e-01,2.158545e+00
1.683177e+00,2.282053e-01,1.728795e+00
1.871946e+00,6.804972e-01,2.554684e+00
8.298936e-01,2.888560e-01,8.668450e-01
1.018899e+00,5.199373e-01,1.192805e+00
1.295372e+00,1.453056e-01,1.309268e+00
5.993703e-01,1.306713e-01,6.045539e-01
1.380026e+00,1.929954e-01,1.406468e+00
8.112921e-01,8.885087e-01,1.768061e+00
1.674889e+00,5.916529e-01,2.077529e+00
1.241958e+00,2.035658e-01,1.268519e+00
1.654988e+00,7.342976e-01,2.438009e+00
9.525724e-01,7.490968e-01,1.437931e+00
9.244248e-01,1.089580e-01,9.299615e-01
1.662898e+00,8.885038e-01,3.623903e+00
6.064426e-01,5.606355e-01,7.323631e-01
9.802330e-01,5.160057e-02,9.815406e-01
6.129182e-01,3.012020e-01,6.427682e-01
1.217822e+00,1.418858e-01,1.230269e+00
1.681752e+00,8.711395e-01,3.424907e+00
1.726695e+00,3.102794e-01,1.816340e+00
1.701071e+00,7.945505e-01,2.801509e+00
1.640938e+00,5.992351e-01,2.049704e+00
1.810981e+00,4.498543e-01,2.027743e+00
1.250369e+00,4.217377e-01,1.379005e+00
1.235625e+00,6.060240e-01,1.553373e+00
1.809561e+00,7.141593e-01,2.585150e+00
9.018254e-01,4.020021e-01,9.849139e-01
1.200454e+00,4.566144e-01,1.349333e+00
1.145296e+00,7.092991e-01,1.624747e+00
8.238376e-01,3.817665e-01,8.913494e-01
5.477228e-01,5.778757e-01,6.711263e-01
1.637555e+00,7.076859e-01,2.317752e+00
1.883024e+00,3.599014e-01,2.018268e+00
1.601160e+00,1.370919e-01,1.616422e+00
1.793734e+00,4.722512e-01,2.034948e+00
1.004148e+00,1.852674e-01,1.021838e+00
1.847174e+00,5.498255e-01,2.211444e+00
1.243133e+00,7.513772e-01,1.883897e+00
1.272736e+00,5.570834e-01,1.532574e+00
1.279760e+00,7.241765e-01,1.855761e+00
1.864652e+00,9.075933e-01,4.441230e+00
6.348701e-01,3.443865e-01,6.762369e-01
7.473212e-01,5.989411e-01,9.332264e-01
1.720228e+00,7.034454e-01,2.420302e+00
1.082860e+00,7.647353e-01,1.680561e+00
5.617547e-01,2.887506e-01,5.867476e-01
7.980104e-01,4.372348e-01,8.873216e-01
1.602069e+00,2.661683e-01,1.662024e+00
1.635805e+00,2.536741e-01,1.691122e+00
1.501504e+00,5.578911e-02,1.503846e+00
5.552322e-01,3.038312e-01,5.827827e-01
8.749207e-01,1.500879e-01,8.849448e-01
1.654717e+00,2.848602e-02,1.655388e+00
1.032992e+00,2.182788e-01,1.058516e+00
7.690752e-01,3.597968e-01,8.242764e-01
8.522521e-01,5.222753e-01,9.993846e-01
1.310836e+00,8.751208e-01,2.708872e+00
1.537762e+00,7.996661e-02,1.542703e+00
1.704849e+00,4.529957e-01,1.912311e+00
6.723637e-01,8.116692e-03,6.723859e-01
5.616888e-01,7.485665e-01,8.471165e-01
1.714421e+00,3.057434e-01,1.800647e+00
1.306703e+00,4.777630e-01,1.487445e+00
7.199983e-01,7.640200e-01,1.115943e+00
1.986406e+00,3.468367e-01,2.117872e+00
5.840017e-01,4.885598e-01,6.693196e-01
1.097907e+00,4.838264e-01,1.254515e+00
1.024459e+00,4.412284e-01,1.141592e+00
1.043931e+00,2.479463e-01,1.077579e+00
6.565060e-01,5.426201e-01,7.815750e-01
1.913454e+00,3.555078e-01,2.047190e+00
1.705005e+00,3.748586e-01,1.839109e+00
8.006458e-01,6.143186e-01,1.014685e+00
5.854970e-01,1.101201e-01,5.890797e-01
1.125672e+00,1.885417e-02,1.125872e+00
1.144969e+00,2.236000e-01,1.174711e+00
5.040232e-01,4.658401e-01,5.696021e-01
1.506940e+00,8.485167e-01,2.847749e+00
1.737735e+00,8.557976e-02,1.744134e+00
1.211224e+00,2.946789e-01,1.267506e+00
1.741736e+00,4.395506e-01,1.939102e+00
5.596033e-01,5.855937e-01,6.903529e-01
5.026804e-01,1.751157e-01,5.105698e-01
1.504044e+00,5.652236e-01,1.823221e+00
1.987413e+00,4.583488e-01,2.236133e+00
1.969010e+00,1.488875e-01,1.991203e+00
1.751550e+00,6.430539e-01,2.287154e+00
1.897038e+00,9.384664e-01,5.492760e+00
9.193174e-01,3.053123e-01,9.654137e-01
1.392284e+00,3.515317e-01,1.487204e+00
1.489274e+00,6.704723e-01,2.007285e+00
8.787935e-01,9.646590e-02,8.829112e-01
1.112997e+00,5.898393e-01,1.378289e+00
1.644410e+00,3.327523e-01,1.743781e+00
1.602565e+00,3.019707e-01,1.681041e+00
7.745933e-01,5.374733e-01,9.185473e-01
1.279193e+00,2.517657e-01,1.321769e+00
1.511101e+00,3.319371e-01,1.601928e+00
1.465211e+00,4.911117e-01,1.682031e+00
1.770187e+00,1.923495e-01,1.803872e+00
1.436732e+00,6.790684e-01,1.957201e+00
1.399734e+00,5.255300e-01,1.645245e+00
6.231656e-01,3.617451e-01,6.684340e-01
9.888610e-01,9.389537e-01,2.874233e+00
1.277233e+00,1.801105e-01,1.298468e+00
1.969906e+00,2.011996e-01,2.011031e+00
9.225665e-01,7.864537e-01,1.493674e+00
9.438367e-01,8.660568e-01,1.887879e+00
1.179287e+00,6.621108e-01,1.573629e+00
1.990807e+00,4.355994e-01,2.211662e+00
1.465987e+00,3.013608e-01,1.537464e+00
6.568738e-01,5.559933e-01,7.902843e-01
6.312920e-01,2.670213e-01,6.550775e-01
1.067806e+00,5.992511e-01,1.333821e+00
1.766263e+00,6.649069e-01,2.364709e+00
7.366084e-01,9.418767e-01,2.192556e+00
8.021122e-01,2.763503e-01,8.346146e-01
1.491746e+00,3.370586e-01,1.584463e+00
7.514602e-01,5.752745e-01,9.186999e-01
5.318184e-01,9.005380e-02,5.339880e-01
9.510127e-01,8.621194e-02,9.545667e-01
1.407519e+00,3.455950e-01,1.499940e+00
1.485751e+00,2.343018e-01,1.528293e+00
1.213923e+00,1.671017e-01,1.231234e+00
1.865403e+00,4.413401e-01,2.078814e+00
1.909602e+00,9.889230e-02,1.919009e+00
1.159951e+00,8.372448e-01,2.121234e+00
1.673905e+00,5.196236e-01,1.959169e+00
1.304434e+00,3.541121e-01,1.394813e+00
6.875202e-01,7.333037e-01,1.011206e+00
6.521940e-01,5.348468e-01,7.718737e-01
8.554743e-01,7.929320e-01,1.404005e+00
1.178884e+00,2.265964e-01,1.210367e+00
9.746680e-01,4.410160e-01,1.085982e+00
1.827914e+00,3.091176e-01,1.922048e+00
1.936605e+00,1.125967e-01,1.948999e+00
1.862072e+00,4.444421e-01,2.078652e+00
1.899715e+00,2.172141e-02,1.900163e+00
1.126628e+00,2.091900e-01,1.152118e+00
8.321494e-01,8.306891e-01,1.494692e+00
1.344925e+00,5.017065e-02,1.346621e+00
1.989888e+00,5.243057e-01,2.336837e+00
1.139541e+00,9.258448e-01,3.015424e+00
1.953033e+00,6.338766e-01,2.525144e+00
9.871524e-01,7.274966e-02,9.897751e-01
9.216293e-01,5.958889e-02,9.232699e-01
9.373739e-01,3.591108e-01,1.004371e+00
1.879815e+00,6.985192e-01,2.626939e+00
1.059833e+00,3.297640e-01,1.122629e+00
1.353468e+00,3.397811e-02,1.354250e+00
9.903830e-01,7.994100e-01,1.648479e+00
1.073158e+00,3.535724e-01,1.147263e+00
9.985987e-01,9.699523e-02,1.003330e+00
1.718340e+00,4.264127e-02,1.719905e+00
1.413218e+00,9.484830e-01,4.460520e+00
1.804317e+00,7.349214e-01,2.660637e+00
1.858950e+00,7.423313e-01,2.774415e+00
1.713504e+00,5.805839e-02,1.716399e+00
1.694812e+00,2.199580e-01,1.737361e+00
7.270731e-01,3.064503e-01,7.638232e-01
5.702370e-01,5.740935e-01,6.964389e-01
1.096844e+00,4.775588e-01,1.248401e+00
1.615742e+00,1.800201e-01,1.642576e+00
9.970070e-01,6.254623e-01,1.277797e+00
1.742922e+00,5.420719e-01,2.074087e+00
1.456452e+00,6.935677e-01,2.021751e+00
1.195247e+00,1.343250e-01,1.206178e+00
1.014343e+00,1.924458e-01,1.033665e+00
1.108285e+00,1.147395e-02,1.108358e+00
1.948494e+00,9.377784e-01,5.611466e+00
1.296302e+00,5.078980e-01,1.504848e+00
1.609275e+00,8.588848e-01,3.142079e+00
1.547273e+00,8.104789e-01,2.641445e+00
9.011293e-01,8.152458e-01,1.556045e+00
1.366588e+00,7.398815e-01,2.031385e+00
1.754575e+00,6.058879e-01,2.205486e+00
1.576829e+00,7.648512e-01,2.447706e+00
1.142166e+00,1.163688e-01,1.149979e+00
1.179873e+00,7.461617e-02,1.183171e+00
1.922512e+00,4.553688e-02,1.924508e+00
7.004707e-01,8.528795e-01,1.341621e+00
1.525795e+00,4.246005e-01,1.685252e+00
5.362571e-01,2.937187e-01,5.610019e-01
8.786511e-01,5.743869e-01,1.073379e+00
8.777293e-01,3.614622e-01,9.413790e-01
1.080822e+00,4.286732e-01,1.196315e+00
9.081311e-01,5.640271e-01,1.099757e+00
1.584786e+00,2.477706e-01,1.635792e+00
1.191226e+00,1.552223e-02,1.191370e+00
1.087762e+00,1.237786e-01,1.096192e+00
1.282440e+00,2.214704e-01,1.315097e+00
1.584574e+00,2.345385e-01,1.630041e+00
1.851426e+00,1.031837e-01,1.861361e+00
1.167432e+00,1.203696e-01,1.175982e+00
1.448081e+00,8.230562e-01,2.549617e+00
1.391862e+00,4.148921e-01,1.529736e+00
1.335594e+00,4.963242e-01,1.538460e+00
8.919550e-01,8.267944e-01,1.585686e+00
6.903565e-01,1.725458e-01,7.008685e-01
7.068242e-01,4.349721e-01,7.849731e-01
1.218205e+00,8.709334e-01,2.479045e+00
1.114398e+00,1.731026e-01,1.131479e+00
1.042658e+00,4.808150e-01,1.189133e+00
1.659715e+00,6.816287e-01,2.268305e+00
1.228482e+00,4.927483e-01,1.411769e+00
1.187258e+00,8.432727e-01,2.208910e+00
1.873716e+00,1.595505e-02,1.873954e+00
8.777334e-01,3.929086e-01,9.544964e-01
1.507044e+00,3.746817e-01,1.625453e+00
1.917390e+00,8.443263e-01,3.578360e+00
1.564411e+00,3.394682e-01,1.663174e+00
7.453392e-01,6.873405e-01,1.026164e+00
1.606621e+00,2.018143e-01,1.640374e+00
7.729103e-01,7.458384e-01,1.160305e+00
1.325763e+00,5.830782e-01,1.631877e+00
1.064736e+00,3.060896e-01,1.118417e+00
1.773615e+00,6.993581e-02,1.777969e+00
1.178089e+00,7.683016e-01,1.840510e+00
1.218579e+00,6.572880e-02,1.221220e+00
1.099663e+00,5.326497e-01,1.299322e+00
1.704357e+00,3.640267e-01,1.829909e+00
1.013596e+00,7.536372e-01,1.542082e+00
1.121341e+00,5.838684e-01,1.381220e+00
1.545063e+00,2.042554e-02,1.545385e+00
1.792547e+00,4.006358e-02,1.793987e+00
1.599226e+00,2.352167e-02,1.599669e+00
1.656094e+00,8.879178e-01,3.600188e+00
9.085892e-01,5.294267e-02,9.098653e-01
7.073754e-01,1.757620e-01,7.185614e-01
1.856979e+00,8.291869e-01,3.322136e+00
6.095253e-01,9.364033e-01,1.736906e+00
7.182676e-01,3.873948e-01,7.791048e-01
9.079485e-01,6.605129e-01,1.209284e+00
6.306751e-01,6.886929e-02,6.321761e-01
1.163180e+00,2.170445e-02,1.163454e+00
9.340946e-01,4.761245e-01,1.062222e+00
1.052844e+00,7.990771e-01,1.751155e+00
7.922950e-01,2.577403e-01,8.199993e-01
8.971499e-01,4.221474e-01,9.896558e-01
1.275413e+00,6.522892e-01,1.682669e+00
1.773150e+00,7.948662e-01,2.922206e+00
1.266339e+00,8.881942e-01,2.756096e+00
1.517130e+00,1.708415e-01,1.539767e+00
1.002162e+00,5.602924e-01,1.209909e+00
1.774927e+00,8.360923e-01,3.235442e+00
1.820469e+00,2.135546e-01,1.863457e+00
1.249241e+00,3.922362e-02,1.250203e+00
1.318749e+00,9.028926e-01,3.067812e+00
1.051602e+00,3.225239e-01,1.110971e+00
1.771933e+00,3.372110e-01,1.882174e+00
6.477429e-01,4.090527e-01,7.098468e-01
6.460708e-01,6.209634e-01,8.242386e-01
6.017654e-01,4.152578e-01,6.614960e-01
1.177230e+00,8.947099e-02,1.181971e+00
6.523745e-01,4.573313e-02,6.530578e-01
1.896223e+00,8.703247e-01,3.850368e+00
1.732360e+00,2.399768e-01,1.784506e+00
1.039099e+00,1.283720e-01,1.047768e+00
1.055634e+00,9.359630e-01,2.998122e+00
5.486466e-01,4.194669e-01,6.043890e-01
7.952026e-01,5.948084e-01,9.892210e-01
1.635325e+00,2.563314e-01,1.691851e+00
1.469113e+00,3.645643e-01,1.577692e+00
6.058527e-01,5.604062e-01,7.315136e-01
1.793279e+00,9.209884e-01,4.602991e+00
1.544978e+00,6.389156e-01,2.008351e+00
9.898503e-01,9.084924e-01,2.368622e+00
8.254713e-01,6.906920e-01,1.141495e+00
1.131671e+00,8.192733e-01,1.973604e+00
1.750556e+00,3.377753e-01,1.859867e+00
1.909835e+00,4.187245e-01,2.103080e+00
1.728921e+00,1.484942e-01,1.748304e+00
1.403423e+00,3.701372e-01,1.510718e+00
1.308158e+00,2.604088e-01,1.354904e+00
7.173973e-01,5.121407e-01,8.352497e-01
6.726039e-01,3.489148e-01,7.177087e-01
1.347296e+00,4.585954e-01,1.516124e+00
1.003439e+00,1.680637e-01,1.017918e+00
1.035207e+00,3.425078e-01,1.101853e+00
1.385651e+00,2.752652e-01,1.441332e+00
1.338778e+00,6.152658e-01,1.698268e+00
1.409657e+00,8.530691e-01,2.701537e+00
1.682598e+00,7.370172e-01,2.489514e+00
8.673383e-01,8.715284e-01,1.768833e+00
1.317419e+00,7.690719e-01,2.061165e+00
1.622406e+00,8.737021e-01,3.335117e+00
1.351979e+00,6.846274e-01,1.854839e+00
9.810611e-01,8.115824e-01,1.679215e+00
1.975472e+00,4.301575e-01,2.188273e+00
1.863182e+00,4.774319e-01,2.120460e+00
1.174601e+00,1.133425e-01,1.182220e+00
1.287028e+00,8.917943e-01,2.844631e+00
1.391840e+00,8.774082e-01,2.901211e+00
1.536984e+00,6.158639e-02,1.539907e+00
8.443704e-01,4.724626e-01,9.580413e-01
6.670139e-01,4.929957e-01,7.666547e-01
1.377077e+00,6.646537e-01,1.843102e+00
1.468190e+00,9.203217e-01,3.753402e+00
6.957740e-01,8.204801e-02,6.981279e-01
9.423010e-01,5.434819e-01,1.122561e+00
1.346474e+00,8.583770e-01,2.624607e+00
1.720887e+00,5.131746e-01,2.005032e+00
1.661565e+00,8.103457e-01,2.835667e+00
1.163488e+00,3.707631e-01,1.252776e+00
1.839760e+00,5.960368e-01,2.291231e+00
9.625406e-01,2.883997e-03,9.625446e-01
1.296016e+00,5.259536e-01,1.523805e+00
9.301097e-01,1.397714e-02,9.302005e-01
6.832457e-01,6.969391e-01,9.527498e-01
1.602905e+00,7.491951e-01,2.420030e+00
1.741886e+00,4.619075e-01,1.963954e+00
1.861678e+00,9.468292e-01,5.786340e+00
6.505013e-01,9.358191e-02,6.533686e-01
1.451801e+00,1.498459e-01,1.468380e+00
1.538250e+00,5.480021e-01,1.838963e+00
7.251668e-01,7.465484e-01,1.089934e+00
1.741544e+00,5.494895e-01,2.084432e+00
1.613879e+00,7.006085e-01,2.261773e+00
1.436056e+00,4.962378e-01,1.654087e+00
5.561161e-01,9.266253e-01,1.479087e+00
1.778700e+00,1.995188e-02,1.779054e+00
8.086213e-01,6.263051e-01,1.037255e+00
1.380562e+00,3.916520e-01,1.500426e+00
1.460083e+00,8.668697e-02,1.465600e+00
1.109038e+00,8.319538e-01,1.998825e+00
1.068622e+00,2.397778e-01,1.100732e+00
1.240342e+00,3.793761e-01,1.340559e+00
1.326041e+00,5.014161e-01,1.532630e+00
1.997827e+00,2.904696e-01,2.087846e+00
6.911638e-01,6.894695e-01,9.542313e-01
8.411777e-01,1.362012e-01,8.490902e-01
1.281036e+00,3.144200e-01,1.349476e+00
1.871662e+00,7.569602e-02,1.877047e+00
1.519661e+00,5.684150e-01,1.847068e+00
1.598643e+00,8.363704e-01,2.916355e+00
8.588198e-01,5.684724e-01,1.043901e+00
1.307896e+00,8.550042e-01,2.521872e+00
1.948243e+00,8.521062e-02,1.955355e+00
1.394285e+00,9.032747e-01,3.249607e+00
7.621546e-01,2.756464e-01,7.928712e-01
1.986904e+00,2.178056e-01,2.035778e+00
5.470105e-01,9.064301e-01,1.295141e+00
1.476508e+00,3.966105e-01,1.608419e+00
9.182170e-01,5.019389e-01,1.061642e+00
1.284340e+00,4.123765e-01,1.409793e+00
1.029299e+00,4.355133e-01,1.143434e+00
8.886201e-01,2.783348e-01,9.251794e-01
7.146009e-01,5.899602e-01,8.850288e-01
7.272567e-01,6.670702e-01,9.761903e-01
1.641449e+00,2.809653e-01,1.710346e+00
7.389047e-01,7.853729e-01,1.193663e+00
1.069395e+00,5.503645e-01,1.280829e+00
1.307664e+00,5.721360e-01,1.594403e+00
1.311274e+00,1.697832e-01,1.330592e+00
1.250276e+00,4.168202e-02,1.251364e+00
1.788944e+00,5.584344e-01,2.156527e+00
6.321463e-01,4.771701e-01,7.193200e-01
1.934909e+00,4.986689e-01,2.232263e+00
9.064135e-01,7.121395e-01,1.291117e+00
1.483543e+00,7.353107e-01,2.188988e+00
6.503659e-01,3.921694e-01,7.070017e-01
1.542880e+00,8.624385e-01,3.048195e+00
1.845716e+00,1.551184e-01,1.868330e+00
1.582623e+00,6.607425e-01,2.108441e+00
1.803638e+00,8.570759e-02,1.810300e+00
1.142099e+00,8.177729e-01,1.984392e+00
1.457560e+00,8.373631e-01,2.666364e+00
5.122519e-01,8.695028e-01,1.037098e+00
1.251826e+00,6.430041e-01,1.634531e+00
8.955740e-01,7.541845e-01,1.363827e+00
1.190450e+00,4.971567e-01,1.372023e+00
1.511268e+00,8.882187e-01,3.289507e+00
1.422082e+00,5.736631e-01,1.736170e+00
1.597862e+00,4.601733e-01,1.799740e+00
6.552821e-01,2.416815e-01,6.753010e-01
1.830485e+00,2.349268e-01,1.883190e+00
1.960044e+00,5.634958e-01,2.372593e+00
7.134840e-01,2.231156e-01,7.319346e-01
1.427958e+00,1.294733e-01,1.440079e+00
1.007796e+00,8.169139e-01,1.747342e+00
1.657821e+00,4.294720e-01,1.835740e+00
1.342786e+00,8.138393e-01,2.310805e+00
1.996087e+00,7.624230e-01,3.084765e+00
1.216382e+00,7.024713e-01,1.709093e+00
1.764993e+00,3.218148e-01,1.864162e+00
1.663676e+00,7.032950e-01,2.340245e+00
1.319606e+00,5.931119e-01,1.639017e+00
8.114966e-01,2.953436e-01,8.493868e-01
6.162391e-01,5.899216e-01,7.631817e-01
8.327562e-01,8.819617e-01,1.766856e+00
7.449988e-01,9.090028e-01,1.787468e+00
1.224104e+00,7.876304e-03,1.224142e+00
1.364400e+00,4.454936e-02,1.365756e+00
1.876995e+00,3.790272e-01,2.028338e+00
1.416094e+00,3.039444e-02,1.416748e+00
8.021429e-01,3.955941e-01,8.733893e-01
1.488484e+00,2.351538e-01,1.531428e+00
7.663554e-01,6.873523e-01,1.055115e+00
1.079274e+00,8.321192e-01,1.946052e+00
1.032650e+00,7.049764e-01,1.456015e+00
1.969183e+00,5.538506e-02,1.972210e+00
9.384408e-01,1.375944e-01,9.474524e-01
9.383816e-01,1.748821e-01,9.530690e-01
1.040721e+00,5.355497e-01,1.232346e+00
1.306976e+00,5.616553e-01,1.579673e+00
1.783382e+00,3.483180e-01,1.902525e+00
8.709165e-01,2.692706e-01,9.043179e-01
1.941807e+00,5.597543e-01,2.343313e+00
1.242812e+00,4.900906e-01,1.425781e+00
1.502456e+00,8.209466e-01,2.631248e+00
7.143530e-01,5.893309e-01,8.842187e-01
1.205513e+00,5.900737e-01,1.493174e+00
1.238147e+00,2.888390e-01,1.293269e+00
1.331497e+00,9.318311e-01,3.669123e+00
1.527346e+00,4.604737e-01,1.720617e+00
7.942849e-01,7.963516e-01,1.313228e+00
9.714731e-01,8.849271e-01,2.085917e+00
9.282117e-01,3.019651e-01,9.736633e-01
1.682325e+00,7.559372e-01,2.569831e+00
1.317725e+00,8.228739e-01,2.319024e+00
7.551452e-01,7.147145e-01,1.079679e+00
1.564392e+00,4.288900e-01,1.731754e+00
1.763842e+00,4.862593e-01,2.018554e+00
7.993375e-01,4.524939e-01,8.963519e-01
9.707583e-01,7.785528e-01,1.546830e+00
6.534268e-01,3.199166e-01,6.896720e-01
1.634273e+00,4.477486e-01,1.827720e+00
1.082338e+00,3.542687e-01,1.157403e+00
1.617968e+00,5.961503e-01,2.015223e+00
5.761757e-01,3.527603e-02,5.765345e-01
1.262683e+00,3.621380e-01,1.354629e+00
1.844114e+00,7.457654e-01,2.768073e+00
5.488742e-01,5.513822e-01,6.579232e-01
1.354814e+00,6.222376e-01,1.730666e+00
7.044057e-01,6.786290e-01,9.590520e-01
6.594640e-01,5.673089e-01,8.008014e-01
5.409890e-01,3.095053e-01,5.689245e-01
1.846610e+00,9.017447e-01,4.271900e+00
1.236055e+00,8.356869e-01,2.250621e+00
1.896012e+00,7.660724e-02,1.901600e+00
1.553599e+00,1.633838e-01,1.574760e+00
1.098591e+00,4.459509e-01,1.227397e+00
1.650277e+00,8.711357e-01,3.360763e+00
1.511092e+00,3.027401e-01,1.585494e+00
7.497055e-01,7.072869e-01,1.060514e+00
1.821867e+00,5.099772e-01,2.117988e+00
1.286414e+00,3.369057e-01,1.366289e+00
1.894217e+00,2.857077e-01,1.976608e+00
7.636184e-01,3.788534e-01,8.251260e-01
1.856156e+00,1.805316e-01,1.887164e+00
6.220272e-01,3.677671e-01,6.689055e-01
1.423401e+00,2.460566e-01,1.468551e+00
1.185292e+00,9.203918e-01,3.031457e+00
1.610630e+00,6.930456e-01,2.234213e+00
1.699614e+00,8.924351e-01,3.767077e+00
1.922915e+00,9.309686e-01,5.266828e+00
8.783415e-01,7.064129e-01,1.240946e+00
1.065174e+00,7.704085e-01,1.670729e+00
1.779469e+00,1.683419e-02,1.779721e+00
1.270942e+00,5.535109e-01,1.526031e+00
1.084909e+00,1.397563e-01,1.095662e+00
1.526218e+00,3.601605e-01,1.636010e+00
1.840582e+00,3.708882e-02,1.841849e+00
1.881435e+00,8.619428e-01,3.710877e+00
1.494223e+00,2.431153e-01,1.540440e+00
6.810194e-01,2.438653e-01,7.022200e-01
1.828314e+00,9.451098e-01,5.595401e+00
1.044099e+00,4.202860e-01,1.150660e+00
8.671381e-01,4.940416e-01,9.973544e-01
1.444975e+00,5.047467e-01,1.673843e+00
1.705768e+00,1.373089e-01,1.722079e+00
5.625470e-01,4.797647e-01,6.411543e-01
1.628942e+00,1.684734e-01,1.652563e+00
9.288588e-01,7.246526e-01,1.347902e+00
1.099712e+00,3.308548e-01,1.165342e+00
5.541529e-01,1.411523e-02,5.542081e-01
1.356877e+00,2.178976e-01,1.390283e+00
1.746400e+00,8.300470e-02,1.752447e+00
1.566467e+00,4.761971e-01,1.781415e+00
5.090870e-01,2.623245e-02,5.092622e-01
1.048547e+00,1.965924e-01,1.069416e+00
1.105041e+00,2.913151e-01,1.155142e+00
1.751775e+00,8.115359e-01,2.998062e+00
1.395580e+00,4.227670e-01,1.539970e+00
8.608552e-01,2.419949e-01,8.872258e-01
6.519584e-01,4.411102e-01,7.264542e-01
7.240367e-01,1.811983e-01,7.362237e-01
1.182760e+00,8.005118e-01,1.973514e+00
1.888885e+00,7.922891e-01,3.095792e+00
1.381978e+00,4.084079e-01,1.514000e+00
1.648828e+00,8.658448e-01,3.295595e+00
1.322645e+00,2.774398e-01,1.376690e+00
1.972140e+00,2.330387e-01,2.027975e+00
1.424552e+00,6.770439e-02,1.427828e+00
1.904435e+00,8.890275e-01,4.159481e+00
7.345598e-01,2.197166e-01,7.529593e-01
1.702107e+00,6.966719e-03,1.702149e+00
1.839903e+00,9.318464e-02,1.847944e+00
1.826423e+00,3.708805e-01,1.966686e+00
1.117562e+00,6.601892e-01,1.487901e+00
1.721067e+00,5.606484e-01,2.078448e+00
7.633944e-01,8.426437e-01,1.417706e+00
6.170774e-01,5.689006e-01,7.503316e-01
1.335218e+00,7.099121e-01,1.895835e+00
1.408773e+00,3.493687e-01,1.503517e+00
9.102885e-01,2.256538e-01,9.343887e-01
1.319419e+00,3.254345e-01,1.395377e+00
1.074597e+00,5.031890e-01,1.243493e+00
1.187424e+00,8.406563e-01,2.192562e+00
1.000345e+00,5.054832e-01,1.159368e+00
1.372706e+00,7.761525e-02,1.376859e+00
8.241663e-01,8.909688e-01,1.815086e+00
1.877203e+00,9.477045e-01,5.881899e+00
1.342020e+00,5.362245e-01,1.589929e+00
1.032189e+00,4.207818e-01,1.137822e+00
6.843055e-01,5.030324e-01,7.917751e-01
1.525459e+00,2.632783e-02,1.525988e+00
1.608073e+00,8.308019e-01,2.889264e+00
5.778705e-01,6.518781e-01,7.620367e-01
1.279552e+00,6.267110e-01,1.642027e+00
9.453803e-01,5.168716e-01,1.104335e+00
1.325235e+00,5.511374e-01,1.588222e+00
1.477283e+00,8.754561e-01,3.056674e+00
8.123089e-01,7.026260e-01,1.141590e+00
7.683540e-01,2.249101e-01,7.885572e-01
1.824308e+00,9.073893e-01,4.340582e+00
7.160067e-01,5.241224e-01,8.407358e-01
5.604799e-01,9.350632e-01,1.581128e+00
5.321003e-01,8.480853e-01,1.004229e+00
1.499004e+00,9.294085e-01,4.061762e+00
1.709107e+00,6.350768e-01,2.212582e+00
1.354074e+00,3.030369e-01,1.420885e+00
