omega,S
6.733127e+00,1.956217e+00
4.699018e+00,1.559299e+00
2.704165e+00,1.067428e+00
8.678011e+00,2.108990e+00
6.224313e+00,1.963806e+00
6.712839e+00,1.982844e+00
5.891728e+00,1.730768e+00
3.781358e+00,1.338460e+00
3.794932e+00,1.321326e+00
7.041479e+00,2.042101e+00
1.725352e+00,5.773382e-01
2.459327e+00,9.238933e-01
5.995823e+00,1.820721e+00
2.830021e+00,1.042896e+00
8.575045e+00,1.878568e+00
6.992529e+00,1.962845e+00
8.016913e+00,2.064487e+00
5.376681e+00,1.628030e+00
9.751494e+00,2.404461e+00
3.769328e+00,1.281473e+00
5.715413e+00,1.746331e+00
1.760391e+00,5.749942e-01
8.038030e+00,2.100399e+00
6.466336e+00,1.881478e+00
5.834129e+00,1.870306e+00
3.714850e+00,1.261834e+00
7.845098e+00,2.104820e+00
2.765282e+00,1.036104e+00
5.502229e+00,1.691158e+00
2.983179e+00,1.019583e+00
8.014081e+00,2.018103e+00
1.582423e+00,5.116612e-01
6.510835e+00,1.811231e+00
1.169354e+00,9.003598e-02
9.295268e+00,2.248560e+00
2.077618e+00,7.047088e-01
2.248629e+00,7.835696e-01
5.029126e+00,1.536238e+00
4.122295e+00,1.356517e+00
1.560117e+00,5.239717e-01
4.387657e+00,1.446227e+00
4.715631e+00,1.577646e+00
8.855751e+00,2.091955e+00
2.630179e+00,1.007803e+00
8.053006e+00,2.144251e+00
5.063916e+00,1.580060e+00
9.549135e+00,2.230090e+00
3.079682e+00,1.068303e+00
9.888375e+00,2.325888e+00
1.564581e+00,4.900497e-01
6.189937e+00,1.778338e+00
6.523661e+00,1.942470e+00
7.367083e+00,2.087755e+00
2.380617e+00,8.657946e-01
3.867219e+00,1.383008e+00
8.526164e+00,2.094318e+00
6.131963e+00,1.814220e+00
7.054310e+00,2.054195e+00
4.852714e+00,1.580700e+00
4.683706e+00,1.575378e+00
8.780240e+00,2.179441e+00
6.651595e+00,1.830913e+00
3.169698e+00,1.057573e+00
8.865306e+00,2.097787e+00
6.343547e+00,1.912578e+00
5.884964e+00,1.797805e+00
9.991116e+00,2.271042e+00
1.190365e+00,1.635265e-01
7.691753e+00,2.202108e+00
9.831216e+00,2.295431e+00
3.282268e+00,1.131938e+00
7.714490e+00,2.043341e+00
1.881382e+00,6.181203e-01
5.757905e+00,1.853759e+00
2.440398e+00,8.008378e-01
7.731056e+00,2.052694e+00
1.442051e+00,2.843762e-01
5.935362e+00,1.848804e+00
4.089920e+00,1.449479e+00
5.729005e+00,1.771097e+00
1.706334e+00,6.068215e-01
7.140198e+00,2.008344e+00
8.030514e+00,1.991066e+00
3.067870e+00,1.082545e+00
8.719058e+00,2.209695e+00
4.438670e+00,1.474218e+00
4.442595e+00,1.463431e+00
9.710094e+00,2.213966e+00
8.271512e+00,2.151742e+00
6.001873e+00,1.756532e+00
9.838979e+00,2.285726e+00
8.930808e+00,2.237658e+00
1.764219e+00,5.582517e-01
1.171015e+00,7.811888e-02
7.075990e+00,1.960539e+00
9.665319e+00,2.236091e+00
9.848450e+00,2.296199e+00
7.770332e+00,2.145458e+00
1.236515e+00,1.801370e-01
8.375915e+00,2.094381e+00
2.888448e+00,1.062308e+00
9.296513e+00,2.313545e+00
5.148159e+00,1.559155e+00
9.407758e+00,2.351809e+00
4.960103e+00,1.557943e+00
2.178986e+00,7.258963e-01
7.001388e+00,1.875894e+00
5.267759e+00,1.646378e+00
4.352489e+00,1.391860e+00
4.232286e+00,1.482794e+00
1.256900e+00,2.381941e-01
9.624015e+00,2.254634e+00
6.831256e+00,1.956155e+00
7.469392e+00,1.900346e+00
1.379734e+00,4.380410e-01
2.279473e+00,8.112454e-01
6.719454e+00,1.797875e+00
4.995509e+00,1.598974e+00
8.191506e+00,2.138245e+00
6.871948e+00,1.899823e+00
3.838995e+00,1.253369e+00
6.875991e+00,1.961377e+00
2.734294e+00,8.951609e-01
8.989781e+00,2.178062e+00
6.901435e+00,1.823422e+00
8.924601e+00,2.116148e+00
9.933306e+00,2.342122e+00
2.909191e+00,1.032952e+00
4.461645e+00,1.338034e+00
9.301280e+00,2.181490e+00
9.365149e+00,2.239903e+00
1.471888e+00,4.037446e-01
9.318237e+00,2.365283e+00
5.816395e+00,1.676994e+00
4.655026e+00,1.569592e+00
6.868384e+00,1.973727e+00
2.327922e+00,8.876136e-01
6.401150e+00,1.819965e+00
8.973933e+00,2.288750e+00
3.772333e+00,1.402298e+00
5.650039e+00,1.682238e+00
8.113030e+00,2.159942e+00
9.284551e+00,2.166173e+00
9.685361e+00,2.370614e+00
7.733380e+00,2.005896e+00
3.848129e+00,1.389452e+00
8.067438e+00,2.106656e+00
8.709914e+00,2.130557e+00
5.986051e+00,1.880098e+00
1.750338e+00,5.593649e-01
9.068975e+00,2.248154e+00
5.011872e+00,1.538760e+00
9.693629e+00,2.333698e+00
9.912868e+00,2.307119e+00
7.624028e+00,1.943616e+00
4.583331e+00,1.511902e+00
7.788043e+00,2.057867e+00
6.684774e+00,1.887335e+00
6.247642e+00,1.740620e+00
3.016044e+00,1.144558e+00
7.364347e+00,1.855935e+00
2.322803e+00,8.472211e-01
3.445811e+00,1.278538e+00
8.592410e+00,2.146176e+00
2.208336e+00,6.895648e-01
3.432274e+00,1.248226e+00
4.317847e+00,1.478964e+00
8.708956e+00,2.159156e+00
3.463516e+00,9.982349e-01
3.232008e+00,1.190644e+00
6.491456e+00,1.885002e+00
1.710339e+00,5.815004e-01
8.894637e+00,2.193102e+00
7.621106e+00,2.047525e+00
6.351290e+00,1.912778e+00
9.356818e+00,2.340332e+00
4.842758e+00,1.601161e+00
4.374934e+00,1.442879e+00
5.980512e+00,1.712075e+00
8.516987e+00,2.133871e+00
3.705793e+00,1.459257e+00
2.605671e+00,1.091009e+00
2.703536e+00,8.839645e-01
4.068312e+00,1.465120e+00
5.059890e+00,1.618123e+00
4.564817e+00,1.470824e+00
2.329508e+00,8.210340e-01
4.044687e+00,1.379585e+00
3.754358e+00,1.211255e+00
2.361699e+00,9.290420e-01
5.412899e+00,1.702648e+00
6.424812e+00,1.846192e+00
8.302042e+00,2.128380e+00
1.350040e+00,3.612372e-01
8.316316e+00,2.026550e+00
8.116471e+00,2.130828e+00
9.171424e+00,2.273385e+00
9.799514e+00,2.242385e+00
6.594443e+00,1.887186e+00
5.118466e+00,1.669712e+00
5.495158e+00,1.555412e+00
9.893614e+00,2.371537e+00
7.613538e+00,2.011169e+00
4.349084e+00,1.486886e+00
6.927452e+00,1.952737e+00
1.733002e+00,6.601663e-01
5.654968e+00,1.657363e+00
3.911270e+00,1.324571e+00
3.899672e+00,1.411284e+00
2.491408e+00,9.825136e-01
3.141659e+00,1.252427e+00
5.061460e+00,1.617048e+00
9.652809e+00,2.295659e+00
9.385799e+00,2.269103e+00
2.812519e+00,1.037626e+00
8.037212e+00,2.009368e+00
9.601094e+00,2.234711e+00
8.594410e+00,2.121746e+00
1.713050e+00,5.683809e-01
4.436326e+00,1.568047e+00
5.486495e+00,1.703826e+00
8.477441e+00,2.093656e+00
5.472287e+00,1.719663e+00
3.213164e+00,1.147119e+00
2.344253e+00,8.055771e-01
6.536232e+00,1.888202e+00
4.479508e+00,1.476929e+00
5.869573e+00,1.803873e+00
4.293981e+00,1.430492e+00
9.372234e+00,2.234466e+00
7.701363e+00,1.909633e+00
5.752608e+00,1.654352e+00
9.630698e+00,2.376325e+00
9.491052e+00,2.239090e+00
3.406236e+00,1.272437e+00
6.343027e+00,1.739336e+00
4.723545e+00,1.613356e+00
4.776193e+00,1.610349e+00
2.508623e+00,8.454605e-01
6.670010e+00,2.055216e+00
8.766778e+00,2.135665e+00
4.572086e+00,1.490208e+00
5.539383e+00,1.611418e+00
7.669036e+00,2.022755e+00
7.918647e+00,2.044418e+00
1.687911e+00,5.634794e-01
2.276819e+00,7.443418e-01
3.537506e+00,1.157101e+00
4.027251e+00,1.356793e+00
3.011700e+00,1.133067e+00
7.320836e+00,1.981804e+00
9.273094e+00,2.281638e+00
5.214803e+00,1.569912e+00
3.119264e+00,1.024697e+00
9.099866e+00,2.271558e+00
8.789380e+00,2.094749e+00
8.530771e+00,2.055367e+00
9.680460e+00,2.280463e+00
3.511271e+00,1.187153e+00
7.086116e+00,2.006064e+00
6.951114e+00,2.082856e+00
9.088398e+00,2.155460e+00
4.165343e+00,1.308647e+00
6.790530e+00,1.895781e+00
8.827033e+00,2.158868e+00
1.218855e+00,1.802155e-01
2.523248e+00,9.530587e-01
5.867781e+00,1.727113e+00
5.189482e+00,1.586494e+00
3.630358e+00,1.250049e+00
3.347986e+00,1.102064e+00
4.754167e+00,1.499054e+00
6.903953e+00,2.048995e+00
3.411261e+00,1.108413e+00
7.234905e+00,1.874516e+00
3.138983e+00,1.145278e+00
3.762789e+00,1.305467e+00
4.623597e+00,1.508545e+00
7.693250e+00,2.001528e+00
2.083801e+00,6.921343e-01
5.339108e+00,1.714385e+00
7.354996e+00,2.006915e+00
3.026686e+00,1.072474e+00
1.159943e+00,1.212660e-01
2.578803e+00,9.511472e-01
9.276345e+00,2.260603e+00
4.419950e+00,1.566827e+00
1.419868e+00,3.330469e-01
8.877258e+00,2.297650e+00
9.604653e+00,2.356500e+00
5.932409e+00,1.722840e+00
1.393877e+00,2.693346e-01
3.807946e+00,1.271810e+00
5.946036e+00,1.800712e+00
6.322077e+00,1.909641e+00
1.026281e+00,2.102306e-02
1.671214e+00,4.909527e-01
2.272255e+00,8.185100e-01
4.129182e+00,1.467851e+00
1.701462e+00,5.021133e-01
2.352694e+00,9.446706e-01
7.850656e+00,2.081925e+00
3.167892e+00,1.160288e+00
9.769056e+00,2.283737e+00
8.377631e+00,2.069340e+00
4.602121e+00,1.525950e+00
5.518922e+00,1.747844e+00
3.064217e+00,1.111797e+00
6.789413e+00,1.900833e+00
2.617310e+00,9.039096e-01
5.037736e+00,1.582034e+00
6.643306e+00,1.958007e+00
5.540665e+00,1.816101e+00
6.015126e+00,1.673778e+00
1.854908e+00,5.219321e-01
4.417578e+00,1.474063e+00
6.469257e+00,1.882132e+00
4.008284e+00,1.465318e+00
6.092788e+00,1.849031e+00
5.649832e+00,1.781974e+00
5.654881e+00,1.661544e+00
6.946248e+00,1.882367e+00
6.667169e+00,1.905114e+00
1.066027e+00,2.393044e-03
4.984049e+00,1.588784e+00
8.496738e+00,2.038515e+00
9.021932e+00,2.165356e+00
8.535095e+00,2.227522e+00
6.366146e+00,1.865331e+00
4.628000e+00,1.417378e+00
4.272162e+00,1.402722e+00
3.251969e+00,1.123950e+00
9.419667e+00,2.307323e+00
9.085618e+00,2.313972e+00
4.650418e+00,1.507133e+00
5.252985e+00,1.761686e+00
8.852704e+00,2.260474e+00
2.731404e+00,1.029421e+00
2.662020e+00,1.002451e+00
4.889821e+00,1.572457e+00
3.357597e+00,1.234645e+00
4.632695e+00,1.560078e+00
7.064930e+00,1.888651e+00
9.809686e+00,2.340191e+00
4.762986e+00,1.544848e+00
6.872263e+00,1.926742e+00
3.068419e+00,1.121614e+00
9.536004e+00,2.109649e+00
9.301904e+00,2.177719e+00
4.889363e+00,1.543701e+00
5.540254e+00,1.640014e+00
9.707508e+00,2.348853e+00
5.354652e+00,1.684597e+00
1.695879e+00,7.030041e-01
8.985631e+00,2.170034e+00
6.508287e+00,1.931857e+00
6.933971e+00,1.937279e+00
1.829320e+00,5.394117e-01
4.621350e+00,1.592694e+00
9.003605e+00,2.143288e+00
4.247941e+00,1.423090e+00
7.918476e+00,2.151051e+00
6.607586e+00,1.872556e+00
9.995170e+00,2.288407e+00
2.226652e+00,8.876592e-01
7.281635e+00,1.970796e+00
4.596619e+00,1.571471e+00
6.668236e+00,1.789992e+00
5.166347e+00,1.610751e+00
5.232992e+00,1.568275e+00
3.301026e+00,1.121731e+00
4.059317e+00,1.523849e+00
7.100614e+00,1.944349e+00
3.629367e+00,1.252152e+00
6.075744e+00,1.845270e+00
2.290974e+00,8.603419e-01
6.785190e+00,1.887430e+00
6.595175e+00,1.930104e+00
8.510936e+00,2.168205e+00
9.301106e+00,2.210260e+00
5.621377e+00,1.689049e+00
7.793066e+00,1.934783e+00
7.013930e+00,1.892406e+00
2.264044e+00,8.054942e-01
5.636214e+00,1.713901e+00
3.142071e+00,1.090305e+00
6.366194e+00,1.774459e+00
3.940660e+00,1.269558e+00
1.831385e+00,6.690037e-01
5.319405e+00,1.647248e+00
7.151210e+00,1.962763e+00
6.472651e+00,1.940334e+00
5.585781e+00,1.672305e+00
4.502924e+00,1.522563e+00
7.453358e+00,2.042233e+00
4.649186e+00,1.541939e+00
5.729116e+00,1.762409e+00
5.777589e+00,1.722209e+00
9.895571e+00,2.347570e+00
3.134176e+00,1.045122e+00
2.179181e+00,7.104938e-01
3.608991e+00,1.309394e+00
1.210363e+00,1.055880e-01
4.138476e+00,1.399479e+00
3.848155e+00,1.353944e+00
7.882090e+00,1.970210e+00
9.447252e+00,2.217200e+00
5.864181e+00,1.705836e+00
5.086555e+00,1.658355e+00
1.539591e+00,4.481772e-01
1.354969e+00,1.518240e-01
7.669997e+00,2.017934e+00
1.033419e+00,6.402035e-02
8.775466e+00,2.110284e+00
3.590940e+00,1.313998e+00
3.331346e+00,1.209923e+00
5.302033e+00,1.611932e+00
1.594544e+00,4.494086e-01
7.207486e+00,2.065830e+00
7.606722e+00,2.055649e+00
4.477819e+00,1.475160e+00
5.755716e+00,1.709525e+00
7.093540e+00,1.806675e+00
9.255674e+00,2.238269e+00
5.233827e+00,1.577875e+00
3.779386e+00,1.290044e+00
6.590759e+00,1.884301e+00
9.877625e+00,2.278480e+00
9.268322e+00,2.107255e+00
9.334975e+00,2.162402e+00
8.939197e+00,2.252407e+00
9.482100e+00,2.320044e+00
7.015336e+00,1.923787e+00
4.158857e+00,1.351800e+00
5.840776e+00,1.759808e+00
2.088480e+00,6.993694e-01
5.403996e+00,1.777102e+00
1.771827e+00,5.900248e-01
9.500944e+00,2.159344e+00
7.695238e+00,2.096475e+00
9.196196e+00,2.193846e+00
3.584544e+00,1.199218e+00
5.111275e+00,1.530752e+00
9.689789e+00,2.293069e+00
2.397771e+00,8.364337e-01
1.550840e+00,4.272497e-01
4.835831e+00,1.573175e+00
4.151649e+00,1.573769e+00
2.552769e+00,9.885609e-01
1.372996e+00,3.688366e-01
6.301657e+00,1.842315e+00
3.711419e+00,1.213147e+00
2.304118e+00,8.220353e-01
8.753315e+00,2.217868e+00
2.918747e+00,1.092522e+00
8.341800e+00,2.152180e+00
7.923182e+00,2.094285e+00
1.556685e+00,3.915472e-01
5.898438e+00,1.796979e+00
7.677348e+00,2.045644e+00
3.038892e+00,1.077287e+00
5.271409e+00,1.645883e+00
2.908757e+00,1.020827e+00
9.162006e+00,2.348529e+00
7.710399e+00,2.059207e+00
7.041330e+00,1.918839e+00
6.817923e+00,1.903551e+00
1.273578e+00,2.680999e-01
7.335287e+00,2.028228e+00
9.361244e+00,2.366525e+00
9.549083e+00,2.272708e+00
6.126153e+00,1.805030e+00
3.926869e+00,1.577341e+00
1.008409e+00,-1.060268e-01
3.620977e+00,1.409720e+00
9.625796e+00,2.258132e+00
9.060872e+00,2.216555e+00
9.793144e+00,2.350842e+00
2.156529e+00,7.860848e-01
3.029451e+00,1.101384e+00
5.027005e+00,1.549448e+00
8.723514e+00,2.089575e+00
9.979998e+00,2.285491e+00
1.604604e+00,5.869948e-01
6.406644e+00,1.837652e+00
9.608303e+00,2.287163e+00
6.527555e+00,1.790897e+00
7.357030e+00,1.992200e+00
7.172756e+00,1.921363e+00
5.848763e+00,1.799568e+00
2.313736e+00,9.207252e-01
2.711703e+00,9.101045e-01
1.189655e+00,1.646080e-01
4.013279e+00,1.398233e+00
5.935994e+00,1.843877e+00
8.805409e+00,2.173324e+00
4.285023e+00,1.558778e+00
7.310826e+00,1.863241e+00
2.650061e+00,9.604511e-01
2.452446e+00,9.537721e-01
9.176001e+00,2.237850e+00
6.263267e+00,1.880665e+00
9.906194e+00,2.259680e+00
7.844943e+00,2.196612e+00
6.845014e+00,1.952713e+00
8.492764e+00,2.112022e+00
3.680674e+00,1.331724e+00
3.818765e+00,1.356883e+00
5.053717e+00,1.654127e+00
3.241547e+00,1.126250e+00
9.762459e+00,2.341611e+00
8.304821e+00,2.114945e+00
5.357683e+00,1.674603e+00
7.662631e+00,2.025915e+00
5.357837e+00,1.621425e+00
2.294322e+00,7.591214e-01
4.567012e+00,1.525133e+00
4.642102e+00,1.584882e+00
1.903046e+00,6.144715e-01
4.194313e+00,1.468077e+00
5.291949e+00,1.664501e+00
3.739591e+00,1.226494e+00
6.982915e+00,1.991504e+00
4.690969e+00,1.560809e+00
2.903770e+00,1.105732e+00
7.243903e+00,1.934570e+00
1.144877e+00,1.398866e-01
1.297608e+00,2.676173e-01
9.146819e+00,2.260671e+00
6.035106e+00,1.704809e+00
1.663988e+00,4.438355e-01
7.593730e+00,1.962183e+00
8.124972e+00,2.052621e+00
2.973038e+00,1.043510e+00
9.752147e+00,2.292430e+00
8.002226e+00,2.115739e+00
1.507952e+00,3.299743e-01
5.688055e+00,1.624401e+00
6.642600e+00,1.879732e+00
1.957841e+00,5.776148e-01
3.742017e+00,1.324129e+00
8.570392e+00,2.252238e+00
2.009214e+00,6.297380e-01
7.400266e+00,1.989359e+00
9.135220e+00,2.187996e+00
2.379641e+00,7.544965e-01
9.124240e+00,2.231689e+00
2.962273e+00,9.980260e-01
2.661568e+00,1.015202e+00
4.394263e+00,1.485526e+00
5.173693e+00,1.677046e+00
6.337885e+00,2.007068e+00
8.938079e+00,2.244165e+00
5.777189e+00,1.779836e+00
6.985379e+00,1.962849e+00
1.827536e+00,6.021135e-01
1.990736e+00,6.468188e-01
6.989132e+00,2.008525e+00
1.529547e+00,3.612217e-01
1.153237e+00,1.637444e-01
3.800520e+00,1.291993e+00
4.622639e+00,1.469551e+00
3.795943e+00,1.293127e+00
3.807282e+00,1.291484e+00
3.759836e+00,1.297280e+00
2.832113e+00,1.067512e+00
9.839363e+00,2.312677e+00
3.956291e+00,1.346581e+00
3.450613e+00,1.168913e+00
1.288668e+00,2.779443e-01
4.035605e+00,1.376746e+00
5.213830e+00,1.629147e+00
1.291391e+00,1.350162e-01
2.111050e+00,7.589179e-01
8.113687e+00,2.086106e+00
1.140623e+00,1.089947e-01
5.885399e+00,1.772412e+00
3.065462e+00,1.115550e+00
6.753742e+00,1.980856e+00
4.847198e+00,1.609132e+00
7.640835e+00,2.113494e+00
2.135665e+00,6.981176e-01
9.127919e+00,2.179953e+00
4.732019e+00,1.558117e+00
6.184190e+00,1.771277e+00
4.671185e+00,1.575725e+00
8.394230e+00,2.019789e+00
7.107247e+00,1.905069e+00
7.849622e+00,2.038665e+00
6.442272e+00,1.818012e+00
5.970063e+00,1.761589e+00
4.297863e+00,1.440796e+00
6.403866e+00,1.783419e+00
4.056094e+00,1.497876e+00
7.847731e+00,2.192597e+00
5.739443e+00,1.759265e+00
1.462036e+00,4.842913e-01
6.906780e+00,1.923869e+00
9.386850e+00,2.263713e+00
2.987207e+00,1.095190e+00
8.261222e+00,2.095341e+00
1.271066e+00,2.900999e-01
5.012643e+00,1.659085e+00
9.982338e+00,2.308821e+00
7.288121e+00,1.916586e+00
1.255064e+00,1.690626e-01
4.740711e+00,1.484756e+00
1.862308e+00,5.467318e-01
9.254509e+00,2.152026e+00
8.282591e+00,2.168061e+00
7.210790e+00,1.971386e+00
5.388788e+00,1.672676e+00
3.357761e+00,1.156763e+00
6.638512e+00,1.988446e+00
1.930375e+00,6.255559e-01
8.561013e+00,2.048218e+00
9.662934e+00,2.355032e+00
5.286946e+00,1.666837e+00
8.735239e+00,2.073808e+00
2.163849e+00,8.484593e-01
5.584114e+00,1.682395e+00
4.242671e+00,1.447123e+00
6.225230e+00,1.874651e+00
4.218648e+00,1.380672e+00
5.042786e+00,1.562060e+00
9.026035e+00,2.232493e+00
3.034248e+00,1.171505e+00
9.221026e+00,2.149148e+00
3.873255e+00,1.303188e+00
5.126409e+00,1.762239e+00
3.091996e+00,1.153780e+00
4.970341e+00,1.635183e+00
4.806559e+00,1.542925e+00
9.152129e+00,2.139837e+00
8.217115e+00,2.106315e+00
8.561002e+00,2.226088e+00
1.828577e+00,7.104967e-01
5.832002e+00,1.823425e+00
9.878943e+00,2.328344e+00
5.511141e+00,1.676474e+00
3.487306e+00,1.245351e+00
2.667510e+00,1.012095e+00
5.878969e+00,1.830550e+00
4.991064e+00,1.568807e+00
8.082319e+00,2.071490e+00
3.071046e+00,1.142871e+00
4.093953e+00,1.213751e+00
3.483925e+00,1.283122e+00
1.770728e+00,5.366867e-01
3.670728e+00,1.266472e+00
7.798294e+00,2.049098e+00
7.998344e+00,2.089711e+00
3.204417e+00,1.208877e+00
7.783921e+00,2.031052e+00
5.165605e+00,1.587680e+00
8.907537e+00,2.148109e+00
5.007999e+00,1.596405e+00
3.258870e+00,1.166214e+00
8.060703e+00,2.062801e+00
7.801716e+00,2.121806e+00
4.209534e+00,1.523984e+00
7.773004e+00,2.016388e+00
8.890350e+00,2.242001e+00
2.119627e+00,7.311083e-01
4.420952e+00,1.540730e+00
1.709407e+00,6.176049e-01
2.282374e+00,8.478224e-01
2.901471e+00,9.362397e-01
8.720854e+00,2.265231e+00
5.596733e+00,1.747371e+00
3.246542e+00,1.233394e+00
4.016922e+00,1.448057e+00
7.806707e+00,2.015508e+00
4.853808e+00,1.549779e+00
1.244183e+00,2.737628e-01
7.365050e+00,2.001849e+00
1.295228e+00,2.311387e-01
5.898753e+00,1.706764e+00
5.056306e+00,1.679928e+00
9.839326e+00,2.296184e+00
9.339571e+00,2.248504e+00
9.322280e+00,2.253374e+00
2.568618e+00,9.304266e-01
7.272198e+00,1.947390e+00
4.174573e+00,1.421900e+00
3.641864e+00,1.378176e+00
7.431490e+00,1.985954e+00
3.880188e+00,1.239210e+00
5.606722e+00,1.687842e+00
5.046424e+00,1.619119e+00
8.850438e+00,2.219347e+00
7.470236e+00,1.942376e+00
8.814633e+00,2.226215e+00
7.737637e+00,2.076963e+00
2.325839e+00,7.929180e-01
1.684826e+00,4.873710e-01
3.223293e+00,1.127853e+00
2.255992e+00,8.357124e-01
8.975457e+00,2.220086e+00
9.435956e+00,2.236506e+00
2.150951e+00,7.699709e-01
5.047044e+00,1.645199e+00
4.606983e+00,1.600633e+00
1.918432e+00,7.399065e-01
2.429960e+00,8.907745e-01
8.906146e+00,2.146028e+00
8.367750e+00,2.050866e+00
6.539717e+00,1.765492e+00
7.788429e+00,2.057090e+00
3.360754e+00,1.079399e+00
8.493683e+00,2.134327e+00
3.633726e+00,1.236181e+00
3.279039e+00,1.245178e+00
9.642491e+00,2.313018e+00
2.358777e+00,7.772985e-01
8.702450e+00,2.123381e+00
5.546693e+00,1.685848e+00
6.207616e+00,1.925825e+00
4.188689e+00,1.414025e+00
7.277991e+00,1.948279e+00
4.092763e+00,1.454536e+00
6.384614e+00,1.889302e+00
8.465851e+00,2.166977e+00
2.038621e+00,8.130422e-01
3.599178e+00,1.243960e+00
7.917937e+00,2.091540e+00
9.106677e+00,2.211584e+00
1.995922e+00,6.958296e-01
4.254874e+00,1.554180e+00
2.498666e+00,9.355702e-01
9.348701e+00,2.316602e+00
3.063702e+00,1.152349e+00
8.697721e+00,2.272177e+00
3.681885e+00,1.314690e+00
4.916365e+00,1.676266e+00
8.089491e+00,2.141028e+00
8.157783e+00,1.945089e+00
4.708215e+00,1.399602e+00
9.993743e+00,2.307763e+00
7.082125e+00,1.970213e+00
3.653678e+00,1.316380e+00
2.960164e+00,1.118702e+00
9.096896e+00,2.197911e+00
4.748537e+00,1.568704e+00
3.272491e+00,1.072078e+00
5.031762e+00,1.614552e+00
6.663802e+00,1.916637e+00
6.883149e+00,1.826438e+00
7.643121e+00,2.061905e+00
3.802404e+00,1.494551e+00
1.135690e+00,1.679237e-01
7.729232e+00,2.043531e+00
2.506686e+00,9.821346e-01
2.162008e+00,7.154807e-01
2.528180e+00,9.632786e-01
4.578703e+00,1.454209e+00
6.360043e+00,1.837155e+00
9.302251e+00,2.128422e+00
8.224383e+00,2.099586e+00
2.261251e+00,7.602575e-01
9.636788e+00,2.254508e+00
2.613703e+00,9.545194e-01
4.856269e+00,1.591069e+00
2.549986e+00,9.808576e-01
8.310244e+00,2.131148e+00
2.237965e+00,8.719090e-01
2.738615e+00,1.020232e+00
5.600803e+00,1.709067e+00
5.967461e+00,1.698878e+00
4.631879e+00,1.646716e+00
2.952864e+00,1.122206e+00
2.209342e+00,7.150864e-01
5.736916e+00,1.751288e+00
9.893765e+00,2.359274e+00
7.687050e+00,2.016858e+00
5.157732e+00,1.580511e+00
9.010451e+00,2.221837e+00
4.091362e+00,1.478124e+00
5.464251e+00,1.752522e+00
1.604204e+00,3.282198e-01
7.077864e+00,2.020966e+00
3.987904e+00,1.408842e+00
1.936368e+00,6.185892e-01
8.428207e+00,2.032407e+00
7.277665e+00,1.957138e+00
2.483324e+00,8.662125e-01
4.589623e+00,1.521106e+00
9.108364e+00,2.197994e+00
5.615657e+00,1.682969e+00
9.993091e+00,2.248191e+00
3.421514e+00,1.296833e+00
8.279280e+00,2.045402e+00
2.842058e+00,1.139471e+00
5.470445e+00,1.731321e+00
7.004793e+00,1.932745e+00
1.289311e+00,3.718911e-01
3.275558e+00,1.154187e+00
6.380631e+00,1.868453e+00
5.053527e+00,1.614718e+00
7.812587e+00,2.018548e+00
1.590357e+00,3.649998e-01
5.810736e+00,1.781303e+00
8.059177e+00,2.038899e+00
2.089621e+00,8.098280e-01
4.977496e+00,1.537198e+00
3.716739e+00,1.251978e+00
6.974326e+00,2.002661e+00
6.726967e+00,1.930882e+00
8.124132e+00,2.068411e+00
4.491088e+00,1.470516e+00
8.895415e+00,2.316113e+00
8.305245e+00,2.150954e+00
9.578510e+00,2.188951e+00
7.656560e+00,2.083202e+00
2.457461e+00,8.488676e-01
5.508588e+00,1.665852e+00
6.241684e+00,1.742219e+00
4.210470e+00,1.411467e+00
8.460586e+00,2.155307e+00
8.903963e+00,2.348092e+00
3.773404e+00,1.245997e+00
9.404875e+00,2.266385e+00
4.256488e+00,1.507461e+00
4.639919e+00,1.504063e+00
3.879723e+00,1.273765e+00
1.505035e+00,4.549666e-01
4.645663e+00,1.450941e+00
6.735212e+00,1.897586e+00
2.034831e+00,6.761229e-01
2.869310e+00,1.009773e+00
3.608549e+00,1.275948e+00
8.974018e+00,2.080467e+00
4.572005e+00,1.606140e+00
2.997459e+00,1.067306e+00
3.792977e+00,1.291986e+00
7.229219e+00,1.956990e+00
5.157381e+00,1.710505e+00
3.279113e+00,1.118522e+00
8.387590e+00,2.089144e+00
6.313620e+00,1.934894e+00
2.261710e+00,8.454565e-01
2.129498e+00,7.139964e-01
9.593081e+00,2.355409e+00
8.077079e+00,2.074780e+00
5.912326e+00,1.772288e+00
2.152224e+00,7.394485e-01
4.429899e+00,1.361850e+00
6.524282e+00,1.889636e+00
1.986819e+00,6.550666e-01
2.340279e+00,8.566881e-01
1.799104e+00,5.813398e-01
8.840463e+00,2.205196e+00
1.924162e+00,6.511825e-01
7.104473e+00,1.950582e+00
4.338850e+00,1.563004e+00
7.760160e+00,1.989904e+00
4.267393e+00,1.419326e+00
5.897636e+00,1.803920e+00
6.452820e+00,1.993409e+00
4.520747e+00,1.467497e+00
3.655308e+00,1.439932e+00
6.620112e+00,1.974912e+00
3.056441e+00,1.015277e+00
3.136756e+00,1.217375e+00
8.594338e+00,2.188131e+00
9.145793e+00,2.183685e+00
7.023946e+00,1.871184e+00
6.099230e+00,1.775123e+00
7.422722e+00,1.984216e+00
8.188625e+00,2.128587e+00
5.243008e+00,1.767507e+00
1.962199e+00,6.087685e-01
7.285753e+00,2.018336e+00
1.720910e+00,5.420291e-01
