v0,theta,R
2.994782e+00,9.013745e-01,8.728533e+00
1.260408e+00,6.934603e-01,1.561848e+00
2.307110e+00,4.495923e-01,4.166759e+00
9.235613e-01,1.118451e+00,6.706305e-01
1.310753e+00,9.129252e-01,1.662493e+00
1.127256e+00,7.640971e-01,1.269553e+00
1.193992e+00,8.955717e-01,1.391147e+00
2.769565e+00,9.086043e-01,7.438796e+00
2.797337e+00,4.110482e-01,5.732462e+00
1.593471e+00,1.099956e+00,2.053027e+00
5.484743e-01,1.120636e-01,6.685976e-02
2.845380e+00,4.441714e-01,6.282864e+00
7.759141e-01,1.264246e+00,3.464192e-01
1.198760e+00,8.917901e-01,1.404617e+00
2.196738e+00,2.309990e-01,2.150976e+00
1.399844e+00,9.732774e-01,1.822844e+00
1.794347e+00,7.935834e-01,3.219249e+00
1.280433e+00,1.718045e-01,5.523299e-01
1.163065e+00,1.187820e+00,9.377364e-01
1.700859e+00,5.839347e-01,2.661249e+00
5.156849e-01,1.401083e-01,7.354684e-02
2.389519e+00,1.365339e+00,2.280769e+00
9.337638e-01,4.095207e-01,6.369264e-01
1.225754e+00,1.294404e+00,7.888871e-01
2.512587e+00,1.196154e+00,4.299946e+00
2.219239e+00,4.911324e-01,4.096421e+00
1.607565e+00,3.614588e-01,1.709686e+00
1.879826e+00,1.822744e-01,1.259879e+00
2.611274e+00,7.818214e-01,6.818579e+00
1.101211e+00,3.972628e-01,8.652756e-01
1.825427e+00,1.317154e+00,1.618792e+00
5.470615e-01,2.312461e-01,1.335311e-01
2.592051e+00,1.273066e+00,3.768465e+00
1.923042e+00,8.119427e-01,3.692880e+00
2.190882e+00,1.091866e+00,3.926192e+00
2.659633e+00,4.537136e-01,5.573484e+00
6.255235e-01,9.191047e-01,3.773727e-01
1.173759e+00,1.077928e+00,1.148569e+00
1.740867e+00,1.226718e+00,1.924787e+00
2.147960e+00,1.259122e+00,2.693299e+00
1.639765e+00,6.033281e-01,2.512523e+00
2.397553e+00,1.457488e+00,1.291527e+00
1.845766e+00,3.500854e-01,2.195199e+00
2.384908e+00,1.205538e+00,3.795204e+00
1.665262e+00,1.349534e+00,1.187504e+00
5.247816e-01,1.339331e+00,1.229840e-01
6.410393e-01,1.146450e+00,3.083699e-01
1.697892e+00,1.192262e+00,1.979914e+00
2.456062e+00,1.129177e+00,4.661705e+00
1.347684e+00,7.701540e-01,1.815407e+00
1.072485e+00,6.890594e-01,1.128939e+00
1.698509e+00,2.745010e-01,1.505463e+00
2.590285e+00,7.245452e-01,6.659946e+00
1.625663e+00,9.353029e-01,2.524892e+00
1.755468e+00,6.045379e-01,2.882252e+00
1.102095e+00,4.735626e-01,9.859500e-01
2.641065e+00,7.471421e-01,6.954819e+00
9.684950e-01,1.084955e+00,7.746196e-01
1.754693e+00,3.338625e-01,1.906487e+00
1.647931e+00,2.550131e-01,1.325793e+00
9.181135e-01,1.385736e+00,3.049116e-01
1.871402e+00,1.315059e+00,1.714171e+00
2.405246e+00,2.871639e-01,3.142934e+00
2.324338e+00,3.469834e-01,3.455424e+00
2.933231e+00,1.032376e+00,7.575376e+00
1.546134e+00,2.572820e-01,1.176512e+00
1.890977e+00,3.506201e-01,2.306981e+00
8.221873e-01,5.916426e-01,6.258688e-01
1.816773e+00,2.987679e-01,1.856977e+00
2.670965e+00,8.804495e-01,7.005534e+00
2.482736e+00,1.118586e+00,4.845300e+00
1.051684e+00,9.746199e-01,1.027777e+00
2.764792e+00,9.254259e-01,7.346260e+00
1.765322e+00,1.279569e+00,1.714235e+00
2.041164e+00,7.912078e-01,4.166069e+00
9.243478e-01,1.397050e+00,2.909643e-01
8.169579e-01,6.477819e-01,6.422998e-01
2.636291e+00,6.773621e-01,6.788424e+00
5.992230e-01,1.423031e+00,1.045778e-01
2.227779e+00,4.869594e-01,4.104870e+00
2.849952e+00,8.063273e-01,8.115112e+00
1.681394e+00,5.087740e-01,2.405346e+00
2.964266e+00,3.774517e-01,6.020927e+00
1.527864e+00,2.888495e-01,1.274794e+00
2.028305e+00,1.176155e+00,2.920328e+00
1.044804e+00,6.431932e-01,1.047762e+00
2.633979e+00,1.209963e+00,4.583397e+00
2.632066e+00,1.180531e+00,4.874775e+00
1.664550e+00,5.067796e-01,2.351570e+00
2.562634e+00,3.399852e-01,4.129192e+00
2.747287e+00,1.110775e+00,6.005061e+00
1.849730e+00,1.779683e-01,1.192285e+00
2.102069e+00,1.080503e+00,3.671159e+00
1.726383e+00,1.160156e-01,6.853563e-01
1.362903e+00,8.997547e-01,1.809134e+00
1.099952e+00,8.610216e-01,1.196081e+00
1.880409e+00,6.858350e-01,3.466068e+00
1.362050e+00,3.539206e-01,1.206229e+00
2.925147e+00,3.876934e-01,5.989476e+00
9.825660e-01,1.022840e+00,8.586063e-01
2.214353e+00,1.368743e+00,1.927984e+00
1.204998e+00,1.388745e+00,5.170809e-01
5.889162e-01,3.231325e-01,2.088594e-01
1.750037e+00,6.250828e-01,2.906547e+00
1.607227e+00,1.467866e-01,7.475062e-01
1.252860e+00,7.672670e-01,1.568627e+00
5.245523e-01,1.055748e+00,2.359039e-01
2.043004e+00,3.917310e-01,2.945648e+00
1.565559e+00,7.141759e-01,2.426152e+00
2.965406e+00,8.304645e-01,8.757936e+00
8.640831e-01,7.409924e-01,7.436971e-01
6.583750e-01,1.072924e+00,3.637420e-01
7.373136e-01,1.355097e+00,2.273144e-01
2.593366e+00,2.371590e-01,3.071772e+00
2.663128e+00,4.345697e-01,5.416874e+00
1.367196e+00,3.439160e-01,1.186703e+00
2.367354e+00,1.181720e+00,3.934069e+00
2.726824e+00,3.004274e-01,4.203681e+00
5.330722e-01,1.361355e+00,1.155815e-01
2.340215e+00,7.131863e-01,5.419588e+00
9.640743e-01,1.178683e+00,6.564418e-01
2.586103e+00,7.778798e-01,6.687172e+00
7.494029e-01,1.196873e+00,3.819258e-01
1.822496e+00,2.994495e-01,1.872435e+00
1.819562e+00,1.281645e+00,1.809701e+00
2.521274e+00,5.846299e-01,5.851210e+00
7.396497e-01,1.260011e+00,3.185729e-01
2.780306e+00,9.265245e-01,7.424223e+00
1.283946e+00,3.945301e-01,1.169938e+00
1.687919e+00,8.562440e-01,2.820518e+00
2.598376e+00,1.131901e+00,5.194173e+00
7.383532e-01,1.137790e+00,4.152807e-01
1.466447e+00,8.660761e-01,2.122533e+00
1.065872e+00,1.792119e-01,3.985364e-01
1.823430e+00,1.020580e+00,2.963826e+00
2.280560e+00,1.359368e+00,2.134298e+00
1.971616e+00,9.309474e-01,3.723729e+00
2.510314e+00,1.300414e+00,3.244051e+00
1.345924e+00,9.418001e-01,1.723608e+00
2.229839e+00,1.015206e+00,4.456185e+00
1.192325e+00,7.131335e-01,1.406817e+00
1.037824e+00,1.020728e+00,9.599674e-01
2.762112e+00,5.040717e-01,6.453158e+00
2.900877e+00,5.898730e-01,7.779827e+00
2.618835e+00,3.405529e-01,4.318342e+00
1.735559e+00,1.002581e+00,2.732447e+00
2.706849e+00,9.001576e-01,7.134887e+00
1.574462e+00,7.779263e-01,2.478655e+00
1.084764e+00,4.320084e-01,8.948394e-01
1.362405e+00,2.345674e-01,8.391919e-01
2.375457e+00,1.275590e+00,3.141361e+00
1.360211e+00,3.182977e-01,1.099856e+00
1.371738e+00,5.820767e-01,1.728223e+00
8.782662e-01,8.120733e-01,7.702540e-01
6.064285e-01,1.262463e+00,2.126797e-01
2.355481e+00,3.933871e-01,3.928629e+00
8.129067e-01,8.125196e-01,6.598454e-01
1.445760e+00,1.383919e+00,7.631666e-01
6.119040e-01,6.142966e-01,3.527164e-01
7.982762e-01,7.866132e-01,6.372430e-01
1.169099e+00,1.455370e-01,3.922438e-01
8.621403e-01,1.430324e+00,2.060856e-01
2.961500e+00,5.082133e-01,7.456945e+00
1.183934e+00,4.042473e-01,1.013777e+00
2.810951e+00,1.434403e+00,2.128776e+00
2.988710e+00,6.680834e-01,8.687643e+00
1.535697e+00,2.660797e-01,1.196624e+00
9.979219e-01,1.217886e+00,6.459650e-01
1.825279e+00,1.279936e+00,1.830610e+00
1.366663e+00,8.000528e-01,1.866964e+00
7.475015e-01,5.159886e-01,4.795909e-01
2.326304e+00,1.958573e-01,2.066040e+00
2.059892e+00,5.446740e-01,3.760814e+00
1.508916e+00,1.355443e+00,9.506049e-01
2.984795e+00,1.837333e-01,3.200581e+00
2.161067e+00,1.295389e+00,2.444302e+00
5.387041e-01,9.608013e-01,2.725276e-01
5.128581e-01,1.361778e+00,1.067789e-01
1.054228e+00,1.376436e+00,4.212252e-01
1.049531e+00,5.383696e-01,9.697920e-01
9.727298e-01,1.296332e+00,4.937042e-01
2.218099e+00,1.171102e+00,3.527268e+00
1.538644e+00,9.407668e-01,2.254047e+00
1.078798e+00,4.430007e-01,9.014234e-01
2.474111e+00,6.241887e-01,5.805808e+00
1.445725e+00,1.133038e+00,1.604951e+00
2.327569e+00,2.068020e-01,2.177390e+00
2.137065e+00,7.846267e-01,4.567040e+00
1.693647e+00,7.131391e-01,2.838537e+00
2.670258e+00,1.288813e+00,3.811434e+00
2.823936e+00,4.939246e-01,6.657560e+00
5.299352e-01,1.253590e+00,1.664498e-01
2.794894e+00,3.245001e-01,4.721152e+00
5.685489e-01,4.107521e-01,2.366728e-01
7.167349e-01,8.710586e-01,5.061884e-01
2.534962e+00,1.357979e+00,2.653301e+00
2.244414e+00,4.007461e-01,3.618840e+00
1.117083e+00,8.254347e-01,1.243875e+00
2.701014e+00,1.201845e+00,4.907942e+00
2.349520e+00,8.765613e-01,5.428742e+00
2.592829e+00,1.105920e+00,5.388107e+00
7.095014e-01,3.059832e-01,2.891878e-01
5.868601e-01,1.418600e+00,1.032226e-01
1.712464e+00,9.472197e-01,2.780284e+00
1.674377e+00,1.173950e+00,1.998776e+00
1.477293e+00,4.547999e-01,1.722474e+00
1.540180e+00,2.090525e-01,9.631644e-01
1.971947e+00,1.068220e+00,3.282906e+00
1.772380e+00,4.724457e-01,2.545838e+00
7.093431e-01,1.403683e+00,1.650581e-01
9.106597e-01,1.448770e+00,2.003906e-01
1.777534e+00,5.262632e-01,2.744696e+00
2.056149e+00,2.107201e-01,1.729466e+00
1.025053e+00,1.348907e+00,4.511378e-01
2.839474e+00,1.283372e+00,4.383704e+00
1.315852e+00,1.346635e-01,4.607137e-01
1.725108e+00,8.339326e-01,2.961990e+00
1.023958e+00,1.072699e+00,8.801120e-01
1.472835e+00,1.463805e+00,4.606482e-01
2.475672e+00,1.036800e+00,5.370400e+00
7.483175e-01,9.087550e-01,5.430230e-01
1.188148e+00,5.456817e-01,1.252536e+00
1.679674e+00,7.921167e-01,2.821050e+00
2.707621e+00,1.293678e+00,3.858370e+00
1.406955e+00,1.066450e+00,1.674945e+00
1.881683e+00,1.215105e-01,8.520271e-01
7.818979e-01,1.248235e+00,3.676114e-01
1.096016e+00,1.022148e+00,1.069088e+00
9.056713e-01,7.664264e-01,8.196501e-01
2.751802e+00,2.835179e-01,4.067401e+00
8.180892e-01,1.429313e+00,1.868634e-01
1.106789e+00,3.680173e-01,8.223971e-01
6.775641e-01,1.468359e+00,9.340028e-02
2.566591e+00,7.416380e-01,6.562178e+00
1.697550e+00,2.340749e-01,1.300316e+00
2.546910e+00,9.320757e-01,6.209630e+00
2.110731e+00,2.670553e-01,2.268027e+00
1.394095e+00,3.182587e-01,1.155214e+00
2.048647e+00,4.807384e-01,3.441662e+00
1.141394e+00,1.299255e+00,6.732468e-01
2.104736e+00,1.379662e-01,1.206903e+00
2.506611e+00,6.929391e-01,6.175981e+00
2.025115e+00,4.805075e-01,3.361965e+00
2.877859e+00,9.692371e-01,7.728538e+00
1.121629e+00,1.083504e-01,2.704919e-01
5.479996e-01,1.169780e+00,2.158494e-01
2.641171e+00,2.178479e-01,2.944070e+00
2.950606e+00,3.577774e-01,5.711500e+00
5.520717e-01,1.434686e+00,8.194722e-02
2.866936e+00,7.818478e-01,8.219117e+00
2.977865e+00,5.492133e-01,7.896604e+00
2.724897e+00,6.965323e-01,7.308097e+00
2.445394e+00,4.921825e-01,4.980826e+00
2.349144e+00,1.244154e+00,3.354122e+00
1.225971e+00,1.405876e+00,4.868127e-01
1.579068e+00,2.597679e-01,1.237944e+00
1.672610e+00,7.909760e-01,2.797451e+00
2.822669e+00,5.350940e-01,6.989779e+00
2.913262e+00,6.490930e-01,8.173679e+00
2.509816e+00,1.003246e+00,5.710687e+00
1.253342e+00,7.864982e-01,1.570863e+00
1.672360e+00,7.854019e-01,2.796790e+00
1.091081e+00,2.780553e-01,6.284266e-01
2.536414e+00,7.627233e-01,6.426782e+00
8.802414e-01,4.755738e-01,6.307714e-01
1.411305e+00,2.776829e-01,1.050175e+00
5.385425e-01,1.320663e+00,1.391148e-01
2.860949e+00,6.835333e-01,8.015755e+00
2.235317e+00,1.056886e+00,4.277999e+00
2.967916e+00,1.426396e+00,2.508686e+00
5.824733e-01,3.935015e-01,2.402885e-01
2.286035e+00,6.017862e-01,4.877527e+00
2.926573e+00,2.091545e-01,3.479168e+00
1.593720e+00,7.044531e-01,2.506731e+00
1.512480e+00,2.942623e-01,1.269923e+00
2.669368e+00,1.436155e+00,1.895674e+00
1.523421e+00,6.330113e-01,2.213855e+00
1.460911e+00,5.193805e-01,1.839255e+00
2.899336e+00,1.469060e+00,1.698647e+00
1.314444e+00,6.906666e-01,1.696846e+00
5.961445e-01,1.452469e+00,8.332156e-02
2.168102e+00,3.574472e-01,3.081464e+00
1.840099e+00,1.468092e-01,9.799577e-01
2.062861e+00,5.608982e-01,3.833607e+00
9.154709e-01,9.548301e-01,7.904274e-01
1.360752e+00,3.472917e-01,1.185175e+00
1.653067e+00,1.010065e+00,2.461381e+00
2.519694e+00,3.158438e-01,3.749047e+00
2.047841e+00,1.423790e+00,1.215301e+00
2.655790e+00,1.435665e+00,1.883099e+00
1.052426e+00,1.394368e+00,3.827648e-01
2.564157e+00,4.680053e-01,5.294104e+00
1.823165e+00,1.357937e-01,8.916810e-01
6.031131e-01,1.228468e+00,2.300352e-01
1.089228e+00,1.325126e+00,5.597607e-01
1.094738e+00,1.484491e-01,3.506133e-01
2.641975e+00,1.817874e-01,2.482222e+00
2.546555e+00,9.775432e-01,6.011962e+00
9.251939e-01,1.217485e-01,2.063760e-01
1.075464e+00,6.196663e-01,1.093664e+00
1.774966e+00,1.462224e+00,6.787498e-01
2.892224e+00,1.407087e+00,2.690167e+00
2.472989e+00,4.126945e-01,4.493870e+00
8.415088e-01,1.293519e+00,3.728800e-01
2.040336e+00,1.268458e+00,2.366633e+00
1.770757e+00,6.249783e-01,2.975575e+00
2.911243e+00,9.113263e-01,8.207951e+00
9.870874e-01,1.479708e-01,2.841576e-01
1.977539e+00,1.394295e+00,1.351985e+00
9.756695e-01,1.103167e+00,7.660685e-01
2.021875e+00,4.510217e-01,3.207409e+00
2.714273e+00,5.515032e-01,6.575791e+00
1.862779e+00,6.796148e-01,3.392575e+00
1.540132e+00,2.484404e-01,1.130702e+00
2.619833e+00,1.409699e-01,1.909565e+00
1.122373e+00,6.638105e-01,1.222657e+00
2.694994e+00,1.127884e-01,1.624504e+00
1.420967e+00,1.301891e+00,1.034321e+00
1.858857e+00,2.600477e-01,1.717181e+00
2.421955e+00,1.203751e+00,3.929616e+00
1.414852e+00,2.981227e-01,1.124094e+00
1.362078e+00,2.568381e-01,9.116404e-01
1.103093e+00,1.389025e+00,4.326833e-01
2.900683e+00,2.679339e-01,4.296063e+00
7.717362e-01,1.153754e+00,4.411330e-01
1.615130e+00,1.315146e+00,1.276443e+00
2.474377e+00,3.757510e-01,4.180085e+00
1.341016e+00,1.061566e+00,1.530916e+00
1.899993e+00,3.718049e-01,2.443768e+00
1.480889e+00,9.454803e-01,2.081590e+00
7.665500e-01,8.085468e-01,5.869693e-01
1.977534e+00,1.444178e+00,9.797701e-01
2.718058e+00,7.427813e-01,7.361018e+00
2.827180e+00,1.420952e+00,2.359696e+00
7.482921e-01,5.022293e-01,4.725183e-01
1.003158e+00,8.072102e-01,1.005368e+00
2.130798e+00,1.405979e+00,1.469682e+00
1.072394e+00,7.098019e-01,1.136909e+00
8.258915e-01,6.625090e-01,6.615986e-01
6.974241e-01,1.453704e-01,1.394325e-01
2.851514e+00,7.587548e-01,8.119590e+00
1.787344e+00,1.168728e+00,2.300852e+00
1.819955e+00,1.021246e+00,2.950535e+00
2.419645e+00,1.259980e+00,3.409548e+00
2.532529e+00,1.451416e+00,1.516831e+00
1.077295e+00,5.104296e-01,9.894488e-01
8.966346e-01,1.119699e+00,6.308534e-01
2.613607e+00,7.368847e-01,6.798812e+00
1.229362e+00,2.450091e-01,7.112964e-01
1.958880e+00,6.160226e-01,3.619144e+00
2.299579e+00,1.362624e+00,2.138599e+00
1.750102e+00,1.400479e+00,1.023254e+00
1.256743e+00,4.109228e-01,1.156760e+00
9.269599e-01,2.482304e-01,4.092772e-01
1.973403e+00,6.133787e-01,3.666113e+00
1.126413e+00,3.669178e-01,8.497485e-01
2.083148e+00,8.051123e-01,4.336133e+00
6.525862e-01,9.174874e-01,4.110942e-01
8.326704e-01,9.353981e-01,6.623730e-01
2.017467e+00,4.653617e-01,3.264490e+00
1.955588e+00,1.656329e-01,1.243825e+00
1.317425e+00,1.862141e-01,6.315501e-01
2.384019e+00,6.736287e-01,5.542133e+00
5.883416e-01,1.053061e+00,2.977209e-01
1.030673e+00,1.074174e+00,8.899849e-01
1.611052e+00,9.758572e-01,2.409453e+00
1.372348e+00,1.060822e+00,1.604758e+00
2.573156e+00,7.734860e-01,6.619250e+00
2.533952e+00,1.390300e+00,2.267888e+00
1.485714e+00,3.178587e-01,1.310622e+00
1.965236e+00,1.014591e+00,3.463454e+00
2.082527e+00,1.804476e-01,1.531418e+00
2.516619e+00,1.183979e+00,4.425382e+00
2.936345e+00,8.253233e-01,8.594652e+00
1.834763e+00,1.227932e+00,2.131699e+00
1.318059e+00,4.588353e-01,1.379726e+00
2.243084e+00,1.088223e+00,4.136495e+00
1.037266e+00,5.322081e-01,9.408990e-01
2.823404e+00,6.364272e-01,7.620403e+00
2.126703e+00,6.029237e-01,4.225001e+00
2.113669e+00,1.377379e+00,1.685442e+00
8.856654e-01,1.825314e-01,2.800381e-01
1.461079e+00,6.484195e-01,2.055142e+00
2.940870e+00,4.660513e-01,6.943837e+00
1.862612e+00,5.906621e-01,3.209504e+00
2.176923e+00,1.454013e+00,1.096838e+00
1.610708e+00,3.826875e-01,1.797405e+00
2.915528e+00,8.048987e-01,8.493840e+00
2.690151e+00,1.148403e+00,5.411973e+00
9.793600e-01,1.375037e+00,3.660033e-01
2.114695e+00,2.863151e-01,2.423093e+00
1.142737e+00,6.672602e-01,1.269566e+00
2.408394e+00,9.499637e-01,5.489021e+00
2.768435e+00,4.679360e-01,6.170599e+00
1.041024e+00,1.074467e+00,9.076051e-01
1.454714e+00,5.898669e-01,1.956430e+00
1.720236e+00,9.545749e-01,2.791430e+00
2.388049e+00,8.699666e-01,5.621402e+00
1.771088e+00,1.004684e-01,6.260559e-01
8.941826e-01,2.445504e-01,3.756603e-01
2.697915e+00,1.054537e+00,6.249479e+00
2.940568e+00,6.129464e-01,8.137703e+00
2.049904e+00,1.261286e+00,2.438218e+00
2.835731e+00,7.027031e-01,7.931641e+00
1.995540e+00,4.040512e-01,2.879025e+00
1.924025e+00,1.214808e+00,2.418548e+00
1.846807e+00,5.585759e-01,3.065724e+00
1.587272e+00,1.106171e+00,2.018497e+00
1.256567e+00,1.979520e-01,6.089144e-01
1.503325e+00,4.533569e-01,1.779700e+00
2.807644e+00,6.779143e-01,7.701427e+00
9.753146e-01,1.329032e+00,4.422362e-01
1.009869e+00,2.701463e-01,5.245902e-01
5.176640e-01,2.002639e-01,1.044850e-01
2.562318e+00,9.341554e-01,6.277040e+00
2.079858e+00,1.208781e+00,2.865455e+00
2.285126e+00,6.787633e-01,5.103498e+00
1.425566e+00,1.111385e+00,1.615401e+00
1.990096e+00,8.181253e-01,3.951999e+00
1.168708e+00,1.330894e+00,6.304974e-01
2.088664e+00,1.470647e+00,8.679731e-01
7.061165e-01,1.093930e+00,4.066489e-01
2.166638e+00,9.997424e-01,4.269540e+00
2.621463e+00,6.690843e-01,6.686961e+00
1.176776e+00,1.017394e+00,1.238391e+00
2.885600e+00,7.931093e-01,8.325696e+00
2.197317e+00,1.042974e+00,4.201590e+00
2.890369e+00,2.726995e-01,4.333835e+00
6.858418e-01,5.226692e-01,4.069222e-01
1.265709e+00,1.236524e+00,9.930026e-01
1.338026e+00,1.244414e+00,1.087410e+00
1.422457e+00,5.814510e-01,1.857382e+00
1.824270e+00,1.196562e+00,2.264735e+00
2.093306e+00,1.073262e+00,3.675548e+00
1.817598e+00,5.901812e-01,3.055041e+00
2.725521e+00,3.586395e-01,4.883000e+00
9.716591e-01,4.721257e-01,7.647932e-01
1.888582e+00,4.754362e-01,2.903051e+00
1.779975e+00,6.179242e-01,2.992239e+00
2.598224e+00,3.036672e-01,3.852533e+00
2.751629e+00,1.376990e+00,2.861859e+00
1.739068e+00,9.370280e-01,2.886350e+00
2.495382e+00,8.803598e-01,6.114961e+00
2.747892e+00,1.155746e+00,5.572569e+00
9.765664e-01,1.420232e+00,2.828600e-01
2.458332e+00,6.057065e-01,5.657306e+00
8.979953e-01,4.351495e-01,6.165068e-01
2.697838e+00,1.305036e+00,3.688981e+00
7.232492e-01,9.797871e-01,4.840528e-01
2.208205e+00,3.056946e-01,2.798949e+00
2.676741e+00,8.787052e-01,7.040545e+00
1.500072e+00,8.212838e-01,2.244423e+00
2.472007e+00,5.001355e-01,5.142971e+00
2.451701e+00,5.518978e-01,5.367214e+00
1.994884e+00,1.080489e+00,3.306378e+00
2.025021e+00,1.003129e+00,3.718012e+00
2.995939e+00,1.590717e-01,2.807616e+00
1.437458e+00,8.057491e-01,2.064573e+00
1.474139e+00,1.488825e-01,6.375489e-01
2.150214e+00,9.785755e-01,4.282624e+00
8.994919e-01,1.049170e+00,6.990872e-01
6.983116e-01,7.706896e-01,4.874281e-01
1.499726e+00,1.303004e+00,1.147856e+00
1.601600e+00,2.101754e-01,1.046778e+00
1.779286e+00,8.051036e-01,3.163399e+00
7.935092e-01,5.240589e-01,5.455884e-01
1.240834e+00,5.205825e-01,1.328725e+00
1.444141e+00,1.201526e-01,4.963572e-01
1.025817e+00,1.211988e+00,6.919841e-01
1.536316e+00,4.775172e-01,1.926764e+00
9.403050e-01,2.636180e-01,4.448688e-01
1.231735e+00,4.248786e-01,1.139577e+00
2.193465e+00,1.123681e+00,3.751495e+00
6.259491e-01,1.133989e+00,3.003848e-01
6.934467e-01,6.956300e-01,4.731392e-01
1.292405e+00,3.152509e-01,9.847315e-01
5.672062e-01,1.278285e+00,1.776611e-01
5.019972e-01,5.436500e-01,2.231155e-01
1.472147e+00,8.461563e-01,2.151236e+00
2.449770e+00,9.609944e-01,5.635068e+00
1.146109e+00,9.031160e-01,1.277328e+00
2.437787e+00,8.333381e-01,5.915508e+00
1.951129e+00,1.225537e+00,2.424759e+00
7.148926e-01,1.381432e+00,1.889638e-01
1.934900e+00,3.529957e-01,2.428959e+00
1.394131e+00,4.683248e-01,1.565722e+00
1.970827e+00,1.124478e-01,8.661851e-01
2.098457e+00,7.292323e-01,4.375767e+00
2.519475e+00,1.985736e-01,2.455243e+00
1.898405e+00,1.260685e+00,2.094670e+00
1.908968e+00,8.207585e-01,3.635051e+00
2.158058e+00,5.404474e-01,4.109428e+00
2.481379e+00,1.007443e+00,5.560006e+00
1.413558e+00,5.393038e-01,1.760968e+00
2.866875e+00,6.592799e-01,7.958894e+00
2.790546e+00,1.216591e+00,5.066533e+00
1.041845e+00,3.958733e-01,7.723802e-01
1.488112e+00,1.241837e+00,1.354090e+00
2.420893e+00,1.370617e+00,2.284205e+00
2.610720e+00,4.453203e-01,5.299158e+00
1.372558e+00,7.110227e-01,1.863111e+00
1.875760e+00,1.057799e+00,3.009108e+00
2.161545e+00,1.886058e-01,1.720937e+00
7.925296e-01,8.691865e-01,6.193046e-01
2.818226e+00,2.204943e-01,3.390082e+00
2.719534e+00,1.368429e+00,2.912310e+00
2.796671e+00,1.323674e+00,3.710203e+00
2.549208e+00,4.225571e-01,4.861155e+00
1.851570e+00,8.809745e-01,3.365869e+00
1.704437e+00,4.074196e-01,2.113800e+00
1.464319e+00,1.408405e+00,6.842306e-01
2.830071e+00,6.667427e-01,7.784831e+00
9.226742e-01,1.446181e+00,2.099876e-01
2.933155e+00,9.246832e-01,8.271734e+00
2.660982e+00,4.803333e-01,5.803257e+00
1.778669e+00,1.117634e+00,2.490568e+00
1.605631e+00,4.784455e-01,2.107311e+00
7.970601e-01,1.208783e+00,4.208305e-01
7.735334e-01,1.286980e+00,3.216976e-01
2.600491e+00,8.595749e-01,6.688272e+00
1.615719e+00,1.334532e+00,1.188164e+00
2.307588e+00,1.209368e+00,3.522622e+00
2.761910e+00,4.420841e-01,5.899518e+00
2.574323e+00,1.468829e+00,1.342151e+00
8.293472e-01,1.044599e+00,5.974459e-01
1.612783e+00,1.225913e+00,1.655207e+00
2.519696e+00,8.484778e-01,6.298411e+00
1.103266e+00,6.352643e-01,1.162734e+00
1.857822e+00,3.106299e-01,2.008981e+00
8.813030e-01,6.737773e-01,7.574212e-01
2.319696e+00,1.223776e+00,3.441938e+00
2.492527e+00,3.197686e-01,3.707884e+00
2.974569e+00,9.391508e-01,8.433012e+00
5.616020e-01,4.945244e-01,2.635151e-01
1.524140e+00,2.494104e-01,1.111302e+00
2.665241e+00,1.124685e+00,5.529858e+00
1.486459e+00,4.254903e-01,1.661429e+00
2.413947e+00,1.253625e+00,3.453444e+00
5.739059e-01,3.642426e-01,2.192734e-01
7.691468e-01,1.132014e+00,4.550396e-01
2.350186e+00,7.580381e-01,5.515108e+00
1.161344e+00,6.668011e-01,1.310957e+00
1.391252e+00,1.370100e+00,7.562341e-01
2.929433e+00,9.545149e-01,8.095363e+00
6.904864e-01,3.108288e-01,2.776638e-01
8.109111e-01,1.166904e+00,4.752694e-01
9.690436e-01,3.509872e-01,6.063666e-01
2.550586e+00,1.381024e+00,2.410266e+00
1.855115e+00,1.387385e+00,1.234278e+00
2.188543e+00,1.003677e+00,4.340504e+00
9.892611e-01,2.804046e-01,5.205095e-01
6.363622e-01,3.182299e-01,2.406870e-01
2.000659e+00,1.411263e+00,1.255546e+00
1.863222e+00,5.982550e-01,3.231254e+00
2.309962e+00,1.354744e+00,2.234594e+00
8.782028e-01,7.739585e-01,7.710382e-01
2.623726e+00,7.872863e-01,6.883888e+00
1.333041e+00,2.917254e-01,9.789611e-01
7.990024e-01,6.417904e-01,6.122534e-01
2.795707e+00,8.326587e-01,7.781086e+00
1.375404e+00,2.536800e-01,9.191401e-01
2.388645e+00,5.267213e-01,4.958934e+00
1.308416e+00,9.976430e-01,1.560016e+00
9.845576e-01,6.262616e-01,9.206700e-01
5.479363e-01,2.556966e-01,1.469324e-01
8.377780e-01,2.897627e-01,3.843640e-01
8.642224e-01,7.428692e-01,7.441803e-01
1.370119e+00,1.330303e+00,8.685050e-01
1.206972e+00,9.989928e-01,1.325867e+00
2.469638e+00,9.690352e-01,5.692361e+00
2.940440e+00,3.158822e-01,5.106174e+00
1.971976e+00,3.245240e-01,2.350433e+00
1.803777e+00,4.525281e-01,2.558836e+00
2.713708e+00,1.120673e+00,5.769712e+00
1.311298e+00,5.592713e-01,1.546631e+00
1.970819e+00,2.544876e-01,1.892667e+00
2.177217e+00,3.275058e-01,2.887625e+00
2.861190e+00,7.077150e-01,8.087802e+00
1.205656e+00,1.263320e+00,8.386137e-01
1.502485e+00,1.359462e+00,9.260019e-01
1.723167e+00,1.010692e+00,2.672943e+00
1.855518e+00,1.182004e+00,2.415434e+00
1.965597e+00,1.278805e+00,2.130184e+00
