t,v,t_prime
9.332878e-01,6.083553e-01,1.080318e+00
1.726688e+00,3.996361e-01,1.792888e+00
8.916908e-01,3.815828e-01,1.025045e+00
1.047263e+00,8.573078e-01,2.100914e+00
7.035272e-01,4.658947e-01,7.465669e-01
1.180724e+00,6.193761e-01,1.375449e+00
5.920503e-01,3.191289e-01,6.166913e-01
7.505237e-01,4.062164e-01,7.973812e-01
1.258726e+00,9.188839e-01,3.373041e+00
1.588703e+00,3.424521e-01,1.641274e+00
7.996355e-01,8.889263e-01,1.773090e+00
1.668596e+00,4.979846e-01,1.833489e+00
1.348606e+00,7.254538e-01,2.053434e+00
1.414664e+00,6.517835e-02,1.461779e+00
5.901711e-01,4.949668e-01,7.150741e-01
1.474365e+00,6.387594e-01,1.914924e+00
7.357417e-01,1.709510e-01,7.497418e-01
1.197616e+00,7.280428e-01,1.731387e+00
1.902424e+00,6.214752e-01,2.418031e+00
1.685378e+00,4.265567e-01,1.972049e+00
6.337605e-01,2.478261e-01,7.116209e-01
6.991506e-01,8.876939e-01,1.467092e+00
6.349356e-01,9.288584e-01,1.742855e+00
1.615037e+00,1.654449e-02,1.750634e+00
1.276506e+00,4.909980e-02,1.093842e+00
5.404488e-01,3.530477e-01,5.630392e-01
1.188434e+00,5.801537e-01,1.546377e+00
1.296080e+00,7.241763e-01,1.886087e+00
7.548214e-01,1.292991e-01,7.453265e-01
1.316430e+00,3.327369e-01,1.298760e+00
1.273030e+00,5.397120e-01,1.536431e+00
1.187043e+00,3.331728e-01,1.396149e+00
1.111865e+00,7.668432e-01,1.755431e+00
1.353401e+00,6.876109e-01,1.896630e+00
1.315614e+00,6.205626e-01,1.648974e+00
1.377958e+00,7.298075e-01,2.109201e+00
6.388981e-01,8.778358e-01,1.355692e+00
1.772242e+00,1.937627e-01,1.834442e+00
8.682373e-01,9.425130e-01,2.535106e+00
1.983024e+00,6.996761e-01,2.993612e+00
1.191398e+00,6.931862e-01,1.702402e+00
1.634787e+00,4.484759e-01,1.776607e+00
1.782181e+00,4.530779e-02,1.762465e+00
9.310063e-01,2.050436e-01,9.345030e-01
1.403359e+00,1.764062e-01,1.474428e+00
5.194116e-01,1.776518e-01,4.755313e-01
1.908503e+00,7.246167e-01,2.682726e+00
1.856390e+00,3.996366e-01,2.120395e+00
1.747312e+00,8.740694e-01,3.573885e+00
6.303050e-01,6.372739e-01,6.472088e-01
1.093909e+00,9.363742e-01,3.054888e+00
1.321342e+00,4.345311e-01,1.509151e+00
1.963630e+00,8.913913e-01,4.320027e+00
1.364001e+00,5.360016e-01,1.626636e+00
1.875507e+00,3.463529e-01,1.983131e+00
5.022978e-01,1.163829e-01,4.880479e-01
1.800980e+00,5.320636e-01,2.066476e+00
5.921830e-01,6.442979e-01,8.940808e-01
1.357367e+00,6.114555e-01,1.681613e+00
1.877781e+00,5.481648e-01,2.316531e+00
1.169903e+00,2.848829e-01,1.300017e+00
5.789669e-01,7.971067e-01,9.853358e-01
6.273001e-01,8.976527e-01,1.294326e+00
1.834851e+00,8.220372e-01,3.179199e+00
1.490411e+00,3.947319e-01,1.558059e+00
8.893745e-01,7.841930e-02,8.362518e-01
7.392874e-01,4.973812e-02,7.360804e-01
1.891697e+00,7.180251e-01,2.618112e+00
1.548379e+00,5.751697e-01,1.872024e+00
1.457068e+00,6.995697e-01,1.994346e+00
1.602427e+00,2.963633e-01,1.611426e+00
8.937619e-01,5.713119e-01,1.133367e+00
1.313869e+00,5.075065e-01,1.587611e+00
1.986119e+00,8.882785e-01,4.339048e+00
1.721049e+00,5.985542e-02,1.740094e+00
6.441207e-01,4.840841e-01,8.543404e-01
8.966357e-01,3.418057e-01,9.908672e-01
8.957527e-01,3.170126e-01,9.705561e-01
1.022381e+00,4.894603e-01,1.167107e+00
7.892512e-01,2.737187e-01,7.858100e-01
1.468932e+00,3.984065e-01,1.715232e+00
8.197495e-01,7.022061e-01,1.307170e+00
1.822922e+00,3.909608e-01,1.952486e+00
1.311955e+00,7.832926e-03,1.496605e+00
1.275207e+00,6.589956e-01,1.705815e+00
1.360868e+00,8.851457e-01,2.812886e+00
1.510183e+00,8.792963e-01,3.234033e+00
1.733619e+00,8.034152e-01,2.884777e+00
8.417382e-01,8.339519e-01,1.534808e+00
1.436268e+00,4.215246e-01,1.652066e+00
1.600032e+00,8.261549e-01,2.782523e+00
1.181690e+00,8.253511e-01,2.028997e+00
1.514590e+00,4.222914e-01,1.671582e+00
8.403459e-01,8.657672e-01,1.691999e+00
8.772032e-01,9.033598e-01,2.065373e+00
9.766066e-01,7.566088e-02,1.028956e+00
1.808259e+00,4.193099e-01,1.885429e+00
1.765715e+00,4.132782e-01,1.850799e+00
1.949968e+00,1.078635e-02,1.913023e+00
1.734860e+00,6.731897e-01,2.447502e+00
1.162039e+00,3.149929e-01,1.150589e+00
6.802113e-01,9.056901e-01,1.597210e+00
1.673456e+00,6.061634e-01,2.144442e+00
9.673297e-01,4.324190e-01,1.216795e+00
1.276089e+00,7.610838e-01,2.009022e+00
1.858695e+00,7.971040e-01,3.027192e+00
6.363657e-01,2.604205e-01,7.472320e-01
1.842956e+00,5.768185e-01,2.097110e+00
1.989839e+00,7.199243e-01,2.806213e+00
1.799430e+00,1.225847e-01,1.877550e+00
1.291648e+00,2.565725e-02,1.256800e+00
1.937204e+00,2.345753e-01,1.877545e+00
1.622032e+00,8.179394e-01,2.849270e+00
1.564070e+00,5.490748e-01,1.820166e+00
6.748468e-01,2.630728e-01,7.605391e-01
1.347865e+00,8.334905e-02,1.380933e+00
1.119840e+00,2.146993e-01,1.156092e+00
7.221389e-01,6.374362e-03,5.524582e-01
1.180711e+00,9.324035e-01,3.134668e+00
1.738193e+00,7.727049e-01,2.701711e+00
5.352111e-01,5.750604e-01,8.314452e-01
8.270548e-01,1.583409e-01,8.989531e-01
1.664000e+00,2.109239e-01,1.515403e+00
1.836380e+00,5.684815e-01,2.256940e+00
1.079987e+00,3.357352e-01,1.131813e+00
1.168223e+00,3.005127e-01,1.361587e+00
1.574811e+00,3.827708e-02,1.662997e+00
1.688299e+00,2.433101e-02,1.763047e+00
5.878911e-01,5.875690e-01,7.567180e-01
1.964656e+00,8.126425e-01,3.414754e+00
1.660074e+00,4.747032e-01,1.884314e+00
5.686618e-01,4.446902e-01,7.341295e-01
1.755112e+00,9.287385e-01,4.882640e+00
1.057915e+00,2.584663e-01,1.118914e+00
8.620864e-01,9.173308e-01,2.124607e+00
1.501344e+00,9.245993e-01,3.873990e+00
1.286908e+00,8.346900e-01,2.425340e+00
1.895792e+00,4.525600e-01,2.054500e+00
1.693302e+00,2.939864e-02,1.689647e+00
1.568362e+00,6.529602e-01,2.025300e+00
7.677555e-01,7.159857e-01,1.006521e+00
5.384511e-01,7.520135e-01,6.903860e-01
1.198596e+00,4.128716e-02,1.089473e+00
1.913240e+00,4.157171e-01,2.027400e+00
7.524194e-01,2.969297e-01,8.141964e-01
1.121795e+00,7.614234e-01,1.934654e+00
1.790697e+00,1.795411e-01,1.932485e+00
6.015698e-01,8.857228e-01,1.353969e+00
6.369701e-01,6.619464e-01,9.227250e-01
1.203563e+00,6.525876e-01,1.571800e+00
1.200515e+00,5.521793e-01,1.418580e+00
1.007610e+00,1.670036e-01,1.111340e+00
8.093925e-01,8.636612e-01,1.656799e+00
1.503287e+00,1.670498e-01,1.656540e+00
6.926692e-01,4.503022e-01,8.672528e-01
1.227276e+00,6.947764e-01,1.657251e+00
7.391927e-01,3.305912e-01,6.959388e-01
1.522732e+00,6.580953e-01,2.031079e+00
1.449871e+00,5.639128e-01,1.804826e+00
1.054972e+00,2.740377e-01,1.025258e+00
1.126754e+00,1.893037e-01,1.104898e+00
6.190756e-01,1.084691e-01,7.326458e-01
7.898412e-01,4.966662e-01,9.793952e-01
1.047526e+00,9.020784e-01,2.309241e+00
7.398864e-01,2.726003e-01,8.063146e-01
1.438306e+00,6.906823e-01,2.001627e+00
1.969553e+00,7.186387e-01,2.755770e+00
1.009411e+00,3.151959e-01,9.905805e-01
1.432874e+00,4.111203e-02,1.497146e+00
1.999496e+00,5.513881e-02,2.041766e+00
1.808755e+00,5.243715e-01,1.965413e+00
9.513620e-01,8.156293e-01,1.702052e+00
1.265848e+00,3.506600e-01,1.346973e+00
8.944375e-01,5.201195e-01,1.158516e+00
6.286530e-01,5.718861e-01,8.495805e-01
1.054080e+00,5.078594e-01,1.164864e+00
1.628513e+00,7.373360e-01,2.525966e+00
1.067537e+00,5.488702e-01,1.237686e+00
6.584898e-01,2.534659e-01,6.593212e-01
8.466107e-01,5.209241e-01,8.599853e-01
1.374364e+00,4.314907e-01,1.612013e+00
1.123609e+00,8.075433e-01,1.843810e+00
1.955308e+00,9.290116e-01,5.250368e+00
1.455603e+00,8.535808e-02,1.394342e+00
1.592874e+00,5.263989e-01,1.886790e+00
1.507471e+00,1.743208e-01,1.504021e+00
6.725664e-01,4.571358e-01,8.211031e-01
1.210751e+00,4.561704e-01,1.327829e+00
7.754509e-01,5.670841e-01,1.137262e+00
9.587113e-01,1.610167e-01,9.961697e-01
1.455453e+00,4.837854e-01,1.656066e+00
1.224978e+00,2.953857e-01,1.266819e+00
1.775528e+00,7.650426e-01,2.756767e+00
1.758665e+00,1.105547e-01,1.781033e+00
1.858893e+00,3.371086e-01,2.032377e+00
1.526831e+00,3.621149e-01,1.653444e+00
1.222377e+00,2.584838e-01,1.260413e+00
1.873091e+00,8.233168e-01,3.274910e+00
6.286547e-01,5.235192e-01,8.018412e-01
6.105498e-01,7.629352e-01,1.036258e+00
9.394042e-01,8.252903e-01,1.637519e+00
1.549036e+00,5.896713e-01,1.821901e+00
5.956439e-01,6.734639e-01,7.983003e-01
1.363448e+00,8.660295e-01,2.833084e+00
1.447041e+00,6.621758e-01,1.969542e+00
1.635507e+00,4.530915e-01,1.696639e+00
1.215107e+00,1.905202e-01,1.139282e+00
9.785986e-01,5.975368e-01,1.172291e+00
9.847543e-01,6.003411e-01,1.115551e+00
9.653292e-01,8.815997e-01,2.099989e+00
1.872434e+00,7.437420e-01,2.784799e+00
8.812256e-01,4.332721e-01,1.185572e+00
7.535297e-01,2.737793e-01,7.044426e-01
1.955828e+00,6.961638e-01,2.816099e+00
8.509554e-01,6.090349e-01,9.941700e-01
9.448025e-01,4.573764e-01,9.888302e-01
1.239334e+00,1.843124e-01,1.190146e+00
1.566491e+00,3.826673e-01,1.694530e+00
1.815699e+00,6.137565e-01,2.321844e+00
1.920105e+00,3.462293e-01,2.141330e+00
1.956247e+00,2.015652e-01,2.007144e+00
1.426403e+00,8.076437e-01,2.434817e+00
6.826253e-01,4.970626e-01,9.024466e-01
1.148071e+00,7.885962e-01,2.009751e+00
1.525379e+00,3.610149e-01,1.642192e+00
1.230589e+00,2.779213e-01,1.299935e+00
6.399276e-01,3.250865e-01,8.896109e-01
1.740696e+00,4.035980e-01,1.903652e+00
1.442108e+00,8.767953e-02,1.372494e+00
9.986443e-01,4.442871e-01,9.836803e-01
1.581626e+00,2.860546e-02,1.477834e+00
1.136932e+00,4.910993e-01,1.224335e+00
7.328402e-01,6.042037e-01,9.350589e-01
1.346382e+00,3.660453e-01,1.533767e+00
6.069821e-01,1.545011e-01,5.939494e-01
6.651366e-01,2.339148e-01,6.233014e-01
1.213156e+00,6.588067e-01,1.546022e+00
1.408856e+00,2.877265e-01,1.328661e+00
1.996649e+00,3.123558e-01,2.100146e+00
1.107803e+00,5.677419e-01,1.317484e+00
1.555194e+00,8.371548e-01,2.760237e+00
1.178785e+00,7.454034e-01,1.748827e+00
1.269440e+00,2.009500e-01,1.197084e+00
8.102085e-01,8.329085e-01,1.418774e+00
1.953484e+00,1.314047e-01,1.889485e+00
1.650705e+00,6.137935e-01,2.003798e+00
8.051454e-01,8.479674e-01,1.476209e+00
1.340567e+00,3.324518e-01,1.404863e+00
1.500108e+00,9.400407e-01,4.361168e+00
5.293291e-01,4.937091e-01,7.316639e-01
7.096262e-01,7.808807e-03,7.136533e-01
1.724837e+00,4.634029e-01,2.053994e+00
7.113452e-01,3.589138e-02,8.295011e-01
8.408903e-01,4.185043e-01,8.662629e-01
1.543225e+00,2.329149e-01,1.558624e+00
1.034011e+00,7.155563e-01,1.507405e+00
1.285602e+00,7.473333e-01,1.978211e+00
8.066789e-01,9.155310e-01,1.991894e+00
1.604587e+00,3.597438e-01,1.844542e+00
1.413256e+00,2.107726e-01,1.400799e+00
1.815087e+00,6.796076e-01,2.469226e+00
1.616415e+00,1.528853e-01,1.432584e+00
8.854061e-01,6.929909e-01,1.301785e+00
1.684167e+00,3.915480e-01,1.926413e+00
1.938796e+00,2.492508e-01,1.937567e+00
5.584219e-01,6.351036e-01,7.703974e-01
1.987268e+00,7.531480e-01,3.098427e+00
9.263950e-01,2.469012e-02,9.459126e-01
1.119338e+00,2.457764e-01,1.156693e+00
1.626994e+00,2.374561e-01,1.719365e+00
1.922707e+00,2.513508e-02,1.971592e+00
6.725405e-01,1.858198e-01,8.355116e-01
7.562358e-01,2.929949e-03,6.857132e-01
1.256683e+00,4.430642e-01,1.408054e+00
1.618038e+00,2.321824e-01,1.678187e+00
5.706329e-01,5.512086e-01,7.465325e-01
1.716457e+00,2.639281e-01,1.722109e+00
6.390439e-01,4.956755e-01,7.334323e-01
1.642809e+00,9.152749e-01,4.076391e+00
6.143977e-01,8.437328e-01,1.240420e+00
6.936208e-01,4.550773e-01,6.805185e-01
1.958780e+00,6.758925e-01,2.647489e+00
1.772576e+00,8.387681e-01,3.236477e+00
1.906431e+00,5.890773e-01,2.246273e+00
1.209346e+00,3.351401e-01,1.350977e+00
1.324940e+00,1.389493e-01,1.429804e+00
1.489269e+00,1.210636e-02,1.346454e+00
8.801082e-01,8.989723e-01,1.953503e+00
7.258645e-01,4.604531e-01,7.486550e-01
8.799495e-01,4.880807e-01,9.205400e-01
8.601572e-01,3.471943e-01,9.072149e-01
1.833918e+00,9.288278e-01,4.847268e+00
1.445216e+00,5.579343e-01,1.723375e+00
1.493217e+00,1.504370e-01,1.371546e+00
1.287822e+00,3.169211e-01,1.203675e+00
1.241790e+00,6.962893e-01,1.815399e+00
5.351590e-01,3.070939e-01,5.675129e-01
1.373777e+00,6.057698e-01,1.623741e+00
1.981745e+00,5.351891e-01,2.361766e+00
7.026424e-01,3.090653e-01,6.356910e-01
1.384378e+00,5.715274e-02,1.512895e+00
5.027924e-01,5.118270e-01,6.220561e-01
1.748021e+00,6.758746e-01,2.500930e+00
1.759104e+00,3.865882e-02,1.772149e+00
7.271846e-01,9.814659e-02,6.185431e-01
1.795552e+00,9.404313e-01,5.342338e+00
1.635386e+00,2.898540e-01,1.729411e+00
9.951874e-01,1.858237e-01,1.014712e+00
1.636331e+00,6.334140e-01,2.092943e+00
1.920286e+00,8.629751e-01,3.652809e+00
1.756211e+00,6.509149e-01,2.242968e+00
1.755019e+00,3.179253e-01,1.779869e+00
1.312931e+00,6.723492e-01,1.802940e+00
1.827110e+00,8.670189e-01,3.531849e+00
1.654970e+00,4.640512e-01,1.802375e+00
1.486424e+00,3.296331e-01,1.638351e+00
1.517894e+00,7.070394e-01,2.171756e+00
1.143496e+00,7.203923e-01,1.639071e+00
9.704974e-01,6.770356e-01,1.235070e+00
1.126000e+00,1.477381e-03,1.077280e+00
1.329665e+00,2.198626e-01,1.280763e+00
1.137183e+00,6.341587e-01,1.423662e+00
9.759433e-01,2.919737e-01,9.892789e-01
1.761225e+00,7.921861e-01,2.919038e+00
1.588239e+00,7.232962e-01,2.272697e+00
1.898088e+00,6.117214e-01,2.360623e+00
7.083135e-01,4.179509e-01,6.893377e-01
1.019645e+00,4.664595e-01,1.126870e+00
1.626384e+00,2.603504e-01,1.532802e+00
1.138306e+00,7.542503e-01,1.764864e+00
1.551890e+00,7.018698e-01,2.311476e+00
1.919231e+00,1.226161e-01,1.805672e+00
1.600285e+00,4.184218e-01,1.799810e+00
1.958772e+00,2.583046e-02,1.946667e+00
1.521222e+00,6.117144e-01,1.949467e+00
1.720890e+00,6.153591e-01,2.280263e+00
8.874877e-01,7.231265e-01,1.273950e+00
1.520680e+00,2.302040e-01,1.555515e+00
7.682603e-01,5.791536e-01,8.094130e-01
6.202042e-01,5.100821e-01,7.324084e-01
1.285556e+00,3.584972e-01,1.400182e+00
5.114157e-01,9.108344e-01,1.424444e+00
1.870999e+00,8.802453e-01,3.878377e+00
1.537498e+00,4.758527e-01,1.738788e+00
1.074781e+00,8.141961e-01,1.865984e+00
1.436168e+00,9.072730e-01,3.453107e+00
1.863606e+00,5.584755e-01,2.379258e+00
9.343550e-01,7.195579e-01,1.233757e+00
8.681686e-01,5.555503e-02,9.755171e-01
1.859554e+00,7.786379e-01,3.017668e+00
5.569236e-01,8.608145e-01,1.019364e+00
1.559208e+00,1.893170e-01,1.490758e+00
1.356909e+00,6.832986e-01,1.906703e+00
5.189223e-01,7.646855e-03,5.644277e-01
1.076272e+00,8.654447e-02,1.203998e+00
1.007451e+00,2.045164e-01,1.060806e+00
9.992799e-01,3.167495e-01,1.070980e+00
1.983085e+00,8.766374e-01,4.016027e+00
8.870434e-01,3.688055e-01,8.825932e-01
1.234862e+00,7.103679e-01,1.903053e+00
1.905912e+00,1.703414e-01,1.957512e+00
1.727601e+00,3.918056e-01,1.933874e+00
1.149903e+00,6.349940e-01,1.616619e+00
1.333703e+00,6.562011e-01,1.663894e+00
9.824681e-01,8.949655e-01,2.264143e+00
1.712621e+00,6.657731e-01,2.246780e+00
1.605540e+00,1.859371e-01,1.625747e+00
8.911232e-01,7.519858e-03,8.949155e-01
9.548216e-01,8.681578e-01,2.151072e+00
8.469653e-01,7.616650e-01,1.126492e+00
1.230182e+00,2.694877e-01,1.382090e+00
1.937415e+00,7.189406e-01,2.771339e+00
9.242177e-01,8.472121e-01,1.700566e+00
1.869266e+00,6.063424e-01,2.287959e+00
1.208577e+00,4.472237e-01,1.356741e+00
8.231643e-01,3.380744e-02,7.772866e-01
1.947602e+00,1.151795e-01,1.996389e+00
1.059716e+00,2.716292e-01,9.745980e-01
1.149855e+00,9.394389e-01,3.258198e+00
1.695163e+00,5.666693e-01,2.006677e+00
6.851376e-01,2.790343e-02,6.752547e-01
1.323447e+00,9.195582e-01,3.372426e+00
1.347350e+00,1.001274e-01,1.362023e+00
1.879230e+00,5.314099e-01,2.065677e+00
1.641156e+00,8.518551e-01,3.093144e+00
1.125266e+00,2.605998e-01,1.100150e+00
1.002012e+00,5.269047e-01,1.218944e+00
9.400323e-01,1.406618e-01,1.010767e+00
1.557600e+00,3.259375e-01,1.685130e+00
1.724932e+00,7.286886e-01,2.510158e+00
1.597635e+00,3.081800e-01,1.667359e+00
1.936965e+00,1.692828e-01,1.872585e+00
1.086731e+00,5.562557e-01,1.315109e+00
1.325231e+00,8.767832e-01,2.861626e+00
1.041786e+00,7.291520e-01,1.446133e+00
6.797373e-01,4.700793e-01,7.182836e-01
1.589781e+00,1.350252e-01,1.552426e+00
1.722982e+00,6.330299e-01,2.187141e+00
1.938182e+00,8.859289e-02,1.922824e+00
1.068246e+00,8.113370e-01,1.756631e+00
1.137805e+00,2.900871e-01,1.138351e+00
1.275382e+00,3.838174e-01,1.340808e+00
1.616078e+00,5.618779e-01,2.077600e+00
1.579164e+00,5.078628e-02,1.635138e+00
6.246786e-01,2.821127e-01,6.330822e-01
6.388594e-01,8.586141e-01,1.332948e+00
8.671320e-01,1.547549e-01,8.808152e-01
6.810951e-01,6.863994e-02,6.725505e-01
1.878128e+00,4.754061e-01,2.276133e+00
5.848852e-01,2.977308e-01,5.712819e-01
5.657861e-01,6.306584e-01,8.232582e-01
1.346005e+00,2.954046e-01,1.353827e+00
6.699060e-01,8.619405e-01,1.204288e+00
8.590682e-01,7.576609e-01,1.252836e+00
1.630231e+00,1.232264e-01,1.562706e+00
1.277419e+00,4.292912e-01,1.441489e+00
5.382629e-01,5.291840e-01,6.581516e-01
1.187968e+00,2.934558e-02,1.366207e+00
1.975360e+00,4.492125e-01,2.307319e+00
1.258388e+00,1.320578e-01,1.171351e+00
1.806871e+00,5.324738e-01,2.108378e+00
5.222680e-01,6.998507e-01,8.156908e-01
1.249529e+00,8.489302e-01,2.262686e+00
8.903767e-01,7.584213e-01,1.385620e+00
1.412209e+00,8.587758e-01,2.679867e+00
1.789189e+00,5.044206e-01,2.192383e+00
1.761021e+00,5.605144e-01,2.127250e+00
6.647757e-01,3.171503e-01,8.636430e-01
1.405755e+00,9.405250e-01,4.264762e+00
1.505620e+00,5.413240e-01,1.798805e+00
1.531852e+00,9.075999e-01,3.602935e+00
1.876832e+00,2.698079e-01,1.804317e+00
7.949875e-01,1.484155e-01,6.877267e-01
1.411448e+00,7.297781e-01,2.053750e+00
1.922130e+00,3.637577e-01,2.028126e+00
6.037669e-01,7.836138e-02,6.793973e-01
1.017370e+00,2.472921e-01,1.081619e+00
1.241385e+00,2.680782e-01,1.228030e+00
6.490287e-01,6.490830e-01,8.692320e-01
1.025733e+00,1.940826e-01,1.170949e+00
1.258260e+00,5.774369e-01,1.538533e+00
5.662005e-01,6.636090e-01,7.173779e-01
1.083209e+00,1.885456e-01,1.066648e+00
1.283676e+00,1.798811e-01,1.266656e+00
1.572383e+00,3.993829e-01,1.654275e+00
6.122195e-01,4.711379e-01,7.916970e-01
1.378069e+00,7.797495e-01,2.183425e+00
1.711911e+00,4.661790e-01,1.843766e+00
1.245767e+00,5.907761e-01,1.570023e+00
1.577041e+00,5.759514e-01,1.962371e+00
1.022801e+00,5.696506e-01,1.170471e+00
1.876106e+00,1.962143e-01,1.958057e+00
6.438388e-01,3.632425e-01,7.941079e-01
1.176703e+00,8.616315e-01,2.267587e+00
1.701453e+00,6.473917e-01,2.203947e+00
1.620847e+00,6.778410e-01,2.126541e+00
5.186775e-01,8.008032e-01,9.577723e-01
1.975881e+00,6.553696e-02,1.964991e+00
1.500640e+00,4.103284e-01,1.625250e+00
1.765005e+00,3.693820e-01,1.833627e+00
1.254580e+00,1.151021e-01,1.325934e+00
1.176287e+00,3.865772e-01,1.268601e+00
1.258501e+00,6.202205e-01,1.642372e+00
1.007507e+00,3.232099e-01,1.104926e+00
1.380141e+00,7.655629e-01,2.138415e+00
9.349225e-01,3.134843e-02,1.026563e+00
1.257845e+00,9.352847e-01,3.468630e+00
1.921603e+00,3.958926e-01,2.182652e+00
8.330513e-01,4.851212e-01,9.712551e-01
1.229351e+00,1.412008e-01,1.318609e+00
7.733782e-01,4.630460e-01,8.938977e-01
5.727217e-01,4.178210e-01,7.831474e-01
1.652351e+00,9.066980e-01,3.892202e+00
5.939254e-01,2.110579e-01,5.690626e-01
1.258973e+00,1.022394e-01,1.235877e+00
1.015658e+00,2.339435e-01,1.074068e+00
8.777896e-01,8.137787e-01,1.567287e+00
1.035498e+00,8.942654e-01,2.309362e+00
9.770474e-01,9.933731e-02,1.070239e+00
1.367344e+00,1.070756e-01,1.483160e+00
1.164562e+00,2.314441e-01,1.175519e+00
1.278818e+00,5.309887e-02,1.322817e+00
1.958701e+00,2.925875e-01,2.033978e+00
5.648324e-01,1.188461e-01,6.156604e-01
7.532213e-01,6.960198e-02,7.877158e-01
5.908204e-01,8.144744e-01,1.119441e+00
1.901815e+00,3.829900e-02,1.755652e+00
1.714946e+00,6.415593e-01,2.275667e+00
1.533416e+00,5.788061e-01,1.900662e+00
1.881257e+00,2.941448e-01,2.066296e+00
8.788029e-01,6.324674e-01,1.217921e+00
1.268292e+00,6.089304e-01,1.616354e+00
1.345702e+00,4.038757e-01,1.484011e+00
1.693201e+00,1.097995e-01,1.719592e+00
1.812467e+00,3.969795e-01,1.927210e+00
5.922798e-01,8.666485e-01,1.274340e+00
7.553006e-01,1.570097e-01,8.309272e-01
1.103638e+00,2.790581e-01,1.080696e+00
1.728898e+00,6.182386e-01,2.268256e+00
1.299024e+00,2.516133e-02,1.254335e+00
1.414452e+00,4.504160e-01,1.612763e+00
7.806112e-01,4.014485e-01,9.318904e-01
1.358109e+00,7.654133e-01,2.055544e+00
1.563373e+00,3.097697e-01,1.712163e+00
9.070929e-01,2.839319e-01,9.328404e-01
1.097742e+00,6.991629e-03,1.081543e+00
7.450960e-01,5.354934e-01,8.717914e-01
9.654694e-01,3.585026e-01,1.013140e+00
5.559760e-01,1.802494e-01,5.881777e-01
1.139906e+00,1.717698e-01,1.149478e+00
6.634379e-01,4.659085e-02,7.693652e-01
5.192745e-01,4.949404e-01,6.080521e-01
1.432930e+00,5.950322e-01,1.761251e+00
1.516643e+00,2.788624e-01,1.637510e+00
1.446198e+00,8.480543e-01,2.857080e+00
9.438240e-01,5.763966e-01,1.082387e+00
1.999407e+00,8.971832e-01,4.580718e+00
1.495883e+00,3.530489e-01,1.738941e+00
1.863648e+00,3.920093e-02,1.947421e+00
1.387450e+00,5.137543e-01,1.554233e+00
1.377294e+00,7.368406e-01,1.991095e+00
1.108442e+00,6.876049e-01,1.517340e+00
1.662025e+00,8.503615e-02,1.756843e+00
1.490698e+00,9.169228e-01,3.721752e+00
1.941020e+00,4.571444e-02,1.938291e+00
7.106649e-01,6.373262e-01,1.010746e+00
1.729908e+00,2.611141e-01,1.718619e+00
1.192013e+00,7.105248e-01,1.795843e+00
1.244346e+00,5.731870e-01,1.340686e+00
1.588555e+00,8.667028e-01,3.246295e+00
1.384648e+00,5.731717e-01,1.696019e+00
1.553259e+00,3.438308e-01,1.690830e+00
1.321168e+00,2.654070e-01,1.282113e+00
7.698391e-01,4.755442e-01,9.097941e-01
1.199398e+00,7.225730e-01,1.801172e+00
8.537866e-01,8.319984e-02,9.487441e-01
7.682037e-01,7.989976e-01,1.292068e+00
9.410773e-01,2.227248e-01,1.012616e+00
7.865224e-01,1.903717e-01,9.363895e-01
5.830112e-01,6.399238e-01,7.835028e-01
1.892403e+00,9.135176e-01,4.662219e+00
7.771117e-01,1.571406e-01,7.355376e-01
1.204792e+00,6.206218e-01,1.589294e+00
1.907126e+00,4.206755e-01,1.978474e+00
1.613242e+00,6.889489e-03,1.635846e+00
1.321926e+00,6.525098e-01,1.754443e+00
1.816879e+00,7.287584e-01,2.759786e+00
1.672027e+00,1.976310e-01,1.595796e+00
1.283691e+00,4.820151e-01,1.310272e+00
5.709114e-01,3.855372e-01,5.781407e-01
7.059923e-01,6.888853e-01,1.049247e+00
7.004958e-01,2.437054e-01,7.423643e-01
1.500053e+00,5.748224e-01,1.796007e+00
1.487775e+00,3.883270e-01,1.591935e+00
1.821788e+00,3.791021e-01,2.069021e+00
1.658274e+00,2.574423e-01,1.672700e+00
8.408534e-01,7.448870e-01,1.279945e+00
1.916684e+00,6.510692e-01,2.650648e+00
1.247695e+00,2.770840e-01,1.365552e+00
1.869634e+00,6.215806e-02,1.914238e+00
1.669666e+00,6.512258e-01,2.230623e+00
6.812651e-01,7.438986e-01,1.048429e+00
1.459622e+00,7.089456e-01,2.073066e+00
9.648921e-01,1.522566e-01,9.958659e-01
1.679881e+00,2.687983e-01,1.706505e+00
7.599522e-01,2.223201e-01,7.774017e-01
1.031680e+00,7.612200e-01,1.601378e+00
1.143029e+00,7.750867e-01,1.795201e+00
1.667942e+00,6.633073e-01,2.255465e+00
1.241719e+00,4.543746e-01,1.392581e+00
1.184296e+00,3.211175e-01,1.269779e+00
5.425913e-01,7.695038e-01,7.177170e-01
1.750413e+00,8.758414e-01,3.525688e+00
1.905694e+00,8.871594e-01,4.134001e+00
1.477977e+00,6.521610e-01,2.010415e+00
1.002858e+00,3.676246e-01,1.106419e+00
1.142333e+00,9.188362e-01,2.812153e+00
1.139199e+00,3.718298e-01,1.285188e+00
7.095165e-01,4.601564e-01,8.376211e-01
1.893237e+00,5.548964e-01,2.203549e+00
9.038638e-01,1.580382e-01,8.954445e-01
7.740161e-01,5.334431e-01,1.008626e+00
