t,v,t_prime
1.525246e+00,6.574612e-01,2.024246e+00
9.080300e-01,4.149613e-01,9.980117e-01
1.372648e+00,5.719548e-01,1.673380e+00
1.338349e+00,5.568095e-01,1.611226e+00
7.424321e-01,9.202498e-01,1.897196e+00
9.362285e-01,1.068469e-01,9.416188e-01
1.079323e+00,3.236122e-01,1.140705e+00
1.345083e+00,6.945678e-02,1.348340e+00
6.138988e-01,8.282798e-01,1.095632e+00
1.130702e+00,6.281424e-01,1.453160e+00
1.001302e+00,1.467980e-01,1.012268e+00
1.759611e+00,7.597369e-01,2.706134e+00
1.197254e+00,5.685400e-01,1.455353e+00
1.606508e+00,3.885144e-01,1.743471e+00
1.231104e+00,2.233042e-01,1.262996e+00
1.605526e+00,8.139413e-02,1.610871e+00
1.149024e+00,7.342489e-01,1.692528e+00
1.182028e+00,5.587226e-01,1.425239e+00
6.758925e-01,2.411881e-01,6.964529e-01
5.713557e-01,8.843064e-01,1.223703e+00
1.705649e+00,9.004273e-01,3.920972e+00
1.012084e+00,4.386969e-02,1.013059e+00
1.457344e+00,3.013900e-01,1.528414e+00
1.606984e+00,2.912150e-01,1.679790e+00
1.837965e+00,8.517009e-01,3.507379e+00
1.400077e+00,3.204553e-01,1.478022e+00
5.593913e-01,8.427161e-01,1.039069e+00
1.500267e+00,3.507491e-01,1.602045e+00
5.487614e-01,6.155319e-02,5.498039e-01
1.663419e+00,1.509687e-01,1.682705e+00
1.614555e+00,2.914560e-02,1.615241e+00
9.894835e-01,6.740389e-01,1.339500e+00
1.419948e+00,6.998681e-02,1.423438e+00
1.420010e+00,1.430576e-01,1.434767e+00
6.533731e-01,3.633578e-01,7.013077e-01
6.792253e-01,1.194974e-01,6.841274e-01
1.706112e+00,4.210041e-01,1.880928e+00
1.713155e+00,5.152535e-01,1.998926e+00
1.011268e+00,4.196532e-01,1.114118e+00
1.138889e+00,4.654235e-01,1.286752e+00
1.185486e+00,5.167049e-01,1.384649e+00
8.654714e-01,4.044590e-02,8.661801e-01
6.113433e-01,1.010668e-01,6.144897e-01
5.584869e-01,4.388085e-02,5.590254e-01
5.900411e-01,6.997709e-02,5.914911e-01
9.298873e-01,5.594901e-01,1.121918e+00
1.689969e+00,3.031498e-01,1.773421e+00
9.535036e-01,9.180582e-01,2.405131e+00
7.386111e-01,5.872261e-01,9.125157e-01
7.678860e-01,2.617908e-01,7.956340e-01
8.662390e-01,4.129689e-01,9.511322e-01
1.365417e+00,6.551205e-02,1.368357e+00
1.374892e+00,7.342986e-01,2.025395e+00
1.543358e+00,1.920387e-01,1.572629e+00
1.465836e+00,6.603175e-02,1.469042e+00
7.983448e-01,8.492478e-02,8.012394e-01
8.279298e-01,3.360468e-01,8.790507e-01
1.982528e+00,7.442819e-01,2.968453e+00
5.589787e-01,9.248454e-01,1.469669e+00
5.861779e-01,3.916018e-01,6.370565e-01
1.659115e+00,4.331766e-01,1.840783e+00
1.099487e+00,8.557095e-01,2.124791e+00
1.922417e+00,7.257852e-01,2.794530e+00
1.964680e+00,3.014827e-01,2.060554e+00
6.454147e-01,9.390947e-01,1.878070e+00
1.728735e+00,1.352760e-01,1.744773e+00
1.242292e+00,2.912192e-01,1.298577e+00
1.068098e+00,7.204291e-01,1.540092e+00
1.273055e+00,2.287580e-02,1.273388e+00
1.104733e+00,3.096352e-01,1.161831e+00
1.200108e+00,2.341362e-01,1.234420e+00
1.223007e+00,1.588952e-01,1.238745e+00
1.609410e+00,2.101148e-02,1.609766e+00
1.239137e+00,1.849146e-01,1.260881e+00
1.278210e+00,5.549643e-01,1.536542e+00
1.259592e+00,1.765386e-01,1.279692e+00
9.154327e-01,1.480365e-01,9.256314e-01
1.811788e+00,8.407920e-01,3.346744e+00
1.067332e+00,9.353746e-01,3.017972e+00
7.386289e-01,5.540862e-01,8.872853e-01
1.164540e+00,8.375968e-01,2.131729e+00
1.191554e+00,6.910342e-01,1.648475e+00
1.841103e+00,4.727624e-01,2.089337e+00
1.894086e+00,3.906177e-01,2.057552e+00
1.693777e+00,3.690706e-01,1.822439e+00
1.630080e+00,3.138203e-01,1.716810e+00
1.669060e+00,4.345969e-01,1.853224e+00
1.892910e+00,5.425073e-01,2.253327e+00
1.445034e+00,3.978950e-01,1.575088e+00
1.781154e+00,3.709807e-01,1.918024e+00
1.602479e+00,3.554730e-01,1.714456e+00
1.469557e+00,4.642317e-01,1.659178e+00
8.879686e-01,8.567954e-01,1.722016e+00
1.825818e+00,7.467048e-01,2.744949e+00
5.236607e-01,3.201114e-01,5.527462e-01
1.550127e+00,1.279843e-01,1.562981e+00
8.060140e-01,1.144212e-02,8.060668e-01
1.620174e+00,7.596136e-02,1.624869e+00
1.760256e+00,3.991893e-01,1.919856e+00
1.932483e+00,5.570108e-01,2.326877e+00
1.887511e+00,1.069323e-01,1.898396e+00
1.248537e+00,1.466046e-01,1.262175e+00
8.320856e-01,3.397665e-01,8.847176e-01
8.671662e-01,2.985530e-01,9.086048e-01
8.743046e-01,5.558488e-01,1.051753e+00
9.418926e-01,2.308420e-01,9.680381e-01
5.557038e-01,9.265254e-01,1.477023e+00
1.441037e+00,5.184413e-01,1.685201e+00
1.900829e+00,1.979319e-01,1.939195e+00
1.207507e+00,9.026890e-01,2.806240e+00
6.035508e-01,9.536841e-02,6.063143e-01
9.710528e-01,2.788564e-01,1.011163e+00
1.198898e+00,8.743410e-01,2.470365e+00
1.111149e+00,1.858930e-02,1.111341e+00
1.858959e+00,1.692502e-01,1.886170e+00
5.772081e-01,8.461085e-01,1.082920e+00
6.848406e-01,2.651394e-01,7.102608e-01
1.867944e+00,2.726982e-01,1.941529e+00
1.129023e+00,3.185628e-01,1.191076e+00
5.833885e-01,5.382993e-01,6.922408e-01
1.465268e+00,5.245584e-01,1.721061e+00
5.697595e-01,6.911853e-01,7.884007e-01
1.032755e+00,2.272142e-01,1.060493e+00
1.288662e+00,4.747358e-01,1.464175e+00
1.745048e+00,6.882902e-01,2.405519e+00
1.152047e+00,3.499982e-01,1.229834e+00
7.581515e-01,1.189110e-01,7.635691e-01
1.883315e+00,3.397321e-01,2.002415e+00
1.726655e+00,5.916458e-02,1.729685e+00
1.651246e+00,9.494206e-01,5.258626e+00
1.712678e+00,5.303684e-01,2.020222e+00
9.594188e-01,1.745588e-01,9.743787e-01
9.427691e-01,2.281053e-02,9.430145e-01
5.928271e-01,8.530516e-01,1.136062e+00
7.859202e-01,5.041526e-02,7.869209e-01
1.763989e+00,7.158887e-03,1.764035e+00
1.265650e+00,5.521317e-01,1.518009e+00
1.968472e+00,3.707879e-01,2.119559e+00
1.302484e+00,3.642633e-01,1.398571e+00
1.099398e+00,3.546069e-01,1.175807e+00
1.215113e+00,1.588080e-01,1.230732e+00
1.824197e+00,5.204707e-01,2.136363e+00
1.482045e+00,3.336418e-02,1.482871e+00
5.860643e-01,2.295417e-01,6.021422e-01
6.026702e-01,6.602535e-01,8.024445e-01
1.426731e+00,5.584899e-01,1.719966e+00
1.919509e+00,8.013933e-01,3.209142e+00
8.393573e-01,4.794172e-01,9.564376e-01
1.551366e+00,3.798248e-01,1.677047e+00
1.089162e+00,1.079467e-01,1.095564e+00
1.465361e+00,5.785633e-01,1.796583e+00
1.390209e+00,4.229761e-01,1.534208e+00
8.732985e-01,5.830098e-02,8.747864e-01
1.274989e+00,3.001411e-02,1.275563e+00
1.944995e+00,7.370425e-01,2.877865e+00
1.893322e+00,9.328941e-01,5.257024e+00
1.066668e+00,2.406782e-01,1.098973e+00
8.131775e-01,7.043644e-01,1.145581e+00
8.716516e-01,2.292396e-01,8.954987e-01
1.239659e+00,6.344896e-01,1.603841e+00
1.867681e+00,2.179381e-01,1.913681e+00
1.249917e+00,1.639730e-02,1.250085e+00
1.121500e+00,4.308052e-01,1.242735e+00
1.242939e+00,4.560340e-01,1.396619e+00
1.782277e+00,6.563152e-01,2.362238e+00
7.817988e-01,6.112762e-01,9.878465e-01
1.760940e+00,7.488200e-02,1.765898e+00
1.772470e+00,3.879626e-01,1.923097e+00
7.296393e-01,9.102681e-02,7.326811e-01
1.685126e+00,4.070744e-01,1.844903e+00
5.832331e-01,3.012253e-01,6.116421e-01
5.370568e-01,6.905243e-01,7.424996e-01
1.914602e+00,4.814546e-01,2.184444e+00
1.674649e+00,8.543039e-01,3.221881e+00
1.726626e+00,6.160640e-02,1.729912e+00
1.370683e+00,1.279500e-01,1.382042e+00
9.327829e-01,3.527810e-01,9.968762e-01
7.103697e-01,5.312542e-01,8.384788e-01
1.743509e+00,5.560716e-02,1.746211e+00
1.698790e+00,2.197677e-01,1.741362e+00
1.136017e+00,4.164988e-01,1.249556e+00
5.775463e-01,7.007569e-01,8.095685e-01
6.657667e-01,8.146576e-01,1.147988e+00
1.589108e+00,8.798082e-02,1.595294e+00
8.731298e-01,3.147214e-01,9.198741e-01
1.070012e+00,6.479090e-01,1.404736e+00
1.079067e+00,3.426309e-01,1.148591e+00
1.795274e+00,6.812980e-01,2.452540e+00
6.119059e-01,9.099501e-01,1.475475e+00
1.273030e+00,7.799990e-01,2.034306e+00
5.544638e-01,1.868590e-01,5.644048e-01
1.679531e+00,1.705470e-01,1.704502e+00
1.970244e+00,4.461229e-01,2.201460e+00
1.295404e+00,2.190925e-01,1.327661e+00
8.431690e-01,7.594601e-01,1.296079e+00
9.337973e-01,4.198782e-01,1.028887e+00
1.277533e+00,2.483648e-01,1.318858e+00
5.592261e-01,1.187922e-01,5.632142e-01
1.050905e+00,3.720274e-03,1.050912e+00
1.074823e+00,1.122382e-01,1.081658e+00
1.406390e+00,2.237694e-02,1.406742e+00
7.735861e-01,8.775489e-02,7.765821e-01
1.491059e+00,7.006059e-01,2.089639e+00
9.020985e-01,1.397284e-02,9.021866e-01
9.341600e-01,4.343066e-01,1.037074e+00
1.185247e+00,3.586875e-01,1.269738e+00
1.439907e+00,5.671736e-01,1.748313e+00
1.657300e+00,6.882326e-01,2.284387e+00
7.012627e-01,4.009972e-02,7.018272e-01
6.371688e-01,6.272855e-01,8.181529e-01
1.443857e+00,3.970383e-01,1.573168e+00
1.047582e+00,2.424373e-01,1.079796e+00
5.954388e-01,5.153517e-01,6.948116e-01
6.522748e-01,2.998232e-01,6.837299e-01
1.876828e+00,7.289966e-01,2.741828e+00
1.774971e+00,3.195948e-01,1.873213e+00
1.738408e+00,3.854682e-01,1.884001e+00
8.323690e-01,7.024920e-01,1.169564e+00
5.128731e-01,2.448848e-01,5.289794e-01
1.771152e+00,3.850776e-02,1.772467e+00
1.623871e+00,7.214670e-01,2.345113e+00
1.742341e+00,5.139786e-01,2.031167e+00
6.547895e-01,4.439480e-01,7.307490e-01
1.341879e+00,1.601033e-02,1.342051e+00
1.074923e+00,4.707222e-01,1.218344e+00
5.581976e-01,5.169823e-01,6.521030e-01
1.415882e+00,2.969464e-02,1.416506e+00
5.050927e-01,4.928831e-01,5.805025e-01
6.498261e-01,7.559243e-01,9.926177e-01
1.767643e+00,7.919254e-01,2.894843e+00
5.504032e-01,4.377700e-01,6.121802e-01
1.352908e+00,9.012587e-02,1.358436e+00
5.349923e-01,1.777738e-02,5.350769e-01
1.700618e+00,7.325888e-02,1.705200e+00
1.090729e+00,1.435417e-01,1.102142e+00
1.213666e+00,4.224418e-01,1.339010e+00
1.069479e+00,4.160107e-01,1.176080e+00
1.575256e+00,6.468622e-01,2.065620e+00
7.807956e-01,8.695116e-01,1.580838e+00
5.414129e-01,1.562642e-01,5.481467e-01
1.846725e+00,1.553238e-01,1.869413e+00
1.039074e+00,2.668596e-01,1.078174e+00
1.468068e+00,6.004880e-01,1.835925e+00
6.590802e-01,2.422128e-02,6.592736e-01
7.441759e-01,5.036485e-01,8.614058e-01
1.446530e+00,5.121245e-01,1.684144e+00
1.398324e+00,2.846857e-01,1.458683e+00
1.218315e+00,2.989449e-01,1.276698e+00
1.058801e+00,8.359831e-01,1.929460e+00
9.584599e-01,8.052004e-01,1.616282e+00
8.484070e-01,4.314817e-01,9.404574e-01
5.232465e-01,2.441213e-01,5.395714e-01
1.464672e+00,2.712995e-01,1.521745e+00
9.194995e-01,6.799888e-01,1.254053e+00
7.070814e-01,4.777353e-01,8.048700e-01
7.830967e-01,3.414034e-01,8.331553e-01
1.573814e+00,4.004957e-03,1.573827e+00
5.339087e-01,9.325989e-01,1.479322e+00
8.107172e-01,7.088678e-01,1.149397e+00
1.640321e+00,8.650635e-01,3.269770e+00
1.851849e+00,1.056531e-01,1.862272e+00
6.592519e-01,3.710185e-01,7.099223e-01
7.548505e-01,4.389065e-01,8.400923e-01
1.657075e+00,6.944796e-01,2.303052e+00
5.447652e-01,8.941851e-01,1.216816e+00
1.417705e+00,5.125950e-01,1.651123e+00
9.181802e-01,1.840190e-01,9.341327e-01
1.473305e+00,4.699944e-01,1.669147e+00
1.357757e+00,9.313713e-01,3.729376e+00
1.359575e+00,5.212387e-01,1.593108e+00
7.723085e-01,6.874343e-01,1.063425e+00
1.248202e+00,6.680467e-01,1.677421e+00
1.464372e+00,3.095008e-01,1.539986e+00
7.353192e-01,5.635661e-02,7.364897e-01
1.799374e+00,7.172803e-01,2.582395e+00
1.337015e+00,6.192336e-01,1.702755e+00
1.624578e+00,6.464359e-01,2.129286e+00
8.968049e-01,3.808170e-02,8.974559e-01
6.908907e-01,1.742637e-01,7.016263e-01
1.367637e+00,4.990944e-01,1.578259e+00
6.775392e-01,4.328192e-01,7.515848e-01
1.541189e+00,3.670836e-03,1.541200e+00
1.676918e+00,4.925646e-01,1.926881e+00
8.799795e-01,3.266088e-01,9.310380e-01
1.564907e+00,3.980943e-01,1.705910e+00
1.353765e+00,1.896627e-02,1.354008e+00
1.244557e+00,2.209733e-01,1.276102e+00
5.952223e-01,9.818637e-02,5.981123e-01
1.996975e+00,3.858339e-01,2.164582e+00
5.258271e-01,6.210073e-02,5.268439e-01
1.660340e+00,4.514936e-01,1.860795e+00
1.929104e+00,7.009509e-01,2.704820e+00
1.924010e+00,9.467480e-02,1.932691e+00
1.378986e+00,7.770028e-01,2.190616e+00
1.051864e+00,4.134169e-02,1.052764e+00
1.781076e+00,5.689139e-01,2.165713e+00
8.158872e-01,6.100559e-01,1.029695e+00
1.189923e+00,8.135157e-01,2.046148e+00
1.614591e+00,6.757428e-01,2.190353e+00
1.083841e+00,3.455891e-01,1.155006e+00
6.838864e-01,8.197694e-01,1.194157e+00
1.825646e+00,9.194536e-01,4.643066e+00
6.565230e-01,7.391209e-01,9.746876e-01
1.204505e+00,7.082724e-01,1.706245e+00
1.295152e+00,5.618906e-01,1.565684e+00
1.385161e+00,8.493596e-01,2.624333e+00
9.307142e-01,7.079075e-01,1.317723e+00
1.558039e+00,2.253819e-01,1.599185e+00
1.219420e+00,8.022005e-01,2.042393e+00
1.228079e+00,1.258291e-01,1.237918e+00
1.649329e+00,3.540465e-01,1.763559e+00
1.066623e+00,1.657931e-01,1.081592e+00
8.153346e-01,7.215331e-01,1.177583e+00
9.827023e-01,3.094207e-01,1.033417e+00
6.520777e-01,7.062969e-01,9.211233e-01
7.344844e-01,2.118773e-01,7.515473e-01
1.889939e+00,1.332926e-01,1.906955e+00
1.424620e+00,7.852518e-01,2.300831e+00
1.480052e+00,7.500853e-01,2.237956e+00
7.569744e-01,5.850422e-01,9.333807e-01
7.129270e-01,6.086221e-01,8.985039e-01
1.891993e+00,3.575947e-01,2.025956e+00
1.314006e+00,5.362464e-01,1.556766e+00
1.046918e+00,5.781052e-01,1.283047e+00
1.834727e+00,2.497980e-01,1.894796e+00
5.926902e-01,2.712783e-01,6.157815e-01
1.026809e+00,8.550846e-02,1.030584e+00
1.664924e+00,2.624423e-01,1.725403e+00
1.346584e+00,9.300359e-01,3.664485e+00
1.702544e+00,4.153267e-01,1.871602e+00
9.332643e-01,1.288540e-01,9.411098e-01
9.853721e-01,4.070790e-01,1.078804e+00
7.894320e-01,3.859040e-02,7.900205e-01
1.102641e+00,1.877999e-01,1.122615e+00
1.169066e+00,5.982060e-01,1.458885e+00
6.166246e-01,6.749399e-01,8.356787e-01
7.797272e-01,1.665405e-02,7.798353e-01
5.638739e-01,3.808417e-01,6.098306e-01
1.229243e+00,8.196364e-01,2.145710e+00
8.786807e-01,9.072778e-01,2.089451e+00
1.451460e+00,4.451200e-01,1.620890e+00
9.505336e-01,6.063439e-01,1.195335e+00
1.444090e+00,2.193228e-01,1.480128e+00
8.826808e-01,6.306673e-01,1.137397e+00
1.765721e+00,9.175769e-01,4.441413e+00
7.738800e-01,1.244023e-02,7.739398e-01
1.734914e+00,4.514420e-01,1.944316e+00
1.873166e+00,4.131535e-02,1.874767e+00
1.917569e+00,7.787469e-02,1.923410e+00
1.183860e+00,7.197929e-02,1.186938e+00
1.805040e+00,6.842338e-01,2.475157e+00
7.907199e-01,1.792325e-01,8.037350e-01
1.493566e+00,3.380004e-01,1.586965e+00
1.140275e+00,3.599019e-01,1.222173e+00
8.979406e-01,6.623725e-02,8.999169e-01
5.536191e-01,6.083412e-01,6.975383e-01
1.285035e+00,9.077950e-02,1.290363e+00
8.293292e-01,2.461027e-01,8.556457e-01
1.698157e+00,1.863749e-02,1.698452e+00
1.621906e+00,6.019017e-01,2.031013e+00
1.339730e+00,8.168242e-01,2.322345e+00
1.618224e+00,8.616450e-01,3.188546e+00
1.260583e+00,6.764405e-01,1.711592e+00
8.035236e-01,3.064087e-01,8.441260e-01
1.202058e+00,4.051956e-01,1.314831e+00
1.179584e+00,9.446274e-01,3.594705e+00
1.401354e+00,4.454350e-01,1.565209e+00
1.298536e+00,4.863043e-01,1.486098e+00
7.793471e-01,8.049300e-01,1.313426e+00
8.313242e-01,2.905255e-01,8.687978e-01
1.187635e+00,5.472282e-01,1.418947e+00
1.935809e+00,7.985736e-01,3.216179e+00
7.012674e-01,4.658093e-01,7.924954e-01
1.108634e+00,7.858714e-01,1.792774e+00
8.291874e-01,8.972897e-01,1.878360e+00
1.120236e+00,7.493622e-01,1.691789e+00
7.732977e-01,8.463388e-01,1.451807e+00
7.488094e-01,5.589970e-01,9.030835e-01
1.697621e+00,1.508858e-01,1.717282e+00
1.696035e+00,6.139884e-01,2.148743e+00
1.029017e+00,5.455648e-01,1.227843e+00
1.620113e+00,1.049476e-01,1.629109e+00
1.651665e+00,7.420623e-01,2.463955e+00
1.195080e+00,1.337501e-01,1.205915e+00
1.533552e+00,4.061694e-01,1.678218e+00
8.549725e-01,7.969580e-01,1.415436e+00
1.925044e+00,5.867240e-01,2.377222e+00
1.142100e+00,1.496050e-01,1.155100e+00
7.983601e-01,8.755774e-01,1.652653e+00
7.121865e-01,5.626651e-02,7.133166e-01
1.639609e+00,1.845085e-01,1.668252e+00
1.635130e+00,4.642591e-01,1.846145e+00
1.586415e+00,4.292302e-01,1.756448e+00
9.126547e-01,4.156768e-01,1.003455e+00
1.979939e+00,3.795971e-01,2.140123e+00
5.439729e-01,5.816468e-01,6.687302e-01
5.250939e-01,5.936487e-01,6.525140e-01
1.170092e+00,8.664288e-01,2.343462e+00
1.412374e+00,2.750860e-01,1.469050e+00
1.228238e+00,4.026282e-01,1.341803e+00
1.165292e+00,1.778273e-01,1.184166e+00
1.161157e+00,8.535836e-01,2.228896e+00
8.865194e-01,2.621392e-01,9.186443e-01
1.101828e+00,4.685164e-01,1.247181e+00
1.894806e+00,5.266360e-01,2.228945e+00
1.941793e+00,8.850944e-01,4.172206e+00
1.352670e+00,5.386389e-01,1.605472e+00
1.920732e+00,2.067772e-01,1.963160e+00
1.776887e+00,9.211004e-01,4.564019e+00
1.356329e+00,6.750290e-01,1.838365e+00
1.478165e+00,5.331599e-01,1.747210e+00
1.813087e+00,8.846022e-01,3.887854e+00
1.511204e+00,5.069500e-01,1.753187e+00
1.982932e+00,8.165849e-01,3.435283e+00
5.927265e-01,3.430398e-01,6.310160e-01
5.775332e-01,2.458472e-02,5.777078e-01
8.235729e-01,3.933801e-01,8.957956e-01
1.468348e+00,6.680537e-01,1.973287e+00
5.770142e-01,1.490054e-01,5.835285e-01
9.520488e-01,1.092542e-01,9.577822e-01
1.805808e+00,7.384444e-01,2.677992e+00
5.516160e-01,7.143166e-01,7.882224e-01
7.951890e-01,9.861001e-02,7.990836e-01
1.371218e+00,6.962808e-01,1.910388e+00
1.223309e+00,7.853995e-01,1.976301e+00
1.389441e+00,1.554013e-01,1.406529e+00
5.958993e-01,4.983934e-01,6.873506e-01
1.068971e+00,3.070304e-01,1.123223e+00
7.906271e-01,5.155141e-01,9.226800e-01
1.231907e+00,7.744043e-01,1.947091e+00
1.415756e+00,2.501092e-01,1.462229e+00
1.451349e+00,3.211999e-01,1.532557e+00
1.030002e+00,8.967261e-02,1.034169e+00
7.193846e-01,1.201910e-01,7.246376e-01
7.277909e-01,4.442661e-01,8.123619e-01
1.140312e+00,4.598913e-01,1.284171e+00
1.262084e+00,7.451798e-01,1.892567e+00
1.556363e+00,2.277418e-01,1.598366e+00
9.345524e-01,6.087717e-01,1.177989e+00
1.043033e+00,8.090558e-01,1.774675e+00
7.899875e-01,3.223839e-01,8.345447e-01
6.963801e-01,5.426882e-01,8.290889e-01
1.074693e+00,7.480473e-01,1.619378e+00
6.325661e-01,4.164348e-01,6.957656e-01
9.896784e-01,4.365395e-01,1.100028e+00
1.147797e+00,8.973294e-01,2.600582e+00
1.815976e+00,2.543882e-01,1.877749e+00
1.970315e+00,1.384258e-01,1.989468e+00
1.986734e+00,7.405690e-01,2.956536e+00
8.981747e-01,8.601994e-01,1.761272e+00
1.045771e+00,7.631069e-01,1.618158e+00
1.494405e+00,3.859677e-01,1.619929e+00
1.034624e+00,1.219809e-01,1.042409e+00
6.881606e-01,7.425411e-01,1.027411e+00
8.245535e-01,5.685653e-01,1.002328e+00
9.571214e-01,6.542948e-01,1.265633e+00
1.815582e+00,2.446277e-01,1.872473e+00
1.171364e+00,4.268863e-01,1.295319e+00
1.318380e+00,6.529728e-01,1.740708e+00
1.810759e+00,1.473448e-01,1.830741e+00
1.561959e+00,6.041354e-01,1.960089e+00
1.127014e+00,8.063057e-02,1.130696e+00
1.149439e+00,4.071429e-01,1.258467e+00
1.335271e+00,3.727868e-01,1.438998e+00
1.611830e+00,5.506305e-01,1.930916e+00
1.452102e+00,3.991521e-01,1.583734e+00
1.409232e+00,5.718794e-01,1.717868e+00
6.031807e-01,5.583075e-01,7.270443e-01
1.078454e+00,2.299887e-01,1.108160e+00
1.228167e+00,3.308188e-01,1.301446e+00
9.756934e-01,7.909458e-01,1.594567e+00
1.561319e+00,2.876217e-02,1.561965e+00
9.957169e-01,8.524230e-01,1.904393e+00
1.711703e+00,3.580376e-01,1.833233e+00
1.612221e+00,1.775053e-01,1.638236e+00
1.624160e+00,1.299913e-02,1.624297e+00
1.542927e+00,3.364298e-01,1.638434e+00
9.022661e-01,5.441856e-01,1.075452e+00
1.638829e+00,6.783413e-01,2.230467e+00
1.416155e+00,9.327270e-01,3.927401e+00
1.233074e+00,1.883985e-01,1.255557e+00
1.746128e+00,8.289231e-01,3.121640e+00
8.220533e-01,5.419056e-01,9.781232e-01
5.381051e-01,6.413070e-01,7.013111e-01
1.953450e+00,4.550250e-01,2.193707e+00
7.870721e-01,5.198071e-01,9.213241e-01
5.926631e-01,3.172775e-01,6.249526e-01
1.113757e+00,1.133498e-01,1.120982e+00
5.323506e-01,8.655242e-01,1.062858e+00
1.047372e+00,6.652974e-01,1.402896e+00
9.820634e-01,1.232260e-02,9.821380e-01
6.648477e-01,5.922015e-01,8.250882e-01
1.883078e+00,4.742783e-01,2.138949e+00
1.384907e+00,7.432521e-01,2.070080e+00
1.604498e+00,7.448957e-01,2.404891e+00
7.579708e-01,2.708705e-01,7.874073e-01
1.216381e+00,5.809073e-01,1.494381e+00
1.720224e+00,2.174280e-02,1.720631e+00
1.977220e+00,9.402064e-01,5.805018e+00
1.868327e+00,2.475020e-01,1.928322e+00
9.047287e-01,3.510057e-01,9.662052e-01
1.620185e+00,4.054649e-01,1.772416e+00
1.685545e+00,4.437152e-01,1.880836e+00
1.878989e+00,3.129494e-01,1.978363e+00
5.662689e-01,8.989326e-01,1.292595e+00
1.675144e+00,1.346913e-01,1.690549e+00
1.077211e+00,5.741133e-01,1.315636e+00
8.191298e-01,7.573129e-01,1.254310e+00
1.990969e+00,7.339198e-01,2.931189e+00
5.141294e-01,2.316488e-01,5.285050e-01
8.921322e-01,5.473307e-01,1.065975e+00
1.263791e+00,3.258862e-02,1.264463e+00
1.573665e+00,2.529899e-01,1.626579e+00
1.495476e+00,2.546877e-01,1.546474e+00
1.740166e+00,8.587432e-01,3.396067e+00
1.878321e+00,2.841147e-01,1.959053e+00
1.648968e+00,8.536813e-01,3.166247e+00
8.780952e-01,8.874350e-03,8.781297e-01
1.880585e+00,1.825087e-01,1.912711e+00
1.748020e+00,8.623265e-01,3.452179e+00
1.116309e+00,1.602709e-01,1.130929e+00
1.655094e+00,9.109427e-01,4.012029e+00
1.001289e+00,5.511147e-01,1.199968e+00
1.440928e+00,7.736901e-01,2.274320e+00
1.717306e+00,8.899650e-01,3.765785e+00
6.434055e-01,8.077557e-01,1.091411e+00
1.767263e+00,7.535670e-01,2.688379e+00
1.698249e+00,8.611607e-01,3.340820e+00
1.627977e+00,1.823273e-01,1.655731e+00
6.349662e-01,2.279768e-01,6.521393e-01
1.933666e+00,3.576105e-01,2.070592e+00
1.328491e+00,4.878691e-01,1.521899e+00
1.949601e+00,1.243308e-01,1.964847e+00
1.687730e+00,4.778640e-01,1.921294e+00
1.144538e+00,4.400586e-02,1.145647e+00
1.352287e+00,1.397994e-01,1.365699e+00
8.350121e-01,1.824772e-01,8.492713e-01
1.006609e+00,8.022004e-01,1.685958e+00
9.109996e-01,5.600561e-01,1.099637e+00
1.926855e+00,6.057826e-01,2.421797e+00
8.834110e-01,3.771289e-01,9.538420e-01
1.269770e+00,6.868962e-01,1.747176e+00
1.925050e+00,5.664860e-01,2.336024e+00
1.075550e+00,7.141151e-01,1.536437e+00
1.199512e+00,4.658035e-02,1.200815e+00
1.314968e+00,3.928943e-01,1.429960e+00
1.654944e+00,9.591453e-02,1.662609e+00
1.984925e+00,6.925513e-01,2.751610e+00
1.403932e+00,1.140658e-01,1.413155e+00
1.200923e+00,4.069393e-01,1.314704e+00
1.198598e+00,4.796364e-02,1.199979e+00
9.786327e-01,7.269037e-01,1.425042e+00
1.570613e+00,6.316364e-01,2.025906e+00
1.658579e+00,1.964529e-01,1.691542e+00
1.567761e+00,5.649801e-01,1.900076e+00
8.482559e-01,2.273673e-01,8.710700e-01
1.922568e+00,8.980423e-01,4.370375e+00
1.563595e+00,7.879303e-01,2.539274e+00
6.122929e-01,7.142686e-01,8.748645e-01
1.158944e+00,2.400263e-01,1.193844e+00
7.538944e-01,5.925339e-02,7.552213e-01
1.715714e+00,6.555637e-01,2.272048e+00
1.961042e+00,2.735017e-02,1.961775e+00
5.166450e-01,8.223754e-02,5.184010e-01
1.665087e+00,5.819793e-01,2.047564e+00
1.641467e+00,8.620042e-01,3.238239e+00
8.090497e-01,2.115057e-01,8.277767e-01
1.528513e+00,6.412133e-01,1.991905e+00
1.037064e+00,1.394833e-02,1.037165e+00
5.571406e-01,8.701977e-01,1.130785e+00
1.713305e+00,3.524450e-03,1.713315e+00
1.256874e+00,9.266565e-01,3.343557e+00
1.752683e+00,7.998098e-01,2.919904e+00
1.678133e+00,6.701292e-01,2.260890e+00
1.484548e+00,2.388697e-01,1.528805e+00
1.507730e+00,8.225949e-01,2.651523e+00
1.081635e+00,4.128190e-01,1.187549e+00
6.489183e-01,9.377447e-01,1.868329e+00
1.617034e+00,7.732526e-01,2.550133e+00
1.402673e+00,8.893184e-01,3.067370e+00
1.280461e+00,3.488113e-01,1.366272e+00
1.434531e+00,7.137699e-01,2.048218e+00
