t,v,t_prime
1.255161e+00,9.487285e-01,3.976201e+00
1.067585e+00,9.949197e-02,1.081890e+00
1.445038e+00,4.028838e-01,1.591721e+00
7.223949e-01,2.188922e-01,7.599582e-01
1.205440e+00,4.747287e-01,1.361114e+00
1.782048e+00,6.329783e-01,2.303656e+00
9.498326e-01,4.602986e-01,1.060024e+00
1.304228e+00,9.273274e-01,3.486107e+00
5.163218e-01,1.551772e-01,5.355191e-01
1.882888e+00,9.204905e-01,4.802708e+00
1.941630e+00,6.597576e-01,2.585588e+00
6.911792e-01,3.083473e-01,7.156543e-01
1.036158e+00,3.307165e-01,1.092462e+00
1.328652e+00,2.330342e-01,1.353792e+00
1.374719e+00,2.911400e-01,1.430617e+00
8.516613e-01,9.070384e-01,2.025858e+00
5.617164e-01,6.876811e-01,7.742996e-01
1.576735e+00,4.405089e-01,1.756374e+00
1.400957e+00,5.313514e-01,1.660369e+00
5.922598e-01,4.312773e-01,6.565752e-01
8.428301e-01,4.079733e-01,9.232361e-01
1.488057e+00,5.699762e-02,1.480082e+00
5.240691e-01,2.277300e-01,5.387281e-01
1.315863e+00,3.063542e-01,1.386855e+00
1.562963e+00,8.603232e-01,3.067620e+00
6.623903e-01,3.137700e-01,6.953540e-01
9.332103e-01,6.526503e-01,1.238074e+00
1.645328e+00,4.880089e-01,1.881084e+00
1.209822e+00,8.898020e-01,2.646001e+00
1.524298e+00,8.380037e-01,2.781779e+00
1.176332e+00,1.301942e-01,1.185956e+00
1.773966e+00,1.192554e-01,1.784918e+00
1.228370e+00,1.038127e-02,1.215530e+00
6.621278e-01,3.897320e-01,7.263119e-01
1.530959e+00,8.242544e-01,2.693453e+00
1.030783e+00,1.732039e-01,1.058340e+00
1.686160e+00,3.702236e-02,1.699121e+00
9.954907e-01,8.414182e-01,1.844852e+00
7.883944e-01,2.569301e-01,8.202460e-01
1.811391e+00,8.703863e-01,3.664373e+00
6.624603e-01,6.146214e-01,8.420234e-01
9.063823e-01,7.134578e-01,1.281066e+00
1.582270e+00,6.421616e-02,1.588207e+00
9.238728e-01,2.088406e-01,9.394253e-01
1.313338e+00,2.455568e-01,1.349154e+00
1.763126e+00,5.546937e-01,2.128625e+00
8.447346e-01,7.694230e-01,1.324338e+00
1.520158e+00,2.017751e-01,1.561543e+00
1.829862e+00,2.588224e-01,1.886612e+00
1.440895e+00,6.724054e-02,1.427620e+00
5.584459e-01,5.512481e-01,6.687958e-01
1.227601e+00,7.303871e-01,1.805188e+00
1.719916e+00,6.350991e-01,2.230824e+00
1.256581e+00,3.724579e-01,1.343524e+00
1.029542e+00,8.222124e-02,1.041085e+00
9.142568e-01,2.714834e-01,9.472847e-01
1.168088e+00,4.683366e-01,1.330895e+00
1.149028e+00,9.489732e-01,3.633398e+00
1.015975e+00,5.465268e-01,1.214384e+00
6.536450e-01,1.245308e-01,6.602600e-01
8.897181e-01,1.817181e-01,8.972840e-01
1.776483e+00,2.474795e-01,1.818209e+00
1.331982e+00,2.228363e-01,1.364630e+00
7.337907e-01,7.011812e-01,1.026380e+00
7.214475e-01,8.330373e-02,7.194778e-01
1.508092e+00,1.137738e-01,1.516492e+00
1.964691e+00,2.536070e-01,2.027595e+00
9.326491e-01,6.711760e-01,1.255058e+00
1.288048e+00,9.451227e-01,3.946195e+00
6.843277e-01,5.212137e-01,8.129436e-01
1.166007e+00,1.547846e-01,1.169356e+00
1.146337e+00,5.406996e-02,1.140410e+00
1.735710e+00,7.410180e-01,2.592112e+00
1.223569e+00,2.971387e-01,1.280135e+00
6.536045e-01,5.838680e-01,8.257113e-01
9.823550e-01,4.047062e-01,1.081522e+00
1.462844e+00,2.275500e-01,1.503896e+00
1.629340e+00,7.394011e-01,2.426856e+00
1.233221e+00,4.918614e-01,1.404605e+00
1.804174e+00,4.905883e-01,2.068590e+00
7.887380e-01,7.976213e-01,1.299762e+00
1.444869e+00,5.612753e-02,1.444221e+00
1.250564e+00,3.905733e-01,1.363814e+00
1.016134e+00,5.440080e-01,1.204229e+00
1.997415e+00,8.795127e-01,4.191782e+00
9.083950e-01,1.122885e-01,9.085210e-01
8.898075e-01,3.827217e-01,9.551562e-01
1.644648e+00,5.512867e-01,1.963582e+00
6.687494e-01,1.742745e-01,6.757863e-01
1.394229e+00,3.154548e-01,1.468004e+00
6.425628e-01,3.792620e-01,6.953793e-01
8.924375e-01,1.282485e-01,8.919600e-01
5.415368e-01,7.261769e-01,7.841946e-01
1.428723e+00,7.257616e-01,2.072847e+00
7.136891e-01,4.764922e-01,8.110759e-01
5.347483e-01,6.382737e-01,6.900272e-01
1.197783e+00,1.193100e-01,1.210450e+00
6.147661e-01,7.288860e-01,8.913392e-01
7.433380e-01,1.637795e-01,7.624614e-01
1.897268e+00,1.234454e-01,1.910816e+00
1.007881e+00,6.842361e-01,1.385425e+00
1.870423e+00,1.040664e-01,1.875684e+00
1.843842e+00,5.952841e-01,2.288785e+00
1.627365e+00,4.553466e-01,1.838324e+00
1.939159e+00,1.778015e-01,1.962912e+00
1.365546e+00,5.342597e-01,1.616849e+00
1.519909e+00,8.947802e-01,3.412597e+00
1.369723e+00,4.993254e-01,1.571795e+00
1.451156e+00,8.416538e-01,2.699682e+00
8.901018e-01,1.229735e-01,9.074678e-01
9.082867e-01,7.244396e-01,1.315471e+00
7.480181e-01,4.724381e-01,8.413109e-01
8.836040e-01,3.868955e-01,9.526604e-01
1.978066e+00,7.967373e-01,3.264881e+00
1.270474e+00,4.867034e-01,1.446614e+00
1.511727e+00,3.363229e-01,1.611914e+00
1.262112e+00,6.075898e-01,1.584903e+00
1.044816e+00,8.201939e-01,1.833600e+00
5.068608e-01,4.544235e-01,5.595870e-01
1.166561e+00,8.287045e-01,2.077753e+00
1.344295e+00,6.659156e-01,1.807515e+00
1.003091e+00,5.875664e-01,1.235100e+00
6.866910e-01,2.015100e-01,7.076156e-01
1.808262e+00,3.862878e-01,1.957589e+00
9.109119e-01,2.190680e-01,9.351444e-01
7.628605e-01,8.772744e-02,7.750611e-01
1.992175e+00,6.317994e-01,2.565015e+00
5.063951e-01,7.913623e-02,5.033770e-01
1.753844e+00,4.740021e-01,1.979361e+00
1.393899e+00,2.614821e-01,1.445904e+00
1.036767e+00,7.771326e-01,1.638151e+00
8.213140e-01,2.071353e-02,8.181545e-01
1.843425e+00,6.719399e-01,2.477580e+00
1.804658e+00,4.172333e-01,1.992738e+00
1.233943e+00,5.620382e-02,1.234381e+00
1.434092e+00,4.735795e-01,1.633534e+00
1.031158e+00,2.376165e-01,1.062139e+00
1.131911e+00,8.723877e-01,2.308931e+00
1.838175e+00,5.495403e-01,2.193817e+00
1.287520e+00,7.761777e-01,2.031775e+00
1.708565e+00,1.037798e-01,1.727531e+00
5.990668e-01,1.898147e-01,6.195723e-01
1.787501e+00,9.301689e-01,4.878700e+00
1.702738e+00,4.785434e-02,1.702847e+00
1.042228e+00,3.047877e-01,1.106590e+00
1.336137e+00,7.678453e-01,2.089699e+00
1.265022e+00,3.495403e-01,1.353143e+00
1.799819e+00,2.917636e-01,1.863061e+00
1.292184e+00,6.043515e-01,1.618816e+00
1.701771e+00,8.419214e-01,3.155785e+00
5.765033e-01,8.438906e-01,1.080325e+00
1.198770e+00,5.251038e-01,1.397099e+00
1.732832e+00,2.276262e-01,1.769600e+00
1.369573e+00,3.820187e-01,1.476487e+00
1.799078e+00,2.780222e-01,1.876622e+00
1.069236e+00,8.670844e-01,2.146963e+00
1.754035e+00,5.343044e-01,2.069842e+00
1.631027e+00,5.748879e-01,2.012972e+00
6.939200e-01,8.311059e-01,1.242841e+00
1.075236e+00,9.300888e-01,2.912569e+00
1.309974e+00,6.996631e-01,1.832357e+00
1.305543e+00,8.927847e-01,2.901123e+00
1.834674e+00,2.305180e-01,1.893425e+00
8.901415e-01,8.046518e-01,1.502456e+00
1.621895e+00,7.898285e-01,2.641727e+00
1.086475e+00,8.998428e-01,2.494158e+00
1.591209e+00,5.462249e-01,1.886004e+00
7.022942e-01,1.153092e-01,7.129962e-01
1.825624e+00,8.635899e-02,1.834346e+00
6.768319e-01,7.267329e-01,9.713105e-01
6.045460e-01,7.853289e-01,9.734967e-01
1.546392e+00,3.078175e-03,1.539653e+00
8.115428e-01,5.002693e-01,9.259392e-01
7.621757e-01,6.969550e-02,7.453178e-01
8.636193e-01,7.852998e-01,1.403477e+00
1.680488e+00,2.173106e-01,1.716885e+00
1.656249e+00,2.877573e-01,1.726422e+00
1.394737e+00,2.557512e-01,1.447294e+00
1.835775e+00,8.210028e-01,3.214150e+00
1.323694e+00,6.618856e-01,1.763068e+00
1.622922e+00,8.580542e-01,3.164853e+00
1.511348e+00,3.145804e-01,1.588015e+00
1.427264e+00,2.379127e-01,1.475373e+00
1.671532e+00,1.726844e-01,1.696903e+00
1.132421e+00,8.059574e-01,1.919449e+00
9.541298e-01,6.428038e-01,1.242375e+00
5.588198e-01,5.282460e-02,5.651244e-01
1.100483e+00,9.452806e-01,3.383310e+00
1.226438e+00,7.450386e-01,1.856155e+00
1.851122e+00,5.089426e-02,1.860084e+00
6.902569e-01,2.118422e-01,7.085590e-01
1.625954e+00,3.723464e-01,1.750574e+00
5.628305e-01,1.655806e-01,5.814320e-01
1.756356e+00,7.004073e-01,2.449003e+00
1.957650e+00,8.933790e-01,4.351177e+00
1.659579e+00,3.845426e-01,1.792542e+00
1.562912e+00,4.748424e-01,1.782519e+00
1.492274e+00,7.117876e-01,2.129234e+00
1.299565e+00,4.567226e-01,1.470924e+00
1.033348e+00,8.407570e-03,1.025102e+00
6.435180e-01,8.413120e-01,1.184537e+00
1.614594e+00,3.047675e-01,1.698545e+00
1.716122e+00,9.482255e-01,5.414029e+00
1.402833e+00,3.910909e-01,1.526400e+00
1.522992e+00,6.880939e-01,2.094500e+00
5.051763e-01,4.060451e-01,5.636619e-01
9.443700e-01,6.026263e-01,1.183212e+00
1.220703e+00,1.762843e-01,1.245539e+00
1.669066e+00,5.002140e-01,1.922067e+00
1.557564e+00,3.109990e-02,1.547561e+00
1.813277e+00,7.830810e-02,1.812551e+00
9.032557e-01,6.544547e-02,9.016125e-01
1.790382e+00,9.320596e-01,4.949311e+00
1.183897e+00,1.150274e-01,1.197334e+00
1.949879e+00,9.313197e-02,1.960650e+00
1.232947e+00,1.921290e-01,1.248281e+00
1.140645e+00,3.087106e-01,1.200633e+00
6.800733e-01,8.732891e-01,1.405275e+00
1.502544e+00,3.682365e-02,1.508146e+00
1.915476e+00,5.771225e-01,2.361645e+00
1.493413e+00,3.731956e-01,1.613986e+00
1.896664e+00,2.386289e-01,1.959264e+00
1.412129e+00,8.228795e-01,2.476055e+00
5.287818e-01,1.009317e-01,5.200266e-01
1.451886e+00,8.857983e-01,3.127784e+00
1.561463e+00,3.860447e-02,1.560831e+00
6.758913e-01,5.998886e-01,8.492228e-01
1.567463e+00,4.934467e-01,1.801175e+00
7.618397e-01,5.663367e-01,9.339829e-01
1.043474e+00,2.163418e-01,1.075104e+00
1.528621e+00,7.881102e-01,2.494492e+00
1.413381e+00,3.892366e-01,1.529667e+00
6.956083e-01,4.471474e-02,7.104693e-01
8.421977e-01,5.609383e-01,1.020873e+00
1.855047e+00,7.778766e-01,2.955503e+00
1.852548e+00,5.550759e-01,2.230768e+00
7.043462e-01,5.024678e-01,8.185549e-01
1.555108e+00,9.308458e-01,4.244346e+00
7.007907e-01,1.328390e-01,7.016687e-01
1.866738e+00,5.562847e-01,2.233468e+00
5.778273e-01,6.586094e-01,7.616818e-01
1.098825e+00,4.607190e-01,1.238581e+00
9.727095e-01,3.951264e-01,1.068605e+00
1.950718e+00,8.145572e-01,3.367947e+00
1.595268e+00,9.498580e-01,5.098690e+00
6.482835e-01,2.345977e-01,6.563420e-01
6.776383e-01,2.911878e-01,7.041337e-01
1.073643e+00,2.386259e-01,1.113489e+00
9.670570e-01,8.866592e-03,9.651783e-01
6.795102e-01,6.364070e-01,8.886948e-01
1.423084e+00,3.027733e-01,1.499369e+00
1.437188e+00,5.530080e-02,1.440751e+00
6.672084e-01,3.057557e-01,7.037409e-01
1.931815e+00,4.945620e-02,1.935292e+00
7.654759e-01,7.454124e-01,1.142065e+00
1.098194e+00,2.166335e-01,1.109020e+00
1.537549e+00,1.433315e-01,1.553022e+00
5.629343e-01,4.512782e-01,6.246976e-01
1.889964e+00,6.182262e-01,2.405736e+00
1.975447e+00,5.030992e-01,2.292009e+00
1.213451e+00,9.347185e-01,3.407748e+00
5.024402e-01,2.466009e-01,5.212546e-01
1.226504e+00,4.866169e-01,1.400896e+00
7.112911e-01,9.417093e-01,2.112573e+00
1.569561e+00,8.541848e-01,3.015297e+00
5.241933e-01,3.833889e-01,5.673951e-01
1.326215e+00,2.431072e-01,1.362553e+00
1.951797e+00,8.465071e-01,3.668409e+00
5.956886e-01,5.333088e-01,7.003131e-01
1.219106e+00,8.134350e-01,2.098469e+00
1.384939e+00,7.128079e-02,1.397386e+00
9.740161e-01,1.112095e-01,9.787313e-01
1.563499e+00,1.659800e-01,1.604937e+00
1.385251e+00,5.442342e-01,1.649246e+00
9.178554e-01,8.974529e-01,2.071293e+00
1.616282e+00,5.982755e-01,2.023397e+00
8.258727e-01,2.665514e-01,8.463399e-01
1.966244e+00,6.351366e-01,2.550855e+00
1.358172e+00,5.512726e-01,1.640792e+00
6.783262e-01,7.445995e-01,1.010692e+00
1.135753e+00,6.595458e-01,1.523055e+00
1.408794e+00,5.448226e-01,1.684675e+00
1.027571e+00,9.206301e-01,2.636728e+00
1.875260e+00,3.732257e-01,2.015477e+00
5.943924e-01,2.610525e-01,6.137298e-01
9.424507e-01,7.905094e-02,9.488121e-01
9.841132e-01,2.229539e-01,1.017797e+00
9.672787e-01,9.193085e-01,2.449048e+00
1.195146e+00,6.487400e-02,1.195959e+00
9.761972e-01,8.016355e-01,1.634340e+00
1.240887e+00,7.137970e-01,1.768406e+00
6.849036e-01,7.149514e-01,9.795641e-01
1.211051e+00,1.614703e-01,1.224269e+00
1.677842e+00,5.952019e-01,2.092796e+00
1.393011e+00,6.755939e-01,1.882673e+00
1.150149e+00,3.170794e-01,1.217946e+00
1.584280e+00,9.460406e-01,4.881669e+00
7.585330e-01,2.123382e-01,7.780132e-01
1.598780e+00,7.288195e-01,2.322039e+00
1.752235e+00,1.758600e-01,1.771753e+00
9.185305e-01,8.632629e-01,1.808982e+00
6.444351e-01,6.985956e-01,8.943479e-01
1.925399e+00,7.029131e-01,2.701826e+00
1.061014e+00,2.200914e-01,1.093854e+00
1.512389e+00,5.749394e-04,1.514572e+00
1.594336e+00,5.562857e-02,1.603811e+00
1.016357e+00,2.587825e-01,1.058923e+00
8.228828e-01,3.974550e-01,9.036146e-01
1.235852e+00,6.700460e-01,1.654200e+00
9.004302e-01,9.075147e-01,2.130665e+00
1.228192e+00,1.718126e-01,1.257845e+00
1.427153e+00,2.860973e-01,1.500604e+00
9.675789e-01,9.139563e-01,2.374302e+00
1.110751e+00,5.205483e-02,1.114352e+00
6.884357e-01,2.265353e-01,6.981986e-01
1.314141e+00,3.117257e-01,1.388304e+00
9.453294e-01,2.842102e-01,9.923569e-01
1.031982e+00,4.451196e-01,1.135316e+00
1.031317e+00,3.412206e-01,1.079629e+00
7.065251e-01,1.601103e-01,7.146925e-01
1.066080e+00,1.474581e-01,1.088927e+00
7.598759e-01,8.236230e-02,7.650048e-01
8.463373e-01,4.539434e-01,9.499542e-01
1.211597e+00,9.488926e-01,3.831536e+00
6.782605e-01,2.236708e-01,6.975384e-01
9.222339e-01,6.007138e-01,1.139906e+00
8.158947e-01,4.602659e-01,9.279054e-01
1.280417e+00,7.426636e-01,1.900225e+00
1.076234e+00,3.135376e-01,1.134837e+00
1.132166e+00,4.778311e-01,1.289873e+00
1.446429e+00,2.297386e-01,1.495208e+00
1.055231e+00,4.439561e-01,1.177324e+00
8.624999e-01,5.716413e-02,8.605098e-01
1.060098e+00,5.362126e-01,1.255918e+00
6.101338e-01,1.914202e-01,6.264658e-01
1.858022e+00,3.630986e-02,1.856191e+00
1.759768e+00,4.012689e-02,1.774859e+00
9.477856e-01,5.095417e-01,1.113814e+00
6.550278e-01,1.894852e-01,6.684321e-01
1.961887e+00,5.206567e-01,2.298869e+00
1.863993e+00,4.911400e-01,2.140147e+00
1.665330e+00,7.696567e-01,2.614993e+00
1.665441e+00,9.299264e-01,4.518255e+00
1.312628e+00,6.780688e-01,1.789387e+00
1.197895e+00,3.848544e-01,1.307657e+00
1.357242e+00,3.334839e-01,1.442058e+00
1.071947e+00,4.850235e-01,1.217631e+00
1.684310e+00,9.213855e-01,4.341871e+00
1.701031e+00,6.140606e-01,2.155970e+00
1.680102e+00,3.967345e-01,1.840683e+00
1.566908e+00,2.849693e-01,1.614141e+00
5.275514e-01,8.814224e-01,1.117678e+00
1.437060e+00,2.710137e-01,1.501883e+00
7.034159e-01,7.061371e-01,9.914057e-01
6.125033e-01,7.561666e-01,9.316366e-01
1.535713e+00,1.270098e-01,1.542290e+00
1.829881e+00,6.181552e-01,2.335667e+00
1.194708e+00,9.072177e-01,2.833691e+00
1.082366e+00,1.333312e-01,1.087016e+00
1.433473e+00,1.230977e-01,1.450287e+00
1.479905e+00,8.279824e-01,2.654715e+00
5.235033e-01,7.801690e-01,8.335031e-01
8.544186e-01,3.027166e-01,9.113642e-01
1.746765e+00,7.577903e-01,2.663526e+00
9.891029e-01,6.661417e-01,1.328673e+00
1.226760e+00,4.460745e-01,1.368438e+00
5.816379e-01,4.028613e-01,6.348049e-01
1.134723e+00,1.988981e-01,1.161393e+00
1.540389e+00,7.381126e-01,2.284770e+00
1.717038e+00,7.047928e-01,2.428786e+00
6.291494e-01,8.458042e-01,1.185732e+00
1.029579e+00,5.271700e-01,1.218742e+00
1.275180e+00,6.952786e-02,1.278664e+00
1.606510e+00,3.729189e-01,1.741895e+00
9.029776e-01,8.954644e-01,2.037741e+00
1.785798e+00,4.392524e-02,1.770722e+00
1.570810e+00,6.831751e-01,2.148263e+00
1.954771e+00,9.262302e-01,5.182542e+00
1.664782e+00,2.076915e-01,1.707568e+00
5.487936e-01,8.789667e-01,1.142885e+00
1.646131e+00,2.295813e-01,1.700235e+00
1.180997e+00,1.995306e-01,1.215403e+00
5.464123e-01,8.308261e-02,5.351573e-01
1.835687e+00,3.011888e-01,1.919641e+00
1.795144e+00,4.893107e-01,2.047156e+00
6.153605e-01,3.733148e-01,6.816729e-01
5.958492e-01,1.331330e-01,6.105357e-01
8.970804e-01,2.240692e-01,9.271673e-01
1.806679e+00,4.026624e-01,1.973361e+00
1.836990e+00,8.216570e-01,3.211039e+00
7.115205e-01,4.501750e-01,7.978638e-01
1.827840e+00,2.224940e-01,1.864089e+00
1.275148e+00,1.723596e-01,1.301066e+00
1.711893e+00,7.762897e-01,2.718996e+00
1.718132e+00,1.803419e-02,1.711076e+00
1.905650e+00,3.418342e-01,2.031289e+00
8.692789e-01,7.155226e-01,1.245617e+00
9.840825e-01,7.414195e-01,1.470466e+00
6.844217e-01,1.204029e-01,6.912568e-01
8.870930e-01,7.672937e-02,9.012449e-01
1.228663e+00,6.778649e-01,1.667079e+00
9.864128e-01,3.278910e-01,1.037577e+00
1.427937e+00,3.615421e-01,1.529306e+00
6.981504e-01,3.954813e-01,7.369952e-01
6.730511e-01,9.344783e-01,1.883088e+00
1.837722e+00,7.076931e-02,1.836656e+00
1.190747e+00,7.591241e-01,1.838308e+00
1.642385e+00,6.913364e-01,2.276420e+00
5.074338e-01,5.639457e-01,6.170238e-01
1.872766e+00,7.824807e-01,3.014975e+00
1.147189e+00,3.957722e-03,1.161622e+00
1.189763e+00,7.128137e-01,1.689557e+00
1.938395e+00,6.072036e-01,2.444544e+00
8.207294e-01,1.355311e-01,8.323557e-01
8.617227e-01,1.691759e-01,8.721635e-01
1.663749e+00,3.049670e-01,1.753401e+00
1.669132e+00,1.824723e-01,1.712303e+00
1.320529e+00,3.595517e-01,1.415438e+00
1.986777e+00,8.220914e-01,3.479771e+00
1.438192e+00,2.304190e-01,1.472956e+00
9.503527e-01,2.320457e-01,9.989581e-01
7.870363e-01,6.140476e-01,9.811833e-01
6.305470e-01,6.952514e-01,8.700331e-01
9.304418e-01,6.740129e-01,1.262825e+00
1.815363e+00,4.302654e-01,2.018612e+00
9.803182e-01,8.108671e-01,1.656351e+00
1.179699e+00,3.512744e-01,1.257045e+00
1.159617e+00,4.302008e-01,1.280179e+00
1.695833e+00,2.676159e-01,1.754058e+00
1.510493e+00,5.014495e-01,1.733574e+00
1.800426e+00,9.460486e-01,5.548011e+00
1.424894e+00,3.531132e-02,1.423613e+00
1.938642e+00,4.401948e-03,1.944452e+00
1.855972e+00,7.947425e-01,3.048505e+00
9.980121e-01,7.293644e-01,1.457050e+00
1.861533e+00,8.563896e-01,3.605161e+00
7.392227e-01,1.913702e-02,7.375102e-01
1.569396e+00,6.547825e-01,2.074639e+00
1.472547e+00,6.173508e-01,1.875679e+00
1.642315e+00,5.875917e-02,1.645280e+00
1.243615e+00,4.463526e-01,1.396172e+00
1.389994e+00,3.965265e-01,1.523880e+00
1.039231e+00,7.916720e-01,1.709522e+00
8.795691e-01,7.896190e-01,1.412331e+00
1.301338e+00,7.511390e-02,1.301510e+00
1.862341e+00,1.549060e-01,1.890663e+00
6.056415e-01,8.892583e-01,1.323979e+00
7.458471e-01,3.833266e-01,8.138407e-01
1.185384e+00,8.465283e-01,2.218141e+00
1.901430e+00,3.422814e-01,2.026081e+00
1.380822e+00,4.053351e-01,1.508735e+00
1.215245e+00,2.444930e-01,1.261147e+00
1.952875e+00,2.009744e-01,2.008757e+00
1.742887e+00,7.978556e-01,2.881628e+00
1.992288e+00,9.163490e-01,4.987746e+00
8.031134e-01,7.671454e-01,1.243654e+00
8.370662e-01,2.409993e-01,8.552159e-01
1.801820e+00,8.692425e-01,3.641040e+00
1.643750e+00,9.962831e-02,1.663955e+00
9.477219e-01,7.514232e-01,1.451475e+00
1.320625e+00,6.612330e-01,1.745607e+00
5.097387e-01,7.807902e-01,8.203285e-01
8.020461e-01,7.059858e-01,1.137515e+00
1.280876e+00,8.233196e-01,2.254275e+00
1.281780e+00,2.710908e-01,1.339382e+00
8.983030e-01,6.713170e-01,1.212732e+00
7.890592e-01,8.901639e-01,1.747461e+00
1.538505e+00,6.224466e-01,1.969405e+00
1.037956e+00,7.180707e-01,1.498776e+00
5.623352e-01,8.870164e-01,1.208657e+00
1.876397e+00,8.761220e-01,3.907006e+00
1.823575e+00,5.289270e-01,2.163437e+00
1.611936e+00,7.738084e-01,2.545369e+00
1.467182e+00,8.829096e-01,3.121277e+00
1.148286e+00,2.229295e-01,1.163018e+00
1.361535e+00,9.750232e-02,1.365824e+00
1.064918e+00,7.889909e-01,1.744337e+00
1.477471e+00,4.830868e-01,1.679983e+00
1.607322e+00,2.734754e-01,1.687924e+00
1.868476e+00,1.444183e-01,1.876637e+00
1.156715e+00,3.482288e-01,1.236704e+00
1.304219e+00,5.074038e-01,1.509731e+00
1.126672e+00,9.086739e-01,2.712517e+00
6.528052e-01,2.935337e-01,6.916064e-01
9.465946e-01,8.611652e-01,1.864606e+00
1.193254e+00,6.115017e-01,1.515541e+00
1.609338e+00,6.496653e-01,2.123677e+00
1.969990e+00,2.277459e-01,2.019630e+00
1.277167e+00,6.169283e-01,1.624661e+00
1.282213e+00,9.183710e-01,3.247310e+00
8.279063e-01,8.561847e-01,1.592018e+00
1.645674e+00,5.047266e-01,1.909024e+00
1.618762e+00,8.298589e-01,2.892010e+00
1.835596e+00,9.145593e-01,4.528115e+00
1.252301e+00,7.861198e-01,2.032073e+00
1.065726e+00,5.562615e-01,1.282882e+00
7.455865e-01,8.735835e-02,7.484895e-01
1.638033e+00,9.155368e-01,4.063622e+00
1.187390e+00,8.593921e-01,2.316632e+00
1.534081e+00,4.961433e-01,1.761133e+00
1.595807e+00,9.467050e-01,4.950846e+00
1.541589e+00,4.205928e-01,1.697567e+00
1.125423e+00,6.909651e-01,1.552168e+00
9.812195e-01,4.464020e-01,1.087962e+00
1.325691e+00,8.552972e-01,2.556716e+00
6.628018e-01,4.591483e-01,7.299962e-01
1.314098e+00,8.942210e-01,2.936885e+00
1.290721e+00,3.170550e-01,1.354015e+00
6.998008e-01,1.615328e-01,7.124181e-01
1.952733e+00,8.497621e-01,3.703474e+00
1.637174e+00,3.080286e-01,1.727799e+00
1.200804e+00,3.558310e-01,1.282442e+00
9.623982e-01,5.253838e-01,1.121079e+00
1.574757e+00,3.545383e-01,1.698813e+00
6.097906e-01,7.953747e-01,1.014567e+00
1.594422e+00,3.564893e-01,1.706837e+00
1.513384e+00,4.870402e-01,1.735594e+00
1.588107e+00,2.771994e-02,1.575934e+00
1.169214e+00,6.568203e-01,1.560082e+00
1.763583e+00,1.658041e-01,1.798382e+00
1.440941e+00,7.653083e-01,2.236444e+00
1.737560e+00,8.582764e-01,3.386155e+00
1.552591e+00,3.668825e-01,1.667641e+00
1.778845e+00,7.445060e-01,2.649308e+00
1.765948e+00,7.449738e-01,2.639667e+00
1.231595e+00,7.627416e-01,1.904041e+00
1.792442e+00,6.829161e-01,2.446707e+00
1.411598e+00,5.295293e-01,1.663604e+00
8.077463e-01,5.467925e-01,9.610706e-01
1.909654e+00,3.302881e-02,1.909352e+00
8.965382e-01,9.105754e-01,2.169031e+00
1.195309e+00,6.668879e-01,1.601522e+00
1.380230e+00,7.365248e-01,2.044034e+00
5.113592e-01,1.112143e-01,5.089638e-01
1.021583e+00,7.871900e-01,1.659967e+00
1.310425e+00,3.631810e-02,1.315511e+00
7.353934e-01,1.087949e-02,7.356808e-01
1.619412e+00,2.450669e-01,1.676262e+00
1.442978e+00,5.324070e-01,1.708944e+00
1.746082e+00,6.046900e-01,2.200917e+00
9.676081e-01,5.571893e-01,1.161566e+00
1.534257e+00,8.686915e-01,3.115668e+00
1.677954e+00,1.520709e-01,1.693414e+00
1.546631e+00,5.522104e-01,1.866809e+00
6.736475e-01,7.802580e-01,1.087690e+00
1.836085e+00,8.908541e-01,4.052908e+00
1.943063e+00,5.265571e-01,2.275316e+00
1.235396e+00,1.870554e-01,1.260735e+00
1.766678e+00,2.419112e-01,1.807501e+00
9.686105e-01,1.042389e-01,9.588217e-01
1.009322e+00,7.769682e-01,1.598619e+00
1.559363e+00,3.527966e-01,1.671074e+00
9.764269e-01,5.556274e-01,1.175192e+00
1.101353e+00,9.517362e-02,1.113825e+00
1.097093e+00,2.170394e-01,1.132498e+00
1.497052e+00,9.589570e-03,1.492789e+00
5.107809e-01,4.633244e-01,5.927994e-01
1.765358e+00,4.606061e-01,1.996871e+00
6.471947e-01,7.967709e-01,1.071304e+00
6.557890e-01,3.797566e-01,7.142347e-01
1.150014e+00,3.673434e-01,1.229329e+00
1.507008e+00,8.478532e-01,2.852213e+00
5.761374e-01,2.499749e-01,5.860065e-01
1.800143e+00,6.706724e-01,2.427006e+00
1.144716e+00,6.417485e-01,1.491268e+00
1.079749e+00,5.533168e-02,1.090248e+00
1.740138e+00,2.895530e-01,1.810444e+00
1.440456e+00,7.046409e-01,2.015599e+00
9.513247e-01,1.868101e-02,9.666549e-01
1.557070e+00,6.971373e-01,2.178686e+00
1.361551e+00,6.316812e-01,1.758091e+00
7.829462e-01,1.236966e-01,7.931049e-01
1.593088e+00,8.138355e-01,2.720658e+00
9.477491e-01,9.990084e-02,9.635863e-01
9.159006e-01,2.133307e-03,9.202919e-01
1.427879e+00,4.216927e-01,1.565119e+00
1.683759e+00,7.577661e-02,1.672500e+00
9.297812e-01,7.119442e-01,1.312116e+00
6.061245e-01,5.267147e-01,7.245802e-01
1.908603e+00,8.125728e-01,3.271894e+00
1.771696e+00,8.001547e-01,2.954892e+00
1.667341e+00,3.841515e-01,1.810725e+00
