v0,theta,R
2.534145e+00,1.004340e+00,5.815181e+00
2.291765e+00,7.727780e-01,5.217448e+00
6.345583e-01,5.549378e-01,3.610335e-01
1.432770e+00,8.292146e-01,2.038837e+00
2.997337e+00,9.996613e-01,8.180391e+00
7.256896e-01,1.086425e+00,4.478456e-01
2.429153e+00,8.140170e-01,5.897889e+00
6.701860e-01,1.028842e+00,3.997113e-01
2.766194e+00,9.330053e-01,7.361553e+00
1.893710e+00,1.344549e+00,1.543308e+00
1.419283e+00,7.367222e-01,2.004750e+00
2.092758e+00,8.211345e-01,4.354459e+00
2.460862e+00,4.491809e-01,4.753284e+00
2.708436e+00,8.479887e-01,7.268342e+00
2.854448e+00,9.930430e-01,7.476220e+00
9.060774e-01,1.141357e+00,6.159267e-01
2.129629e+00,1.241682e+00,2.779307e+00
2.460012e+00,1.162444e+00,4.398408e+00
1.139460e+00,4.633370e-01,1.043374e+00
2.414854e+00,1.101829e+00,4.679368e+00
2.704793e+00,1.297246e+00,3.773745e+00
2.589625e+00,1.271900e+00,3.746216e+00
1.569802e+00,1.167321e+00,1.797705e+00
1.776128e+00,1.143825e+00,2.379863e+00
1.390232e+00,7.428251e-01,1.925246e+00
6.749236e-01,9.389439e-01,4.304713e-01
2.472688e+00,6.577503e-01,5.946296e+00
1.386452e+00,3.253327e-01,1.135803e+00
1.183740e+00,1.349679e+00,6.382330e-01
2.465477e+00,1.244082e+00,3.711817e+00
2.324682e+00,1.293073e+00,2.825068e+00
8.528490e-01,1.196399e+00,5.044108e-01
2.669049e+00,1.218636e+00,4.612346e+00
1.175141e+00,8.920226e-01,1.352691e+00
2.155385e+00,7.249157e-01,4.610820e+00
1.659383e+00,6.121097e-01,2.612385e+00
5.935691e-01,1.833000e-01,1.238132e-01
1.426246e+00,5.231108e-01,1.791422e+00
2.549775e+00,5.040061e-01,5.502894e+00
1.069953e+00,9.748839e-01,1.066248e+00
1.118717e+00,1.861338e-01,4.613058e-01
1.684887e+00,1.052653e+00,2.435625e+00
2.821297e+00,1.308647e+00,3.987201e+00
2.615749e+00,9.342888e-01,6.530996e+00
2.422553e+00,6.729757e-01,5.708596e+00
1.361098e+00,3.977509e-01,1.329905e+00
1.841745e+00,5.953975e-01,3.142388e+00
2.003590e+00,4.291565e-01,3.072432e+00
1.826352e+00,3.772067e-01,2.254409e+00
1.321801e+00,1.252408e+00,1.035471e+00
1.732643e+00,1.052983e+00,2.612363e+00
7.652385e-01,8.522504e-01,5.551439e-01
6.305597e-01,2.029663e-01,1.679040e-01
6.387260e-01,1.440666e+00,1.514786e-01
1.882970e+00,8.425451e-01,3.529580e+00
2.599609e+00,1.148270e+00,5.046576e+00
1.428777e+00,1.021822e+00,1.849392e+00
2.158930e+00,2.356130e-01,2.093853e+00
9.680541e-01,1.095617e+00,7.580863e-01
2.579759e+00,3.318069e-01,4.136807e+00
2.879827e+00,1.281533e+00,4.506876e+00
1.689459e+00,1.223897e+00,1.853474e+00
2.982817e+00,6.665755e-01,8.673406e+00
7.443059e-01,7.450469e-01,5.141272e-01
2.916892e+00,1.189970e-01,2.006728e+00
1.446061e+00,1.228275e+00,1.313869e+00
2.328600e+00,1.149582e-01,1.215640e+00
2.455778e+00,4.710170e-01,4.866079e+00
7.933988e-01,6.955671e-01,6.236882e-01
1.648100e+00,1.268901e+00,1.542900e+00
2.650269e+00,1.274638e+00,3.953073e+00
7.044573e-01,5.869915e-01,4.652604e-01
1.907153e+00,6.683985e-01,3.568898e+00
1.061670e+00,6.495187e-01,1.123838e+00
6.317280e-01,4.636140e-01,2.976267e-01
2.873680e+00,1.420757e+00,2.439881e+00
2.357511e+00,1.276539e+00,3.070686e+00
1.175813e+00,8.142256e-01,1.402835e+00
6.046273e-01,8.377811e-01,3.708480e-01
2.334527e+00,1.029281e+00,4.767644e+00
1.023744e+00,1.210946e+00,6.894733e-01
2.380869e+00,7.760393e-01,5.671777e+00
1.744672e+00,8.268220e-01,3.029163e+00
2.394325e+00,9.290900e-01,5.533034e+00
1.652700e+00,1.205271e+00,1.837512e+00
8.886978e-01,2.229974e-01,3.402437e-01
2.354993e+00,5.964821e-01,5.127014e+00
6.628338e-01,4.342725e-01,3.602417e-01
1.401332e+00,1.206395e+00,1.293256e+00
9.443675e-01,7.175961e-01,8.700339e-01
2.303746e+00,1.044302e-01,1.111810e+00
2.375424e+00,3.510149e-01,3.618087e+00
1.443791e+00,5.008990e-01,1.746966e+00
7.113973e-01,8.837579e-01,4.955143e-01
2.053787e+00,6.473169e-01,4.062203e+00
1.183506e+00,9.195424e-01,1.378606e+00
9.900139e-01,9.496205e-01,9.415974e-01
1.070883e+00,6.109896e-01,1.041234e+00
1.099434e+00,1.329636e+00,5.175303e-01
2.298410e+00,8.509423e-01,5.255247e+00
5.911792e-01,9.928237e-01,3.344707e-01
1.842034e+00,5.309862e-01,3.002987e+00
1.254640e+00,8.913852e-01,1.528440e+00
2.305258e+00,2.709127e-01,2.724258e+00
6.490685e-01,1.409784e+00,1.608965e-01
8.823771e-01,9.026101e-01,7.486047e-01
1.080344e+00,5.247976e-01,1.014223e+00
1.460999e+00,1.007560e+00,1.958059e+00
1.911900e+00,6.933882e-01,3.636835e+00
1.792258e+00,1.188656e+00,2.225867e+00
1.386336e+00,6.263006e-01,1.847038e+00
9.926374e-01,1.283422e+00,5.884797e-01
2.310630e+00,9.263474e-01,5.113284e+00
1.066554e+00,1.252697e+00,7.043670e-01
2.574258e+00,1.339621e+00,2.932989e+00
1.303953e+00,1.332149e+00,8.021089e-01
1.330934e+00,7.007843e-01,1.721378e+00
1.853942e+00,1.431239e+00,9.336896e-01
1.659272e+00,8.234576e-01,2.751962e+00
1.124653e+00,1.251721e+00,7.790757e-01
2.254004e+00,1.099153e+00,4.094883e+00
5.193638e-01,1.079835e+00,2.377917e-01
2.611642e+00,8.500469e-01,6.763170e+00
2.795457e+00,3.461437e-01,4.991737e+00
2.181392e+00,1.230316e+00,3.002159e+00
8.112506e-01,1.504173e-01,1.669586e-01
8.010552e-01,7.221988e-01,6.290964e-01
1.640285e+00,1.430462e+00,7.078411e-01
7.340146e-01,9.616262e-01,5.047593e-01
6.041659e-01,1.198605e+00,2.518190e-01
1.933737e+00,4.080192e-01,2.752224e+00
2.930138e+00,1.122868e+00,6.671868e+00
2.784438e+00,1.298438e+00,4.014688e+00
6.087913e-01,1.171561e+00,2.803640e-01
2.920800e+00,5.814908e-01,7.823485e+00
2.248757e+00,8.681197e-01,5.012636e+00
2.039706e+00,1.567589e-01,1.295492e+00
1.967155e+00,1.398088e+00,1.337318e+00
1.391870e+00,8.955101e-01,1.896343e+00
1.464033e+00,3.934069e-01,1.546051e+00
2.514388e+00,6.615824e-01,6.146722e+00
1.572190e+00,1.164116e-01,5.755988e-01
7.790187e-01,3.147876e-01,3.264888e-01
2.868898e+00,6.607824e-01,7.992464e+00
2.475707e+00,6.213191e-01,5.811612e+00
9.445096e-01,7.395310e-01,8.902290e-01
5.382892e-01,2.035531e-01,1.367306e-01
2.032493e+00,3.682145e-01,2.775082e+00
1.687765e+00,7.749575e-01,2.843398e+00
5.966956e-01,5.781128e-01,3.057712e-01
9.304104e-01,8.470986e-01,8.614146e-01
1.323365e+00,6.279433e-01,1.680217e+00
2.889902e+00,4.719396e-01,6.782438e+00
5.526365e-01,1.293429e+00,1.661086e-01
2.292910e+00,8.466751e-01,5.214287e+00
2.667101e+00,8.261643e-01,7.113323e+00
2.059644e+00,6.638958e-01,4.140097e+00
1.522864e+00,5.750325e-01,2.099992e+00
2.900357e+00,1.450713e+00,2.023098e+00
2.765613e+00,7.388738e-01,7.622668e+00
2.910639e+00,3.481243e-01,5.398642e+00
1.170067e+00,6.706755e-01,1.331715e+00
2.746307e+00,1.984565e-01,2.908576e+00
2.135376e+00,5.972159e-01,4.256248e+00
9.143184e-01,4.578618e-01,6.709927e-01
1.724502e+00,1.259643e+00,1.739789e+00
2.301321e+00,3.286665e-01,3.241015e+00
5.040695e-01,9.081064e-01,2.378784e-01
2.273006e+00,1.364632e+00,2.083935e+00
7.658491e-01,5.560853e-01,5.093301e-01
1.432777e+00,1.210243e+00,1.319023e+00
1.430940e+00,8.087507e-01,2.063778e+00
2.190174e+00,8.935058e-01,4.712116e+00
1.555010e+00,1.178068e+00,1.716997e+00
2.419271e+00,2.143914e-01,2.414111e+00
1.280167e+00,3.789681e-01,1.091104e+00
1.986486e+00,1.215405e+00,2.541930e+00
2.724014e+00,7.830721e-01,7.433701e+00
9.362515e-01,7.482709e-01,9.137423e-01
8.160301e-01,1.074572e+00,5.555226e-01
2.017318e+00,1.442758e+00,1.022018e+00
1.705260e+00,5.539443e-01,2.616689e+00
1.345382e+00,9.854608e-01,1.701196e+00
7.985076e-01,2.730983e-01,3.110310e-01
1.170638e+00,2.929859e-01,7.396592e-01
2.138019e+00,1.454325e-01,1.288359e+00
1.700210e+00,3.968613e-01,2.057516e+00
2.476930e+00,1.330174e+00,2.845007e+00
1.336040e+00,8.558180e-01,1.769946e+00
1.047440e+00,2.813678e-01,6.091028e-01
1.519430e+00,7.297661e-01,2.288722e+00
2.164495e+00,1.025618e+00,4.163638e+00
5.635041e-01,8.440342e-01,3.076577e-01
5.704257e-01,4.370146e-01,2.808890e-01
2.212528e+00,8.330328e-01,4.847946e+00
1.440215e+00,6.385096e-01,1.975563e+00
2.840517e+00,1.043502e+00,7.018945e+00
1.053439e+00,6.820963e-01,1.083605e+00
1.474789e+00,7.104451e-01,2.159141e+00
5.874542e-01,1.354815e+00,1.593239e-01
2.202035e+00,7.140039e-01,4.772579e+00
2.384172e+00,7.607050e-01,5.654824e+00
2.094498e+00,9.250459e-01,4.235659e+00
1.018807e+00,9.072894e-01,9.803998e-01
2.494312e+00,1.397681e+00,2.105257e+00
1.400426e+00,1.247241e+00,1.173939e+00
2.770790e+00,8.604517e-01,7.609425e+00
2.956969e+00,7.353388e-01,8.716933e+00
1.458523e+00,4.308962e-01,1.603224e+00
1.109126e+00,7.278259e-01,1.178069e+00
1.858926e+00,7.909047e-01,3.469265e+00
9.287441e-01,7.196599e-01,8.595125e-01
2.591625e+00,1.462641e+00,1.436163e+00
1.189286e+00,2.599516e-01,6.995529e-01
2.659901e+00,2.199414e-01,3.033369e+00
2.418698e+00,8.179938e-01,5.826353e+00
1.986440e+00,6.708999e-01,3.849555e+00
1.386488e+00,1.695096e-01,6.712378e-01
1.082017e+00,1.349616e+00,4.744928e-01
2.077619e+00,1.131687e+00,3.324771e+00
1.624640e+00,1.005222e+00,2.382572e+00
8.052425e-01,1.018784e+00,5.518541e-01
2.939699e+00,1.413617e+00,2.675123e+00
2.484037e+00,4.385678e-01,4.763739e+00
2.178122e+00,4.317620e-01,3.608984e+00
1.811762e+00,9.961450e-01,2.954768e+00
2.496318e+00,2.440235e-01,2.916127e+00
5.854220e-01,5.849747e-01,3.171434e-01
2.968251e+00,1.326517e+00,4.135252e+00
1.903730e+00,1.424006e+00,1.062412e+00
1.300643e+00,1.210169e-01,4.176618e-01
2.018070e+00,4.722940e-01,3.327640e+00
1.722531e+00,8.048121e-01,2.981601e+00
8.562266e-01,1.238612e+00,4.633381e-01
7.338607e-01,1.380941e+00,1.969835e-01
2.767571e+00,1.225978e+00,4.866356e+00
2.308924e+00,4.720288e-01,4.343605e+00
8.533322e-01,2.585558e-01,3.591614e-01
1.764061e+00,2.515511e-01,1.483661e+00
2.693052e+00,6.558475e-01,6.982354e+00
1.273542e+00,1.240752e+00,9.707540e-01
1.868192e+00,6.810664e-01,3.429310e+00
2.243079e+00,1.450877e+00,1.241953e+00
1.604330e+00,4.660808e-01,2.065798e+00
1.189516e+00,2.783809e-01,7.395965e-01
1.580034e+00,9.096399e-01,2.399998e+00
1.099384e+00,4.440686e-01,9.362211e-01
2.996864e+00,1.381977e+00,3.347172e+00
1.616357e+00,2.769425e-01,1.380552e+00
2.814969e+00,3.080169e-01,4.544788e+00
1.839117e+00,3.767103e-01,2.275206e+00
1.031851e+00,1.156577e+00,7.667985e-01
5.686739e-01,5.322114e-01,2.580932e-01
2.578832e+00,6.991878e-01,6.577986e+00
2.762972e+00,6.974349e-01,7.510570e+00
2.719558e+00,2.344986e-01,3.371342e+00
1.729974e+00,1.081618e+00,2.453884e+00
1.495975e+00,2.095076e-01,9.324651e-01
2.114548e+00,3.377460e-01,2.822721e+00
2.015095e+00,1.225323e-01,9.840383e-01
2.617167e+00,8.026239e-01,6.852826e+00
1.471763e+00,2.327136e-01,9.898138e-01
2.603659e+00,3.477110e-01,4.340278e+00
1.674154e+00,6.968255e-01,2.805684e+00
5.537250e-01,4.435709e-01,2.274100e-01
1.403292e+00,2.908940e-01,1.099920e+00
1.047568e+00,1.269864e+00,6.356496e-01
8.350074e-01,4.831504e-01,5.950971e-01
2.331764e+00,7.199721e-01,5.405127e+00
7.703928e-01,1.046259e-01,1.295572e-01
1.310055e+00,2.238818e-01,7.728809e-01
1.282670e+00,3.065383e-01,9.478798e-01
8.514075e-01,3.777356e-01,4.727302e-01
6.468355e-01,9.324700e-01,4.129058e-01
2.784685e+00,1.387703e-01,2.091515e+00
2.479220e+00,8.322647e-01,6.101967e+00
2.020357e+00,1.653353e-01,1.331862e+00
2.104883e+00,1.351924e+00,1.867534e+00
1.994389e+00,2.334774e-01,1.810070e+00
2.923937e+00,4.307914e-01,6.486881e+00
1.801995e+00,1.119346e+00,2.519031e+00
6.310425e-01,2.991716e-01,2.325977e-01
2.366673e+00,1.194865e+00,3.816993e+00
1.008541e+00,6.724581e-01,9.922345e-01
2.476337e+00,9.246398e-01,5.909813e+00
1.601509e+00,3.993400e-01,1.792129e+00
1.075678e+00,1.426936e+00,3.337570e-01
1.030179e+00,1.351034e+00,4.589999e-01
2.851907e+00,3.506959e-01,5.250336e+00
2.556593e+00,3.461023e-01,4.173045e+00
1.828009e+00,1.380625e+00,1.246924e+00
1.225678e+00,4.891083e-01,1.247630e+00
2.662177e+00,1.394980e+00,2.442952e+00
1.517172e+00,5.044014e-01,1.936906e+00
2.180211e+00,1.194914e+00,3.254728e+00
2.418587e+00,4.951554e-01,4.897938e+00
2.542798e+00,9.746199e-01,6.021190e+00
7.429664e-01,1.459079e+00,1.477809e-01
1.231258e+00,6.239739e-01,1.477678e+00
2.031740e+00,1.093773e+00,3.354054e+00
2.827939e+00,1.721535e-01,2.719466e+00
7.155195e-01,1.203606e+00,3.808656e-01
5.491121e-01,5.653413e-01,2.722458e-01
2.746333e+00,1.101423e+00,6.101202e+00
1.572339e+00,1.218624e+00,1.620500e+00
2.605257e+00,7.080665e-01,6.708876e+00
7.913434e-01,5.567371e-01,5.714997e-01
1.212423e+00,7.668995e-01,1.474901e+00
7.706316e-01,9.923882e-01,5.145076e-01
1.065813e+00,1.222092e+00,7.576442e-01
6.054819e-01,4.602525e-01,3.106775e-01
7.027689e-01,7.576644e-01,5.351373e-01
1.083978e+00,3.325462e-01,7.097989e-01
2.930143e+00,8.661714e-01,8.470039e+00
1.316392e+00,1.196231e+00,1.183769e+00
2.059082e+00,1.187672e+00,2.916884e+00
2.768593e+00,3.564430e-01,5.003960e+00
2.506130e+00,1.170021e+00,4.527245e+00
1.138135e+00,1.114179e+00,1.016671e+00
1.330004e+00,1.268627e+00,9.935502e-01
2.215400e+00,2.572547e-01,2.409953e+00
1.808508e+00,1.318517e+00,1.594990e+00
2.246120e+00,6.682727e-01,4.894636e+00
2.433367e+00,6.454377e-01,5.711449e+00
8.563042e-01,6.086172e-01,7.086189e-01
1.717407e+00,8.427396e-01,2.922752e+00
2.180239e+00,3.229830e-01,2.890965e+00
8.508467e-01,1.097292e+00,5.999435e-01
5.366886e-01,1.307529e+00,1.309813e-01
1.055179e+00,5.215184e-01,9.847696e-01
1.025329e+00,7.300662e-01,1.091186e+00
9.712518e-01,3.764056e-01,6.291920e-01
1.489682e+00,1.081583e+00,1.846954e+00
2.584952e+00,6.996155e-01,6.621425e+00
1.026271e+00,1.411160e+00,3.239941e-01
2.907845e+00,8.457926e-01,8.393280e+00
6.194784e-01,1.990953e-01,1.628378e-01
2.627322e+00,2.354092e-01,3.102228e+00
1.006772e+00,1.446421e+00,2.384365e-01
1.474089e+00,1.405968e+00,7.170110e-01
1.596035e+00,5.474338e-01,2.253480e+00
2.716248e+00,2.436986e-01,3.457781e+00
2.599158e+00,1.996750e-01,2.613281e+00
2.705724e+00,2.170959e-01,3.098829e+00
6.760602e-01,3.252773e-01,2.599452e-01
2.966712e+00,1.110013e+00,7.007439e+00
2.994557e+00,3.529428e-01,5.820094e+00
7.869690e-01,9.843678e-01,5.985470e-01
2.932518e+00,7.482142e-01,8.564950e+00
1.103766e+00,9.266960e-01,1.187671e+00
2.696889e+00,8.009643e-01,7.262758e+00
2.381050e+00,1.449787e+00,1.347065e+00
7.917167e-01,1.357082e+00,2.626450e-01
1.116290e+00,2.552991e-01,5.969788e-01
1.659200e+00,2.832277e-01,1.474657e+00
1.107951e+00,7.624317e-01,1.252864e+00
5.969183e-01,3.582129e-01,2.217052e-01
1.016857e+00,1.423406e+00,2.863793e-01
7.285887e-01,5.791475e-01,4.683437e-01
1.329209e+00,3.649565e-01,1.215417e+00
2.095765e+00,1.022323e+00,3.878078e+00
7.201452e-01,8.161092e-01,5.253571e-01
1.272705e+00,1.104095e+00,1.314449e+00
2.239958e+00,1.228348e+00,3.162666e+00
1.947439e+00,5.062853e-01,3.182593e+00
1.880102e+00,8.351615e-01,3.520950e+00
1.087016e+00,1.098131e+00,9.773159e-01
2.991428e+00,7.145987e-01,8.837559e+00
2.126445e+00,1.132048e+00,3.496651e+00
2.856017e+00,5.647800e-01,7.398245e+00
1.494536e+00,7.966565e-01,2.248387e+00
2.623298e+00,9.458975e-01,6.530140e+00
1.232521e+00,6.098659e-01,1.420600e+00
1.627008e+00,5.778049e-01,2.419300e+00
1.396670e+00,8.185282e-01,1.954552e+00
2.782132e+00,6.543199e-01,7.439973e+00
8.485324e-01,1.417215e+00,2.288609e-01
2.389689e+00,4.289142e-01,4.322572e+00
1.395617e+00,1.164604e+00,1.406418e+00
2.559359e+00,6.285114e-01,6.246638e+00
2.949006e+00,5.886194e-01,8.036367e+00
2.215261e+00,9.534109e-01,4.634693e+00
2.007463e+00,3.091061e-01,2.301992e+00
1.219953e+00,1.308112e+00,7.567238e-01
6.925019e-01,7.969828e-01,4.792747e-01
8.398195e-01,2.707423e-01,3.753437e-01
1.454292e+00,3.709408e-01,1.435675e+00
2.859056e+00,9.105383e-01,7.935078e+00
7.495584e-01,7.938358e-01,5.675024e-01
2.722082e+00,7.517195e-01,7.383144e+00
2.842173e+00,4.182570e-01,6.038968e+00
1.067902e+00,3.372807e-01,7.154475e-01
1.174478e+00,1.394687e+00,4.697750e-01
1.426817e+00,8.436294e-01,2.011338e+00
2.591881e+00,9.534789e-01,6.336813e+00
6.586471e-01,2.568187e-01,1.921848e-01
2.432839e+00,3.518127e-01,3.822088e+00
7.159616e-01,1.665191e-01,1.243604e-01
5.834195e-01,1.437525e+00,8.912793e-02
1.403585e+00,2.643882e-01,9.844651e-01
6.638185e-01,7.152304e-01,4.475265e-01
2.328460e+00,1.293495e+00,2.836503e+00
5.260716e-01,2.465615e-01,1.041572e-01
1.726801e+00,5.152843e-01,2.577481e+00
2.912341e+00,9.582419e-01,7.982896e+00
2.597433e+00,4.696331e-01,5.391529e+00
1.583601e+00,1.020763e+00,2.197895e+00
2.561917e+00,7.752240e-01,6.551004e+00
2.172166e+00,1.278724e+00,2.587144e+00
2.132902e+00,5.688381e-01,4.129437e+00
2.911535e+00,1.441079e+00,2.142247e+00
2.285746e+00,1.412286e+00,1.627434e+00
1.236280e+00,9.829066e-01,1.399234e+00
5.393458e-01,8.590399e-01,2.910113e-01
2.779453e+00,8.480287e-01,7.684048e+00
1.801305e+00,9.394175e-01,3.066856e+00
1.344495e+00,2.961085e-01,1.054710e+00
1.628836e+00,8.069230e-01,2.647875e+00
2.943132e+00,8.312285e-01,8.667923e+00
2.483170e+00,1.463160e+00,1.326578e+00
2.337945e+00,8.591089e-01,5.379263e+00
6.132084e-01,1.172734e+00,2.740020e-01
6.678352e-01,8.903184e-01,4.296952e-01
2.064492e+00,6.158579e-01,4.006881e+00
2.356071e+00,6.761586e-01,5.467408e+00
2.621127e+00,3.052329e-01,3.927649e+00
1.235898e+00,1.139189e+00,1.144741e+00
2.728323e+00,7.985905e-01,7.429758e+00
1.972605e+00,2.660153e-01,1.972057e+00
2.031430e+00,9.745934e-01,3.851002e+00
2.757009e+00,1.221221e+00,4.870914e+00
6.017494e-01,5.948679e-01,3.875942e-01
1.127677e+00,3.775246e-01,8.578643e-01
1.993794e+00,2.534048e-01,1.942995e+00
1.801098e+00,1.106389e+00,2.569790e+00
2.005341e+00,2.404106e-01,1.856601e+00
1.649369e+00,7.364718e-01,2.688112e+00
2.939188e+00,5.018216e-01,7.294153e+00
1.671569e+00,2.260483e-01,1.253263e+00
9.465588e-01,1.704184e-01,2.870749e-01
1.804841e+00,1.216997e+00,2.158303e+00
2.309223e+00,1.466578e+00,1.090556e+00
2.326209e+00,4.541718e-01,4.302768e+00
9.748300e-01,8.350627e-01,9.691263e-01
1.438726e+00,4.536202e-01,1.607248e+00
2.084478e+00,5.019589e-01,3.656159e+00
2.642917e+00,1.456410e+00,1.597874e+00
9.439104e-01,1.068849e+00,7.503147e-01
2.758958e+00,1.452455e+00,1.782538e+00
1.870697e+00,1.219089e+00,2.280873e+00
1.932517e+00,5.181332e-01,3.236235e+00
1.617330e+00,3.187928e-01,1.582249e+00
9.229504e-01,1.306517e+00,4.652012e-01
5.955381e-01,3.192182e-01,2.414837e-01
1.494750e+00,1.085210e+00,1.879119e+00
2.809190e+00,2.035476e-01,3.105426e+00
1.591328e+00,1.422262e+00,7.645152e-01
2.459419e+00,3.600865e-01,4.012973e+00
1.263672e+00,1.440747e-01,4.223109e-01
2.952065e+00,1.257605e+00,5.107199e+00
5.919627e-01,7.623959e-01,3.471086e-01
5.292232e-01,1.360986e+00,1.435141e-01
6.091883e-01,7.880841e-01,3.778626e-01
1.993118e+00,6.968341e-01,3.930913e+00
2.758729e+00,1.216123e+00,4.992826e+00
2.682084e+00,9.949831e-01,6.598124e+00
2.352514e+00,9.286146e-01,5.331939e+00
2.205684e+00,4.605058e-01,3.861953e+00
8.148325e-01,4.521777e-01,5.308868e-01
1.446908e+00,1.078312e+00,1.761613e+00
1.071826e+00,7.583132e-01,1.150039e+00
2.998923e+00,1.023685e+00,7.957159e+00
2.296360e+00,1.302258e+00,2.693002e+00
2.137367e+00,4.061971e-01,3.336129e+00
1.199227e+00,1.368316e+00,5.755432e-01
2.907639e+00,1.295534e+00,4.455557e+00
9.228049e-01,5.453751e-01,7.327448e-01
1.158000e+00,9.735128e-01,1.250613e+00
2.234145e+00,6.117543e-01,4.703319e+00
1.187191e+00,8.621665e-01,1.365771e+00
2.453347e+00,5.934699e-01,5.572841e+00
1.858767e+00,1.152403e+00,2.574809e+00
2.086609e+00,8.826763e-01,4.283509e+00
6.105004e-01,1.477873e-01,9.263658e-02
8.126145e-01,1.384748e+00,2.228647e-01
1.090548e+00,6.868720e-01,1.183616e+00
2.359446e+00,1.223725e+00,3.568345e+00
6.188011e-01,5.209461e-01,3.266424e-01
1.372638e+00,1.359762e+00,7.236257e-01
2.003074e+00,1.402198e+00,1.294546e+00
2.206527e+00,4.256942e-01,3.652206e+00
1.233233e+00,1.001366e+00,1.378851e+00
2.236755e+00,1.343376e+00,2.175411e+00
1.834869e+00,4.988850e-01,2.832142e+00
1.671190e+00,9.460782e-01,2.665736e+00
1.122260e+00,2.212448e-01,5.312722e-01
7.703783e-01,1.326539e+00,2.832276e-01
2.502401e+00,2.802561e-01,3.341327e+00
1.776640e+00,1.433189e+00,8.725988e-01
7.581458e-01,1.267276e-01,1.728547e-01
2.180688e+00,3.512286e-01,3.048429e+00
1.032334e+00,1.457429e+00,2.316270e-01
2.453181e+00,1.153672e+00,4.436136e+00
2.382328e+00,4.613290e-01,4.521570e+00
1.201784e+00,6.077764e-01,1.344000e+00
2.169022e+00,1.309265e+00,2.317633e+00
1.970190e+00,9.252465e-01,3.757928e+00
2.113586e+00,1.029940e+00,3.954845e+00
1.206966e+00,4.193860e-01,1.079007e+00
1.503604e+00,2.200974e-01,9.783537e-01
1.004375e+00,9.110702e-01,9.914035e-01
2.992897e+00,1.299390e+00,4.635887e+00
1.619947e+00,1.980509e-01,1.013177e+00
1.916008e+00,3.671935e-01,2.475476e+00
2.337588e+00,1.184017e+00,3.810398e+00
2.766780e+00,7.982248e-01,7.664251e+00
8.955100e-01,1.297117e+00,3.914371e-01
2.120553e+00,1.386684e+00,1.597367e+00
2.465457e+00,4.711299e-01,4.910274e+00
1.774648e+00,1.126360e+00,2.462481e+00
2.149942e+00,6.956921e-01,4.502606e+00
1.879259e+00,7.873767e-01,3.542076e+00
2.011224e+00,1.320714e+00,1.943278e+00
1.665882e+00,1.224231e+00,1.749419e+00
2.253493e+00,1.100263e+00,4.110880e+00
2.187359e+00,1.252403e+00,2.840267e+00
8.376347e-01,8.334573e-01,6.630668e-01
1.931689e+00,2.385863e-01,1.697006e+00
1.342020e+00,5.944371e-01,1.680790e+00
1.673919e+00,6.792316e-01,2.767300e+00
2.530605e+00,1.459440e+00,1.392773e+00
2.802889e+00,9.056187e-01,7.669323e+00
2.094351e+00,6.487597e-01,4.255132e+00
7.100701e-01,6.264045e-01,4.893938e-01
1.114718e+00,8.576860e-01,1.216792e+00
1.379407e+00,8.474446e-01,1.865217e+00
1.680974e+00,1.322150e+00,1.377487e+00
1.091779e+00,2.013680e-01,4.397364e-01
2.162458e+00,4.624621e-01,3.728915e+00
1.456504e+00,3.963251e-01,1.532902e+00
1.531623e+00,8.865278e-01,2.340858e+00
7.782157e-01,3.923924e-01,4.473500e-01
2.370453e+00,1.514403e-01,1.685597e+00
1.731699e+00,1.419596e+00,8.730653e-01
1.447332e+00,4.091915e-01,1.513808e+00
1.106152e+00,7.766589e-01,1.189809e+00
1.823432e+00,1.411396e-01,9.315830e-01
2.526916e+00,5.376954e-01,5.611847e+00
1.402512e+00,4.056687e-01,1.408700e+00
5.970286e-01,8.452461e-01,3.722834e-01
7.220393e-01,9.529750e-01,4.634361e-01
1.092437e+00,4.499284e-01,9.538944e-01
2.361227e+00,1.116033e+00,4.412807e+00
2.531099e+00,1.745632e-01,2.196876e+00
2.135282e+00,9.513521e-01,4.319368e+00
1.189295e+00,1.260111e+00,8.151570e-01
7.892981e-01,5.080282e-01,4.902150e-01
2.096229e+00,5.452007e-01,3.863408e+00
8.720787e-01,4.681801e-01,6.308383e-01
2.699546e+00,8.390600e-01,7.248678e+00
2.156808e+00,6.581103e-01,4.498781e+00
1.846771e+00,2.359558e-01,1.598562e+00
1.015814e+00,1.303242e+00,5.138780e-01
5.700743e-01,1.083655e+00,2.614936e-01
2.197206e+00,4.780873e-01,3.931760e+00
1.692246e+00,6.835556e-01,2.741134e+00
5.583164e-01,2.840304e-01,1.953376e-01
2.174472e+00,3.681918e-01,3.165787e+00
5.549459e-01,1.382710e+00,1.053392e-01
1.538541e+00,1.344261e+00,1.074832e+00
1.367245e+00,1.032441e+00,1.658463e+00
2.208296e+00,1.381300e+00,1.787749e+00
1.881956e+00,8.468886e-01,3.506124e+00
9.292528e-01,1.267152e+00,4.773913e-01
1.894330e+00,6.052798e-01,3.353473e+00
1.936936e+00,9.056327e-01,3.646900e+00
1.752708e+00,1.465961e+00,6.348147e-01
1.850811e+00,8.463716e-01,3.391133e+00
8.756574e-01,8.774700e-01,7.242174e-01
2.971842e+00,1.333657e+00,4.060048e+00
2.801371e+00,1.175419e+00,5.584827e+00
2.319802e+00,1.100392e+00,4.337511e+00
6.049852e-01,7.276020e-01,3.686215e-01
