v0,theta,R
1.106879e+00,9.742205e-01,1.138851e+00
2.797311e+00,2.607623e-01,3.898410e+00
2.122751e+00,6.601174e-01,4.365361e+00
1.631112e+00,6.780387e-01,2.599430e+00
6.625446e-01,1.187610e+00,3.044340e-01
1.002572e+00,1.306647e+00,5.066616e-01
1.895670e+00,1.200483e+00,2.424761e+00
1.111162e+00,6.657381e-01,1.199491e+00
1.143227e+00,5.400379e-01,1.152738e+00
8.166233e-01,3.360206e-01,4.151853e-01
2.671113e+00,2.322403e-01,3.196113e+00
1.424142e+00,1.052780e+00,1.745024e+00
1.291861e+00,4.635438e-01,1.334917e+00
1.784250e+00,1.212744e+00,2.089843e+00
2.924448e+00,8.843321e-01,8.385520e+00
2.771044e+00,3.436362e-01,4.871596e+00
8.161458e-01,4.776054e-01,5.438227e-01
2.100666e+00,4.573258e-01,3.496480e+00
2.365954e+00,8.523714e-01,5.547596e+00
1.794064e+00,1.165524e+00,2.332448e+00
1.086666e+00,8.702155e-01,1.163893e+00
1.447433e+00,1.253136e+00,1.243286e+00
1.611594e+00,7.620855e-01,2.594412e+00
1.825076e+00,8.909377e-01,3.256975e+00
1.904410e+00,1.149921e+00,2.704889e+00
2.794966e+00,1.453651e+00,1.813547e+00
1.312538e+00,1.135747e+00,1.316862e+00
1.284091e+00,1.905373e-01,6.132526e-01
1.369237e+00,9.613583e-01,1.759908e+00
1.990931e+00,8.621253e-01,3.917227e+00
7.476732e-01,6.735105e-01,5.450770e-01
1.771047e+00,1.519998e-01,9.389082e-01
1.877943e+00,1.243107e+00,2.149361e+00
2.391032e+00,8.320533e-01,5.692164e+00
9.824740e-01,6.638370e-01,9.368680e-01
1.973501e+00,5.863088e-01,3.590020e+00
1.695082e+00,2.284018e-01,1.267362e+00
1.931978e+00,2.363158e-01,1.699167e+00
1.427862e+00,6.882220e-01,2.000406e+00
1.377982e+00,6.322919e-01,1.810504e+00
2.169712e+00,1.804387e-01,1.662249e+00
1.621604e+00,2.841516e-01,1.415258e+00
7.955104e-01,4.950321e-01,5.290902e-01
1.277939e+00,1.223985e+00,1.044104e+00
1.310197e+00,9.890254e-01,1.576216e+00
1.550479e+00,8.247949e-01,2.396525e+00
8.510262e-01,3.923220e-01,5.117326e-01
1.293197e+00,1.200852e+00,1.127515e+00
1.534795e+00,1.018737e+00,2.103708e+00
6.217690e-01,1.298213e+00,2.004740e-01
1.285597e+00,1.410769e+00,5.199899e-01
1.851307e+00,1.077901e+00,2.857402e+00
1.457539e+00,7.589631e-01,2.121451e+00
1.965664e+00,1.276856e+00,2.142880e+00
2.799292e+00,1.399914e+00,2.626247e+00
1.477381e+00,2.638769e-01,1.099172e+00
1.373884e+00,1.081376e+00,1.566392e+00
8.378470e-01,9.815792e-01,6.486425e-01
8.057747e-01,2.957951e-01,3.620875e-01
1.361785e+00,7.555481e-01,1.851155e+00
2.577294e+00,2.033140e-01,2.627184e+00
1.147210e+00,7.957667e-01,1.315807e+00
5.071970e-01,3.090596e-01,1.490766e-01
2.440733e+00,7.856511e-01,5.957175e+00
7.332774e-01,9.960054e-01,4.906973e-01
2.890168e+00,7.475930e-01,8.329207e+00
1.089746e+00,1.333945e+00,5.417410e-01
2.688716e+00,1.190228e+00,4.986297e+00
1.131058e+00,7.631271e-01,1.278024e+00
8.888264e-01,6.646168e-01,7.670746e-01
1.919133e+00,1.074468e+00,3.084503e+00
9.896265e-01,1.156619e+00,7.216128e-01
2.267155e+00,6.309964e-01,4.896860e+00
1.960651e+00,1.095761e-01,8.357277e-01
2.424095e+00,5.233409e-01,5.087455e+00
6.640450e-01,6.422564e-01,4.230089e-01
2.428333e+00,8.754382e-01,5.801448e+00
2.810011e+00,1.168531e+00,5.689225e+00
1.243499e+00,1.014549e+00,1.386722e+00
2.933717e+00,1.433313e+00,2.336847e+00
9.381423e-01,3.085163e-01,5.092477e-01
1.150465e+00,8.234982e-01,1.319729e+00
2.044947e+00,1.406861e+00,1.346659e+00
1.577119e+00,7.910916e-01,2.487144e+00
1.878052e+00,8.488410e-01,3.498723e+00
2.022688e+00,1.133879e+00,3.137167e+00
1.080177e+00,6.086479e-01,1.094637e+00
5.661920e-01,1.445903e-01,9.141693e-02
7.212396e-01,1.131543e+00,4.004326e-01
2.642605e+00,1.233651e+00,4.360014e+00
6.051188e-01,8.499966e-01,3.631170e-01
5.120640e-01,1.238344e+00,1.617791e-01
2.995309e+00,1.415718e+00,2.738293e+00
2.119403e+00,1.252813e+00,2.667972e+00
9.877078e-01,8.965156e-01,9.515749e-01
1.955250e+00,1.648548e-01,1.237767e+00
2.144253e+00,2.285732e-01,2.029430e+00
1.370126e+00,7.798233e-01,1.877129e+00
2.198070e+00,7.086371e-01,4.774686e+00
2.163435e+00,5.245533e-01,4.057852e+00
7.341150e-01,6.684460e-01,5.242493e-01
7.030681e-01,4.392710e-01,3.805203e-01
1.420369e+00,1.330507e+00,9.326529e-01
1.037500e+00,1.344862e+00,4.700107e-01
1.564356e+00,1.554022e-01,7.484166e-01
2.511218e+00,4.145400e-01,4.649638e+00
1.344926e+00,1.327011e+00,8.474011e-01
1.199830e+00,1.255376e+00,8.491070e-01
8.842529e-01,7.316682e-01,7.773929e-01
8.177447e-01,1.114651e+00,5.288853e-01
2.822657e+00,9.015003e-01,7.753559e+00
1.850805e+00,3.401487e-01,2.154709e+00
1.382711e+00,2.064819e-01,7.672912e-01
2.418725e+00,7.180946e-01,5.797308e+00
1.489237e+00,6.844127e-01,2.172744e+00
2.357919e+00,1.142507e+00,4.201003e+00
1.477256e+00,2.116227e-01,8.963119e-01
1.459630e+00,8.813409e-01,2.091418e+00
2.985175e+00,1.099997e+00,7.204759e+00
2.904986e+00,4.882611e-01,6.992129e+00
2.355432e+00,5.642208e-01,5.014037e+00
1.156239e+00,1.039511e-01,2.759439e-01
1.163533e+00,1.054970e+00,1.161770e+00
1.077308e+00,3.357951e-01,7.221578e-01
1.118320e+00,2.906973e-01,6.868384e-01
2.804773e+00,7.695606e-01,7.862806e+00
2.824103e+00,4.187429e-01,5.925543e+00
1.365579e+00,1.859161e-01,6.775273e-01
2.524721e+00,4.218749e-01,4.762435e+00
2.964212e+00,8.868271e-01,8.606384e+00
2.207091e+00,8.425566e-01,4.839456e+00
1.412482e+00,5.880646e-01,1.841732e+00
7.879273e-01,1.120720e+00,4.863709e-01
2.396545e+00,6.117975e-01,5.400710e+00
1.946951e+00,1.253854e+00,2.245103e+00
2.531301e+00,4.975809e-01,5.374902e+00
2.793062e+00,5.598227e-01,7.020653e+00
6.936076e-01,5.910232e-01,4.451942e-01
1.614291e+00,3.190267e-01,1.552181e+00
1.292933e+00,4.178982e-01,1.240101e+00
8.230164e-01,3.622597e-01,4.489350e-01
2.330250e+00,5.007822e-01,4.573828e+00
2.628535e+00,3.778644e-01,4.738460e+00
1.329616e+00,1.342781e+00,7.785520e-01
2.040939e+00,1.626670e-01,1.331377e+00
2.162490e+00,1.409417e+00,1.483264e+00
2.187103e+00,4.050237e-01,3.464727e+00
6.558488e-01,7.079120e-01,4.249828e-01
1.028934e+00,1.141075e+00,8.019470e-01
2.597170e+00,2.394548e-01,3.108309e+00
2.948092e+00,9.487465e-01,8.231544e+00
1.305331e+00,3.278551e-01,1.038899e+00
2.013720e+00,1.155928e+00,2.991644e+00
2.497704e+00,5.751185e-01,5.694906e+00
1.424371e+00,1.390413e-01,5.569397e-01
2.205145e+00,9.744782e-01,4.519095e+00
2.845236e+00,1.358072e+00,3.341193e+00
1.809878e+00,5.068800e-01,2.780464e+00
1.259042e+00,2.050057e-01,6.318872e-01
1.172870e+00,1.076808e+00,1.148527e+00
2.617346e+00,1.189010e+00,4.737167e+00
1.490705e+00,1.302422e+00,1.136312e+00
2.654544e+00,1.064596e+00,5.976270e+00
1.799946e+00,4.473059e-01,2.526938e+00
2.793618e+00,5.665349e-01,7.068494e+00
8.075162e-01,1.844768e-01,2.351668e-01
2.985886e+00,1.361319e+00,3.626881e+00
1.617783e+00,1.066405e+00,2.214652e+00
2.001243e+00,1.013740e+00,3.594546e+00
8.724700e-01,4.462586e-01,5.927142e-01
1.661078e+00,1.060782e+00,2.351159e+00
2.457667e+00,5.063741e-01,5.123780e+00
2.525357e+00,1.948009e-01,2.422274e+00
1.222072e+00,1.114361e+00,1.181718e+00
2.473716e+00,4.197136e-01,4.554333e+00
2.699589e+00,1.270498e+00,4.118574e+00
6.864718e-01,1.446697e+00,1.157648e-01
9.713338e-01,4.784105e-01,7.711744e-01
1.219925e+00,4.110566e-01,1.090247e+00
2.596305e+00,1.059380e+00,5.753860e+00
1.335579e+00,1.331742e-01,4.695072e-01
1.580930e+00,1.606368e-01,7.892300e-01
1.409451e+00,1.311457e+00,9.848000e-01
6.266600e-01,1.162699e+00,2.861015e-01
2.816739e+00,1.337418e+00,3.570242e+00
1.704322e+00,4.569391e-01,2.300179e+00
1.505657e+00,1.181242e+00,1.592898e+00
2.314393e+00,4.925341e-01,4.463553e+00
2.189917e+00,2.995729e-01,2.704493e+00
2.586899e+00,4.516030e-01,5.255369e+00
1.223700e+00,9.777132e-01,1.388035e+00
2.166174e+00,9.630737e-01,4.399154e+00
1.950320e+00,1.163216e-01,8.769550e-01
1.869895e+00,6.889761e-01,3.431694e+00
7.591249e-01,8.853540e-01,5.647937e-01
2.371171e+00,1.418652e+00,1.684566e+00
8.904655e-01,3.658130e-01,5.297403e-01
2.190037e+00,7.266210e-01,4.763162e+00
1.093411e+00,1.440811e+00,3.073185e-01
2.973007e+00,2.318388e-01,3.953057e+00
1.930574e+00,9.023031e-01,3.625702e+00
8.592455e-01,1.408267e+00,2.357879e-01
1.110155e+00,4.871900e-01,1.019667e+00
7.930734e-01,1.291653e+00,3.331842e-01
2.765999e+00,1.230292e+00,4.816734e+00
1.662855e+00,1.468820e+00,5.600465e-01
5.184909e-01,9.499994e-01,2.543966e-01
2.827219e+00,8.116114e-01,7.982186e+00
6.383897e-01,2.418073e-01,1.894995e-01
1.954941e+00,9.358820e-01,3.650005e+00
2.022478e+00,6.074130e-01,3.833982e+00
1.959802e+00,5.961716e-01,3.569038e+00
1.937246e+00,3.804703e-01,2.588025e+00
1.735064e+00,4.235629e-01,2.255970e+00
1.261428e+00,1.179453e+00,1.122094e+00
2.474504e+00,7.810098e-01,6.122932e+00
1.240360e+00,2.930617e-01,8.509953e-01
2.654971e+00,1.064573e+00,5.978365e+00
2.176102e+00,5.287063e-01,4.124964e+00
2.917867e+00,4.078426e-01,6.199819e+00
1.345737e+00,8.993884e-01,1.764147e+00
8.773075e-01,7.557113e-01,7.683123e-01
1.605780e+00,6.179396e-01,2.435261e+00
8.611422e-01,1.536967e-01,2.243795e-01
2.659988e+00,2.262296e-01,3.093272e+00
1.652204e+00,5.009862e-01,2.299935e+00
2.739684e+00,6.661218e-01,7.293309e+00
5.613367e-01,1.107804e+00,2.518311e-01
2.007599e+00,1.410486e+00,1.270221e+00
5.148525e-01,1.363193e+00,1.069247e-01
1.920809e+00,2.908149e-01,2.026965e+00
2.093760e+00,7.999781e-01,4.381968e+00
2.394600e+00,7.268707e-01,5.694868e+00
9.708894e-01,1.469361e+00,1.899218e-01
1.784997e+00,3.122834e-01,1.863126e+00
1.350168e+00,2.897273e-01,9.981901e-01
2.913535e+00,4.454364e-01,6.600980e+00
7.904879e-01,1.410280e+00,1.971765e-01
2.572826e+00,8.017528e-01,6.615892e+00
2.479179e+00,9.145322e-01,5.942478e+00
2.562816e+00,1.412716e+00,2.042132e+00
2.200198e+00,6.336425e-01,4.619609e+00
2.318971e+00,8.873306e-01,5.266263e+00
6.976960e-01,1.090027e+00,3.991950e-01
2.792594e+00,1.278402e+00,4.304992e+00
2.237075e+00,1.408002e-01,1.390718e+00
2.927930e+00,1.183621e+00,5.994523e+00
1.741387e+00,3.866326e-01,2.118077e+00
2.369506e+00,9.046348e-01,5.455663e+00
1.319279e+00,7.593939e-01,1.738143e+00
8.123429e-01,3.896052e-01,4.637242e-01
2.669478e+00,6.853374e-01,6.983890e+00
2.377976e+00,6.054952e-01,5.292669e+00
9.572457e-01,3.345752e-01,5.684109e-01
2.574619e+00,5.850754e-01,6.103734e+00
1.234338e+00,6.939363e-01,1.498170e+00
2.551714e+00,1.374559e+00,2.490400e+00
2.834059e+00,3.995912e-01,5.757149e+00
1.056213e+00,2.077097e-01,4.502214e-01
1.264896e+00,2.721624e-01,8.285252e-01
1.529575e+00,1.432144e+00,6.404968e-01
2.825893e+00,3.438213e-01,5.068642e+00
2.958540e+00,1.029753e+00,7.728329e+00
1.625426e+00,4.149677e-01,1.949507e+00
1.846727e+00,1.081239e+00,2.830647e+00
1.503397e+00,1.416452e+00,6.866728e-01
1.413694e+00,1.077311e+00,1.667494e+00
2.510644e+00,7.879854e-01,6.303251e+00
2.845729e+00,5.886793e-01,7.479444e+00
2.605335e+00,6.324173e-01,6.472532e+00
1.824699e+00,4.288984e-01,2.518464e+00
1.550681e+00,1.154322e+00,1.779215e+00
2.558672e+00,7.651995e-01,6.541461e+00
7.518040e-01,3.938207e-01,4.005588e-01
9.527562e-01,1.273775e+00,5.080794e-01
1.611369e+00,1.358077e+00,1.071632e+00
7.315452e-01,6.191524e-01,5.058488e-01
2.628300e+00,6.294648e-01,6.574738e+00
2.377824e+00,8.244126e-01,5.636842e+00
2.175382e+00,2.378400e-01,2.167117e+00
2.867240e+00,1.265975e+00,4.707177e+00
1.960319e+00,9.536881e-01,3.627227e+00
1.558202e+00,7.109057e-01,2.401098e+00
2.721050e+00,1.153640e+00,5.485230e+00
6.458711e-01,1.299940e+00,2.150843e-01
2.494635e+00,9.841243e-01,5.738104e+00
5.921578e-01,1.089898e+00,2.876111e-01
1.962999e+00,1.139885e-01,8.708889e-01
1.982297e+00,1.363296e+00,1.584334e+00
5.877640e-01,7.570013e-01,3.449095e-01
1.145937e+00,2.000683e-01,5.115378e-01
6.192740e-01,9.184572e-01,3.700007e-01
2.962142e+00,8.681834e-01,8.654295e+00
2.912180e+00,9.851448e-01,7.812999e+00
2.721871e+00,1.156902e+00,5.455957e+00
1.064773e+00,2.196694e-01,4.822265e-01
1.675517e+00,2.011549e-01,1.099205e+00
2.146996e+00,1.058938e+00,3.936808e+00
2.840290e+00,3.398789e-01,5.071110e+00
8.580170e-01,4.934797e-01,6.142456e-01
1.106987e+00,2.637349e-01,6.168134e-01
1.008631e+00,1.216341e+00,6.622936e-01
2.821034e+00,1.389532e+00,2.822306e+00
2.946386e+00,9.413550e-01,8.262307e+00
2.087924e+00,1.098126e+00,3.534169e+00
5.473655e-01,5.961839e-01,2.784106e-01
2.684706e+00,1.219545e+00,4.657078e+00
2.604277e+00,4.642973e-01,5.431090e+00
2.666441e+00,1.180310e-01,1.662834e+00
2.988907e+00,9.208662e-01,8.607675e+00
5.933729e-01,9.802582e-01,3.256900e-01
8.991936e-01,7.662861e-01,8.079585e-01
2.318462e+00,2.914190e-01,2.958524e+00
1.828826e+00,9.253007e-01,3.214532e+00
1.723913e+00,1.015923e-01,5.996928e-01
1.009513e+00,1.283595e+00,5.537206e-01
2.772498e+00,1.388494e+00,2.740933e+00
1.820175e+00,1.311192e+00,1.643907e+00
2.526788e+00,8.083248e-01,6.377944e+00
2.164949e+00,9.407172e-01,4.462678e+00
2.906241e+00,1.301723e+00,4.329076e+00
1.672393e+00,6.409736e-01,2.681031e+00
2.985088e+00,1.332431e+00,4.088940e+00
1.095732e+00,2.758536e-01,6.292998e-01
7.136988e-01,1.411671e+00,1.593831e-01
1.059781e+00,2.163488e-01,4.709551e-01
1.926350e+00,1.160777e+00,2.713251e+00
2.750960e+00,8.428088e-01,7.517948e+00
1.674666e+00,3.951515e-01,1.992789e+00
5.796929e-01,1.101828e+00,2.709654e-01
1.448667e+00,8.564521e-01,2.077481e+00
1.844048e+00,1.155403e+00,2.511148e+00
9.457838e-01,8.985055e-01,8.717170e-01
2.415348e+00,1.222807e+00,3.740328e+00
2.085036e+00,1.144761e+00,3.272035e+00
2.992248e+00,7.888704e-01,8.953332e+00
1.839829e+00,4.682023e-01,2.726366e+00
7.655982e-01,5.849855e-01,5.396827e-01
1.726810e+00,1.257170e+00,1.750128e+00
1.902536e+00,6.713003e-01,3.525809e+00
1.351871e+00,1.312868e+00,9.014976e-01
1.348837e+00,7.696766e-01,1.818461e+00
7.935316e-01,1.932949e-01,2.374142e-01
2.704723e+00,5.791562e-01,6.701959e+00
1.780853e+00,5.485944e-01,2.822354e+00
2.728078e+00,9.710353e-01,6.935329e+00
2.904745e+00,1.226532e+00,5.361228e+00
1.220821e+00,1.201694e+00,1.002985e+00
6.148542e-01,1.249419e+00,2.266019e-01
2.129269e+00,8.907216e-01,4.433571e+00
9.649687e-01,1.108864e+00,7.430105e-01
7.567422e-01,1.161083e+00,4.184727e-01
5.221845e-01,1.458571e-01,7.842028e-02
1.229426e+00,1.158188e+00,1.110483e+00
2.950314e+00,1.180957e+00,6.119609e+00
1.292792e+00,3.883033e-01,1.171360e+00
6.593906e-01,8.557642e-01,4.304973e-01
6.411704e-01,1.276580e+00,2.281838e-01
2.244221e+00,9.751178e-01,4.678293e+00
2.543013e+00,5.639056e-01,5.842702e+00
5.416318e-01,1.036070e+00,2.572628e-01
2.338825e+00,1.388503e+00,1.950437e+00
2.659223e+00,8.913119e-01,6.913410e+00
2.565836e+00,8.716367e-01,6.485833e+00
2.824232e+00,2.191506e-01,3.385152e+00
2.438223e+00,5.989146e-01,5.536219e+00
1.948636e+00,8.922371e-01,3.710827e+00
2.623410e+00,1.408974e+00,2.188737e+00
1.700301e+00,1.461595e+00,6.264007e-01
2.043921e+00,6.025193e-01,3.901275e+00
1.209214e+00,4.683392e-01,1.177939e+00
2.342364e+00,8.276103e-01,5.467130e+00
1.891172e+00,2.601887e-01,1.778278e+00
1.728075e+00,8.173843e-01,2.980133e+00
1.394915e+00,7.836234e-01,1.945776e+00
2.344382e+00,1.221488e+00,3.534883e+00
2.018945e+00,1.106954e+00,3.261862e+00
2.456971e+00,3.200840e-01,3.605907e+00
1.172704e+00,3.581365e-01,9.029483e-01
2.592061e+00,9.602259e-01,6.312230e+00
2.547521e+00,7.236580e-01,6.440448e+00
7.785061e-01,4.398241e-01,4.669872e-01
1.256603e+00,1.146143e+00,1.185587e+00
1.751525e+00,6.599119e-01,2.971730e+00
2.021093e+00,8.626359e-01,4.036176e+00
1.128837e+00,1.337480e+00,5.732717e-01
1.640810e+00,7.944319e-01,2.691820e+00
2.231812e+00,9.377292e-01,4.751602e+00
1.695783e+00,5.542913e-01,2.573927e+00
7.650443e-01,9.336385e-01,5.597567e-01
1.982973e+00,6.313552e-01,3.747038e+00
1.390056e+00,9.243504e-01,1.858120e+00
1.212397e+00,3.171044e-01,8.709784e-01
2.876617e+00,1.344463e+00,3.619163e+00
2.086500e+00,6.649881e-01,4.227851e+00
2.116701e+00,2.417159e-01,2.082592e+00
1.533139e+00,1.302322e-01,6.053264e-01
2.439805e+00,3.295550e-01,3.645483e+00
2.363242e+00,2.474637e-01,2.652654e+00
1.453894e+00,1.424097e-01,5.939465e-01
1.243128e+00,7.036549e-01,1.524760e+00
1.451839e+00,8.177886e-01,2.103415e+00
2.617095e+00,1.443740e+00,1.721788e+00
2.740211e+00,1.367531e+00,2.969155e+00
2.810960e+00,8.234227e-01,7.878660e+00
2.653052e+00,3.310051e-01,4.326707e+00
6.917806e-01,3.865855e-01,3.342306e-01
1.052319e+00,5.229269e-01,9.582706e-01
7.942162e-01,2.161490e-01,2.642704e-01
2.349802e+00,1.372137e+00,2.136554e+00
2.231407e+00,1.162793e-01,1.147541e+00
7.675155e-01,3.895593e-01,4.139186e-01
1.574763e+00,7.341369e-01,2.466858e+00
7.465811e-01,1.365544e+00,2.224364e-01
1.172320e+00,1.225242e+00,8.759896e-01
2.346302e+00,1.371801e+00,2.133606e+00
1.839582e+00,1.167520e+00,2.442974e+00
1.185459e+00,1.368802e+00,5.524137e-01
8.617362e-01,5.212259e-01,6.413318e-01
2.971576e+00,6.618986e-01,8.562269e+00
2.310816e+00,1.047002e+00,4.625510e+00
2.835421e+00,1.014650e-01,1.620304e+00
1.392101e+00,7.791787e-01,1.937795e+00
9.170147e-01,8.426408e-01,8.354110e-01
2.742102e+00,1.311924e+00,3.721373e+00
2.677114e+00,8.254612e-01,7.143945e+00
2.237809e+00,1.431179e+00,1.380250e+00
2.861158e+00,1.070101e+00,6.894618e+00
1.531590e+00,7.234420e-01,2.327782e+00
2.120571e+00,6.905872e-01,4.416218e+00
2.780316e+00,1.341609e+00,3.420532e+00
1.725667e+00,3.233247e-01,1.794248e+00
2.856999e+00,1.292599e+00,4.310813e+00
2.858371e+00,2.183966e-01,3.456325e+00
6.113352e-01,1.671389e-01,1.226162e-01
7.109593e-01,9.466703e-01,4.793974e-01
2.939430e+00,5.090764e-01,7.354059e+00
8.094896e-01,7.944117e-01,6.551669e-01
1.661322e+00,1.192520e+00,1.894510e+00
1.333977e+00,8.496986e-01,1.764799e+00
1.381238e+00,3.447482e-01,1.213655e+00
1.505974e+00,5.480225e-01,2.017137e+00
5.450332e-01,1.423004e+00,8.653349e-02
1.029186e+00,5.934361e-01,9.821139e-01
9.961963e-01,9.179171e-01,9.577548e-01
1.287603e+00,4.492417e-01,1.297131e+00
1.421256e+00,2.893942e-01,1.104943e+00
2.310126e+00,1.419830e+00,1.586951e+00
1.695691e+00,1.872653e-01,1.051913e+00
1.217707e+00,6.656484e-01,1.440486e+00
1.790521e+00,4.085174e-01,2.337533e+00
1.006465e+00,1.150237e+00,7.550576e-01
5.862521e-01,5.512427e-01,3.066870e-01
2.417335e+00,5.512659e-01,5.214470e+00
2.342392e+00,1.186143e+00,3.816828e+00
1.006988e+00,1.085325e+00,8.369945e-01
2.558532e+00,1.447423e+00,1.598879e+00
1.503263e+00,1.047600e+00,1.956133e+00
1.769614e+00,4.247236e-01,2.351517e+00
6.688071e-01,4.304173e-01,3.392286e-01
1.007944e+00,3.476397e-01,6.508176e-01
1.656993e+00,1.288113e+00,1.470901e+00
1.983255e+00,6.454231e-01,3.780176e+00
2.826088e+00,1.332392e+00,3.665502e+00
1.323115e+00,1.036893e+00,1.533810e+00
1.440620e+00,1.071997e+00,1.743679e+00
1.662242e+00,3.142245e-01,1.624370e+00
1.286987e+00,3.025069e-01,9.420797e-01
2.429273e+00,6.914318e-01,5.797460e+00
6.449097e-01,1.151757e+00,3.091693e-01
2.790788e+00,3.382520e-01,4.876152e+00
8.816356e-01,1.975606e-01,2.991911e-01
1.052061e+00,2.565532e-01,5.433279e-01
2.468171e+00,8.125314e-01,6.082903e+00
1.535697e+00,1.288785e+00,1.260757e+00
5.369939e-01,3.122016e-01,1.685805e-01
2.633033e+00,2.758844e-01,3.634167e+00
1.894808e+00,1.681262e-01,1.184624e+00
2.321243e+00,1.301547e+00,2.763306e+00
1.020168e+00,1.149165e+00,7.772452e-01
5.070469e-01,1.295695e+00,1.344257e-01
1.055412e+00,1.378452e+00,4.180117e-01
1.103553e+00,1.297209e+00,6.336078e-01
1.796698e+00,5.526150e-01,2.884546e+00
1.008744e+00,3.797712e-01,7.006842e-01
2.580766e+00,1.760817e-01,2.297350e+00
1.859495e+00,2.060940e-01,1.385215e+00
2.174999e+00,8.565886e-01,4.682751e+00
2.477463e+00,1.930384e-01,2.311240e+00
5.266498e-01,1.227033e+00,1.760203e-01
1.317997e+00,8.972556e-01,1.693828e+00
1.333437e+00,7.888523e-01,1.778011e+00
2.375235e+00,1.413159e+00,1.749378e+00
1.448811e+00,3.915088e-01,1.480718e+00
2.867774e+00,1.763925e-01,2.841541e+00
1.617547e+00,9.550382e-01,2.467305e+00
1.684428e+00,1.430331e+00,7.866383e-01
1.094689e+00,7.580050e-01,1.196545e+00
1.618337e+00,8.947080e-01,2.556677e+00
1.654111e+00,8.847436e-01,2.682254e+00
7.712309e-01,1.088022e+00,4.891378e-01
1.839751e+00,3.172487e-01,2.006349e+00
5.888291e-01,8.156829e-01,3.460839e-01
1.340580e+00,8.611068e-01,1.776592e+00
1.819169e+00,1.440134e+00,8.550111e-01
1.218523e+00,8.610714e-01,1.467825e+00
2.051773e+00,8.911204e-01,4.116017e+00
2.674068e+00,1.345299e+00,3.116681e+00
1.572101e+00,2.681655e-01,1.262902e+00
1.840956e+00,1.228864e+00,2.141223e+00
5.674164e-01,7.398571e-01,3.206268e-01
2.625523e+00,1.406627e+00,2.222906e+00
2.625249e+00,3.853991e-01,4.801664e+00
1.636064e+00,2.942000e-01,1.485654e+00
8.968073e-01,1.371416e-01,2.178403e-01
1.960914e+00,1.027979e+00,3.401449e+00
1.832541e+00,1.268435e+00,1.909254e+00
9.114914e-01,9.368722e-01,7.929821e-01
2.208395e+00,8.948442e-01,4.760635e+00
2.636509e+00,1.520356e-01,2.081232e+00
2.204417e+00,9.541027e-01,4.585457e+00
2.889371e+00,3.659115e-01,5.578670e+00
1.477080e+00,1.105117e+00,1.750717e+00
1.072090e+00,3.302153e-01,7.050930e-01
9.070759e-01,8.200231e-01,8.208146e-01
7.726493e-01,2.082961e-01,2.415686e-01
1.058680e+00,7.826074e-01,1.120785e+00
1.865741e+00,1.315675e+00,1.700078e+00
2.401965e+00,1.341426e+00,2.554814e+00
1.456860e+00,8.261676e-01,2.115389e+00
2.096046e+00,1.431878e+00,1.205009e+00
2.507900e+00,5.509882e-01,5.610931e+00
1.149176e+00,1.376695e+00,4.998829e-01
1.649328e+00,1.534683e-01,8.219057e-01
2.824037e+00,4.347678e-01,6.093278e+00
2.823266e+00,1.087134e+00,6.562944e+00
1.547256e+00,9.927459e-01,2.191084e+00
2.052237e+00,1.054058e+00,3.618183e+00
8.744654e-01,8.894151e-01,7.482021e-01
2.170123e+00,8.599129e-01,4.657233e+00
2.531917e+00,1.125531e+00,4.983637e+00
7.814810e-01,1.196671e+00,4.155031e-01
1.496947e+00,6.971025e-01,2.206000e+00
7.771482e-01,9.929574e-01,5.526641e-01
1.434654e+00,3.436856e-01,1.305964e+00
2.118316e+00,3.823225e-01,3.106445e+00
6.561348e-01,3.586958e-01,2.830284e-01
1.941356e+00,1.227533e+00,2.388909e+00
1.169539e+00,7.363234e-01,1.361239e+00
2.767420e+00,8.013323e-01,7.654726e+00
1.978117e+00,1.239954e+00,2.404299e+00
2.825080e+00,9.754633e-01,7.411357e+00
2.613576e+00,1.063770e+00,5.799194e+00
2.023768e+00,6.014832e-01,3.821678e+00
1.066741e+00,1.194250e+00,7.782333e-01
8.837124e-01,1.168300e+00,5.629275e-01
1.704209e+00,8.280923e-01,2.893746e+00
2.256009e+00,6.640306e-01,4.940373e+00
1.489707e+00,6.581908e-01,2.147791e+00
2.087018e+00,2.570662e-01,2.142016e+00
1.016521e+00,8.164039e-01,1.031328e+00
2.833262e+00,6.524550e-01,7.745293e+00
5.098485e-01,2.546782e-01,1.267535e-01
2.533860e+00,1.420841e+00,1.896824e+00
2.594701e+00,4.326761e-01,5.125592e+00
2.203402e+00,2.754417e-01,2.541291e+00
2.899260e+00,8.171695e-01,8.388742e+00
1.256312e+00,3.773316e-01,1.081218e+00
1.520620e+00,9.073963e-01,2.243795e+00
1.024324e+00,2.950849e-01,5.839046e-01
1.755051e+00,1.262324e+00,1.782038e+00
2.611579e+00,1.432092e+00,1.867854e+00
1.226576e+00,3.055709e-01,8.632798e-01
1.655275e+00,1.322897e+00,1.303480e+00
2.831062e+00,4.154254e-01,5.919056e+00
2.348046e+00,1.099070e+00,4.463527e+00
1.943344e+00,5.293688e-01,3.292193e+00
1.984685e+00,8.809800e-01,3.867222e+00
2.312774e+00,4.632460e-01,4.276559e+00
2.531819e+00,9.378239e-01,6.114549e+00
2.432088e+00,9.030180e-01,5.752141e+00
1.661677e+00,8.224907e-01,2.753577e+00
2.743359e+00,1.391687e+00,2.638665e+00
