omega,S
8.157437e+00,2.161116e+00
3.438423e+00,1.212422e+00
1.584165e+00,3.999086e-01
6.241151e+00,1.888387e+00
1.430821e+00,4.461932e-01
6.612899e+00,1.871252e+00
9.926105e+00,2.307997e+00
7.957025e+00,1.988245e+00
6.888235e+00,1.859410e+00
7.228469e+00,1.901139e+00
2.177689e+00,8.680870e-01
9.755264e+00,2.165230e+00
2.941214e+00,1.128326e+00
3.450535e+00,1.180895e+00
5.583855e+00,1.693058e+00
5.622806e+00,1.682675e+00
1.886389e+00,6.019498e-01
9.566037e+00,2.243266e+00
2.394483e+00,8.917316e-01
3.077801e+00,1.176437e+00
7.403982e+00,1.989355e+00
3.096626e+00,1.095803e+00
4.496786e+00,1.451636e+00
9.040689e+00,2.195033e+00
2.987306e+00,1.034570e+00
1.150290e+00,1.854490e-01
3.983096e+00,1.412380e+00
7.294270e+00,2.049019e+00
5.290180e+00,1.643428e+00
9.271609e+00,2.272558e+00
7.464304e+00,1.982645e+00
4.610534e+00,1.562380e+00
3.516128e+00,1.221815e+00
2.640344e+00,1.026404e+00
2.946599e+00,9.966289e-01
7.155453e+00,2.007707e+00
1.350744e+00,3.176376e-01
8.159265e+00,2.024593e+00
4.127008e+00,1.372637e+00
8.262474e+00,2.240357e+00
7.730564e+00,1.953271e+00
7.134072e+00,1.954123e+00
6.234140e+00,1.820537e+00
6.735121e+00,1.941931e+00
4.862080e+00,1.588912e+00
4.202329e+00,1.415972e+00
5.866401e+00,1.867139e+00
2.824294e+00,1.099010e+00
2.562239e+00,9.906378e-01
2.554952e+00,9.708724e-01
3.858517e+00,1.485183e+00
5.030936e+00,1.539366e+00
1.571427e+00,5.022846e-01
4.549090e+00,1.496828e+00
1.021500e+00,1.253687e-01
1.947539e+00,6.507798e-01
1.124720e+00,7.534865e-02
2.301862e+00,8.363646e-01
7.940212e+00,2.096733e+00
7.978189e+00,2.011258e+00
9.107183e+00,2.182905e+00
1.914880e+00,5.370431e-01
3.128235e+00,1.149591e+00
1.208828e+00,1.232595e-01
1.970768e+00,6.640540e-01
3.837889e+00,1.271702e+00
8.881500e+00,2.252880e+00
3.590822e+00,1.214210e+00
2.303029e+00,7.793752e-01
1.061291e+00,4.672420e-02
1.603060e+00,5.555512e-01
2.432401e+00,8.222779e-01
4.061348e+00,1.451718e+00
5.565365e+00,1.634789e+00
9.079873e+00,2.226342e+00
2.306674e+00,8.445731e-01
4.545377e+00,1.472568e+00
9.389506e+00,2.278085e+00
5.178974e+00,1.703549e+00
5.765107e+00,1.668474e+00
6.625885e+00,1.921399e+00
7.515017e+00,2.038979e+00
7.097422e+00,1.982239e+00
4.081916e+00,1.411301e+00
2.769513e+00,9.978827e-01
3.519324e+00,1.306281e+00
4.413149e+00,1.465090e+00
6.875352e+00,2.004315e+00
1.989241e+00,6.310545e-01
5.743757e+00,1.689941e+00
1.846741e+00,6.474927e-01
5.022889e+00,1.635571e+00
1.002297e+00,-1.576702e-02
1.252560e+00,2.603606e-01
8.748092e+00,2.174111e+00
4.414470e+00,1.413791e+00
8.041188e+00,2.033180e+00
9.399568e+00,2.308730e+00
4.763690e+00,1.707321e+00
5.457137e+00,1.557477e+00
8.532950e+00,2.164292e+00
2.111048e+00,7.789413e-01
9.328366e+00,2.206466e+00
9.790410e+00,2.250611e+00
8.103124e+00,2.003142e+00
6.737590e+00,1.729164e+00
2.007952e+00,7.464786e-01
2.677025e+00,9.589029e-01
9.530613e+00,2.212788e+00
3.632731e+00,1.283855e+00
1.359033e+00,2.426734e-01
3.071262e+00,1.170552e+00
3.094130e+00,1.082614e+00
7.089424e+00,1.952340e+00
1.768164e+00,5.501957e-01
5.395284e+00,1.807190e+00
6.396175e+00,1.847987e+00
1.138748e+00,1.240505e-02
1.701992e+00,5.345914e-01
3.154691e+00,1.159850e+00
4.021874e+00,1.377029e+00
1.304478e+00,3.112832e-01
7.072052e+00,1.991313e+00
2.076885e+00,7.711215e-01
5.045612e+00,1.605793e+00
7.389801e+00,2.034440e+00
6.001786e+00,1.773113e+00
8.427189e+00,2.156291e+00
9.985466e+00,2.426465e+00
4.296389e+00,1.401983e+00
1.747015e+00,6.553335e-01
3.991718e+00,1.349539e+00
5.690212e+00,1.773592e+00
2.168572e+00,8.558817e-01
7.884756e+00,2.117753e+00
3.184519e+00,1.097308e+00
9.684744e+00,2.284312e+00
6.382731e+00,1.823661e+00
9.384575e+00,2.229856e+00
5.019611e+00,1.722888e+00
5.708986e+00,1.648314e+00
7.746921e+00,1.956887e+00
7.132246e+00,1.819186e+00
6.811923e+00,1.935373e+00
8.087019e+00,2.084190e+00
4.162585e+00,1.473736e+00
2.857128e+00,9.845696e-01
9.710002e+00,2.308016e+00
5.777229e+00,1.724868e+00
3.649693e+00,1.223762e+00
4.047387e+00,1.453145e+00
6.130053e+00,1.752224e+00
3.519229e+00,1.227407e+00
5.659437e+00,1.774890e+00
8.219280e+00,2.017778e+00
4.888281e+00,1.536770e+00
5.696958e+00,1.745316e+00
6.350550e+00,1.940126e+00
8.010321e+00,1.997811e+00
4.717840e+00,1.504798e+00
4.735285e+00,1.514517e+00
1.475828e+00,3.733082e-01
6.070705e+00,1.871072e+00
8.897180e+00,2.187080e+00
6.656644e+00,1.949187e+00
9.350507e+00,2.220943e+00
8.798162e+00,2.204827e+00
6.087474e+00,1.653010e+00
2.439218e+00,8.362955e-01
7.132051e+00,1.841447e+00
6.069523e+00,1.845692e+00
9.570379e+00,2.348164e+00
3.950225e+00,1.236995e+00
7.124068e+00,1.915803e+00
3.133343e+00,1.140534e+00
1.378457e+00,4.018800e-01
1.141966e+00,1.383732e-01
8.517309e+00,2.125465e+00
2.666241e+00,1.050026e+00
3.296879e+00,1.095320e+00
5.084229e+00,1.629180e+00
3.995903e+00,1.329301e+00
7.019783e+00,2.004055e+00
3.742133e+00,1.379147e+00
9.490394e+00,2.186407e+00
8.670852e+00,2.205067e+00
6.764642e+00,1.877242e+00
1.714740e+00,5.277182e-01
2.080845e+00,7.945114e-01
1.412099e+00,3.547720e-01
2.439684e+00,9.865902e-01
4.465412e+00,1.482835e+00
9.558160e+00,2.296053e+00
9.606558e+00,2.241369e+00
5.635017e+00,1.734010e+00
1.479953e+00,4.667468e-01
1.701597e+00,5.798602e-01
6.468030e+00,1.844008e+00
3.286541e+00,1.111029e+00
2.168572e+00,8.207097e-01
4.022215e+00,1.334854e+00
7.738774e+00,2.012413e+00
6.906240e+00,1.916608e+00
3.294514e+00,1.213619e+00
5.938718e+00,1.793760e+00
4.396405e+00,1.421069e+00
1.129284e+00,1.207665e-01
1.132396e+00,3.928178e-02
7.768411e+00,2.114805e+00
1.168517e+00,5.828793e-02
3.537328e+00,1.190419e+00
1.803118e+00,7.106003e-01
3.710890e+00,1.312959e+00
3.698235e+00,1.322040e+00
4.505741e+00,1.453184e+00
5.668463e+00,1.684838e+00
7.506198e+00,1.949652e+00
8.119662e+00,2.079850e+00
4.790367e+00,1.556744e+00
9.347562e+00,2.288334e+00
9.973882e+00,2.251518e+00
5.141992e+00,1.676458e+00
5.083960e+00,1.593991e+00
2.272120e+00,9.117964e-01
6.175867e+00,1.870412e+00
4.201739e+00,1.495190e+00
4.517236e+00,1.439059e+00
9.215595e+00,2.203452e+00
5.987785e+00,1.736605e+00
6.159290e+00,1.873122e+00
5.329523e+00,1.541877e+00
5.737468e+00,1.723776e+00
5.929334e+00,1.807362e+00
3.438224e+00,1.259567e+00
4.363800e+00,1.543572e+00
6.223333e+00,1.794293e+00
4.366683e+00,1.458228e+00
4.680700e+00,1.503873e+00
4.159201e+00,1.375928e+00
1.758449e+00,5.362698e-01
8.171066e+00,1.961109e+00
7.707479e+00,2.066635e+00
6.516223e+00,1.949881e+00
8.772836e+00,2.211696e+00
3.906401e+00,1.369595e+00
4.140466e+00,1.383517e+00
7.378079e+00,2.088802e+00
3.395823e+00,1.252392e+00
9.338139e+00,2.352832e+00
7.174960e+00,1.902360e+00
7.910098e+00,2.060716e+00
7.128257e+00,1.925268e+00
2.631073e+00,1.021659e+00
9.038169e+00,2.176108e+00
9.181470e+00,2.263384e+00
2.308868e+00,9.113243e-01
6.502586e+00,1.891155e+00
6.114075e+00,1.735756e+00
2.329581e+00,8.281786e-01
2.415934e+00,8.765302e-01
5.224274e+00,1.677123e+00
5.700341e+00,1.769035e+00
4.047478e+00,1.509917e+00
2.835929e+00,9.778400e-01
2.268741e+00,8.942485e-01
5.717964e+00,1.828887e+00
6.376493e+00,1.806009e+00
9.918812e+00,2.332639e+00
6.917371e+00,1.975359e+00
8.280171e+00,2.255173e+00
8.013528e+00,2.038566e+00
7.079018e+00,1.986528e+00
3.575736e+00,1.326449e+00
9.726138e+00,2.324808e+00
1.167962e+00,1.845316e-01
9.668244e+00,2.272708e+00
6.271774e+00,1.798284e+00
5.806737e+00,1.795141e+00
3.502289e+00,1.211353e+00
5.097156e+00,1.526602e+00
2.361943e+00,8.349527e-01
9.569123e+00,2.195427e+00
7.245936e+00,1.942637e+00
5.648252e+00,1.753967e+00
2.944851e+00,1.124003e+00
8.618275e+00,2.121935e+00
7.045284e+00,1.891888e+00
7.857256e+00,2.041310e+00
6.319851e+00,1.825127e+00
3.462557e+00,1.215991e+00
8.926229e+00,2.221541e+00
1.412151e+00,3.460593e-01
1.785371e+00,5.699800e-01
1.565710e+00,4.549020e-01
4.703196e+00,1.600233e+00
8.228228e+00,2.044493e+00
2.922934e+00,1.087607e+00
6.784590e+00,1.987856e+00
1.254685e+00,1.748853e-01
4.953422e+00,1.610026e+00
9.952989e+00,2.304549e+00
1.287351e+00,2.830070e-01
9.426835e+00,2.125469e+00
4.417461e+00,1.516208e+00
8.552910e+00,2.214280e+00
9.409584e+00,2.284658e+00
3.946855e+00,1.278267e+00
8.436042e+00,2.136740e+00
7.639226e+00,2.036610e+00
8.785162e+00,2.205373e+00
6.866676e+00,1.933322e+00
9.134780e+00,2.244081e+00
2.879994e+00,1.027544e+00
3.020323e+00,1.167013e+00
9.488815e+00,2.313030e+00
3.467354e+00,1.277611e+00
9.777871e+00,2.277939e+00
6.041815e+00,1.766499e+00
6.303706e+00,1.874758e+00
4.093506e+00,1.382291e+00
7.482363e+00,2.064756e+00
9.953376e+00,2.322448e+00
5.080704e+00,1.594325e+00
7.845388e+00,2.059250e+00
8.649991e+00,2.166776e+00
2.362047e+00,8.361014e-01
1.558355e+00,4.682291e-01
1.768169e+00,5.738329e-01
6.858889e+00,1.823868e+00
4.198890e+00,1.397188e+00
2.977978e+00,1.035657e+00
3.703569e+00,1.276401e+00
2.733911e+00,9.661007e-01
5.482396e+00,1.688488e+00
9.278901e+00,2.311610e+00
6.754709e+00,1.999030e+00
7.012144e+00,2.013723e+00
6.773280e+00,1.989828e+00
8.775857e+00,2.174276e+00
8.377498e+00,2.115557e+00
8.141707e+00,2.197746e+00
3.073704e+00,1.121655e+00
2.519385e+00,8.801930e-01
4.523325e+00,1.504056e+00
6.833736e+00,2.009396e+00
6.583231e+00,1.933312e+00
7.882641e+00,2.077411e+00
5.224123e+00,1.546190e+00
5.564766e+00,1.833966e+00
5.884429e+00,1.759051e+00
8.139118e+00,1.949446e+00
9.954476e+00,2.339510e+00
1.559304e+00,4.796202e-01
2.229958e+00,7.941432e-01
6.320097e+00,1.800721e+00
9.155256e+00,2.146151e+00
4.476073e+00,1.523518e+00
7.049721e+00,2.023965e+00
9.958322e+00,2.371629e+00
8.068335e+00,2.065166e+00
1.527382e+00,4.903897e-01
9.053331e+00,2.205550e+00
6.458351e+00,1.903499e+00
2.196676e+00,8.414169e-01
3.670260e+00,1.274100e+00
6.070852e+00,1.864179e+00
2.549717e+00,1.044582e+00
3.548467e+00,1.282978e+00
8.133142e+00,2.038259e+00
5.787443e+00,1.774327e+00
4.984665e+00,1.535232e+00
8.013848e+00,2.019364e+00
9.514354e+00,2.379165e+00
7.538140e+00,2.055596e+00
6.999836e+00,2.045904e+00
5.637136e+00,1.746243e+00
2.041472e+00,6.863371e-01
8.710106e+00,2.216478e+00
9.866971e+00,2.290918e+00
4.247529e+00,1.469706e+00
3.616569e+00,1.223467e+00
6.375689e+00,1.840327e+00
9.146342e+00,2.318737e+00
1.266616e+00,2.687792e-01
2.658134e+00,9.644755e-01
8.864287e+00,2.201679e+00
5.510050e+00,1.764108e+00
5.269912e+00,1.674934e+00
5.652329e+00,1.725866e+00
7.854741e+00,2.057301e+00
5.265850e+00,1.611373e+00
4.012968e+00,1.286626e+00
4.850872e+00,1.573477e+00
4.957469e+00,1.608274e+00
1.802935e+00,5.674589e-01
4.574154e+00,1.510992e+00
6.109108e+00,1.719151e+00
4.939811e+00,1.573437e+00
7.323698e+00,1.951291e+00
3.947152e+00,1.386698e+00
6.638671e+00,1.866619e+00
4.034222e+00,1.338035e+00
1.812878e+00,5.770619e-01
3.010254e+00,1.128391e+00
7.238330e+00,2.024875e+00
3.306858e+00,1.332067e+00
8.441148e+00,2.182621e+00
9.890941e+00,2.389216e+00
8.480778e+00,2.015389e+00
8.655936e+00,2.098291e+00
3.656298e+00,1.237271e+00
9.779624e+00,2.246774e+00
5.046587e+00,1.642578e+00
3.442211e+00,1.228932e+00
4.687427e+00,1.509040e+00
9.213224e+00,2.192266e+00
8.858291e+00,2.199874e+00
5.544566e+00,1.696875e+00
3.981782e+00,1.349695e+00
5.930325e+00,1.664370e+00
5.512162e+00,1.780574e+00
2.240213e+00,7.588386e-01
4.615680e+00,1.595373e+00
5.542481e+00,1.755558e+00
8.926071e+00,2.207388e+00
4.101373e+00,1.483039e+00
4.145644e+00,1.338500e+00
9.688563e+00,2.264540e+00
1.758250e+00,5.805140e-01
4.093786e+00,1.401399e+00
6.875529e+00,1.988099e+00
7.688555e+00,2.114195e+00
5.772913e+00,1.868755e+00
9.671440e+00,2.286076e+00
6.304135e+00,1.906499e+00
4.285351e+00,1.426239e+00
8.903176e+00,2.216442e+00
9.557606e+00,2.239708e+00
6.702593e+00,1.904618e+00
8.048127e+00,2.098291e+00
4.723858e+00,1.637365e+00
3.052336e+00,1.059431e+00
5.575275e+00,1.632278e+00
1.184317e+00,1.715353e-01
4.442208e+00,1.493923e+00
3.427213e+00,1.235678e+00
1.037852e+00,1.133278e-01
8.684793e+00,2.135495e+00
3.297539e+00,1.229073e+00
9.568856e+00,2.299793e+00
8.632474e+00,2.124981e+00
9.679426e+00,2.252605e+00
4.551081e+00,1.414298e+00
2.015738e+00,8.173777e-01
4.942488e+00,1.526173e+00
4.955236e+00,1.551370e+00
2.559727e+00,9.886078e-01
2.967809e+00,1.047156e+00
4.769873e+00,1.519180e+00
8.110311e+00,2.053380e+00
5.426976e+00,1.694095e+00
2.504026e+00,8.875882e-01
1.042479e+00,8.894871e-02
4.304124e+00,1.384680e+00
6.486232e+00,1.951862e+00
5.373867e+00,1.642049e+00
6.230433e+00,1.715436e+00
4.379003e+00,1.399764e+00
8.213588e+00,2.217229e+00
2.166325e+00,8.333795e-01
9.832956e+00,2.240613e+00
9.261260e+00,2.303854e+00
4.004033e+00,1.369607e+00
2.560813e+00,1.018780e+00
3.312075e+00,1.314493e+00
4.455827e+00,1.541125e+00
8.330249e+00,2.108889e+00
6.518714e+00,1.898485e+00
5.099509e+00,1.663116e+00
5.907269e+00,1.805713e+00
2.420811e+00,9.534200e-01
3.863334e+00,1.388815e+00
1.924089e+00,6.725424e-01
5.221881e+00,1.709328e+00
8.235112e+00,2.218632e+00
8.397154e+00,2.094830e+00
5.141951e+00,1.691370e+00
4.835665e+00,1.577757e+00
6.755425e+00,1.913881e+00
9.901955e+00,2.321795e+00
1.302140e+00,3.368365e-01
9.341595e+00,2.257880e+00
3.356564e+00,1.234400e+00
1.090194e+00,5.269152e-02
3.157805e+00,1.176215e+00
5.471236e+00,1.676638e+00
8.413676e+00,2.112149e+00
7.208976e+00,2.008211e+00
9.980002e+00,2.386805e+00
2.386947e+00,8.948862e-01
3.550272e+00,1.299779e+00
9.633261e+00,2.140922e+00
1.645151e+00,4.614783e-01
5.490375e+00,1.734547e+00
6.878504e+00,1.925518e+00
4.044960e+00,1.465951e+00
8.443258e+00,2.193028e+00
1.533391e+00,3.415714e-01
6.484642e+00,1.947823e+00
1.268143e+00,2.374983e-01
6.592247e+00,1.892703e+00
1.114181e+00,1.360766e-01
9.551867e+00,2.338530e+00
8.064265e+00,2.008404e+00
3.669800e+00,1.287369e+00
2.572493e+00,9.326565e-01
9.511780e+00,2.238203e+00
4.698208e+00,1.476216e+00
1.373549e+00,3.927866e-01
5.930477e+00,1.686545e+00
4.339262e+00,1.396222e+00
7.425729e+00,2.097533e+00
9.414000e+00,2.156183e+00
5.152146e+00,1.558961e+00
6.307805e+00,1.792762e+00
1.579039e+00,5.963542e-01
3.627355e+00,1.289900e+00
8.124255e+00,1.890217e+00
8.332957e+00,2.108669e+00
5.116861e+00,1.647826e+00
5.687007e+00,1.769829e+00
9.453995e+00,2.296593e+00
8.851368e+00,2.179942e+00
8.890724e+00,2.117176e+00
7.154668e+00,2.094813e+00
6.240301e+00,1.931934e+00
5.524939e+00,1.668454e+00
6.157470e+00,1.786341e+00
6.340554e+00,1.737586e+00
9.068983e+00,2.114856e+00
6.963729e+00,2.026869e+00
1.587813e+00,4.216735e-01
4.927188e+00,1.544249e+00
8.598923e+00,2.098956e+00
3.946953e+00,1.299392e+00
7.501194e+00,2.075090e+00
3.048075e+00,1.120136e+00
3.204787e+00,1.269051e+00
9.271253e+00,2.281531e+00
2.760393e+00,1.057870e+00
6.331526e+00,1.799343e+00
1.223073e+00,2.309942e-01
4.796884e+00,1.609689e+00
3.654485e+00,1.219204e+00
5.298214e+00,1.710726e+00
6.659710e+00,1.940009e+00
9.191905e+00,2.148268e+00
3.611142e+00,1.268486e+00
1.712167e+00,5.962483e-01
6.500257e+00,1.759743e+00
3.553455e+00,1.271433e+00
9.004355e+00,2.255239e+00
4.596153e+00,1.543072e+00
9.917839e+00,2.352148e+00
1.022910e+00,-8.567231e-03
2.921366e+00,1.091301e+00
1.456050e+00,2.745896e-01
3.449520e+00,1.239801e+00
5.515324e+00,1.737502e+00
7.741175e+00,2.078414e+00
8.557209e+00,2.153046e+00
1.217203e+00,1.978374e-01
8.641247e+00,2.169943e+00
2.677509e+00,8.556597e-01
3.052943e+00,1.142277e+00
2.411443e+00,8.576089e-01
3.461733e+00,1.235095e+00
3.280418e+00,1.189215e+00
2.649161e+00,9.684611e-01
2.224189e+00,7.919677e-01
4.079148e+00,1.385496e+00
4.834093e+00,1.605386e+00
8.061538e+00,2.207140e+00
5.743020e+00,1.773257e+00
5.712580e+00,1.784152e+00
9.583563e+00,2.291025e+00
8.938266e+00,2.244683e+00
4.472705e+00,1.427457e+00
7.890138e+00,2.101764e+00
3.406617e+00,1.205726e+00
8.252140e+00,2.109533e+00
6.916959e+00,1.958455e+00
2.161672e+00,8.585003e-01
9.173331e+00,2.153275e+00
5.686759e+00,1.752342e+00
9.887208e+00,2.225306e+00
1.899432e+00,6.837135e-01
5.150850e+00,1.616617e+00
4.093869e+00,1.372771e+00
9.251234e+00,2.267837e+00
4.390921e+00,1.456253e+00
7.554406e+00,2.128973e+00
5.853355e+00,1.646454e+00
2.082145e+00,6.968681e-01
3.144629e+00,1.217559e+00
5.507940e+00,1.705140e+00
8.834070e+00,2.102145e+00
4.694158e+00,1.655538e+00
8.827476e+00,2.212623e+00
8.075527e+00,1.948370e+00
5.238364e+00,1.719584e+00
6.087690e+00,1.679707e+00
9.353790e+00,2.233089e+00
4.376865e+00,1.411723e+00
7.501457e+00,2.006540e+00
7.379187e+00,1.962042e+00
8.368769e+00,2.140089e+00
7.080665e+00,2.059881e+00
6.322750e+00,1.811315e+00
6.068255e+00,1.814966e+00
1.916145e+00,6.688401e-01
2.493281e+00,8.747587e-01
7.573944e+00,2.109112e+00
7.627958e+00,1.989772e+00
1.719093e+00,5.161687e-01
9.303107e+00,2.177287e+00
8.229801e+00,2.109389e+00
6.470377e+00,1.842682e+00
2.079331e+00,7.781088e-01
4.090124e+00,1.453726e+00
6.303609e+00,1.925189e+00
4.206531e+00,1.335470e+00
8.973567e+00,2.146813e+00
4.697735e+00,1.503108e+00
6.314901e+00,1.854287e+00
4.196970e+00,1.534106e+00
8.268693e+00,2.101854e+00
6.450564e+00,1.833808e+00
6.404737e+00,1.831669e+00
4.427022e+00,1.436360e+00
4.137123e+00,1.394876e+00
9.195000e+00,2.181919e+00
2.849061e+00,1.138875e+00
6.827564e+00,1.843300e+00
8.526404e+00,2.116491e+00
4.952436e+00,1.631073e+00
5.762764e+00,1.762045e+00
6.846355e+00,1.890054e+00
2.799205e+00,1.038135e+00
8.137907e+00,2.040532e+00
8.357861e+00,2.117020e+00
1.865279e+00,6.249670e-01
3.477114e+00,1.240363e+00
5.701383e+00,1.700657e+00
4.798425e+00,1.560587e+00
4.930673e+00,1.675111e+00
7.068412e+00,2.042703e+00
7.623574e+00,1.977154e+00
4.783522e+00,1.732322e+00
2.111331e+00,7.083284e-01
2.284930e+00,8.084144e-01
8.565643e+00,2.173057e+00
5.549904e+00,1.745482e+00
4.571568e+00,1.490524e+00
2.534390e+00,8.342273e-01
9.277088e+00,2.332852e+00
5.068434e+00,1.656305e+00
2.390731e+00,9.002600e-01
6.600345e+00,1.793372e+00
4.149006e+00,1.444159e+00
7.785231e+00,2.036235e+00
5.927699e+00,1.733325e+00
6.020097e+00,1.760407e+00
9.670073e+00,2.272477e+00
6.760436e+00,1.932772e+00
3.270866e+00,1.259216e+00
3.329903e+00,1.279313e+00
6.462275e+00,1.843282e+00
8.698513e+00,2.127644e+00
4.140331e+00,1.416833e+00
5.326532e+00,1.613048e+00
9.849688e+00,2.263273e+00
8.976445e+00,2.290127e+00
8.411763e+00,2.110723e+00
7.985580e+00,2.079128e+00
6.734148e+00,1.873928e+00
7.723021e+00,2.047772e+00
6.054443e+00,1.830334e+00
8.234496e+00,2.114546e+00
6.257291e+00,1.832166e+00
4.197916e+00,1.514361e+00
1.851701e+00,6.615298e-01
2.330554e+00,9.310278e-01
4.325583e+00,1.423323e+00
4.838677e+00,1.580119e+00
8.328765e+00,2.118939e+00
4.338278e+00,1.390950e+00
1.249224e+00,2.991401e-01
4.519400e+00,1.500522e+00
8.457786e+00,2.204535e+00
3.902150e+00,1.345302e+00
8.552063e+00,2.124573e+00
7.137335e+00,1.904495e+00
5.923544e+00,1.806513e+00
3.956152e+00,1.356220e+00
7.146624e+00,1.869659e+00
5.554455e+00,1.695499e+00
4.770172e+00,1.634450e+00
5.339344e+00,1.659307e+00
8.754613e+00,2.249902e+00
1.986234e+00,6.600375e-01
2.849420e+00,1.019222e+00
3.896426e+00,1.358502e+00
7.314915e+00,1.994309e+00
2.265366e+00,7.419630e-01
2.622835e+00,9.013166e-01
7.329340e+00,1.959190e+00
5.239448e+00,1.680723e+00
9.456919e+00,2.323862e+00
1.711977e+00,5.287779e-01
1.594243e+00,4.346584e-01
1.381972e+00,3.360520e-01
3.762570e+00,1.263929e+00
8.196449e+00,2.097008e+00
6.956545e+00,1.967606e+00
2.362377e+00,9.005530e-01
5.231694e+00,1.604890e+00
5.873904e+00,1.746316e+00
1.301596e+00,2.291543e-01
2.639394e+00,9.443763e-01
3.207813e+00,1.173214e+00
1.193822e+00,1.495668e-01
6.463898e+00,1.973602e+00
6.923956e+00,1.916204e+00
4.884664e+00,1.609819e+00
6.899255e+00,1.896087e+00
8.036717e+00,2.174939e+00
1.611166e+00,4.714940e-01
9.397094e+00,2.266562e+00
5.671660e+00,1.780711e+00
4.913399e+00,1.627580e+00
9.954703e+00,2.295441e+00
9.673756e+00,2.357688e+00
6.973794e+00,1.913459e+00
1.289670e+00,3.553798e-01
7.538569e+00,2.079212e+00
4.862365e+00,1.577938e+00
7.363067e+00,2.054369e+00
5.461002e+00,1.682401e+00
2.572071e+00,9.280532e-01
9.501999e+00,2.202448e+00
9.339939e+00,2.183148e+00
9.378026e+00,2.267896e+00
9.478459e+00,2.282501e+00
5.045763e+00,1.662105e+00
2.905551e+00,1.015612e+00
6.686931e+00,1.835579e+00
4.363544e+00,1.428915e+00
3.295274e+00,1.163440e+00
8.717711e+00,2.289334e+00
7.310411e+00,1.949551e+00
7.579816e+00,1.934336e+00
7.631527e+00,1.997351e+00
2.975322e+00,9.689153e-01
3.108141e+00,1.231078e+00
3.765805e+00,1.331338e+00
8.895581e+00,2.208556e+00
7.243544e+00,2.078012e+00
3.102580e+00,1.185000e+00
3.280649e+00,1.269755e+00
5.341287e+00,1.663388e+00
4.301824e+00,1.487321e+00
1.742463e+00,5.025993e-01
6.612102e+00,1.930590e+00
6.408061e+00,1.923586e+00
3.207394e+00,1.197306e+00
1.192212e+00,2.574661e-01
4.756605e+00,1.549611e+00
7.258027e+00,2.047215e+00
3.066955e+00,1.255573e+00
1.312759e+00,3.141229e-01
8.325677e+00,2.028043e+00
4.932063e+00,1.526853e+00
6.378220e+00,1.894079e+00
1.228501e+00,1.718617e-01
2.772216e+00,9.524059e-01
8.796428e+00,2.058492e+00
9.131512e+00,2.014927e+00
6.554902e+00,1.884005e+00
1.530256e+00,3.618014e-01
6.189363e+00,1.880620e+00
2.844056e+00,1.006839e+00
9.664616e+00,2.223978e+00
2.322826e+00,8.681268e-01
3.252259e+00,1.162359e+00
1.507676e+00,4.564035e-01
3.877438e+00,1.424080e+00
5.990658e+00,1.867728e+00
8.401636e+00,2.200059e+00
6.827514e+00,1.732745e+00
8.127569e+00,2.150132e+00
5.633093e+00,1.806901e+00
2.241710e+00,7.702928e-01
6.884167e+00,1.896136e+00
4.323140e+00,1.445185e+00
3.569205e+00,1.242081e+00
2.627075e+00,8.895120e-01
2.126462e+00,7.666394e-01
6.769489e+00,1.853094e+00
2.931442e+00,1.058780e+00
2.062628e+00,6.988361e-01
3.813329e+00,1.351740e+00
6.492674e+00,1.850559e+00
3.083877e+00,1.127753e+00
6.904993e+00,1.881545e+00
1.721648e+00,5.530997e-01
7.877760e+00,2.061605e+00
1.553727e+00,3.430853e-01
4.916515e+00,1.584604e+00
5.855792e+00,1.807756e+00
1.882304e+00,6.614453e-01
4.548081e+00,1.452443e+00
6.965744e+00,1.887836e+00
4.520040e+00,1.534174e+00
7.325026e+00,2.016632e+00
9.702137e+00,2.220575e+00
8.109731e+00,2.070810e+00
5.102300e+00,1.696690e+00
8.619025e+00,2.078347e+00
4.386120e+00,1.497593e+00
3.525410e+00,1.328582e+00
6.437562e+00,1.870664e+00
1.090531e+00,1.211260e-01
1.229423e+00,1.455924e-01
4.321963e+00,1.485593e+00
2.652898e+00,1.072792e+00
1.857654e+00,6.016794e-01
5.154938e+00,1.646527e+00
9.254715e+00,2.159239e+00
1.718567e+00,5.841817e-01
6.648118e+00,1.965257e+00
4.852561e+00,1.565006e+00
8.263650e+00,2.047175e+00
4.243015e+00,1.337396e+00
2.065486e+00,7.988770e-01
1.174496e+00,1.240174e-01
3.333304e+00,1.139794e+00
5.177770e+00,1.658928e+00
6.360752e+00,1.834617e+00
7.446148e+00,1.912038e+00
8.605436e+00,2.096264e+00
7.920120e+00,2.041604e+00
2.535166e+00,8.735509e-01
2.443947e+00,9.017366e-01
7.776511e+00,1.890716e+00
8.694106e+00,2.179525e+00
2.364078e+00,8.829651e-01
4.296310e+00,1.400075e+00
3.763430e+00,1.287523e+00
6.838062e+00,1.986044e+00
1.700243e+00,5.385690e-01
9.692906e+00,2.309719e+00
5.906009e+00,1.776519e+00
4.806825e+00,1.597197e+00
2.994280e+00,1.092100e+00
2.714465e+00,9.594773e-01
5.178868e+00,1.667745e+00
6.814256e+00,1.986288e+00
6.967184e+00,1.882290e+00
4.520925e+00,1.470783e+00
2.466618e+00,8.270836e-01
6.935067e+00,1.963380e+00
8.438815e+00,2.170840e+00
5.923397e+00,1.751090e+00
