k,t,T
1.665998e+00,1.920285e-01,1.746472e+00
3.211649e-01,1.898012e+00,1.570685e+00
1.477736e+00,1.608500e+00,1.088933e+00
9.220408e-01,1.059032e+00,1.448522e+00
1.761248e-01,2.153421e-01,1.945320e+00
8.440533e-01,1.274290e+00,1.407812e+00
1.753651e+00,1.165164e+00,1.121532e+00
1.474498e+00,2.809558e+00,9.860640e-01
1.198001e+00,9.615276e-01,1.338951e+00
1.360010e+00,1.268814e+00,1.168721e+00
2.685307e-01,1.863000e+00,1.659034e+00
1.599427e+00,5.779385e-03,1.957020e+00
1.020100e+00,2.337106e+00,1.073127e+00
1.719473e-01,2.675163e+00,1.640337e+00
6.503012e-01,1.221448e-01,1.904820e+00
1.203461e+00,2.403444e+00,1.063796e+00
1.085744e+00,8.858777e-01,1.408795e+00
1.385382e-01,8.703991e-01,1.904914e+00
7.218499e-01,1.020495e+00,1.453964e+00
1.079742e+00,8.196831e-01,1.466597e+00
1.374743e+00,1.703843e+00,1.083135e+00
1.597863e+00,2.414415e+00,9.926333e-01
1.121266e+00,1.158315e+00,1.279609e+00
1.412318e+00,2.315027e+00,1.024234e+00
5.738991e-01,5.428398e-01,1.775850e+00
1.971863e+00,2.144512e+00,9.836868e-01
9.522887e-01,1.399820e+00,1.260088e+00
6.829762e-01,1.162234e+00,1.469158e+00
6.882689e-01,1.187278e+00,1.428012e+00
5.808723e-01,2.684559e+00,1.204474e+00
1.535148e+00,2.037020e+00,1.009452e+00
5.013347e-01,4.718469e-01,1.773543e+00
1.665751e+00,1.468949e+00,1.064714e+00
1.579234e+00,1.495738e+00,1.059840e+00
5.165875e-01,2.380934e+00,1.344617e+00
5.056288e-01,2.377329e+00,1.350347e+00
6.609293e-01,2.635883e+00,1.151575e+00
1.310799e+00,1.996980e+00,1.075250e+00
1.217430e+00,1.024622e-01,1.842736e+00
1.140056e+00,3.921164e-01,1.665208e+00
5.965521e-01,9.375654e-01,1.562015e+00
1.214249e+00,1.892189e+00,1.047682e+00
1.531894e-01,1.251494e+00,1.793387e+00
9.333449e-01,1.191198e+00,1.354639e+00
1.004252e+00,8.527758e-01,1.351377e+00
1.842494e+00,2.866485e+00,1.050639e+00
1.453610e+00,1.730391e+00,1.139362e+00
1.947948e+00,2.758693e+00,1.025172e+00
2.859038e-01,2.252004e+00,1.539460e+00
1.291034e+00,1.857454e+00,1.039926e+00
1.897457e+00,7.756962e-01,1.252522e+00
1.343073e+00,2.636864e+00,1.028458e+00
7.928343e-01,2.326462e-02,1.984027e+00
1.714492e+00,2.006237e+00,9.883356e-01
1.322717e+00,2.590126e+00,1.059224e+00
1.515599e+00,8.306688e-01,1.265932e+00
1.483421e+00,8.476536e-02,1.870571e+00
1.983037e+00,2.090257e-01,1.661095e+00
4.167087e-01,1.219437e+00,1.568288e+00
1.905164e+00,9.374947e-01,1.137158e+00
1.240094e+00,2.855302e+00,1.068710e+00
1.840418e+00,5.849426e-01,1.337482e+00
9.868353e-01,2.357223e+00,1.100177e+00
1.406180e-01,1.289021e+00,1.778529e+00
8.361357e-01,1.022579e-01,1.916631e+00
2.691599e-01,1.681302e+00,1.706405e+00
1.248479e+00,5.091654e-01,1.551321e+00
2.590757e-01,6.042633e-01,1.818010e+00
4.844203e-01,2.689360e+00,1.289777e+00
1.570366e+00,5.543924e-01,1.396076e+00
1.507112e-01,1.622144e+00,1.776986e+00
1.179915e+00,6.295508e-01,1.483884e+00
1.990180e+00,9.610737e-01,1.136067e+00
1.170726e+00,1.369781e+00,1.215204e+00
9.735919e-01,2.154713e+00,1.091841e+00
1.517205e+00,8.586885e-01,1.309175e+00
9.153814e-01,1.874120e+00,1.197278e+00
7.777616e-01,8.391576e-01,1.518717e+00
1.360165e+00,2.488954e+00,1.040738e+00
1.551942e+00,8.558319e-01,1.311380e+00
1.811972e-01,1.574855e+00,1.749908e+00
9.747154e-01,2.811858e-01,1.765058e+00
8.562307e-01,1.206487e+00,1.385844e+00
1.127877e+00,2.022781e-01,1.749981e+00
7.433273e-01,2.810182e+00,1.142100e+00
1.633069e+00,2.389853e-01,1.691670e+00
2.679634e-01,1.860386e+00,1.583238e+00
2.100709e-01,1.577797e+00,1.711472e+00
6.580066e-01,1.435544e+00,1.352060e+00
1.987181e+00,2.122166e+00,9.692215e-01
1.884142e+00,1.613751e+00,1.041789e+00
1.594947e+00,1.825461e+00,1.040337e+00
2.172248e-01,8.324032e-01,1.822076e+00
2.616499e-01,1.502000e+00,1.606825e+00
1.041882e+00,7.622310e-01,1.452167e+00
3.969256e-01,1.781623e+00,1.529374e+00
1.513301e+00,1.216743e+00,1.144272e+00
4.213361e-01,2.766026e+00,1.296162e+00
8.974123e-01,1.546706e+00,1.241467e+00
4.054089e-01,1.661464e+00,1.532335e+00
1.178757e+00,1.491837e+00,1.108337e+00
7.073798e-01,2.107129e+00,1.189347e+00
1.479339e+00,1.928892e+00,1.068108e+00
1.664301e+00,2.910328e+00,1.038434e+00
4.907596e-01,9.290083e-01,1.641694e+00
1.904523e+00,1.264847e+00,1.098444e+00
1.915330e+00,1.887721e+00,1.019686e+00
6.934189e-01,2.025481e+00,1.229415e+00
6.397935e-01,1.307668e+00,1.470613e+00
7.203772e-01,6.044042e-02,1.934225e+00
1.720100e+00,1.456452e+00,1.119942e+00
1.886516e+00,1.945175e+00,1.041552e+00
1.680584e+00,1.232707e+00,1.132043e+00
1.065146e+00,1.592550e+00,1.246249e+00
2.798864e-01,6.911150e-01,1.821859e+00
2.059950e-01,7.417606e-01,1.846492e+00
1.604981e+00,1.417657e+00,1.080801e+00
1.553894e+00,1.794130e-01,1.731491e+00
9.128600e-01,1.555525e+00,1.272797e+00
1.092322e+00,6.545037e-01,1.456148e+00
1.872911e+00,1.031963e+00,1.165509e+00
1.505457e+00,1.907962e+00,1.032153e+00
1.980805e+00,1.500221e+00,1.033867e+00
1.277391e+00,2.308536e+00,1.048923e+00
3.770868e-01,5.387591e-01,1.824005e+00
1.083624e+00,2.913089e-02,2.011843e+00
1.347727e+00,2.350262e+00,1.047549e+00
5.995896e-01,1.971679e+00,1.354350e+00
4.050738e-01,1.794976e+00,1.477351e+00
1.268395e+00,2.641911e+00,1.019427e+00
1.397526e+00,7.930773e-01,1.315415e+00
3.497633e-01,8.409594e-01,1.717243e+00
1.741376e+00,5.672688e-01,1.367888e+00
7.097747e-01,6.505395e-01,1.617481e+00
1.426509e+00,1.872264e+00,1.067046e+00
4.553106e-01,1.877612e+00,1.381182e+00
3.162299e-01,1.850124e+00,1.540153e+00
1.722795e+00,2.029695e+00,1.066817e+00
1.263749e+00,2.189370e+00,1.024768e+00
1.235770e+00,9.096054e-01,1.298705e+00
5.973590e-01,1.337160e+00,1.447654e+00
1.590987e+00,2.952763e+00,1.047561e+00
2.274299e-01,2.125805e-01,1.955731e+00
5.598141e-01,6.065777e-01,1.715272e+00
1.568755e+00,2.928336e-01,1.642585e+00
1.109910e+00,2.358008e+00,1.099683e+00
3.282511e-01,1.458932e+00,1.572821e+00
4.206546e-01,1.590169e+00,1.560997e+00
1.908958e+00,2.344809e-01,1.642824e+00
1.160764e+00,2.739155e+00,1.026578e+00
1.592636e+00,2.039771e+00,1.056791e+00
1.355816e+00,1.770791e+00,1.100842e+00
1.949718e+00,1.862942e+00,9.901395e-01
4.466913e-01,8.469463e-01,1.651922e+00
5.840300e-01,2.401524e+00,1.240406e+00
6.334227e-01,2.116218e+00,1.263765e+00
1.450036e+00,5.309334e-02,1.984991e+00
1.949784e+00,7.113985e-01,1.223940e+00
6.599466e-01,1.014902e+00,1.494871e+00
6.254914e-01,3.022235e-01,1.842739e+00
6.010515e-01,2.391576e+00,1.237360e+00
8.793100e-01,1.503652e-01,1.832322e+00
1.937429e+00,1.557948e+00,1.046582e+00
5.855615e-01,1.226322e+00,1.494378e+00
1.199521e+00,9.429311e-01,1.321698e+00
6.281459e-01,1.491539e+00,1.369897e+00
3.487036e-01,1.526573e+00,1.563918e+00
1.841624e+00,1.262008e+00,1.063627e+00
1.690260e+00,2.336170e-01,1.664591e+00
1.892039e+00,1.938620e+00,1.027081e+00
7.631571e-01,2.507522e+00,1.179136e+00
1.540241e+00,3.367252e-01,1.545999e+00
1.595816e+00,2.235291e+00,1.012818e+00
1.317096e+00,1.433225e+00,1.135661e+00
8.049681e-01,2.292448e+00,1.135406e+00
8.074860e-01,1.232061e+00,1.361458e+00
8.642321e-01,1.715103e-01,1.852731e+00
1.475792e+00,1.547019e+00,1.080930e+00
4.023200e-01,9.353538e-01,1.715561e+00
5.216071e-01,2.805295e+00,1.249355e+00
1.953255e+00,2.444222e+00,9.870259e-01
1.308525e-01,4.913657e-01,1.903595e+00
1.234021e+00,2.143229e+00,1.066837e+00
1.920049e+00,3.128509e-01,1.558810e+00
1.606895e+00,2.449239e+00,9.714588e-01
8.235587e-01,5.972634e-01,1.585442e+00
5.170774e-01,2.652951e+00,1.232053e+00
1.349652e+00,5.410231e-02,1.945431e+00
1.076965e+00,2.503325e+00,1.061995e+00
1.142644e+00,2.992476e+00,1.024734e+00
1.274330e+00,1.634376e+00,1.147667e+00
8.597996e-01,2.921880e+00,1.065220e+00
3.245897e-01,1.195911e+00,1.742150e+00
1.763322e+00,1.707596e+00,1.032542e+00
7.990550e-01,2.176178e+00,1.182495e+00
2.940710e-01,4.476771e-01,1.854087e+00
1.744899e+00,1.457773e+00,1.081008e+00
2.218883e-01,1.413363e+00,1.728293e+00
1.364271e+00,1.556387e+00,1.088614e+00
5.632915e-01,1.308604e+00,1.464344e+00
1.740569e+00,6.541682e-01,1.303437e+00
1.453226e+00,2.312297e+00,1.072569e+00
1.474619e+00,1.201631e+00,1.177929e+00
8.164180e-01,2.622520e-01,1.771108e+00
1.521792e+00,1.967103e+00,1.067477e+00
6.658655e-01,2.581657e+00,1.179245e+00
1.562367e+00,4.441807e-01,1.501973e+00
1.990620e+00,2.348434e+00,1.044413e+00
1.200380e+00,2.389997e+00,1.046409e+00
9.781878e-01,3.698959e-02,1.957620e+00
1.655740e+00,2.324591e+00,9.950341e-01
1.826736e+00,2.699907e+00,9.411446e-01
2.643190e-01,1.877390e+00,1.599269e+00
7.094996e-01,1.973174e-01,1.827952e+00
6.767392e-01,1.581012e+00,1.353678e+00
1.320589e+00,2.880693e-01,1.652618e+00
1.181285e+00,1.461991e+00,1.180415e+00
3.123955e-01,7.008093e-01,1.771132e+00
9.515370e-01,1.878580e+00,1.140161e+00
1.230346e+00,2.800752e+00,1.066028e+00
1.064546e+00,1.565526e+00,1.191101e+00
1.102491e-01,2.942348e+00,1.702032e+00
1.185418e+00,8.449461e-01,1.366243e+00
2.842979e-01,2.900521e+00,1.479344e+00
9.320528e-01,7.238381e-01,1.482494e+00
4.016842e-01,6.504670e-01,1.723593e+00
1.227614e+00,7.799695e-01,1.310634e+00
7.489008e-01,1.692016e+00,1.238373e+00
1.585654e+00,1.673501e+00,1.081399e+00
6.699827e-01,2.480238e+00,1.213215e+00
1.967629e+00,1.958813e+00,1.015491e+00
1.577329e+00,2.666230e+00,9.944287e-01
8.525216e-01,2.369064e+00,1.115001e+00
1.362018e+00,1.042658e+00,1.203205e+00
1.924759e+00,1.470330e+00,1.023561e+00
1.362383e-01,3.263088e-01,1.995464e+00
1.371077e+00,1.332186e+00,1.162013e+00
1.816116e+00,2.351690e+00,1.012324e+00
8.848604e-01,1.461922e+00,1.229426e+00
1.421030e+00,7.569087e-01,1.318429e+00
2.111441e-01,1.412361e+00,1.762717e+00
1.878394e+00,2.700641e-01,1.587051e+00
1.560483e-01,1.717426e+00,1.742213e+00
1.853141e+00,1.756992e+00,1.074352e+00
1.113897e-01,1.160835e+00,1.895004e+00
1.456424e-01,5.813566e-01,1.930426e+00
1.318078e+00,1.522308e+00,1.134536e+00
1.793240e+00,1.004666e+00,1.148700e+00
1.412987e+00,2.084480e+00,1.042645e+00
1.708668e+00,2.862140e+00,9.945149e-01
1.983501e+00,1.913311e+00,9.825737e-01
1.166667e-01,1.924131e-01,1.989696e+00
6.379884e-01,2.810702e+00,1.153117e+00
1.863123e+00,1.171122e+00,1.150176e+00
1.323624e+00,2.642792e+00,1.067081e+00
1.503648e-01,6.645712e-01,1.914599e+00
1.933425e+00,1.027119e+00,1.121038e+00
2.964470e-01,2.689051e+00,1.478070e+00
1.022259e+00,2.973743e+00,1.013955e+00
8.307203e-01,2.549739e+00,1.147258e+00
1.180834e+00,4.727386e-01,1.556806e+00
4.635296e-01,2.277685e+00,1.345865e+00
1.435661e+00,1.767549e+00,1.086985e+00
9.276469e-01,2.367249e+00,1.105823e+00
1.740182e+00,1.779136e+00,1.057247e+00
1.438359e+00,2.106564e+00,1.041683e+00
3.128430e-01,1.956229e+00,1.495254e+00
1.242259e+00,3.916453e-01,1.612993e+00
1.671029e+00,9.588739e-01,1.209461e+00
1.982833e+00,2.611920e+00,9.858566e-01
1.348129e+00,1.603430e-01,1.795351e+00
6.918548e-01,2.621737e+00,1.183753e+00
1.657315e+00,6.208589e-01,1.368794e+00
1.335613e+00,1.816711e+00,1.097354e+00
1.964637e+00,8.714678e-02,1.862249e+00
2.602471e-01,1.598048e+00,1.609877e+00
1.514139e+00,1.299257e+00,1.166286e+00
1.446792e+00,2.939301e+00,1.008132e+00
1.072776e+00,1.663009e+00,1.175236e+00
1.599243e+00,7.449549e-01,1.301024e+00
1.881801e+00,2.452479e-01,1.691659e+00
8.216027e-01,2.819208e+00,1.108038e+00
9.328590e-01,1.394004e+00,1.247821e+00
1.749641e+00,2.749900e+00,9.659070e-01
1.122165e+00,7.069715e-01,1.441400e+00
1.877614e+00,8.491465e-01,1.204100e+00
2.144792e-01,1.947358e+00,1.626814e+00
1.162133e+00,2.605013e+00,1.007135e+00
1.840038e+00,1.761899e+00,1.066989e+00
1.452895e+00,2.724806e+00,1.031741e+00
1.841761e+00,1.391145e+00,1.106972e+00
1.824390e+00,2.092854e+00,1.089596e+00
2.103850e-01,2.877201e+00,1.486757e+00
1.401366e+00,9.373969e-01,1.261305e+00
9.530339e-01,2.338615e+00,1.114657e+00
2.826192e-01,2.700274e-01,1.926971e+00
1.967982e-01,2.986688e+00,1.525041e+00
1.764369e+00,8.098430e-01,1.214656e+00
1.618401e+00,2.745817e+00,9.909815e-01
4.226571e-01,1.771081e+00,1.449703e+00
1.399879e+00,2.938586e+00,1.037656e+00
1.296173e+00,2.708739e+00,9.931057e-01
1.558736e+00,2.152456e+00,1.077820e+00
4.363692e-01,2.041983e+00,1.413119e+00
1.412836e+00,2.619702e-01,1.637853e+00
2.911608e-01,2.328730e+00,1.533104e+00
1.610749e+00,1.387930e+00,1.095836e+00
1.988487e+00,1.892918e+00,1.048503e+00
1.252465e+00,5.428231e-01,1.532594e+00
1.379756e+00,1.651694e+00,1.106760e+00
1.999689e+00,2.942129e+00,1.011808e+00
1.294095e+00,2.991660e+00,1.009862e+00
6.919265e-01,7.192817e-01,1.591318e+00
1.002823e+00,1.560186e+00,1.139655e+00
1.475772e+00,6.260227e-01,1.432612e+00
7.964583e-01,1.312735e+00,1.330342e+00
1.356587e+00,7.528685e-01,1.350119e+00
1.976145e+00,1.879882e+00,1.017323e+00
8.767222e-01,1.519727e+00,1.278825e+00
1.142427e+00,2.173456e+00,1.080052e+00
1.326481e-01,1.681748e+00,1.763259e+00
6.352390e-01,5.139878e-01,1.726459e+00
1.289571e-01,2.887705e+00,1.709200e+00
1.764961e+00,1.952354e+00,1.022427e+00
8.845230e-01,4.427343e-01,1.695773e+00
9.952792e-01,1.580493e+00,1.207571e+00
9.668860e-01,2.690592e+00,1.062764e+00
5.117575e-01,1.836382e-01,1.895771e+00
6.977008e-01,2.064184e+00,1.262955e+00
1.152560e+00,6.473955e-01,1.482219e+00
1.057748e+00,7.372278e-01,1.405001e+00
7.608923e-01,1.567102e+00,1.311973e+00
2.358446e-01,1.011524e+00,1.789902e+00
6.084619e-01,2.922329e+00,1.174415e+00
3.496163e-01,2.977019e+00,1.366510e+00
2.719809e-01,1.537595e+00,1.688958e+00
9.330118e-01,2.643460e+00,1.124020e+00
1.483248e+00,2.978268e+00,9.849354e-01
7.161535e-01,1.975383e+00,1.229288e+00
1.268206e-01,4.550588e-01,1.977133e+00
8.696774e-01,1.230248e-01,1.880535e+00
1.804343e+00,1.408305e+00,1.112465e+00
1.092858e-01,2.718273e+00,1.734632e+00
1.282224e+00,1.132000e+00,1.270326e+00
3.495587e-01,2.963751e+00,1.360647e+00
1.790007e+00,1.007114e+00,1.131100e+00
1.106756e+00,1.098030e+00,1.281073e+00
1.163661e+00,2.806463e+00,1.070716e+00
1.585246e+00,7.654222e-01,1.295273e+00
1.772370e+00,1.811342e+00,1.026013e+00
1.659885e-01,2.003876e+00,1.696499e+00
1.524212e+00,9.450382e-01,1.280405e+00
1.298889e+00,1.215682e+00,1.232616e+00
1.099623e+00,1.865125e-01,1.786461e+00
1.780254e+00,1.190928e+00,1.126890e+00
5.556928e-01,2.396432e+00,1.277469e+00
1.984750e+00,1.581840e+00,1.071708e+00
1.338291e+00,2.284128e+00,1.041424e+00
1.715777e+00,2.899437e+00,1.034883e+00
9.496937e-01,2.212992e+00,1.118707e+00
1.451802e+00,1.768680e+00,1.027616e+00
8.885196e-01,1.549061e+00,1.252716e+00
1.965684e+00,2.154392e+00,1.021166e+00
7.502753e-01,1.346433e+00,1.353144e+00
1.664215e+00,1.082934e-01,1.834723e+00
1.156701e-01,2.174664e+00,1.778232e+00
1.025803e+00,2.428787e+00,1.059045e+00
1.415343e-01,2.416208e-01,1.963333e+00
1.583559e-01,5.436561e-01,1.984545e+00
1.824740e+00,1.900895e+00,1.054723e+00
1.827160e+00,1.270502e+00,1.094228e+00
1.467207e+00,6.129189e-01,1.403262e+00
1.599463e+00,2.940103e+00,1.027705e+00
1.431374e-01,2.158919e+00,1.750661e+00
1.918684e+00,1.735570e+00,1.063364e+00
1.098906e+00,1.995216e+00,1.081924e+00
1.491929e+00,3.543838e-01,1.583162e+00
3.211543e-01,3.243038e-01,1.877511e+00
9.253799e-01,2.727727e+00,1.050596e+00
6.838319e-01,2.578265e+00,1.149828e+00
6.464975e-01,2.185519e+00,1.262384e+00
1.682751e+00,2.903289e+00,1.020569e+00
9.089323e-01,4.991724e-01,1.654696e+00
4.851169e-01,3.779541e-01,1.870265e+00
2.392656e-01,2.453250e+00,1.558461e+00
1.488948e+00,2.841820e+00,1.033500e+00
1.601714e+00,2.480059e+00,1.030691e+00
2.753823e-01,2.368988e+00,1.534193e+00
1.596414e-01,2.911784e+00,1.602388e+00
9.854897e-01,1.701498e+00,1.177538e+00
2.751189e-01,4.086448e-01,1.884065e+00
1.249900e+00,2.459200e+00,1.035981e+00
1.152848e-01,2.218951e+00,1.789105e+00
1.811719e+00,2.482368e+00,1.020855e+00
3.711637e-01,1.909646e+00,1.517047e+00
1.515560e+00,2.123243e+00,1.014011e+00
1.236402e+00,2.226179e+00,1.120250e+00
5.243077e-01,1.801609e+00,1.393697e+00
1.452587e+00,1.527349e+00,1.095949e+00
6.700126e-01,1.277050e+00,1.410866e+00
1.734123e+00,1.154604e+00,1.131127e+00
5.539215e-01,2.398462e+00,1.251757e+00
1.316847e+00,7.824445e-01,1.426414e+00
8.372140e-01,2.290898e-01,1.861117e+00
6.897448e-01,6.494759e-01,1.632041e+00
1.214285e+00,2.896887e+00,1.033978e+00
1.468380e+00,1.944842e+00,1.048687e+00
1.580946e+00,2.655456e+00,9.936479e-01
9.948786e-01,2.183866e+00,1.158145e+00
1.743052e+00,2.382198e+00,1.015398e+00
1.096803e+00,1.372146e+00,1.243827e+00
1.435835e+00,2.213484e+00,1.032761e+00
1.840023e+00,9.671935e-01,1.153807e+00
9.392208e-01,2.198043e+00,1.094368e+00
1.765785e+00,3.076076e-01,1.595105e+00
9.197224e-01,1.546112e+00,1.268881e+00
1.179127e+00,2.256312e+00,1.079521e+00
3.636392e-01,5.130392e-01,1.859497e+00
1.888110e+00,1.446004e+00,1.109853e+00
2.311039e-01,4.081952e-01,1.909793e+00
3.804187e-01,1.124339e+00,1.684830e+00
1.054727e+00,8.810801e-01,1.374245e+00
1.257831e+00,2.666206e+00,1.056759e+00
1.441229e+00,2.480849e+00,1.032398e+00
4.788610e-01,7.916889e-02,1.903403e+00
1.809478e+00,3.546486e-01,1.520511e+00
4.673676e-01,2.275196e-01,1.850712e+00
2.701294e-01,8.654010e-02,2.022523e+00
1.818007e-01,1.249705e+00,1.772097e+00
9.455218e-01,8.098267e-01,1.475949e+00
1.671767e+00,2.108808e+00,1.003268e+00
1.997825e+00,1.038170e+00,1.127681e+00
8.408832e-01,2.793286e+00,1.118011e+00
1.540047e+00,4.017628e-01,1.568206e+00
2.781390e-01,5.257442e-01,1.896394e+00
1.426614e+00,1.979756e+00,1.071430e+00
1.950345e+00,2.801177e+00,1.015774e+00
1.744391e+00,1.562866e+00,1.071676e+00
1.606866e+00,2.458936e+00,9.872960e-01
9.089317e-01,6.634094e-02,1.897748e+00
1.243947e+00,1.409409e+00,1.157034e+00
1.469674e+00,1.629895e+00,1.092810e+00
5.914604e-01,2.084846e+00,1.284356e+00
7.666535e-01,1.631169e+00,1.301483e+00
1.138032e-01,3.094022e-01,1.951993e+00
1.913148e+00,2.064469e-01,1.657340e+00
1.627603e+00,1.492276e+00,1.097538e+00
4.746387e-01,2.490349e+00,1.349887e+00
1.840322e+00,2.745165e+00,1.002563e+00
3.674834e-01,2.148768e+00,1.449195e+00
1.839812e+00,2.986787e+00,1.008010e+00
1.593364e+00,9.348028e-02,1.847652e+00
6.364352e-01,9.494851e-01,1.508213e+00
1.976859e+00,2.727878e+00,9.874757e-01
1.402610e+00,6.300572e-02,1.904068e+00
5.359304e-01,1.597201e+00,1.450080e+00
2.565990e-01,2.062790e+00,1.613896e+00
3.219350e-01,3.454801e-01,1.888316e+00
1.346152e+00,4.996051e-01,1.511309e+00
1.034369e+00,1.027279e-01,1.879685e+00
1.488740e+00,1.482255e+00,1.037560e+00
9.742712e-01,2.928878e+00,1.069483e+00
1.458648e+00,1.088130e+00,1.170360e+00
4.443835e-01,1.030926e-01,1.975706e+00
1.477902e+00,2.739063e-01,1.653100e+00
1.628693e-01,2.552977e+00,1.598224e+00
7.270750e-01,8.010179e-01,1.544394e+00
1.980077e+00,4.305405e-01,1.455638e+00
1.721362e+00,2.143106e+00,1.006508e+00
1.807532e+00,1.961120e+00,1.000649e+00
6.998876e-01,2.572199e+00,1.124497e+00
3.571743e-01,2.544778e+00,1.428057e+00
1.509363e+00,1.735288e+00,1.061080e+00
4.326208e-01,1.698575e+00,1.475214e+00
3.681738e-01,2.441873e+00,1.417380e+00
4.493087e-01,2.965994e+00,1.307362e+00
1.412081e+00,1.269043e+00,1.168689e+00
5.936993e-01,2.774463e+00,1.224015e+00
3.635250e-01,1.576417e+00,1.542297e+00
1.733332e+00,1.752755e+00,1.038365e+00
1.945203e+00,1.540065e+00,1.175709e+00
1.081049e+00,2.220935e+00,1.068669e+00
1.224261e+00,9.797437e-01,1.314007e+00
4.106373e-01,4.586988e-01,1.853327e+00
1.728076e+00,2.206510e+00,9.780018e-01
1.599958e+00,2.188215e+00,1.088372e+00
1.787184e+00,2.871362e+00,1.032961e+00
1.636704e+00,1.681558e+00,1.069961e+00
1.276304e+00,1.800364e+00,1.126076e+00
1.117683e+00,1.787451e+00,1.111040e+00
5.641643e-01,5.874767e-01,1.730833e+00
9.504816e-01,1.296269e+00,1.289924e+00
7.893386e-01,1.053626e+00,1.481809e+00
8.167612e-01,2.884329e+00,1.094301e+00
2.400938e-01,2.774792e+00,1.477946e+00
3.088432e-01,1.776562e+00,1.624048e+00
1.073592e-01,1.104036e+00,1.815105e+00
1.088965e+00,1.452098e+00,1.209403e+00
1.001252e+00,2.877227e+00,1.047264e+00
1.461559e+00,2.047179e+00,1.009036e+00
4.902099e-01,4.597250e-01,1.773535e+00
9.028140e-01,4.581615e-01,1.701821e+00
1.211508e+00,4.128330e-02,1.968323e+00
8.741878e-01,1.181234e+00,1.327670e+00
5.726690e-01,2.403532e+00,1.257453e+00
1.400412e+00,6.762106e-01,1.440802e+00
1.545246e+00,2.080188e+00,1.039428e+00
7.034626e-01,1.338604e+00,1.420079e+00
3.288516e-01,2.832626e+00,1.350683e+00
7.427077e-01,1.110597e+00,1.459254e+00
1.348357e-01,7.897999e-01,1.932237e+00
1.215828e+00,2.527133e+00,1.065406e+00
3.254795e-01,4.649278e-01,1.863263e+00
8.514808e-01,4.807430e-01,1.654568e+00
7.467097e-01,2.473393e+00,1.153350e+00
1.922318e+00,1.812992e+00,9.964050e-01
1.749142e+00,2.119355e+00,1.039090e+00
1.908265e+00,2.049262e+00,1.104915e+00
1.036395e+00,8.377521e-01,1.408934e+00
1.192408e+00,2.856938e+00,1.036964e+00
1.863637e+00,1.731627e+00,1.033832e+00
5.271550e-01,7.629825e-01,1.669719e+00
5.722609e-01,4.455970e-01,1.745063e+00
4.963368e-01,2.565826e-01,1.945541e+00
1.603312e+00,2.539584e+00,1.041238e+00
1.442387e+00,1.383879e+00,1.103113e+00
1.117768e+00,9.772872e-01,1.319450e+00
9.855272e-01,1.728851e+00,1.193663e+00
1.557374e+00,4.196270e-01,1.517979e+00
5.294130e-01,4.072725e-01,1.759450e+00
1.263481e+00,1.444315e+00,1.133288e+00
5.594002e-01,1.340034e-01,1.914248e+00
1.850477e+00,1.073198e+00,1.116647e+00
1.528378e+00,2.588139e+00,9.871753e-01
1.118620e+00,1.599873e+00,1.191630e+00
2.607082e-01,3.595356e-02,1.952755e+00
8.610402e-01,2.473526e+00,1.157497e+00
1.252802e+00,2.464065e+00,1.061928e+00
1.451343e+00,1.883579e+00,1.055658e+00
1.577902e+00,2.324640e+00,1.070200e+00
3.979343e-01,2.326993e+00,1.380817e+00
9.286883e-01,4.597891e-01,1.660000e+00
9.737283e-01,1.767156e+00,1.164464e+00
6.595083e-01,9.331534e-02,1.907536e+00
1.105378e+00,2.067996e+00,1.080001e+00
8.963997e-01,1.121569e-01,1.891673e+00
1.682464e+00,1.825336e+00,1.065257e+00
1.885147e+00,2.757676e+00,1.027101e+00
1.048790e+00,2.893877e+00,1.088621e+00
2.399841e-01,2.903798e+00,1.476642e+00
1.493143e+00,2.277949e+00,9.855469e-01
1.760554e+00,2.680318e-01,1.631279e+00
1.152279e+00,8.645840e-01,1.374849e+00
1.890966e+00,2.951105e-01,1.601781e+00
9.363843e-01,7.113668e-01,1.489331e+00
1.318115e+00,1.138086e+00,1.199911e+00
1.572720e+00,2.721048e+00,1.014407e+00
6.784734e-01,1.731170e+00,1.317529e+00
8.898674e-01,2.146288e-01,1.842890e+00
4.311665e-01,5.227049e-01,1.830525e+00
4.092187e-01,2.402068e+00,1.350108e+00
9.071050e-01,6.217527e-01,1.523198e+00
6.003636e-01,2.905066e+00,1.170539e+00
1.354739e+00,5.695414e-01,1.443163e+00
2.978982e-01,1.421012e+00,1.645339e+00
1.025172e+00,1.522672e+00,1.252292e+00
1.716622e+00,4.619007e-02,1.964861e+00
1.190589e+00,2.902776e+00,1.021345e+00
8.896742e-01,1.702552e+00,1.194102e+00
3.940693e-01,4.612049e-02,2.027626e+00
1.930908e+00,7.687853e-01,1.292452e+00
1.501783e+00,8.094784e-01,1.316181e+00
6.336399e-01,2.127624e+00,1.309494e+00
1.572776e+00,1.784809e+00,1.117778e+00
9.996813e-01,1.952940e+00,1.150497e+00
1.737971e+00,2.888395e+00,9.919308e-01
8.192029e-01,1.057206e+00,1.428251e+00
5.724263e-01,1.817369e+00,1.377781e+00
9.370595e-01,2.319413e+00,1.088083e+00
9.623357e-01,1.948137e+00,1.164217e+00
9.688322e-01,1.906436e+00,1.141562e+00
9.363016e-01,3.229684e-02,1.927830e+00
2.191538e-01,1.847651e-01,1.927539e+00
