omega,S
2.164578e+14,4.547986e-22
7.904984e+16,5.394367e-22
5.347864e+02,8.815088e-23
7.732593e+08,2.812095e-22
4.944384e+06,2.137420e-22
1.363873e+04,1.346041e-22
5.768558e+07,2.487135e-22
1.351998e+02,6.757682e-23
1.155221e+13,4.119111e-22
9.683177e+01,5.909553e-23
5.226085e+12,4.061474e-22
7.849264e+17,5.678783e-22
7.332020e+13,4.410208e-22
2.657958e+04,1.434761e-22
1.151702e+05,1.643481e-22
1.970995e+16,5.175482e-22
9.852500e+16,5.416059e-22
5.231059e+14,4.686768e-22
4.602702e+13,4.323971e-22
1.029040e+04,1.286100e-22
6.616727e+12,4.069845e-22
4.019419e+03,1.125717e-22
4.560073e+11,3.707722e-22
1.666860e+10,3.283298e-22
7.921902e+14,4.735309e-22
5.286248e+08,2.770781e-22
1.807663e+03,1.034064e-22
1.384797e+12,3.841321e-22
9.271442e+06,2.216658e-22
4.717623e+18,5.933645e-22
7.252645e+10,3.435485e-22
1.324147e+03,9.926687e-23
8.808112e+17,5.681977e-22
6.477131e+03,1.162659e-22
3.314513e+14,4.617855e-22
1.780647e+15,4.839191e-22
3.111848e+02,7.467485e-23
5.111281e+08,2.776138e-22
1.856753e+19,6.120420e-22
2.096127e+05,1.701690e-22
2.575944e+07,2.384321e-22
2.347348e+18,5.823874e-22
7.098607e+04,1.560881e-22
3.728375e+12,3.974934e-22
1.464916e+04,1.301696e-22
2.800786e+13,4.252170e-22
3.344363e+02,7.845359e-23
2.479432e+05,1.682794e-22
7.090376e+18,5.981897e-22
4.618894e+04,1.486818e-22
8.276128e+10,3.449986e-22
3.235449e+19,6.194078e-22
1.873751e+06,1.994699e-22
8.090161e+02,9.352836e-23
2.480047e+18,5.862394e-22
1.404355e+17,5.428654e-22
1.935227e+16,5.191254e-22
1.116646e+10,3.221132e-22
5.048712e+18,5.922006e-22
3.624423e+12,3.971926e-22
2.540595e+16,5.220492e-22
6.078343e+06,2.169878e-22
2.803874e+13,4.258424e-22
7.801197e+13,4.408252e-22
3.301355e+05,1.732712e-22
5.868760e+05,1.842688e-22
6.511755e+06,2.168970e-22
1.165156e+19,6.068664e-22
1.804891e+05,1.659458e-22
3.683403e+05,1.764692e-22
2.298457e+07,2.347114e-22
1.116863e+14,4.445579e-22
1.260081e+09,2.903717e-22
6.257666e+18,6.015765e-22
2.002397e+17,5.506310e-22
1.430508e+12,3.853386e-22
1.920490e+02,7.199452e-23
5.475135e+08,2.753201e-22
2.542609e+17,5.555125e-22
4.766622e+10,3.380368e-22
1.783804e+09,2.935036e-22
1.905842e+05,1.691110e-22
2.870171e+18,5.869027e-22
7.130237e+15,5.078370e-22
1.102841e+00,2.108998e-24
1.288959e+00,2.573462e-24
8.790327e+02,9.389853e-23
7.495928e+09,3.161119e-22
1.404193e+19,6.103994e-22
9.991810e+00,2.909725e-23
6.356967e+17,5.654821e-22
1.336026e+05,1.646654e-22
1.052193e+02,6.317084e-23
2.699949e+15,4.910937e-22
1.743405e+03,1.048763e-22
6.044005e+04,1.507644e-22
7.935148e+08,2.846620e-22
7.381358e+07,2.493890e-22
2.207649e+03,1.077250e-22
5.522462e+15,5.000787e-22
5.309683e+12,4.056171e-22
5.854878e+00,2.474391e-23
3.451422e+02,8.137591e-23
6.213805e+08,2.793139e-22
2.649676e+11,3.641425e-22
1.319213e+01,3.576862e-23
7.427717e+07,2.477378e-22
1.163845e+14,4.477176e-22
4.119209e+08,2.716621e-22
3.838707e+01,4.874408e-23
5.642596e+19,6.248000e-22
1.417458e+13,4.186845e-22
1.096676e+03,9.483607e-23
6.391711e+05,1.839439e-22
5.755255e+18,5.971942e-22
2.225302e+06,2.015361e-22
3.423116e+17,5.573857e-22
7.025445e+12,4.109473e-22
9.314701e+16,5.353181e-22
6.332449e+18,5.969570e-22
2.867285e+02,7.785975e-23
4.882029e+08,2.770474e-22
6.381078e+14,4.732811e-22
2.625754e+17,5.519036e-22
2.560632e+02,7.777588e-23
2.256786e+03,1.050129e-22
2.715836e+10,3.338179e-22
5.923103e+13,4.392307e-22
4.878143e+04,1.516319e-22
3.344536e+13,4.289310e-22
7.066593e+05,1.844294e-22
5.715520e+02,8.904446e-23
6.602451e+14,4.710283e-22
3.598689e+00,1.963564e-23
1.505042e+16,5.153037e-22
1.204018e+11,3.570809e-22
1.570908e+05,1.670769e-22
3.071548e+01,4.680808e-23
7.509528e+15,5.038347e-22
3.874933e+11,3.670589e-22
4.421318e+07,2.426509e-22
3.973403e+09,3.053171e-22
2.893535e+06,2.051341e-22
4.910771e+09,3.096671e-22
2.029539e+16,5.194948e-22
2.451618e+08,2.646656e-22
1.268602e+03,9.932548e-23
1.808961e+01,4.152819e-23
1.633659e+09,2.933349e-22
1.128883e+07,2.222126e-22
9.125362e+09,3.188698e-22
2.308243e+18,5.822951e-22
1.936145e+19,6.143369e-22
2.338821e+19,6.175953e-22
3.538287e+14,4.636887e-22
9.397410e+12,4.137082e-22
1.466855e+11,3.563911e-22
3.251746e+19,6.212703e-22
8.457011e+06,2.187476e-22
4.403873e+08,2.752712e-22
1.069736e+19,6.049879e-22
2.753396e+01,4.506958e-23
4.983538e+16,5.319356e-22
7.506530e+09,3.154712e-22
1.743928e+06,1.989988e-22
9.200775e+11,3.796066e-22
4.295844e+18,5.893470e-22
2.859689e+02,7.634784e-23
8.709469e+09,3.172645e-22
2.668168e+17,5.538585e-22
5.673219e+06,2.133299e-22
3.707979e+01,5.254548e-23
5.027480e+17,5.629515e-22
9.409939e+05,1.919530e-22
1.305188e+04,1.307267e-22
8.268521e+08,2.805618e-22
5.965360e+01,5.797096e-23
1.250017e+12,3.836139e-22
1.512974e+18,5.777682e-22
1.992519e+17,5.529422e-22
3.235115e+02,8.063111e-23
2.598605e+12,3.948194e-22
3.895324e+07,2.404549e-22
6.165119e+05,1.843665e-22
7.057136e+14,4.699531e-22
5.809178e+15,5.004133e-22
1.854495e+02,7.255387e-23
1.366713e+00,6.642047e-24
8.439665e+13,4.399948e-22
1.594324e+15,4.795762e-22
2.173684e+16,5.217622e-22
4.732928e+18,5.929893e-22
6.780096e+17,5.639888e-22
1.456591e+16,5.143445e-22
1.847760e+16,5.150047e-22
3.327166e+01,4.958662e-23
6.885285e+15,5.045384e-22
6.290072e+14,4.715701e-22
4.818806e+01,5.137238e-23
5.897932e+15,5.028350e-22
5.849325e+07,2.447784e-22
3.577350e+11,3.655471e-22
3.022452e+08,2.695470e-22
3.064861e+14,4.585500e-22
1.943029e+17,5.532566e-22
1.258701e+08,2.578814e-22
1.880817e+01,4.183294e-23
2.672393e+04,1.399274e-22
1.515797e+15,4.805591e-22
4.621224e+19,6.202185e-22
1.046025e+05,1.634600e-22
4.612120e+17,5.611852e-22
7.171227e+04,1.534259e-22
1.268167e+18,5.781604e-22
1.348830e+09,2.874907e-22
3.779820e+13,4.328457e-22
2.857831e+11,3.609521e-22
2.009018e+19,6.176766e-22
1.441157e+15,4.815800e-22
7.425348e+15,5.040824e-22
7.915554e+13,4.405934e-22
1.253462e+10,3.246321e-22
8.370075e+07,2.512513e-22
2.673343e+04,1.403748e-22
1.838295e+08,2.625276e-22
6.937230e+17,5.656598e-22
1.179610e+13,4.164632e-22
3.302163e+17,5.588410e-22
1.461863e+05,1.653482e-22
1.581370e+08,2.555452e-22
2.477890e+19,6.160784e-22
3.184028e+03,1.118584e-22
2.123029e+06,2.027863e-22
1.346630e+14,4.496352e-22
9.310155e+09,3.181770e-22
6.856693e+05,1.838984e-22
4.966149e+13,4.328565e-22
3.078428e+09,3.018369e-22
5.969808e+14,4.718810e-22
1.162138e+05,1.590486e-22
1.979448e+13,4.245595e-22
3.573976e+13,4.305402e-22
5.937015e+18,5.971310e-22
1.661100e+03,1.010590e-22
1.137894e+06,1.947016e-22
3.703067e+08,2.722028e-22
2.348731e+01,4.527601e-23
6.509259e+07,2.488943e-22
2.205014e+04,1.373178e-22
6.348971e+02,8.857093e-23
4.820258e+01,5.251883e-23
5.506952e+19,6.260367e-22
9.723462e+17,5.720633e-22
5.047464e+04,1.479804e-22
3.607750e+18,5.865572e-22
6.248889e+11,3.788019e-22
1.604351e+16,5.121825e-22
5.934566e+18,5.973254e-22
2.993934e+17,5.562778e-22
8.687992e+19,6.336223e-22
6.720209e+13,4.384394e-22
3.779409e+12,3.991778e-22
6.140206e+08,2.804728e-22
3.511036e+10,3.370060e-22
3.971567e+02,8.418004e-23
3.068174e+14,4.566636e-22
6.810191e+17,5.668735e-22
3.143514e+09,3.037430e-22
2.269693e+15,4.907699e-22
1.125427e+00,2.649523e-24
1.396109e+16,5.146012e-22
8.695784e+11,3.786925e-22
8.533803e+12,4.094014e-22
2.412938e+09,2.987854e-22
2.005826e+10,3.271457e-22
1.391184e+16,5.167320e-22
6.465598e+17,5.670357e-22
6.400212e+09,3.084194e-22
2.518929e+01,4.588950e-23
1.158061e+03,9.756960e-23
1.951046e+17,5.487312e-22
6.234539e+09,3.104063e-22
2.150772e+15,4.888149e-22
1.151567e+13,4.160541e-22
1.385883e+10,3.272393e-22
6.785300e+19,6.301240e-22
1.834424e+16,5.159606e-22
5.161035e+03,1.183028e-22
2.530405e+04,1.382533e-22
2.793862e+07,2.374259e-22
2.252200e+07,2.337411e-22
6.031659e+06,2.140851e-22
1.936318e+01,4.352494e-23
1.478944e+13,4.228034e-22
5.082462e+01,5.615828e-23
3.345336e+05,1.753297e-22
2.818210e+04,1.395525e-22
6.545618e+01,5.718003e-23
3.423783e+17,5.577027e-22
7.442413e+10,3.451877e-22
5.269808e+08,2.769905e-22
1.285920e+06,1.933288e-22
1.835034e+00,8.319708e-24
2.765896e+03,1.082471e-22
1.239220e+04,1.252880e-22
1.119125e+07,2.259067e-22
6.150881e+12,4.036565e-22
8.220464e+05,1.845123e-22
1.852619e+17,5.503523e-22
2.126473e+19,6.157721e-22
1.954820e+04,1.365651e-22
8.609464e+09,3.141122e-22
4.387621e+08,2.720370e-22
1.024236e+07,2.239542e-22
2.557255e+01,4.336428e-23
1.222680e+05,1.611113e-22
1.440661e+17,5.455209e-22
2.358964e+10,3.276673e-22
1.078977e+03,9.759010e-23
4.185225e+08,2.743147e-22
1.590595e+10,3.231427e-22
3.966129e+12,4.010074e-22
4.624488e+13,4.324390e-22
2.630637e+11,3.649511e-22
9.636391e+04,1.583453e-22
4.713697e+19,6.224649e-22
6.110394e+03,1.190610e-22
1.136807e+10,3.199214e-22
2.217316e+05,1.682885e-22
2.688371e+12,3.947743e-22
1.188347e+00,5.246685e-24
1.175932e+17,5.418885e-22
4.776234e+14,4.654652e-22
2.749960e+03,1.064224e-22
3.381265e+11,3.667419e-22
5.974312e+10,3.410356e-22
2.985032e+09,2.993939e-22
2.407823e+07,2.358211e-22
5.139557e+00,2.133730e-23
2.766561e+17,5.575458e-22
1.148222e+00,7.218799e-25
2.845786e+09,2.992964e-22
3.777031e+01,5.014780e-23
7.032720e+00,2.370905e-23
9.371762e+14,4.751769e-22
5.265559e+19,6.271600e-22
2.496476e+15,4.875064e-22
1.654614e+01,3.864707e-23
2.938011e+16,5.233155e-22
8.114144e+14,4.731708e-22
9.231596e+02,9.179780e-23
8.649270e+03,1.252689e-22
1.412173e+15,4.818010e-22
7.430328e+17,5.663699e-22
1.655760e+03,1.009338e-22
1.496039e+19,6.056572e-22
2.013221e+01,4.320680e-23
1.351352e+07,2.273537e-22
1.730979e+14,4.523823e-22
1.211695e+14,4.475640e-22
6.852189e+17,5.704334e-22
9.735605e+09,3.193877e-22
3.462091e+16,5.260071e-22
1.189148e+09,2.882919e-22
3.040344e+06,2.073695e-22
5.753868e+07,2.481047e-22
5.275457e+07,2.463629e-22
4.314626e+07,2.439560e-22
2.230025e+17,5.528151e-22
6.412992e+06,2.161900e-22
5.184664e+05,1.786901e-22
1.249634e+13,4.152743e-22
1.975049e+08,2.643628e-22
1.727160e+15,4.849110e-22
7.352252e+03,1.244400e-22
2.925021e+08,2.716221e-22
1.225847e+13,4.119594e-22
7.674696e+00,2.479475e-23
2.432338e+05,1.701590e-22
1.066688e+02,6.488436e-23
1.596524e+18,5.793157e-22
3.240477e+15,4.933980e-22
6.037493e+05,1.820202e-22
9.585140e+14,4.734809e-22
8.290505e+05,1.897211e-22
3.504139e+18,5.896580e-22
3.968945e+03,1.117786e-22
7.871319e+09,3.139488e-22
1.069634e+03,9.550926e-23
4.795328e+18,5.943433e-22
7.836996e+09,3.134793e-22
4.588984e+04,1.520302e-22
2.255192e+15,4.863522e-22
5.515319e+01,5.636445e-23
1.358762e+12,3.870639e-22
5.566293e+03,1.184953e-22
3.529355e+02,8.136095e-23
4.337166e+19,6.253657e-22
5.341945e+16,5.321942e-22
3.062991e+17,5.572027e-22
3.897594e+05,1.782108e-22
8.980278e+14,4.750720e-22
7.216181e+12,4.094604e-22
1.957146e+04,1.392163e-22
2.529915e+11,3.589173e-22
1.467269e+10,3.222553e-22
3.048990e+07,2.378336e-22
4.232545e+07,2.404216e-22
7.437149e+19,6.336653e-22
7.035106e+06,2.153074e-22
8.848824e+02,9.179823e-23
9.230755e+16,5.372527e-22
1.426096e+08,2.595420e-22
2.579405e+09,2.996852e-22
1.766838e+00,1.060105e-23
2.073788e+09,2.959794e-22
6.212286e+14,4.723086e-22
3.049964e+17,5.552512e-22
1.093478e+02,6.672483e-23
1.501627e+03,1.006220e-22
3.189543e+10,3.354585e-22
2.921251e+10,3.361691e-22
1.023694e+16,5.109348e-22
1.346146e+08,2.580319e-22
1.193360e+05,1.628003e-22
9.518634e+07,2.522840e-22
4.131970e+02,8.395882e-23
1.682087e+14,4.505239e-22
6.593197e+10,3.421099e-22
9.079101e+16,5.398279e-22
1.365775e+15,4.794636e-22
1.388172e+02,6.807285e-23
5.087715e+06,2.159355e-22
2.834844e+08,2.690830e-22
9.874212e+19,6.366925e-22
7.422767e+06,2.193140e-22
4.359315e+16,5.271519e-22
5.141579e+19,6.241003e-22
1.064949e+08,2.539013e-22
1.053777e+05,1.587816e-22
2.553940e+06,2.032372e-22
2.524202e+00,1.487795e-23
8.985441e+02,9.772909e-23
1.459941e+01,3.877844e-23
6.665006e+07,2.474271e-22
3.097733e+19,6.178457e-22
2.133653e+14,4.569475e-22
3.109934e+15,4.917983e-22
2.811673e+01,4.818169e-23
7.487162e+04,1.572455e-22
1.074471e+11,3.508974e-22
5.875501e+19,6.281534e-22
2.760445e+16,5.213215e-22
3.187198e+02,7.753252e-23
5.982904e+00,2.299107e-23
4.145145e+02,8.005947e-23
1.298716e+07,2.240930e-22
1.616629e+19,6.094970e-22
8.793464e+19,6.351569e-22
2.891746e+15,4.910568e-22
5.282361e+14,4.706904e-22
1.627555e+07,2.293015e-22
1.228366e+18,5.784869e-22
3.767044e+19,6.187284e-22
1.000353e+15,4.727406e-22
1.729928e+19,6.132159e-22
6.142277e+04,1.531189e-22
1.691395e+12,3.901709e-22
6.840196e+12,4.093429e-22
6.604381e+15,5.021096e-22
6.382817e+04,1.519266e-22
8.038710e+01,6.110740e-23
6.265082e+19,6.291406e-22
1.931986e+02,6.869608e-23
2.212915e+02,7.467814e-23
4.578161e+12,4.021314e-22
3.641718e+17,5.587879e-22
5.499995e+06,2.157693e-22
1.239175e+15,4.801999e-22
4.452074e+03,1.139214e-22
3.471301e+08,2.722039e-22
6.700218e+14,4.734481e-22
1.269845e+11,3.506203e-22
7.080719e+06,2.163133e-22
7.282396e+19,6.255510e-22
5.790726e+06,2.119760e-22
1.632380e+04,1.322827e-22
1.894431e+04,1.352564e-22
6.535730e+05,1.824236e-22
1.154707e+04,1.311939e-22
1.381385e+03,1.032927e-22
1.660639e+03,1.032876e-22
1.722239e+13,4.206890e-22
2.977722e+16,5.235133e-22
2.214952e+11,3.620788e-22
8.660652e+15,5.069852e-22
1.597579e+01,3.649458e-23
6.729854e+13,4.428604e-22
2.978512e+04,1.457560e-22
1.390043e+19,6.087894e-22
1.216731e+11,3.536595e-22
1.468572e+02,7.038386e-23
3.279765e+07,2.412965e-22
3.511021e+03,1.100496e-22
9.238159e+12,4.101733e-22
1.228542e+06,1.944654e-22
6.680686e+05,1.853317e-22
2.479595e+07,2.331698e-22
4.231197e+08,2.754215e-22
7.830940e+19,6.300741e-22
2.184072e+15,4.871997e-22
4.211728e+00,1.957037e-23
2.287948e+10,3.322264e-22
1.507277e+08,2.582857e-22
1.675364e+13,4.208402e-22
1.554943e+11,3.564758e-22
1.347322e+17,5.466617e-22
8.046084e+04,1.570495e-22
3.834053e+09,3.072064e-22
2.467897e+06,2.053529e-22
4.636095e+02,8.560578e-23
1.836306e+16,5.183963e-22
3.820428e+06,2.050590e-22
1.948180e+12,3.900428e-22
1.001352e+18,5.717971e-22
6.021928e+04,1.534715e-22
9.983393e+08,2.883807e-22
3.384817e+14,4.618919e-22
1.376003e+12,3.911159e-22
3.164572e+11,3.662939e-22
7.349085e+19,6.289527e-22
1.601820e+05,1.655605e-22
1.095488e+05,1.604141e-22
1.214838e+02,6.646166e-23
2.521795e+02,7.850680e-23
8.180920e+17,5.707783e-22
2.331965e+03,1.083911e-22
1.129977e+02,6.552382e-23
2.824080e+07,2.360694e-22
7.115817e+19,6.294016e-22
1.447915e+02,6.665473e-23
1.383481e+07,2.257371e-22
1.565384e+02,6.949838e-23
2.521882e+10,3.272267e-22
1.032989e+06,1.893140e-22
5.173449e+00,2.424615e-23
6.766710e+19,6.328199e-22
2.838988e+01,4.090221e-23
2.758550e+02,7.596303e-23
4.011821e+00,2.430363e-23
1.548357e+19,6.107030e-22
7.430446e+07,2.525650e-22
1.950825e+14,4.546151e-22
3.904819e+15,4.922718e-22
7.190920e+07,2.478653e-22
3.090061e+03,1.115137e-22
8.973651e+00,3.231200e-23
2.254335e+02,7.277919e-23
8.799111e+18,6.039048e-22
2.765361e+17,5.507647e-22
4.058007e+16,5.287453e-22
1.069078e+08,2.558315e-22
4.087936e+17,5.592361e-22
6.111116e+07,2.500018e-22
2.043135e+16,5.172728e-22
4.045360e+08,2.730984e-22
9.353340e+17,5.699519e-22
5.175385e+08,2.765401e-22
5.833550e+17,5.626526e-22
1.697626e+05,1.651223e-22
1.373629e+10,3.215376e-22
1.662172e+16,5.186575e-22
4.333296e+05,1.791540e-22
1.013479e+10,3.210768e-22
3.092854e+06,2.061226e-22
4.110416e+08,2.741428e-22
8.335407e+15,5.056165e-22
2.416416e+13,4.272925e-22
2.890201e+04,1.409934e-22
1.632632e+17,5.479928e-22
2.839048e+15,4.927463e-22
2.136232e+16,5.213359e-22
1.431591e+12,3.876740e-22
3.084829e+07,2.368812e-22
3.618454e+03,1.131309e-22
1.361927e+19,6.093787e-22
2.787104e+00,1.633009e-23
1.646439e+12,3.901461e-22
2.858630e+13,4.276367e-22
1.788971e+05,1.666193e-22
2.589593e+07,2.366326e-22
7.692396e+12,4.115468e-22
8.823007e+10,3.480147e-22
3.363570e+12,4.010042e-22
1.791132e+14,4.521378e-22
4.577232e+08,2.777505e-22
1.000759e+19,6.028190e-22
1.622087e+05,1.662335e-22
4.883379e+15,4.994854e-22
3.758273e+12,3.978051e-22
2.458450e+01,4.532653e-23
3.171897e+11,3.661035e-22
5.458023e+18,5.919978e-22
7.047885e+08,2.805285e-22
1.600653e+19,6.120448e-22
7.080797e+16,5.405418e-22
4.398366e+07,2.431180e-22
3.195798e+08,2.691103e-22
3.073943e+08,2.695564e-22
1.008098e+11,3.482444e-22
3.785791e+02,8.218748e-23
7.040244e+04,1.510263e-22
3.864617e+02,8.095191e-23
4.040111e+00,2.052563e-23
3.696011e+09,3.059949e-22
5.361746e+17,5.619531e-22
2.781955e+17,5.514279e-22
2.577293e+07,2.349233e-22
1.982658e+12,3.913834e-22
2.597705e+18,5.846997e-22
8.703904e+07,2.534280e-22
8.316361e+19,6.337338e-22
3.802193e+06,2.128864e-22
3.062315e+08,2.708517e-22
9.633514e+15,5.099548e-22
9.407457e+12,4.151424e-22
3.503964e+05,1.769132e-22
9.599216e+15,5.082743e-22
4.284717e+05,1.784151e-22
6.403263e+00,2.442504e-23
1.078952e+05,1.613678e-22
2.435708e+18,5.848823e-22
1.863807e+06,2.011582e-22
4.787064e+13,4.353355e-22
5.764861e+18,5.975920e-22
1.322370e+12,3.882682e-22
6.138303e+03,1.226505e-22
1.260478e+17,5.461681e-22
8.368626e+05,1.869774e-22
2.989030e+06,2.056836e-22
8.215369e+01,5.768538e-23
3.589971e+19,6.234336e-22
3.587387e+08,2.697002e-22
6.311952e+07,2.489246e-22
3.170181e+09,3.001435e-22
1.545417e+03,1.015399e-22
1.346732e+18,5.756107e-22
9.108359e+06,2.205832e-22
1.134958e+14,4.486203e-22
6.564401e+02,9.000329e-23
3.259166e+11,3.634752e-22
5.288209e+13,4.347667e-22
1.355560e+17,5.469988e-22
3.240483e+13,4.251950e-22
7.583645e+08,2.804201e-22
2.317357e+19,6.171515e-22
1.270793e+11,3.528391e-22
9.176679e+00,3.297847e-23
3.524124e+17,5.574056e-22
4.911872e+14,4.655204e-22
7.491335e+09,3.154665e-22
3.351559e+13,4.295165e-22
5.517945e+12,4.068159e-22
7.087100e+07,2.517782e-22
5.649876e+13,4.372403e-22
2.591220e+05,1.713684e-22
6.383436e+14,4.722312e-22
7.905051e+01,6.170889e-23
2.969878e+07,2.367846e-22
3.221116e+08,2.712118e-22
3.677704e+05,1.767756e-22
2.321133e+01,4.445283e-23
2.440858e+04,1.357154e-22
6.279212e+10,3.404421e-22
1.230008e+12,3.811378e-22
1.361935e+14,4.500226e-22
7.008545e+07,2.498483e-22
4.715292e+08,2.752741e-22
5.225397e+19,6.259086e-22
2.124083e+15,4.874914e-22
3.557771e+08,2.735467e-22
4.016697e+10,3.323262e-22
2.489867e+12,3.898516e-22
4.525810e+01,5.366016e-23
9.811286e+13,4.471693e-22
1.157233e+06,1.905775e-22
8.790740e+18,6.003358e-22
5.567424e+17,5.637575e-22
3.505281e+14,4.603313e-22
8.774775e+10,3.470519e-22
3.122542e+00,1.633904e-23
3.943602e+15,4.928796e-22
8.413642e+01,5.922265e-23
1.090356e+05,1.594183e-22
1.919922e+15,4.856105e-22
2.501065e+05,1.748609e-22
1.656037e+12,3.911154e-22
2.326551e+00,1.417146e-23
3.215940e+02,7.774089e-23
3.991133e+14,4.638988e-22
3.151078e+14,4.604742e-22
3.786824e+11,3.687596e-22
1.870603e+11,3.593732e-22
1.503555e+19,6.087638e-22
1.327411e+11,3.537957e-22
2.010310e+12,3.921055e-22
1.656894e+00,8.687089e-24
6.308715e+09,3.118816e-22
1.304731e+05,1.657702e-22
2.077330e+09,2.942032e-22
1.519956e+11,3.551414e-22
1.754529e+09,2.949104e-22
9.368357e+05,1.900312e-22
1.026007e+04,1.253289e-22
2.692279e+00,1.453287e-23
4.735092e+08,2.736296e-22
2.246146e+19,6.158502e-22
9.750482e+15,5.106190e-22
1.754871e+08,2.616762e-22
5.595941e+18,5.960755e-22
3.296714e+19,6.205602e-22
1.745836e+13,4.201527e-22
2.793491e+12,3.935820e-22
9.054932e+10,3.477283e-22
3.113552e+02,7.890220e-23
2.870261e+07,2.366858e-22
7.478001e+15,5.053144e-22
8.593892e+19,6.343100e-22
6.025203e+08,2.765431e-22
4.513272e+14,4.669639e-22
7.872151e+10,3.486748e-22
2.174170e+19,6.172261e-22
9.942225e+11,3.811663e-22
3.682503e+19,6.228578e-22
6.949375e+08,2.833493e-22
2.630801e+00,1.177916e-23
1.469063e+04,1.307548e-22
3.820580e+12,4.019716e-22
1.834624e+19,6.098774e-22
1.938698e+03,1.056731e-22
6.976574e+09,3.118799e-22
2.279913e+05,1.710504e-22
3.141518e+19,6.192828e-22
2.776869e+07,2.381354e-22
6.032752e+03,1.196558e-22
7.735434e+03,1.260481e-22
5.383439e+08,2.773952e-22
5.648308e+11,3.754995e-22
3.574772e+05,1.751369e-22
1.581561e+13,4.220194e-22
2.369036e+18,5.850738e-22
1.298658e+06,1.961688e-22
3.565744e+17,5.566369e-22
2.881830e+03,1.118490e-22
6.985042e+16,5.342653e-22
6.544747e+03,1.209081e-22
7.137353e+00,2.516281e-23
8.573714e+03,1.227800e-22
1.059289e+12,3.786128e-22
3.391935e+18,5.912501e-22
1.279183e+05,1.626543e-22
1.416957e+18,5.758766e-22
8.105048e+13,4.405495e-22
8.986456e+04,1.599672e-22
6.577190e+01,5.639972e-23
1.349066e+01,3.644130e-23
6.867909e+04,1.503317e-22
1.714249e+05,1.685003e-22
9.117626e+19,6.338922e-22
6.348314e+01,5.765461e-23
2.157427e+00,1.031192e-23
1.466801e+11,3.547997e-22
8.426647e+18,6.031114e-22
1.841045e+11,3.571092e-22
4.531276e+04,1.490845e-22
2.851700e+12,3.973043e-22
1.282293e+05,1.626026e-22
1.337998e+06,1.952136e-22
1.342740e+02,6.696244e-23
1.619474e+05,1.674162e-22
3.380770e+04,1.432693e-22
4.220293e+08,2.705154e-22
2.451358e+12,3.948573e-22
1.195067e+14,4.460979e-22
1.946557e+16,5.160117e-22
1.662382e+05,1.693685e-22
2.739066e+06,2.025383e-22
2.763633e+02,7.580720e-23
1.644428e+06,1.984187e-22
2.326466e+07,2.343553e-22
6.987007e+07,2.503757e-22
1.184425e+02,6.542267e-23
1.249035e+06,1.939531e-22
5.976140e+02,9.248597e-23
4.297608e+18,5.975602e-22
5.509569e+17,5.659064e-22
5.987694e+01,5.484852e-23
2.180834e+15,4.851210e-22
3.106028e+14,4.618583e-22
1.822583e+17,5.486736e-22
2.487542e+01,4.486670e-23
3.444183e+06,2.097352e-22
1.517784e+00,4.452607e-24
3.149181e+19,6.214737e-22
2.721280e+01,4.368014e-23
1.115118e+10,3.198547e-22
1.184351e+06,1.933544e-22
1.861077e+17,5.486743e-22
1.901802e+09,2.979360e-22
2.901812e+10,3.317251e-22
6.194523e+14,4.735869e-22
6.882003e+15,5.010487e-22
3.547418e+02,8.127755e-23
3.600663e+07,2.403558e-22
2.562177e+18,5.889767e-22
8.142095e+05,1.895394e-22
4.060278e+06,2.094912e-22
1.069222e+01,3.194260e-23
3.591864e+09,3.023879e-22
5.764728e+15,5.006818e-22
1.004985e+06,1.883508e-22
1.451586e+07,2.249921e-22
6.804351e+12,4.048764e-22
5.853123e+07,2.445862e-22
2.601686e+05,1.741927e-22
1.102099e+08,2.558920e-22
1.932618e+10,3.274761e-22
5.769230e+05,1.815831e-22
6.441079e+13,4.391896e-22
5.280673e+04,1.469076e-22
4.673219e+14,4.661322e-22
8.257532e+06,2.195769e-22
1.222867e+14,4.497511e-22
9.529713e+15,5.111816e-22
3.045778e+19,6.209573e-22
8.647020e+04,1.592423e-22
4.430371e+10,3.412225e-22
3.044240e+14,4.593895e-22
5.598522e+11,3.757120e-22
8.663958e+11,3.786181e-22
8.807821e+09,3.168905e-22
1.574533e+06,1.964870e-22
3.159736e+05,1.743012e-22
4.929612e+16,5.322658e-22
7.188599e+15,5.062620e-22
6.055007e+01,5.517656e-23
1.681016e+19,6.130896e-22
1.350696e+19,6.087048e-22
4.120254e+08,2.726438e-22
1.201954e+08,2.540577e-22
8.905190e+10,3.444752e-22
6.294563e+13,4.377101e-22
6.379445e+18,5.945397e-22
3.718817e+12,3.990982e-22
2.856574e+14,4.589259e-22
5.236539e+01,5.438827e-23
2.440207e+14,4.579784e-22
2.557214e+05,1.743528e-22
2.373641e+03,1.058683e-22
4.548415e+16,5.285548e-22
7.932514e+05,1.866984e-22
1.961684e+10,3.254752e-22
1.814933e+12,3.908976e-22
4.396125e+00,1.969746e-23
3.694783e+15,4.948254e-22
7.266151e+04,1.548360e-22
2.352607e+09,2.932550e-22
1.326260e+02,6.882956e-23
3.520983e+14,4.636107e-22
1.373141e+08,2.615474e-22
4.864888e+04,1.444268e-22
7.134068e+05,1.824327e-22
2.747412e+10,3.311184e-22
5.215853e+16,5.324350e-22
