k,t,T
9.686816e-01,1.064431e+00,1.351751e+00
1.884224e+00,1.646337e+00,1.043300e+00
4.547222e-01,3.704141e-02,1.980205e+00
1.839019e+00,2.388632e+00,1.009345e+00
8.970798e-01,1.884836e+00,1.184334e+00
6.652627e-01,2.368232e+00,1.209836e+00
1.332114e-01,8.469950e-01,1.894725e+00
7.157783e-01,6.861318e-01,1.609215e+00
8.089445e-01,1.587734e+00,1.275896e+00
7.863862e-01,2.063052e+00,1.204060e+00
1.067056e-01,2.591939e+00,1.761655e+00
2.496379e-01,2.551445e+00,1.529401e+00
1.841988e+00,2.609901e+00,1.009182e+00
1.918486e+00,4.577840e-02,1.918650e+00
3.877730e-01,2.335665e+00,1.406442e+00
1.164756e+00,1.379151e+00,1.195111e+00
1.202248e+00,1.932423e+00,1.097357e+00
3.765989e-01,2.227880e+00,1.437107e+00
1.686026e+00,1.554640e+00,1.072714e+00
1.545720e+00,2.145389e+00,1.035779e+00
1.390577e+00,2.587125e+00,1.022605e+00
5.564072e-01,2.550583e+00,1.243165e+00
1.579863e+00,2.026107e+00,1.036485e+00
1.156915e-01,2.419812e+00,1.752274e+00
1.335370e+00,7.623430e-01,1.362118e+00
1.462668e+00,2.248744e+00,1.034408e+00
5.691816e-01,2.307529e+00,1.268222e+00
1.622192e+00,7.348592e-01,1.300475e+00
1.318489e+00,2.672852e+00,1.027461e+00
1.284712e+00,7.379047e-01,1.390246e+00
4.060724e-01,1.204567e+00,1.610763e+00
1.658453e+00,9.338547e-01,1.211141e+00
9.129481e-01,1.675676e+00,1.217322e+00
1.411138e+00,1.382798e+00,1.136841e+00
1.648181e+00,2.562135e+00,1.009229e+00
1.896782e+00,1.862674e+00,1.028302e+00
9.969155e-01,1.302745e+00,1.270060e+00
1.633041e+00,2.797996e+00,1.006957e+00
1.861591e+00,2.103214e+00,1.018411e+00
7.614921e-01,1.323873e+00,1.365980e+00
1.435074e+00,2.954310e+00,1.013960e+00
6.500582e-01,1.039829e+00,1.513749e+00
4.446036e-01,1.810841e-01,1.919665e+00
8.617497e-01,2.344006e+00,1.129099e+00
8.552171e-01,1.450422e+00,1.295233e+00
1.537403e+00,2.647161e+00,1.016092e+00
1.047712e+00,1.073656e+00,1.324065e+00
1.433142e+00,2.663502e-01,1.684377e+00
6.568881e-01,6.568101e-01,1.651079e+00
8.018316e-01,6.548543e-01,1.590722e+00
7.451702e-01,1.894856e+00,1.248105e+00
1.873368e+00,2.368869e+00,1.015335e+00
3.090416e-01,1.171754e+00,1.693550e+00
6.766437e-01,1.365020e+00,1.392913e+00
1.238713e+00,1.059921e+00,1.270308e+00
5.815794e-01,1.609670e+00,1.396923e+00
1.208112e+00,2.994944e+00,1.022825e+00
9.477651e-01,1.749435e-01,1.846387e+00
1.119889e-01,1.461784e+00,1.846434e+00
1.935972e-01,1.352164e+00,1.769943e+00
1.449518e+00,3.475726e-01,1.607838e+00
2.309793e-01,6.309192e-01,1.863611e+00
1.655575e+00,2.448655e+00,1.022030e+00
4.356742e-01,1.612233e+00,1.495648e+00
8.033577e-01,2.984701e+00,1.096886e+00
2.952589e-01,2.347257e+00,1.498439e+00
1.679698e+00,1.145878e+00,1.143357e+00
9.803089e-01,2.247106e-01,1.799650e+00
1.422916e+00,1.787089e-01,1.772013e+00
3.453417e-01,4.754066e-01,1.850409e+00
1.433466e+00,1.836380e+00,1.070433e+00
1.380351e+00,2.599434e+00,1.031568e+00
2.394207e-01,4.472775e-01,1.901082e+00
1.231240e+00,2.268419e+00,1.056475e+00
1.433961e+00,2.023754e+00,1.057474e+00
3.369669e-01,6.500955e-01,1.803864e+00
1.780265e+00,8.607242e-01,1.213165e+00
9.863210e-01,1.451449e+00,1.241427e+00
1.443013e+00,7.608036e-01,1.333464e+00
8.468111e-01,1.083465e+00,1.403573e+00
1.002726e+00,1.602323e+00,1.201520e+00
1.921938e+00,1.115061e+00,1.115810e+00
1.927905e+00,2.236098e+00,1.016561e+00
9.337439e-01,5.269715e-02,1.957179e+00
1.455882e+00,1.017686e+00,1.226145e+00
1.932090e+00,9.929669e-02,1.822102e+00
9.080753e-01,4.705362e-01,1.652521e+00
4.034671e-01,6.844872e-01,1.757295e+00
8.533564e-01,1.108182e+00,1.385604e+00
1.813775e+00,1.871012e+00,1.033024e+00
1.735700e+00,2.450818e+00,1.019669e+00
2.585346e-01,1.304552e+00,1.715207e+00
7.911523e-01,2.774837e+00,1.108770e+00
6.828680e-01,3.027796e-01,1.812323e+00
1.443939e+00,1.502042e+00,1.117611e+00
1.907517e+00,2.013474e+00,1.021837e+00
7.682693e-01,1.561156e+00,1.301041e+00
3.642149e-01,2.610658e+00,1.384377e+00
2.016466e-01,1.125128e+00,1.801347e+00
1.432255e+00,1.965025e+00,1.058092e+00
1.281176e+00,2.571553e+00,1.035317e+00
1.182938e+00,2.188491e+00,1.077255e+00
4.027502e-01,9.408835e-01,1.678294e+00
1.069323e+00,2.985769e+00,1.044247e+00
2.657804e-01,1.608553e-01,1.955430e+00
4.259856e-01,1.091542e+00,1.630181e+00
1.251029e+00,2.442984e+00,1.045056e+00
1.499753e+00,1.794187e-01,1.763083e+00
7.862631e-01,1.539985e+00,1.299022e+00
1.263270e+00,2.343979e-02,1.972369e+00
1.919380e+00,2.834308e+00,1.003468e+00
7.810231e-01,1.700358e+00,1.258522e+00
1.077044e+00,2.645913e+00,1.054885e+00
7.039408e-01,1.249364e+00,1.419278e+00
1.754418e+00,1.199945e+00,1.122121e+00
2.861729e-01,2.476125e+00,1.491091e+00
8.662742e-01,2.876571e+00,1.081578e+00
1.682097e+00,2.103960e-01,1.705439e+00
1.742373e-01,1.605304e+00,1.756318e+00
7.055689e-01,2.332980e+00,1.195243e+00
1.700211e+00,2.502556e+00,1.018526e+00
1.789392e+00,2.673065e-01,1.617431e+00
1.742580e+00,7.679678e-03,1.988930e+00
5.908595e-01,1.927077e-01,1.891395e+00
9.667984e-01,1.634876e+00,1.201748e+00
2.766254e-01,2.524197e+00,1.492455e+00
1.002251e+00,2.823110e+00,1.057840e+00
9.754541e-01,2.123550e+00,1.125467e+00
1.740855e+00,9.886939e-02,1.842683e+00
1.134114e-01,5.195035e-01,1.941191e+00
1.887420e+00,9.084671e-01,1.186337e+00
1.038784e+00,2.667739e+00,1.060559e+00
1.247196e+00,9.646795e-01,1.298866e+00
9.566231e-01,2.063240e+00,1.143142e+00
1.026171e-01,1.779426e+00,1.829365e+00
1.448633e+00,1.907744e+00,1.062364e+00
1.585571e+00,2.594102e+00,1.012504e+00
1.865148e+00,2.202400e+00,1.013540e+00
1.179832e+00,2.045020e+00,1.092689e+00
1.413153e+00,2.212609e+00,1.039777e+00
1.173189e+00,1.573185e+00,1.155742e+00
8.965600e-01,1.893751e+00,1.183698e+00
8.371471e-01,1.519382e+00,1.278207e+00
1.853510e+00,2.831144e+00,1.007859e+00
1.817513e+00,8.458032e-02,1.857643e+00
9.904417e-01,2.101321e+00,1.123244e+00
3.621588e-01,5.965343e-01,1.803647e+00
1.333695e+00,2.122287e+00,1.058982e+00
5.753685e-01,1.916290e+00,1.334409e+00
1.415611e+00,9.226565e-01,1.274067e+00
1.348792e+00,2.108058e+00,1.057324e+00
1.997654e+00,1.653143e+00,1.037911e+00
6.658844e-01,1.813712e+00,1.298295e+00
9.781887e-01,3.476260e-01,1.708830e+00
1.405038e+00,2.423786e+00,1.033645e+00
1.072060e+00,8.331547e-01,1.406269e+00
1.967100e+00,2.023816e+00,1.018281e+00
1.664840e+00,3.566217e-01,1.552577e+00
1.442860e+00,1.053541e+00,1.221709e+00
3.793353e-01,6.298303e-02,1.980119e+00
1.278286e+00,2.290083e+00,1.051870e+00
1.967840e+00,2.676572e+00,1.002327e+00
1.544331e+00,2.467694e+00,1.016560e+00
1.722778e+00,2.388220e+00,1.021192e+00
1.671806e+00,9.696165e-02,1.849178e+00
1.358241e+00,4.413722e-01,1.551533e+00
1.579148e-01,2.259960e+00,1.696541e+00
9.109077e-01,2.787710e+00,1.076767e+00
1.938561e+00,1.751989e+00,1.034657e+00
1.580875e+00,7.096178e-01,1.325051e+00
1.545229e+00,1.811368e+00,1.057107e+00
5.834336e-01,1.903170e+00,1.320832e+00
1.366132e+00,3.019205e-01,1.657473e+00
4.563298e-01,1.489737e+00,1.510315e+00
2.941664e-01,2.072572e+00,1.545917e+00
1.288488e+00,1.160326e+00,1.222714e+00
1.617294e+00,2.868757e+00,1.005283e+00
1.272550e+00,1.348839e+00,1.183387e+00
1.407132e+00,5.878684e-01,1.435162e+00
1.012539e+00,2.680514e+00,1.068289e+00
1.813130e+00,1.105785e-01,1.818429e+00
1.114084e+00,2.076822e-01,1.791846e+00
9.630512e-01,8.818127e-01,1.427269e+00
5.758942e-01,1.947594e+00,1.327733e+00
1.550616e-01,4.021246e-01,1.940864e+00
6.419163e-01,2.916252e+00,1.154357e+00
2.852747e-01,2.990494e+00,1.423092e+00
6.428099e-01,1.747983e+00,1.327190e+00
1.133477e+00,9.062105e-01,1.356581e+00
6.724884e-01,2.794157e+00,1.151161e+00
1.060790e+00,2.340078e-01,1.784500e+00
1.846633e+00,1.385092e+00,1.076331e+00
1.501501e+00,1.680154e+00,1.085623e+00
1.319636e+00,2.979099e+00,1.022484e+00
4.488075e-01,8.235740e-02,1.957475e+00
1.424308e+00,2.443432e+00,1.029784e+00
2.313458e-01,1.929039e+00,1.638263e+00
1.107072e-01,1.689337e+00,1.826166e+00
6.507729e-01,7.338999e-01,1.619737e+00
5.409910e-01,1.791921e+00,1.374785e+00
6.018056e-01,1.308579e+00,1.463061e+00
5.275134e-01,2.559419e+00,1.257285e+00
1.243677e-01,4.651590e-01,1.938686e+00
1.712482e+00,1.191443e-01,1.815809e+00
2.606726e-01,1.672951e-01,1.959593e+00
1.880639e+00,5.882245e-01,1.321715e+00
1.047745e+00,1.844117e+00,1.139332e+00
1.369680e+00,2.619263e+00,1.030985e+00
1.249600e+00,2.492771e+00,1.043695e+00
1.387117e+00,1.391321e+00,1.144347e+00
1.477490e+00,2.425135e+00,1.028294e+00
1.136473e+00,2.291549e+00,1.072237e+00
1.676416e+00,2.765709e+00,1.006081e+00
5.321954e-01,1.923200e+00,1.359331e+00
5.128254e-01,9.266480e-01,1.624136e+00
8.513948e-01,2.929826e+00,1.086184e+00
2.631784e-01,2.141421e-01,1.945883e+00
4.963046e-01,1.862074e+00,1.395738e+00
1.923827e+00,2.494853e+00,1.009021e+00
4.737562e-01,2.455583e+00,1.311473e+00
1.071596e+00,1.284544e+00,1.254739e+00
1.751227e+00,2.064273e+00,1.023095e+00
1.930218e+00,8.001081e-02,1.864815e+00
1.666151e+00,6.244720e-01,1.354990e+00
1.222182e+00,5.459521e-02,1.930529e+00
1.211324e+00,1.474228e+00,1.162966e+00
1.046081e+00,2.031597e+00,1.117125e+00
1.496979e+00,5.590481e-01,1.439915e+00
1.372871e+00,1.631405e+00,1.109592e+00
6.012907e-01,1.089196e+00,1.518483e+00
2.613887e-01,9.130403e-01,1.785636e+00
5.382068e-01,1.192016e+00,1.526277e+00
1.768415e+00,3.323007e-01,1.554385e+00
8.484851e-01,7.616022e-01,1.526240e+00
1.787732e+00,1.575785e+00,1.061842e+00
1.419308e-01,1.681880e+00,1.786784e+00
1.767824e+00,2.102054e+00,1.024431e+00
1.964913e-01,2.510107e+00,1.611093e+00
2.253105e-01,1.894818e+00,1.651315e+00
5.815309e-01,3.522715e-01,1.814980e+00
7.177781e-01,2.458386e+00,1.174101e+00
1.734989e+00,9.735374e-01,1.189702e+00
6.788618e-01,4.864997e-01,1.716873e+00
1.006044e-01,1.889341e+00,1.825039e+00
3.446469e-01,1.728795e+00,1.546296e+00
1.410887e+00,2.158776e+00,1.048535e+00
4.821553e-01,2.487782e+00,1.303825e+00
1.542282e+00,1.716915e+00,1.071314e+00
1.344309e+00,8.389532e-01,1.322887e+00
9.669127e-01,2.014131e+00,1.140706e+00
2.737317e-01,7.009971e-01,1.825277e+00
1.544034e+00,3.269664e-01,1.601603e+00
1.323413e+00,3.644263e-01,1.613884e+00
7.334056e-01,6.499523e-01,1.624141e+00
4.614053e-01,9.899408e-01,1.633433e+00
2.481333e-01,3.955301e-01,1.907230e+00
2.631037e-01,2.065192e+00,1.580682e+00
1.033656e-01,1.244507e+00,1.883648e+00
4.752655e-01,2.230325e+00,1.343793e+00
2.895755e-01,2.940390e+00,1.423667e+00
1.226599e+00,8.302548e-01,1.360647e+00
7.428984e-01,1.537062e+00,1.318149e+00
9.220711e-01,4.766607e-01,1.646931e+00
4.541205e-01,2.149807e+00,1.375279e+00
1.536692e+00,2.119991e+00,1.041103e+00
1.398477e+00,2.049498e+00,1.053866e+00
1.736566e+00,1.251074e+00,1.110105e+00
1.884330e+00,1.553009e+00,1.050502e+00
1.283754e+00,2.273882e+00,1.055240e+00
1.210380e+00,2.023531e-01,1.780817e+00
3.315829e-01,1.877461e+00,1.537708e+00
1.356485e+00,2.156866e-01,1.742936e+00
7.934372e-01,2.443685e+00,1.143435e+00
1.475572e+00,2.008665e+00,1.047969e+00
1.013568e+00,1.972027e+00,1.132970e+00
4.243158e-01,4.226575e-01,1.832582e+00
1.357245e+00,1.185697e+00,1.200609e+00
4.599807e-01,4.998726e-01,1.793517e+00
6.913282e-01,3.387133e-01,1.790447e+00
4.550193e-01,1.752907e+00,1.452588e+00
2.207358e-01,1.996480e-01,1.961221e+00
6.667606e-01,1.388886e+00,1.398601e+00
1.384958e+00,1.051571e+00,1.232406e+00
9.758409e-01,1.723016e+00,1.186161e+00
3.398286e-01,2.915259e+00,1.366487e+00
1.954055e+00,8.500621e-01,1.185210e+00
5.858912e-01,1.295489e+00,1.468553e+00
1.368202e+00,2.984435e+00,1.018711e+00
1.967105e-01,1.941147e+00,1.682954e+00
1.901764e+00,4.551314e-01,1.423179e+00
2.064735e-01,1.938694e-01,1.958381e+00
1.524441e+00,2.159491e+00,1.038540e+00
6.867938e-01,1.401030e+00,1.380241e+00
8.459533e-01,3.915943e-01,1.725267e+00
1.003298e+00,2.040675e+00,1.132126e+00
1.431557e+00,1.590336e+00,1.103903e+00
4.323108e-01,2.029530e+00,1.413766e+00
1.673657e+00,1.450263e+00,1.091099e+00
5.968889e-01,8.554700e-01,1.599458e+00
1.739433e+00,1.808547e-01,1.728776e+00
1.000206e+00,2.721547e+00,1.065309e+00
1.839171e-01,1.680877e+00,1.730441e+00
1.796333e+00,4.829174e-01,1.422491e+00
1.289267e+00,2.532689e+00,1.033093e+00
3.416003e-01,1.248313e+00,1.647911e+00
1.836445e+00,2.182436e+00,1.014731e+00
5.293426e-01,6.999540e-01,1.692982e+00
1.114124e+00,1.849156e+00,1.125188e+00
7.030265e-01,2.839575e+00,1.136574e+00
9.739884e-01,2.540972e+00,1.086133e+00
1.338669e+00,1.421286e+00,1.149897e+00
1.589617e+00,2.107166e+00,1.039247e+00
7.706722e-01,1.600667e+00,1.291380e+00
1.837517e+00,8.221890e-01,1.220038e+00
1.016535e+00,3.223026e-01,1.722124e+00
1.939359e-01,1.234037e+00,1.786885e+00
1.880390e+00,8.177835e-01,1.220514e+00
3.688466e-01,1.656760e+00,1.543088e+00
1.164965e+00,1.027112e+00,1.308045e+00
4.099995e-01,8.770119e-01,1.697332e+00
1.290461e+00,3.709598e-01,1.616175e+00
1.446045e+00,1.341424e+00,1.144282e+00
1.426856e+00,1.311551e+00,1.153755e+00
1.989017e+00,6.251255e-01,1.290836e+00
1.771996e-01,1.785806e+00,1.728888e+00
2.392086e-01,2.777767e+00,1.516266e+00
1.480105e+00,1.716423e+00,1.084019e+00
1.740527e-01,9.582195e-01,1.839635e+00
9.474720e-01,1.638992e+00,1.212455e+00
3.970469e-01,1.274183e+00,1.598975e+00
1.514396e-01,1.372454e+00,1.815598e+00
1.696387e+00,8.176410e-01,1.247050e+00
1.466875e+00,1.333331e+00,1.138820e+00
9.580029e-01,2.808215e+00,1.063179e+00
1.460755e+00,2.178129e+00,1.043411e+00
1.749088e-01,1.746204e+00,1.736774e+00
9.683202e-01,7.893120e-01,1.463033e+00
9.243005e-01,1.076637e+00,1.370596e+00
4.220798e-01,8.307304e-01,1.698299e+00
7.704728e-01,1.923124e+00,1.229536e+00
2.779313e-01,1.346336e+00,1.692608e+00
1.619913e+00,1.176282e+00,1.145615e+00
4.681997e-01,2.119049e+00,1.372537e+00
1.342121e+00,1.820423e+00,1.090376e+00
5.514936e-01,1.329418e+00,1.476328e+00
1.362305e+00,2.975006e+00,1.019968e+00
7.171643e-01,1.925012e+00,1.249856e+00
3.492889e-01,2.858094e+00,1.370026e+00
1.714635e+00,4.661301e-01,1.453072e+00
1.805382e+00,2.899643e+00,1.005652e+00
3.016590e-01,1.618558e+00,1.613755e+00
3.776786e-01,1.702427e+00,1.525348e+00
1.478886e+00,9.469516e-01,1.246707e+00
1.313968e+00,1.448356e+00,1.150337e+00
1.693941e+00,2.756672e+00,1.006407e+00
8.052592e-01,2.480486e+00,1.133326e+00
3.613484e-01,2.932220e-01,1.894803e+00
1.624367e+00,2.817607e+00,1.012905e+00
2.404041e-01,8.577562e-01,1.810641e+00
1.110469e+00,1.976064e+00,1.111764e+00
7.522833e-01,1.855860e+00,1.251997e+00
3.722390e-01,2.520538e+00,1.396661e+00
3.212833e-01,6.603252e-01,1.809878e+00
2.220334e-01,1.126104e+00,1.783810e+00
9.749110e-01,2.944860e+00,1.059349e+00
1.857577e+00,1.983057e+00,1.023803e+00
9.345926e-01,2.396533e+00,1.110763e+00
1.298586e+00,2.461076e+00,1.039192e+00
1.825388e+00,4.797724e-01,1.417293e+00
1.216046e+00,1.849850e+00,1.104160e+00
1.033406e-01,2.288023e-01,1.978511e+00
1.797815e+00,1.384026e-01,1.782626e+00
6.657734e-01,1.055753e+00,1.493419e+00
1.294526e+00,6.099509e-01,1.454340e+00
1.861187e+00,2.830692e+00,1.005781e+00
1.075844e+00,2.321733e+00,1.080729e+00
1.202610e+00,2.654352e+00,1.038558e+00
7.766696e-01,2.960795e+00,1.101190e+00
5.512230e-01,5.631922e-01,1.734684e+00
1.519042e+00,2.130768e+00,1.037214e+00
9.187727e-01,1.645235e+00,1.214863e+00
1.273441e-01,2.876950e+00,1.693475e+00
9.685443e-01,1.373165e+00,1.264924e+00
1.566750e+00,1.772877e+00,1.056154e+00
4.297910e-01,1.883741e+00,1.445423e+00
9.406567e-01,1.321784e+00,1.290218e+00
1.358999e+00,1.846795e+00,1.082539e+00
1.078058e+00,1.473121e+00,1.207558e+00
6.251325e-01,3.587825e-01,1.795795e+00
1.443993e+00,2.379246e+00,1.032404e+00
4.850778e-01,1.194456e+00,1.558577e+00
1.262927e+00,1.813779e+00,1.101577e+00
1.764447e+00,2.703479e+00,1.005140e+00
1.355095e+00,2.618137e+00,1.030526e+00
6.128358e-01,5.737815e-01,1.704513e+00
1.611922e+00,2.585474e+00,1.018153e+00
1.799821e+00,1.476328e+00,1.073637e+00
9.236767e-01,2.717437e+00,1.079847e+00
1.706836e+00,1.755672e-01,1.736133e+00
1.224100e+00,2.076881e+00,1.082409e+00
1.104766e+00,1.028555e+00,1.318857e+00
1.003507e-01,1.671056e+00,1.844472e+00
1.632790e+00,7.580770e-02,1.886317e+00
3.977801e-01,1.606769e+00,1.528092e+00
1.029580e+00,2.930274e+00,1.046365e+00
3.646751e-01,1.370532e+00,1.602654e+00
6.777434e-01,9.528914e-01,1.527194e+00
1.075518e+00,1.089036e+00,1.312158e+00
1.369244e+00,2.521910e+00,1.030249e+00
1.374765e+00,9.171329e-01,1.284400e+00
4.414321e-01,5.412312e-01,1.787985e+00
5.377386e-01,1.890780e+00,1.358182e+00
4.604672e-01,2.581138e+00,1.310575e+00
1.720565e+00,2.351625e+00,1.011192e+00
7.980577e-01,2.732206e+00,1.116070e+00
5.944485e-01,2.231032e+00,1.268072e+00
4.205523e-01,1.489770e-01,1.935956e+00
1.727407e+00,1.144365e+00,1.141004e+00
1.175637e+00,3.245621e-02,1.962927e+00
1.211134e+00,2.711652e+00,1.040465e+00
9.778187e-01,1.567250e+00,1.219585e+00
1.866127e+00,7.420683e-01,1.246982e+00
6.139043e-01,2.477651e+00,1.218259e+00
5.744495e-01,1.020462e+00,1.559792e+00
1.116251e+00,2.726008e+00,1.047154e+00
1.713576e+00,1.489913e+00,1.072978e+00
3.640829e-01,2.150089e-01,1.928713e+00
1.422902e+00,1.405689e+00,1.132883e+00
7.489810e-01,1.068456e+00,1.446382e+00
1.082294e+00,1.456331e+00,1.207158e+00
3.648049e-01,1.542555e+00,1.570325e+00
6.305791e-01,2.045389e+00,1.270948e+00
1.851828e+00,2.977747e+00,1.005723e+00
1.863745e+00,2.203026e+00,1.014704e+00
1.730432e+00,1.993171e+00,1.033563e+00
1.857478e+00,2.887031e+00,1.002181e+00
1.993254e+00,1.189177e-01,1.793125e+00
1.967342e+00,7.058905e-01,1.247467e+00
1.010017e+00,5.258636e-01,1.584304e+00
5.848475e-01,2.813339e+00,1.199492e+00
1.620468e-01,2.822644e+00,1.632718e+00
2.190892e-01,1.361684e+00,1.739557e+00
1.157799e+00,2.100718e+00,1.089442e+00
2.920666e-01,1.852834e+00,1.582696e+00
1.794222e+00,1.840641e+00,1.039033e+00
1.600645e+00,5.555925e-02,1.916515e+00
1.564989e+00,5.610735e-01,1.416727e+00
1.150433e+00,2.254120e+00,1.072558e+00
1.227989e+00,7.217054e-01,1.410082e+00
5.360353e-01,1.529583e+00,1.439570e+00
1.383443e+00,2.378231e+00,1.035812e+00
1.997270e+00,1.768047e+00,1.029799e+00
4.842509e-01,1.723839e+00,1.431114e+00
1.607826e+00,2.507303e-01,1.668144e+00
1.401348e+00,4.472778e-01,1.535818e+00
1.874992e+00,2.929016e+00,1.007137e+00
1.200942e+00,1.438854e+00,1.177277e+00
3.040593e-01,1.291012e+00,1.681881e+00
8.797427e-01,3.652278e-01,1.722403e+00
4.661664e-01,2.330391e+00,1.339614e+00
4.602648e-01,3.166115e-01,1.868862e+00
3.417585e-01,2.742321e+00,1.391824e+00
1.275806e+00,1.520046e+00,1.142524e+00
1.402920e+00,1.857362e+00,1.073556e+00
5.961108e-01,1.253696e+00,1.469386e+00
1.344431e+00,8.066273e-01,1.338012e+00
1.933003e+00,4.873159e-02,1.911575e+00
1.149528e+00,1.499385e+00,1.179257e+00
1.669893e+00,1.870290e+00,1.044012e+00
2.758406e-01,2.732036e+00,1.467944e+00
1.121815e+00,9.645078e-01,1.338923e+00
6.836118e-01,5.795799e-01,1.671791e+00
4.724810e-01,2.401685e+00,1.325134e+00
1.133837e+00,2.462990e+00,1.062787e+00
4.191683e-01,8.908535e-01,1.690275e+00
9.126194e-01,9.073056e-01,1.435583e+00
1.658447e-01,1.507641e+00,1.780042e+00
1.992783e+00,2.945002e+00,1.004378e+00
6.161581e-01,1.697302e+00,1.354191e+00
7.749549e-01,2.798046e+00,1.111992e+00
1.939185e+00,1.495860e+00,1.054741e+00
3.361645e-01,5.990981e-01,1.816890e+00
1.577181e+00,2.703882e+00,1.014570e+00
1.605287e+00,6.802264e-02,1.897790e+00
1.704531e+00,5.528336e-01,1.393706e+00
4.540615e-01,3.983439e-02,1.980173e+00
1.709526e+00,1.835794e+00,1.039956e+00
1.888813e+00,1.426349e+00,1.067624e+00
1.327168e+00,3.464029e-01,1.630462e+00
6.838130e-01,1.129245e+00,1.466014e+00
1.280671e+00,2.174735e+00,1.066765e+00
1.760522e+00,9.622988e-01,1.180428e+00
1.621586e+00,2.765544e+00,1.007578e+00
9.913101e-01,2.203609e+00,1.114671e+00
6.621662e-01,2.073001e+00,1.248347e+00
5.676024e-01,2.561615e+00,1.237875e+00
1.244462e+00,7.547544e-02,1.910642e+00
1.885893e+00,1.721060e-02,1.966757e+00
6.951262e-01,1.620952e+00,1.322258e+00
1.686613e+00,1.558631e+00,1.066810e+00
1.831204e+00,1.925091e+00,1.029260e+00
1.547156e+00,2.934860e+00,1.009324e+00
1.339330e+00,2.021942e+00,1.069754e+00
5.359359e-01,1.309854e+00,1.497666e+00
4.049542e-01,2.248665e+00,1.401672e+00
2.561904e-01,5.310769e-01,1.873346e+00
1.407458e+00,1.224016e+00,1.173424e+00
1.820591e+00,2.810594e+00,1.007163e+00
9.444438e-01,1.643184e-01,1.855995e+00
3.483205e-01,2.958391e+00,1.356090e+00
1.957791e+00,2.692236e+00,1.008745e+00
1.772096e+00,2.138456e+00,1.025457e+00
1.899120e+00,1.231596e+00,1.092443e+00
1.335020e+00,1.274249e+00,1.179146e+00
1.730173e+00,1.337986e+00,1.096326e+00
1.609084e+00,2.911737e+00,1.007739e+00
2.266344e-01,1.329703e+00,1.742689e+00
1.025632e+00,7.583329e-01,1.451499e+00
1.615985e+00,2.238134e+00,1.030028e+00
5.227526e-01,1.679136e+00,1.415557e+00
1.129206e+00,1.941455e-01,1.809731e+00
1.613466e+00,1.522471e-02,1.969990e+00
1.085994e+00,7.381972e-01,1.449647e+00
9.290209e-01,2.676533e+00,1.081589e+00
1.954471e+00,2.851205e+00,1.002522e+00
1.902729e+00,7.193879e-01,1.255213e+00
1.195717e+00,2.053290e+00,1.088112e+00
5.378778e-01,1.129582e+00,1.545503e+00
1.466110e+00,4.542069e-01,1.512730e+00
1.405878e+00,2.838520e+00,1.020878e+00
1.521990e+00,1.924943e-01,1.748830e+00
1.224809e+00,1.306607e+00,1.197773e+00
6.525802e-01,2.248170e-01,1.858606e+00
8.833865e-01,3.514808e-01,1.730623e+00
5.530273e-01,1.839936e+00,1.363633e+00
1.648827e+00,1.010440e+00,1.187980e+00
1.259642e+00,2.030410e+00,1.077188e+00
3.721875e-01,7.834534e-01,1.742684e+00
9.043590e-01,2.780723e+00,1.088377e+00
1.882430e+00,2.487898e+00,1.012992e+00
7.424282e-01,2.740822e+00,1.132418e+00
5.895141e-01,1.271751e+00,1.476222e+00
1.347439e+00,1.177678e+00,1.206148e+00
9.131337e-01,2.310717e+00,1.115311e+00
6.673837e-01,3.834675e-01,1.768359e+00
1.080102e+00,2.656965e+00,1.060236e+00
4.869891e-01,1.650592e+00,1.441314e+00
1.622637e+00,7.968604e-01,1.267010e+00
2.461243e-01,2.773609e+00,1.506425e+00
1.046954e+00,6.822101e-01,1.486554e+00
1.532839e+00,7.782873e-01,1.309343e+00
1.494958e+00,1.965862e+00,1.051927e+00
1.598464e+00,1.638831e-01,1.770326e+00
7.863506e-01,1.439180e+00,1.328514e+00
9.818576e-01,8.882077e-02,1.914796e+00
1.323361e+00,1.885051e+00,1.081085e+00
1.892479e+00,2.528258e+00,1.006304e+00
1.881052e+00,1.084199e+00,1.132015e+00
1.534411e+00,5.855523e-02,1.912973e+00
1.233765e+00,9.788555e-01,1.295510e+00
1.243232e+00,2.354507e+00,1.052470e+00
9.826787e-01,1.724367e+00,1.182638e+00
3.723565e-01,1.039236e+00,1.674752e+00
7.418675e-01,7.428606e-01,1.575485e+00
8.107307e-01,1.156797e+00,1.389533e+00
7.462441e-01,1.522171e+00,1.324094e+00
9.531831e-01,5.913602e-01,1.568365e+00
8.407788e-01,1.260519e+00,1.343512e+00
1.356716e+00,1.160752e+00,1.208565e+00
4.576556e-01,1.586810e+00,1.487056e+00
2.281874e-01,2.263811e+00,1.600474e+00
3.854496e-01,1.489196e+00,1.563967e+00
8.873087e-01,2.346970e+00,1.125953e+00
1.487154e+00,9.575568e-01,1.237032e+00
1.563212e+00,8.239620e-01,1.274078e+00
9.938247e-01,9.542692e-01,1.388804e+00
1.017199e+00,1.324558e+00,1.262796e+00
7.591188e-01,1.627459e+00,1.291194e+00
1.978529e+00,9.932215e-01,1.138795e+00
9.673607e-01,5.404873e-01,1.594866e+00
1.337944e+00,1.998842e+00,1.065929e+00
4.634862e-01,1.496813e+00,1.496250e+00
1.930403e+00,1.733707e+00,1.037546e+00
