r,T
1.099467e+00,1.156638e+00
1.074126e+00,1.101720e+00
2.527260e-01,1.268354e-01
2.750182e+00,4.573862e+00
1.067716e+00,1.107140e+00
4.066707e-01,2.625659e-01
2.002054e+00,2.823431e+00
1.331760e+00,1.513241e+00
1.020055e+00,1.029820e+00
1.192161e+00,1.308719e+00
2.801281e+00,4.703205e+00
1.728288e+00,2.262063e+00
2.097873e+00,3.041171e+00
1.088927e+00,1.110223e+00
1.646078e+00,2.101343e+00
1.830108e+00,2.514644e+00
2.082784e+00,3.013967e+00
2.329181e+00,3.572839e+00
9.733000e-01,9.704382e-01
4.783833e-01,3.513315e-01
2.907255e+00,4.981272e+00
8.226755e-01,7.676038e-01
1.928186e+00,2.707971e+00
1.338291e+00,1.545814e+00
1.728557e+00,2.273704e+00
2.679616e+00,4.382008e+00
2.788974e+00,4.627722e+00
6.843278e-01,5.493750e-01
2.866502e+00,4.822006e+00
2.127294e+00,3.086443e+00
2.807965e+00,4.715777e+00
2.921963e+00,5.015519e+00
1.671203e+00,2.153916e+00
2.052006e+00,2.959685e+00
2.409679e+00,3.708873e+00
1.757280e+00,2.334208e+00
2.132291e+00,3.080432e+00
1.598531e+00,2.017971e+00
1.239406e+00,1.376255e+00
1.007300e+00,1.006708e+00
2.388430e+00,3.687691e+00
2.756444e+00,4.597974e+00
2.846206e+00,4.781898e+00
6.830969e-01,5.633102e-01
6.764542e-01,5.547057e-01
2.399126e+00,3.715207e+00
1.730113e+00,2.272063e+00
6.118507e-01,4.744457e-01
2.586409e+00,4.146338e+00
2.487593e+00,3.903584e+00
7.007170e-01,5.861359e-01
2.635822e+00,4.288272e+00
3.276215e-01,1.895787e-01
1.920118e+00,2.638218e+00
1.731662e+00,2.272713e+00
3.990360e-01,2.473916e-01
1.091703e+00,1.117053e+00
1.703267e+00,2.188017e+00
1.814806e+00,2.473206e+00
5.719085e-01,4.263661e-01
9.126979e-01,8.547086e-01
1.196031e+00,1.311784e+00
2.730875e+00,4.504163e+00
7.464533e-01,6.826640e-01
2.066314e-01,8.896495e-02
2.269130e+00,3.399848e+00
2.540607e+00,4.057281e+00
4.683674e-01,3.318002e-01
2.928796e+00,5.019780e+00
1.955288e+00,2.755861e+00
2.770509e+00,4.621817e+00
1.548553e+00,1.920956e+00
2.794746e+00,4.663291e+00
1.347092e+00,1.584862e+00
2.295764e-01,7.298927e-02
2.993180e+00,5.172527e+00
2.885291e+00,4.903618e+00
2.223417e+00,3.333201e+00
1.638520e+00,2.109642e+00
2.379106e+00,3.667511e+00
1.246100e+00,1.399940e+00
2.986495e+00,5.166676e+00
1.296076e+00,1.492860e+00
5.841579e-01,4.700093e-01
2.457966e+00,3.851059e+00
1.392367e+00,1.647845e+00
2.732131e+00,4.517506e+00
1.087519e+00,1.128330e+00
5.131670e-01,3.747125e-01
2.918834e+00,4.969231e+00
1.330267e+00,1.543044e+00
1.030122e-01,3.097141e-02
1.369908e+00,1.606944e+00
2.091857e+00,3.045455e+00
2.488753e+00,3.937100e+00
6.055976e-01,4.825321e-01
4.961445e-01,3.458129e-01
2.430396e+00,3.742875e+00
2.690629e+00,4.390788e+00
2.327654e+00,3.568569e+00
3.772603e-01,2.308898e-01
2.289479e+00,3.480171e+00
2.583100e+00,4.091912e+00
4.657036e-01,3.094064e-01
1.934597e+00,2.696810e+00
1.985079e+00,2.796334e+00
2.156643e+00,3.175212e+00
3.031817e-01,2.118920e-01
2.895606e+00,4.917663e+00
1.968513e+00,2.770957e+00
6.211689e-01,4.616577e-01
1.343227e+00,1.551983e+00
5.031417e-01,3.479769e-01
2.161766e+00,3.198662e+00
2.949542e-01,1.855916e-01
2.289815e+00,3.467804e+00
1.453024e+00,1.770530e+00
2.215600e+00,3.297138e+00
2.192083e+00,3.237665e+00
2.318873e+00,3.506662e+00
1.457267e+00,1.733111e+00
1.666987e+00,2.147472e+00
1.372506e+00,1.600381e+00
2.197987e+00,3.253560e+00
7.384728e-01,6.419887e-01
1.894800e+00,2.604261e+00
2.721595e+00,4.497093e+00
2.679517e+00,4.375755e+00
1.608769e+00,2.059870e+00
1.626493e+00,2.073375e+00
2.093991e+00,3.046169e+00
2.058256e+00,2.952694e+00
1.336859e+00,1.565673e+00
1.809333e+00,2.427553e+00
1.410346e+00,1.674818e+00
1.020404e+00,1.006970e+00
1.388313e+00,1.633115e+00
2.420393e+00,3.756103e+00
1.846186e+00,2.525543e+00
6.764745e-01,5.544272e-01
1.523237e+00,1.896369e+00
2.930938e+00,5.034789e+00
1.024929e+00,1.038935e+00
4.649583e-01,3.254857e-01
3.300386e-01,1.787839e-01
2.245228e+00,3.343450e+00
7.584756e-01,6.475707e-01
2.114239e-01,1.122860e-01
2.929784e+00,5.015969e+00
2.261270e+00,3.388597e+00
2.056873e+00,2.957617e+00
2.153491e+00,3.161036e+00
2.164121e+00,3.232582e+00
6.038950e-01,4.617775e-01
2.876532e+00,4.868538e+00
2.193659e+00,3.241826e+00
2.882254e+00,4.907552e+00
1.639261e+00,2.109964e+00
1.961259e+00,2.758252e+00
1.234114e+00,1.359761e+00
2.383045e+00,3.666103e+00
2.150944e+00,3.187658e+00
2.244794e+00,3.374017e+00
8.644529e-01,8.326420e-01
2.684338e+00,4.437237e+00
8.380922e-01,7.668494e-01
2.996379e+00,5.197046e+00
2.047601e+00,2.937077e+00
1.268263e+00,1.421603e+00
5.849108e-01,4.647300e-01
2.339227e+00,3.566808e+00
2.685769e+00,4.436261e+00
2.410608e+00,3.736606e+00
1.471214e+00,1.768405e+00
2.758843e+00,4.580089e+00
1.521276e+00,1.870945e+00
2.362986e+00,3.625933e+00
3.274560e-01,1.897318e-01
1.628398e+00,2.058654e+00
1.797016e+00,2.374037e+00
7.420707e-01,6.221553e-01
1.628757e-01,5.246117e-02
1.664458e+00,2.142026e+00
2.321221e+00,3.541055e+00
1.478317e+00,1.796887e+00
2.286405e+00,3.452101e+00
2.925159e+00,5.018436e+00
2.866822e+00,4.830007e+00
1.464234e+00,1.764772e+00
1.460949e+00,1.775142e+00
2.304895e+00,3.494306e+00
1.987549e+00,2.789489e+00
2.876145e+00,4.882995e+00
8.719192e-01,7.940689e-01
1.686017e+00,2.193641e+00
1.932304e+00,2.699889e+00
1.829904e+00,2.439711e+00
1.612689e+00,2.061312e+00
2.159309e+00,3.172890e+00
1.186105e+00,1.263068e+00
2.668925e+00,4.381117e+00
1.015162e+00,1.020988e+00
1.342254e+00,1.564114e+00
8.787289e-01,8.198522e-01
2.226982e+00,3.348244e+00
3.904488e-01,2.410071e-01
5.554533e-01,4.075354e-01
1.637497e-01,6.481708e-02
9.669208e-01,9.500768e-01
7.168624e-01,6.239735e-01
2.439856e+00,3.840935e+00
2.779302e+00,4.650768e+00
1.604519e+00,2.016481e+00
1.956247e+00,2.728375e+00
2.612523e+00,4.225053e+00
2.753100e+00,4.559140e+00
1.106871e+00,1.181556e+00
9.948749e-01,1.011539e+00
3.316919e-01,1.882951e-01
2.194135e+00,3.268214e+00
2.701456e+00,4.432847e+00
3.079108e-01,1.948333e-01
2.999692e+00,5.189349e+00
7.862841e-01,6.897431e-01
4.388786e-01,2.855476e-01
6.606581e-01,5.436271e-01
1.009560e+00,9.985696e-01
9.552534e-01,9.165145e-01
2.535629e+00,4.024770e+00
2.753814e+00,4.548064e+00
1.662673e+00,2.115003e+00
2.876584e+00,4.876640e+00
2.049356e+00,2.926041e+00
2.980955e+00,5.174059e+00
3.488723e-01,2.119027e-01
2.726449e-01,1.546813e-01
8.023175e-01,7.351162e-01
6.824678e-01,5.768187e-01
2.551191e+00,4.064953e+00
1.705294e+00,2.247160e+00
8.278290e-01,7.436276e-01
1.717881e+00,2.249953e+00
2.063550e+00,2.956920e+00
2.355175e+00,3.631480e+00
2.283952e+00,3.432010e+00
2.834685e+00,4.773986e+00
2.835530e+00,4.790091e+00
7.788744e-01,7.061682e-01
2.195203e+00,3.268210e+00
1.071439e-01,4.838294e-02
1.835703e+00,2.502197e+00
1.023498e+00,1.045893e+00
2.326238e+00,3.526880e+00
1.868022e+00,2.582476e+00
1.745796e+00,2.318778e+00
6.518424e-01,5.356614e-01
2.931569e+00,5.031230e+00
2.008104e+00,2.831934e+00
1.128192e+00,1.196283e+00
2.543821e+00,4.049681e+00
1.798791e+00,2.421452e+00
2.834830e+00,4.749193e+00
2.437679e+00,3.822672e+00
2.735161e+00,4.546854e+00
2.635502e+00,4.291743e+00
2.023021e+00,2.891834e+00
2.241705e+00,3.363512e+00
1.390391e-01,5.334250e-02
7.775199e-01,6.835863e-01
1.483068e+00,1.817285e+00
2.332352e+00,3.582561e+00
6.802349e-01,5.846663e-01
1.291675e+00,1.460715e+00
6.392243e-01,5.027914e-01
1.902903e+00,2.644254e+00
5.277397e-01,3.810190e-01
1.945371e+00,2.724801e+00
8.667751e-01,8.043872e-01
5.416624e-01,4.250968e-01
1.496247e+00,1.839364e+00
2.560769e+00,4.091203e+00
2.215560e-01,1.161016e-01
6.865215e-01,5.610085e-01
1.934027e+00,2.682068e+00
1.662484e+00,2.129056e+00
2.124577e+00,3.077907e+00
1.425300e+00,1.700367e+00
2.343553e+00,3.601082e+00
7.984257e-01,6.820488e-01
1.593652e+00,2.018518e+00
1.533856e-01,6.245294e-02
1.506914e+00,1.874575e+00
2.676289e+00,4.419598e+00
2.371649e+00,3.634406e+00
2.310083e+00,3.527243e+00
1.456797e+00,1.760803e+00
6.857757e-01,5.599402e-01
2.213602e+00,3.279118e+00
7.074700e-01,5.983073e-01
2.152921e-01,9.203383e-02
1.346591e+00,1.566899e+00
2.406893e+00,3.773413e+00
2.052109e-01,1.257050e-01
6.311277e-01,4.899977e-01
1.332194e+00,1.551552e+00
2.828373e+00,4.744565e+00
1.299438e+00,1.480074e+00
9.225756e-01,8.777113e-01
8.266431e-01,7.766443e-01
1.848242e+00,2.513062e+00
1.506129e+00,1.822888e+00
2.996768e+00,5.210835e+00
8.729065e-01,8.020106e-01
1.066711e+00,1.087158e+00
2.294706e+00,3.471760e+00
1.017655e+00,1.023485e+00
9.561756e-01,9.611613e-01
1.717585e-01,6.304902e-02
1.349054e+00,1.578396e+00
1.879924e+00,2.542263e+00
1.962249e+00,2.735015e+00
4.070987e-01,2.699346e-01
2.616630e+00,4.215326e+00
1.294610e+00,1.473491e+00
3.760581e-01,2.509190e-01
3.807497e-01,2.295842e-01
2.206060e+00,3.294271e+00
3.581826e-01,2.109028e-01
8.772187e-01,8.050288e-01
2.083060e+00,3.013477e+00
1.823890e+00,2.481541e+00
1.149889e+00,1.242082e+00
2.090866e+00,3.019342e+00
8.203341e-01,7.558697e-01
1.156785e+00,1.239825e+00
1.750182e+00,2.304352e+00
5.784830e-01,4.590561e-01
1.609926e+00,2.051527e+00
2.268831e+00,3.382178e+00
8.932213e-01,8.549135e-01
1.285133e+00,1.471311e+00
2.996611e+00,5.193850e+00
1.832224e+00,2.485065e+00
1.308826e+00,1.475028e+00
5.226828e-01,3.958643e-01
3.866488e-01,2.397650e-01
8.269451e-01,7.443464e-01
1.673811e+00,2.143011e+00
2.801421e+00,4.718248e+00
1.224905e-01,3.226659e-02
3.008729e-01,1.634992e-01
2.032657e+00,2.913574e+00
3.571586e-01,2.058682e-01
1.680089e+00,2.166518e+00
2.092515e+00,3.023287e+00
2.131688e-01,9.270876e-02
1.416646e+00,1.668186e+00
1.012615e+00,1.039092e+00
2.486051e+00,3.907606e+00
2.605486e-01,1.249572e-01
2.709499e+00,4.466269e+00
2.766048e+00,4.577164e+00
3.478190e-01,1.959842e-01
1.444268e-01,3.820614e-02
1.728708e+00,2.267990e+00
1.674095e+00,2.168321e+00
1.204351e+00,1.308200e+00
1.873766e+00,2.552286e+00
2.081533e+00,2.997288e+00
3.849092e-01,2.436287e-01
2.355258e+00,3.624811e+00
3.565358e-01,2.389423e-01
1.552047e+00,1.946233e+00
1.739933e+00,2.295963e+00
1.195295e+00,1.329318e+00
2.038773e+00,2.934717e+00
8.107131e-01,7.235780e-01
6.019408e-01,4.340796e-01
1.839697e+00,2.502839e+00
2.324375e+00,3.525115e+00
1.854752e-01,9.351702e-02
1.200509e-01,1.965926e-02
1.156279e-01,4.436377e-02
5.691936e-01,4.456827e-01
2.986618e+00,5.176500e+00
2.938681e+00,5.001298e+00
7.542718e-01,6.505057e-01
1.291456e+00,1.484202e+00
2.602120e+00,4.192198e+00
2.191631e+00,3.238482e+00
8.070214e-01,7.327837e-01
2.629234e+00,4.235055e+00
1.335540e+00,1.568352e+00
1.385032e+00,1.609122e+00
2.508978e+00,3.979699e+00
1.513445e+00,1.854597e+00
1.379180e+00,1.623245e+00
1.524759e+00,1.881862e+00
1.903061e+00,2.640638e+00
2.171692e+00,3.220225e+00
1.570156e+00,1.990599e+00
2.849810e+00,4.804264e+00
2.280760e+00,3.440085e+00
2.511008e+00,3.986765e+00
1.668867e+00,2.134064e+00
2.962528e+00,5.098523e+00
2.309459e+00,3.498748e+00
2.885647e+00,4.879260e+00
3.883981e-01,2.324878e-01
9.145253e-01,8.597887e-01
1.593092e+00,2.017223e+00
2.609572e+00,4.218919e+00
1.443197e+00,1.712365e+00
3.800177e-01,2.327758e-01
4.648325e-01,3.213954e-01
3.153838e-01,1.710909e-01
1.830076e+00,2.475282e+00
1.770758e-01,9.070112e-02
2.172930e-01,1.005731e-01
4.471625e-01,2.875573e-01
2.929532e+00,5.000248e+00
2.390288e+00,3.695236e+00
1.070076e+00,1.093715e+00
2.416920e+00,3.758242e+00
1.876790e+00,2.563260e+00
1.013497e+00,1.015610e+00
1.046100e-01,8.455584e-02
2.174749e+00,3.186217e+00
5.920922e-01,4.420840e-01
2.071545e+00,2.995689e+00
1.372290e+00,1.586915e+00
2.379280e+00,3.642560e+00
1.555735e+00,1.957812e+00
3.140307e-01,1.683751e-01
2.505375e+00,3.958267e+00
8.265320e-01,7.577446e-01
2.268279e+00,3.425335e+00
1.016980e+00,1.027343e+00
2.927039e+00,5.002297e+00
5.836964e-01,4.396415e-01
1.721791e+00,2.254209e+00
2.087373e-01,9.956653e-02
3.357724e-01,2.142282e-01
1.419782e+00,1.688521e+00
1.371174e+00,1.617759e+00
1.870977e+00,2.568515e+00
6.989627e-01,5.928793e-01
2.792314e+00,4.666472e+00
1.169717e+00,1.247940e+00
6.250774e-01,5.021723e-01
1.586925e+00,2.009105e+00
1.171394e+00,1.273323e+00
3.077710e-01,1.795204e-01
1.760428e+00,2.323178e+00
2.524571e+00,4.019174e+00
9.497981e-01,9.475745e-01
2.743424e+00,4.558988e+00
1.276897e+00,1.459729e+00
1.060264e+00,1.112872e+00
1.340785e+00,1.571144e+00
7.419835e-01,6.160187e-01
2.365170e+00,3.653735e+00
1.430715e+00,1.718234e+00
2.100880e-01,8.911588e-02
2.009013e+00,2.839451e+00
2.845857e+00,4.807660e+00
1.032924e+00,1.047872e+00
1.660164e+00,2.134196e+00
2.444209e+00,3.815514e+00
2.585246e+00,4.163350e+00
1.157587e+00,1.235290e+00
1.493272e+00,1.825725e+00
1.622048e+00,2.030692e+00
2.925254e+00,4.991366e+00
2.983175e+00,5.136178e+00
4.365831e-01,3.011765e-01
1.416930e+00,1.698793e+00
1.151430e+00,1.226010e+00
7.844784e-01,7.028832e-01
2.453107e+00,3.832145e+00
2.137055e+00,3.107520e+00
1.798740e+00,2.394967e+00
2.574727e+00,4.138797e+00
2.984020e+00,5.172624e+00
2.520651e+00,4.021940e+00
1.526760e+00,1.883099e+00
2.234371e+00,3.350571e+00
2.797507e+00,4.671154e+00
2.482569e+00,3.915612e+00
2.244579e+00,3.364949e+00
1.477236e-01,6.944463e-02
5.147457e-01,3.851136e-01
2.836173e+00,4.802873e+00
3.237127e-01,1.611431e-01
2.013263e+00,2.865009e+00
2.188616e+00,3.238741e+00
7.423750e-01,6.332538e-01
1.248101e+00,1.401411e+00
2.095753e+00,3.021341e+00
3.832879e-01,2.392342e-01
1.811726e+00,2.422171e+00
1.702596e+00,2.238754e+00
9.474001e-01,9.289891e-01
2.403185e-01,1.382026e-01
2.133701e-01,1.230137e-01
6.049146e-01,4.579935e-01
2.394575e-01,1.400566e-01
2.812772e+00,4.700188e+00
2.454672e+00,3.836203e+00
9.670479e-01,9.576153e-01
2.536758e+00,4.045248e+00
2.275459e+00,3.412963e+00
1.852380e+00,2.527708e+00
2.932885e+00,5.003554e+00
8.961413e-01,8.592102e-01
1.800469e+00,2.397284e+00
2.673801e+00,4.388345e+00
1.130034e+00,1.196530e+00
1.769140e+00,2.348799e+00
2.886851e+00,4.881423e+00
1.530559e+00,1.869072e+00
4.373254e-01,2.768863e-01
1.375570e+00,1.628239e+00
2.591630e+00,4.150968e+00
1.078714e+00,1.112962e+00
7.413057e-01,6.318468e-01
1.003855e+00,1.010258e+00
2.734800e+00,4.519313e+00
2.822975e-01,1.474501e-01
1.070535e+00,1.105517e+00
2.899929e+00,4.935794e+00
2.090713e+00,3.029381e+00
1.790832e+00,2.391921e+00
1.037351e+00,1.070347e+00
6.271401e-01,4.843931e-01
2.862129e+00,4.827601e+00
1.043672e+00,1.082181e+00
2.330686e+00,3.542584e+00
2.885913e+00,4.893755e+00
1.593190e+00,2.032722e+00
3.380959e-01,1.768958e-01
2.763377e+00,4.599457e+00
1.332345e+00,1.548672e+00
1.232404e+00,1.390506e+00
1.337586e+00,1.543537e+00
2.033993e-01,8.988249e-02
6.742741e-01,5.485650e-01
4.783463e-01,2.960601e-01
2.350247e+00,3.620391e+00
2.251335e+00,3.364396e+00
2.173817e+00,3.183403e+00
2.921275e+00,5.019403e+00
1.360216e+00,1.582626e+00
2.888434e+00,4.902291e+00
1.325775e-01,3.314789e-02
2.182717e+00,3.206473e+00
3.973711e-01,2.586898e-01
2.411824e+00,3.756295e+00
3.474165e-01,2.022871e-01
2.434867e+00,3.778369e+00
2.815927e+00,4.703767e+00
7.815256e-01,6.633686e-01
2.124287e+00,3.100873e+00
8.520685e-01,8.005319e-01
2.500793e+00,3.953637e+00
1.808654e+00,2.431036e+00
1.420709e+00,1.670026e+00
1.983008e+00,2.793600e+00
1.712133e+00,2.236415e+00
1.453232e-01,3.746928e-02
1.596893e+00,2.000327e+00
5.157638e-01,3.396134e-01
2.496311e+00,3.929147e+00
2.045314e+00,2.924944e+00
1.831193e+00,2.501462e+00
1.382508e+00,1.610893e+00
8.551259e-01,7.936070e-01
3.017998e-01,1.861998e-01
2.364121e+00,3.623311e+00
2.639189e-01,1.413751e-01
6.374166e-01,5.257530e-01
4.614762e-01,3.302725e-01
6.205021e-01,4.785621e-01
2.502020e+00,3.952532e+00
4.532727e-01,2.948292e-01
1.101089e+00,1.150194e+00
4.729292e-01,3.196943e-01
2.288994e+00,3.483373e+00
8.314097e-01,7.766310e-01
2.540117e+00,4.066023e+00
9.422836e-01,9.006276e-01
1.049960e+00,1.077008e+00
3.137829e-01,2.154094e-01
6.661571e-01,5.302960e-01
1.819208e+00,2.494191e+00
2.237530e+00,3.362060e+00
1.245643e+00,1.378140e+00
2.231311e+00,3.349407e+00
1.292805e+00,1.451220e+00
1.067523e+00,1.092568e+00
2.096917e+00,3.037212e+00
2.058314e+00,2.949231e+00
1.305946e+00,1.495361e+00
1.402796e+00,1.646309e+00
7.991059e-01,7.039445e-01
1.250748e+00,1.362881e+00
6.194094e-01,5.150078e-01
2.899397e+00,4.910056e+00
2.633075e+00,4.300423e+00
4.188086e-01,2.897093e-01
2.008576e+00,2.844619e+00
1.913618e+00,2.635664e+00
1.074634e+00,1.094095e+00
1.579699e+00,1.986277e+00
1.059421e+00,1.106949e+00
2.138691e+00,3.122392e+00
7.285640e-01,6.386782e-01
2.608576e-01,1.589656e-01
1.125475e+00,1.192386e+00
2.652278e-01,1.423689e-01
1.071333e+00,1.109025e+00
2.088799e+00,3.032110e+00
2.564170e+00,4.097169e+00
1.040447e+00,1.060638e+00
2.249857e+00,3.364263e+00
2.645718e+00,4.299435e+00
2.600966e+00,4.223899e+00
2.077720e+00,3.028360e+00
1.951781e+00,2.713421e+00
1.763679e+00,2.356429e+00
9.777664e-01,9.814983e-01
6.741778e-01,5.317688e-01
1.196830e+00,1.343097e+00
1.842229e+00,2.487038e+00
9.283134e-01,9.098432e-01
2.039080e+00,2.891711e+00
1.642876e+00,2.101672e+00
7.075010e-01,5.847933e-01
2.773637e+00,4.607739e+00
1.392831e+00,1.649430e+00
2.931753e+00,5.048379e+00
4.614464e-01,3.147481e-01
2.037461e+00,2.948539e+00
1.453201e+00,1.752955e+00
3.461013e-01,1.982431e-01
1.101506e+00,1.165166e+00
2.205001e+00,3.266736e+00
1.169774e+00,1.252984e+00
2.908651e+00,4.964120e+00
1.808757e+00,2.442424e+00
2.888750e+00,4.898627e+00
8.098644e-01,7.339813e-01
9.557073e-01,9.539893e-01
1.007487e+00,1.028319e+00
2.663608e-01,1.382262e-01
1.190522e-01,5.216876e-02
2.915235e-01,1.390789e-01
2.960422e+00,5.090667e+00
1.377887e+00,1.623295e+00
2.785128e+00,4.630154e+00
2.324829e+00,3.546590e+00
2.102510e+00,3.064518e+00
2.373911e+00,3.653253e+00
1.125512e+00,1.197828e+00
2.808802e+00,4.727776e+00
2.164967e+00,3.213442e+00
1.306779e+00,1.472796e+00
2.092331e+00,3.032955e+00
8.664017e-01,8.063218e-01
2.197142e+00,3.246467e+00
4.230381e-01,3.029374e-01
9.921922e-01,9.728232e-01
2.590395e+00,4.177857e+00
1.078509e+00,1.116227e+00
2.120571e+00,3.074079e+00
1.324690e-01,6.008516e-02
2.611015e+00,4.206282e+00
2.227614e+00,3.329415e+00
1.757427e-01,7.465130e-02
4.527233e-01,3.085980e-01
1.880357e+00,2.582825e+00
6.669058e-01,5.442685e-01
2.581941e+00,4.155491e+00
1.554806e+00,1.949300e+00
2.443555e+00,3.828139e+00
1.146874e+00,1.244387e+00
2.400949e+00,3.722588e+00
3.528273e-01,2.208830e-01
1.300264e-01,3.235464e-02
2.093697e-01,9.673858e-02
1.141421e+00,1.217691e+00
1.127679e-01,2.088931e-02
2.120187e+00,3.088939e+00
1.584504e+00,1.988438e+00
1.551313e-01,5.525109e-02
7.381986e-01,6.195566e-01
1.505461e+00,1.850112e+00
1.764312e+00,2.346426e+00
2.791983e+00,4.641773e+00
9.533803e-01,9.318702e-01
2.517184e+00,4.002542e+00
2.762454e+00,4.564264e+00
1.244756e+00,1.367614e+00
8.413420e-01,7.730314e-01
2.235898e-01,1.334517e-01
2.419006e+00,3.760660e+00
2.786876e-01,1.484905e-01
2.304520e+00,3.515799e+00
7.218617e-01,5.927683e-01
3.876275e-01,2.403330e-01
2.541275e+00,4.062670e+00
1.773480e+00,2.361728e+00
7.614323e-01,6.768006e-01
1.063298e+00,1.082758e+00
6.514969e-01,5.173654e-01
2.781806e+00,4.653744e+00
2.970455e+00,5.119118e+00
1.367667e+00,1.600029e+00
1.314834e+00,1.513065e+00
2.728677e+00,4.529287e+00
1.649621e+00,2.111428e+00
1.943315e-01,9.733774e-02
1.216511e+00,1.339002e+00
2.741651e-01,1.586313e-01
2.113012e+00,3.073693e+00
1.872251e+00,2.576821e+00
2.944079e+00,5.052512e+00
2.729027e+00,4.518136e+00
2.946441e+00,5.050527e+00
2.096681e+00,3.052057e+00
4.832855e-01,3.445593e-01
2.489075e+00,3.947853e+00
1.412333e+00,1.696849e+00
1.258389e+00,1.427208e+00
2.463205e+00,3.872824e+00
1.938788e+00,2.689202e+00
2.499415e+00,3.932231e+00
1.168156e+00,1.251383e+00
2.730274e+00,4.526221e+00
1.024435e+00,1.039182e+00
1.689032e+00,2.182364e+00
2.402736e-01,1.421249e-01
2.043229e+00,2.915021e+00
5.571619e-01,4.466896e-01
9.454828e-01,9.248019e-01
2.018620e+00,2.882607e+00
2.373228e+00,3.661445e+00
1.876942e+00,2.562124e+00
1.886252e-01,6.959909e-02
2.361574e+00,3.639755e+00
4.556602e-01,3.261256e-01
6.528815e-01,5.344594e-01
2.626202e-01,1.310070e-01
2.744428e+00,4.535230e+00
1.102655e+00,1.125400e+00
1.674515e+00,2.174362e+00
7.412321e-01,6.356366e-01
5.594495e-01,4.346756e-01
1.199032e+00,1.290905e+00
2.106003e+00,3.063583e+00
1.950703e+00,2.733905e+00
8.532161e-01,7.727728e-01
1.715352e+00,2.236297e+00
5.918405e-01,4.741060e-01
2.328631e+00,3.546371e+00
1.539785e+00,1.919117e+00
1.560507e+00,1.957568e+00
2.604618e+00,4.210958e+00
1.944534e+00,2.704863e+00
9.017834e-01,8.634019e-01
2.449542e+00,3.838946e+00
9.416411e-01,9.356242e-01
1.762986e+00,2.313594e+00
1.401811e+00,1.673492e+00
2.252637e-01,1.041522e-01
1.814362e+00,2.471553e+00
2.717212e+00,4.481017e+00
1.438629e+00,1.736780e+00
8.535600e-01,7.807783e-01
1.908429e+00,2.624218e+00
5.421696e-01,3.715541e-01
1.993123e+00,2.819936e+00
9.091707e-01,8.801982e-01
9.065004e-01,8.258135e-01
3.600559e-01,2.002477e-01
8.394589e-01,7.638514e-01
1.122003e+00,1.218839e+00
5.849877e-01,4.508364e-01
2.051348e+00,2.939024e+00
1.455313e+00,1.764728e+00
1.744860e+00,2.298405e+00
2.436973e+00,3.821918e+00
2.578854e+00,4.111720e+00
1.705037e+00,2.214816e+00
2.918591e+00,4.972317e+00
2.159708e+00,3.175850e+00
2.933580e+00,5.027787e+00
1.411010e+00,1.646762e+00
2.149503e+00,3.125227e+00
1.726675e+00,2.259934e+00
1.342569e+00,1.545927e+00
2.480754e-01,1.346008e-01
1.693340e+00,2.185835e+00
1.992598e+00,2.823620e+00
1.753641e+00,2.321032e+00
5.946682e-01,4.525417e-01
1.334119e+00,1.546674e+00
1.192869e+00,1.315435e+00
2.066906e+00,2.975740e+00
1.962942e-01,6.513184e-02
2.418399e+00,3.744410e+00
4.914651e-01,3.342696e-01
8.152982e-01,7.090880e-01
6.990083e-01,5.875476e-01
3.927254e-01,2.137668e-01
2.569453e+00,4.135988e+00
1.949552e+00,2.718588e+00
9.180841e-01,9.047885e-01
6.306811e-01,4.804281e-01
2.923615e+00,4.981896e+00
2.027543e+00,2.846833e+00
2.474185e+00,3.884684e+00
2.238966e+00,3.322796e+00
2.834074e+00,4.768661e+00
1.559713e+00,1.968750e+00
1.106120e+00,1.143320e+00
2.833397e+00,4.762597e+00
1.920697e+00,2.678617e+00
6.966166e-01,5.665642e-01
2.094812e+00,3.019746e+00
8.425365e-01,7.521358e-01
2.652308e+00,4.312942e+00
1.304349e+00,1.483809e+00
8.650471e-01,7.965005e-01
1.873602e+00,2.586702e+00
1.000382e+00,1.022195e+00
1.753076e+00,2.290246e+00
3.651020e-01,2.368293e-01
4.492006e-01,3.174943e-01
2.829236e+00,4.760378e+00
1.216934e+00,1.349561e+00
3.103076e-01,1.687543e-01
1.204928e+00,1.335379e+00
2.052060e+00,2.936996e+00
4.950878e-01,3.526410e-01
1.294702e+00,1.479188e+00
1.738110e+00,2.297775e+00
9.342471e-01,9.155191e-01
1.024391e+00,1.026038e+00
1.573549e+00,1.958263e+00
1.802307e+00,2.399596e+00
1.998666e+00,2.818060e+00
1.050329e+00,1.062045e+00
2.928322e+00,5.022866e+00
1.886094e+00,2.611595e+00
1.407690e+00,1.684202e+00
2.544119e+00,4.075399e+00
1.503041e+00,1.811542e+00
2.297811e+00,3.466274e+00
2.727181e+00,4.503114e+00
4.225924e-01,2.786257e-01
2.988501e+00,5.191820e+00
8.986322e-01,8.275789e-01
1.576914e+00,1.975899e+00
1.304920e+00,1.489000e+00
5.552602e-01,3.782870e-01
1.508539e+00,1.855117e+00
1.302102e+00,1.494990e+00
1.357019e+00,1.578081e+00
2.511864e-01,1.317573e-01
4.411197e-01,2.894006e-01
8.059253e-01,7.273642e-01
7.560458e-01,6.711937e-01
1.745620e+00,2.309794e+00
