v0,theta,R
1.702053e+00,3.178557e-01,1.746838e+00
1.632766e+00,1.587535e-01,1.065436e+00
1.876940e+00,1.131536e+00,2.740828e+00
7.608826e-01,1.484218e-01,2.781401e-01
2.424257e+00,4.966394e-01,5.165882e+00
2.349034e+00,1.008658e+00,4.574266e+00
6.582065e-01,5.793460e-01,3.230236e-01
1.408279e+00,8.009733e-01,2.003524e+00
1.292650e+00,5.585373e-01,1.046658e+00
6.150252e-01,6.054885e-01,5.517151e-01
1.293003e+00,1.012378e+00,1.518146e+00
1.478550e+00,1.355882e+00,7.000352e-01
2.646609e+00,2.526418e-01,3.136517e+00
1.182314e+00,1.014222e+00,1.508784e+00
2.269712e+00,1.359056e+00,1.936555e+00
2.407483e+00,1.303562e+00,3.089796e+00
2.514545e+00,3.495766e-01,3.771274e+00
1.565613e+00,5.188138e-01,1.901553e+00
1.507462e+00,1.840941e-01,9.028379e-01
1.727358e+00,4.600804e-01,2.191098e+00
1.387998e+00,1.407412e+00,6.396067e-01
1.377046e+00,1.139758e+00,1.452222e+00
1.283098e+00,5.399287e-01,1.245665e+00
7.130277e-01,1.022338e+00,4.637192e-01
1.611550e+00,6.674420e-01,2.769603e+00
2.210023e+00,1.433419e+00,1.675498e+00
2.661102e+00,1.447757e+00,1.260503e+00
1.455049e+00,4.800939e-01,1.765810e+00
2.927720e+00,5.532629e-01,7.475641e+00
2.161571e+00,1.430691e+00,1.182133e+00
6.443967e-01,5.342731e-01,3.862464e-01
5.776715e-01,5.926529e-01,1.233842e-01
2.441579e+00,3.179984e-01,3.426600e+00
5.172701e-01,8.005764e-01,-8.257312e-02
8.908210e-01,7.900862e-01,8.347911e-01
2.485609e+00,1.330409e+00,2.765430e+00
5.898934e-01,1.118892e+00,3.524416e-01
2.399457e+00,4.665921e-01,4.828734e+00
2.689808e+00,5.456984e-01,6.454294e+00
2.609302e+00,9.812867e-01,6.320324e+00
1.669146e+00,6.491346e-01,2.714130e+00
2.263688e+00,2.548773e-01,2.247813e+00
6.289534e-01,2.857649e-01,2.095405e-01
1.752122e+00,3.727256e-01,2.008003e+00
2.836945e+00,6.047866e-01,7.474230e+00
2.848225e+00,1.202616e-01,1.848441e+00
2.980899e+00,2.652642e-01,4.422364e+00
1.941153e+00,8.302927e-01,3.628615e+00
2.075192e+00,1.417346e-01,1.008889e+00
6.990602e-01,5.519089e-01,7.884798e-02
1.018829e+00,5.792580e-01,1.367522e+00
2.739040e+00,8.141163e-01,7.494208e+00
2.716854e+00,1.283909e+00,3.987671e+00
1.527606e+00,1.101248e+00,1.733216e+00
1.550786e+00,6.341971e-01,2.271562e+00
2.099856e+00,9.591305e-01,4.029488e+00
2.148502e+00,1.368862e+00,1.288355e+00
1.520593e+00,2.985871e-01,9.424178e-01
1.223541e+00,1.267681e-01,3.031091e-01
8.247901e-01,8.004594e-01,6.948867e-01
2.289824e+00,6.873772e-01,5.103805e+00
1.186390e+00,5.712017e-01,1.397797e+00
2.585877e+00,8.639219e-01,6.471914e+00
6.360260e-01,1.275203e+00,3.385019e-01
2.106033e+00,6.908179e-01,4.230335e+00
2.442073e+00,1.278522e+00,3.267966e+00
2.925563e+00,2.493289e-01,3.987794e+00
1.481889e+00,4.396049e-01,1.616664e+00
1.336116e+00,1.268786e+00,8.910233e-01
9.894803e-01,9.684203e-01,5.675379e-01
1.702759e+00,9.671749e-01,2.647006e+00
1.126517e+00,1.020690e+00,1.199130e+00
1.429310e+00,2.581193e-01,1.322157e+00
2.500514e+00,8.789490e-01,6.030789e+00
1.694221e+00,8.875792e-01,2.537448e+00
1.720800e+00,1.163643e+00,1.980508e+00
8.324572e-01,5.190401e-01,8.448226e-01
5.602288e-01,1.153951e+00,3.032665e-01
8.770798e-01,3.042981e-01,4.720227e-01
2.968779e+00,4.104875e-01,6.311198e+00
8.695806e-01,4.700001e-01,3.085597e-01
2.543657e+00,5.129412e-01,5.450506e+00
6.612038e-01,7.684621e-01,3.428807e-01
2.261857e+00,7.316930e-01,4.884821e+00
2.294294e+00,1.163761e+00,4.136078e+00
1.204590e+00,6.609441e-01,1.084596e+00
1.142270e+00,1.021144e+00,1.398362e+00
2.732344e+00,6.772230e-01,7.527061e+00
2.159702e+00,1.167840e+00,3.409940e+00
1.804697e+00,6.066091e-01,2.955021e+00
1.408505e+00,7.610482e-01,2.121706e+00
2.927126e+00,1.114863e+00,6.678712e+00
1.321195e+00,3.663808e-01,1.372068e+00
1.178145e+00,1.121872e+00,1.190005e+00
2.692445e+00,4.319402e-01,5.378573e+00
2.797468e+00,1.468541e+00,1.506998e+00
1.426781e+00,9.127347e-01,1.820843e+00
1.432498e+00,3.711055e-01,1.166758e+00
1.264410e+00,1.044061e+00,1.573061e+00
2.210397e+00,1.052751e+00,4.200353e+00
1.497592e+00,6.369265e-01,2.703770e+00
1.300279e+00,1.434119e+00,3.793370e-01
1.709909e+00,8.068356e-01,2.757150e+00
2.392552e+00,2.109895e-01,2.848344e+00
2.479789e+00,1.249836e+00,3.611050e+00
8.912490e-01,1.281176e+00,6.728718e-02
1.368071e+00,4.330602e-01,1.272793e+00
1.217557e+00,7.074658e-01,1.838480e+00
2.561527e+00,2.644977e-01,3.458235e+00
7.579763e-01,1.209035e+00,9.701929e-02
7.207203e-01,5.057451e-01,8.031942e-01
1.427535e+00,4.179650e-01,1.800662e+00
2.104292e+00,5.649907e-01,4.052325e+00
2.037944e+00,5.066075e-01,3.129300e+00
2.415156e+00,3.060215e-01,3.111849e+00
2.181869e+00,1.236489e+00,3.219326e+00
2.788356e+00,5.664187e-01,7.302598e+00
8.603532e-01,1.091567e+00,7.498254e-01
6.944272e-01,1.198736e+00,5.434210e-01
1.551536e+00,2.521206e-01,9.614056e-01
1.995132e+00,3.072843e-01,2.459876e+00
6.152649e-01,1.691094e-01,1.646400e-01
1.622438e+00,1.283087e+00,1.574022e+00
1.839227e+00,1.222246e+00,2.055705e+00
2.085821e+00,4.325934e-01,3.681657e+00
2.496599e+00,1.440230e+00,1.737116e+00
2.926106e+00,5.085983e-01,7.322915e+00
6.298595e-01,1.405470e+00,4.417841e-01
2.381115e+00,8.312759e-01,5.639712e+00
1.324406e+00,4.147523e-01,1.183723e+00
2.105468e+00,1.685596e-01,1.299925e+00
1.963055e+00,6.975008e-01,3.697185e+00
2.171078e+00,1.278355e+00,2.505669e+00
6.500219e-01,1.289118e+00,5.290034e-01
2.302502e+00,5.415731e-01,4.355865e+00
6.003094e-01,8.386486e-01,2.254692e-01
1.041957e+00,1.300247e+00,2.501201e-01
2.396075e+00,1.021780e+00,5.209367e+00
2.276811e+00,2.771269e-01,2.792447e+00
1.794024e+00,3.109245e-01,1.649711e+00
1.045826e+00,1.238196e+00,7.223918e-01
1.770923e+00,5.777576e-01,3.056542e+00
2.153594e+00,4.863554e-01,3.572618e+00
1.225005e+00,1.293553e+00,9.040047e-01
1.068326e+00,7.710367e-01,1.098635e+00
1.881617e+00,8.131098e-01,3.362555e+00
1.582484e+00,1.362743e+00,8.633824e-01
1.082498e+00,2.875560e-01,2.671185e-01
2.287964e+00,1.511875e-01,1.606054e+00
2.342773e+00,1.207996e+00,3.675198e+00
2.774787e+00,1.679487e-01,2.843454e+00
7.061779e-01,1.395604e+00,1.664754e-01
2.692604e+00,1.264032e+00,4.246739e+00
2.296464e+00,7.510154e-01,5.190123e+00
2.412443e+00,1.352412e+00,2.631022e+00
2.393544e+00,6.064219e-01,5.235998e+00
1.355962e+00,1.410960e+00,8.718351e-01
1.495037e+00,6.465387e-01,2.316340e+00
2.714541e+00,5.383325e-01,6.397526e+00
2.837893e+00,1.008411e+00,7.464377e+00
2.069096e+00,7.105479e-01,4.180565e+00
2.467271e+00,3.860514e-01,4.277310e+00
2.671974e+00,1.464551e+00,1.488236e+00
2.790605e+00,7.026353e-01,7.793697e+00
1.529979e+00,1.792580e-01,1.419804e+00
1.942853e+00,9.111334e-01,3.695958e+00
1.004707e+00,1.033601e-01,3.151396e-02
2.385867e+00,8.248654e-01,5.743299e+00
2.267758e+00,5.661108e-01,4.595087e+00
2.075271e+00,4.750470e-01,3.335676e+00
1.433718e+00,1.378913e+00,3.888697e-01
2.202914e+00,3.423156e-01,3.306616e+00
1.747080e+00,1.371609e+00,1.336843e+00
2.894221e+00,7.466299e-01,8.068851e+00
2.269959e+00,1.450004e+00,1.356882e+00
1.400290e+00,1.350905e+00,1.162815e+00
1.151566e+00,8.437961e-01,1.080669e+00
1.029147e+00,4.681404e-01,1.073925e+00
1.625703e+00,6.695697e-01,2.781810e+00
1.761876e+00,7.582902e-01,3.219067e+00
5.313764e-01,6.981449e-01,-1.390850e-01
2.147949e+00,1.750524e-01,1.381704e+00
2.584397e+00,1.353914e+00,2.977242e+00
2.614453e+00,5.444050e-01,6.347552e+00
2.147953e+00,1.106257e+00,3.803565e+00
2.649968e+00,3.326029e-01,4.155573e+00
2.636953e+00,1.223940e+00,4.257445e+00
7.332805e-01,1.378236e+00,2.056567e-01
2.115722e+00,3.830300e-01,3.179475e+00
2.578501e+00,1.058678e+00,6.017946e+00
2.158769e+00,1.159588e+00,3.615928e+00
1.055087e+00,1.426421e-01,4.097104e-01
5.907558e-01,1.467090e+00,2.870020e-01
8.030177e-01,4.833153e-01,2.903188e-01
2.046498e+00,2.717971e-01,1.994015e+00
6.780916e-01,1.354009e+00,2.380707e-01
5.489523e-01,2.317538e-01,3.169234e-02
1.535156e+00,1.033603e+00,1.879367e+00
2.260860e+00,5.361701e-01,4.572292e+00
2.720992e+00,7.907001e-01,7.607091e+00
7.917604e-01,3.301297e-01,4.859943e-01
1.550528e+00,4.602963e-01,1.539744e+00
2.270053e+00,5.700835e-01,4.800768e+00
1.859212e+00,1.022629e+00,2.978917e+00
2.047812e+00,9.283878e-01,3.983832e+00
1.563824e+00,6.112340e-01,2.142328e+00
1.814671e+00,3.440055e-01,2.346622e+00
7.758821e-01,3.385642e-01,2.227068e-01
2.536137e+00,5.057038e-01,5.652167e+00
2.138530e+00,4.763789e-01,3.581986e+00
2.187612e+00,9.750515e-01,4.428647e+00
2.640913e+00,9.170312e-01,6.475449e+00
1.045023e+00,5.615794e-01,8.113312e-01
1.531442e+00,1.095426e+00,2.128719e+00
1.204159e+00,4.400393e-01,1.226238e+00
1.773809e+00,6.706448e-01,2.785159e+00
1.028987e+00,6.241519e-01,1.507185e+00
7.119328e-01,9.856913e-01,4.857735e-01
2.292237e+00,1.419272e+00,1.428239e+00
2.617540e+00,1.365250e-01,1.806869e+00
2.397352e+00,2.529212e-01,2.802629e+00
2.802733e+00,1.035125e+00,6.823794e+00
7.525831e-01,2.619651e-01,6.721890e-01
2.957202e+00,1.065773e+00,7.303001e+00
2.624351e+00,5.129365e-01,5.767747e+00
2.391719e+00,1.154603e+00,4.135764e+00
1.040983e+00,9.996030e-01,8.199628e-01
1.891089e+00,9.549800e-01,3.206852e+00
5.540218e-01,1.148261e+00,2.592918e-01
2.675188e+00,1.013507e+00,6.227074e+00
8.209189e-01,5.563634e-01,5.935219e-01
2.617263e+00,1.276229e+00,3.560422e+00
1.381916e+00,5.409477e-01,2.057352e+00
2.474567e+00,1.171011e+00,4.361151e+00
6.638400e-01,9.588073e-01,4.820236e-01
2.283280e+00,1.037478e+00,4.638347e+00
2.922628e+00,5.664077e-01,7.540241e+00
1.219631e+00,1.292676e+00,9.525266e-01
1.707048e+00,1.223612e+00,2.217670e+00
1.968985e+00,1.053140e+00,3.248815e+00
7.254061e-01,8.639497e-01,4.141906e-01
6.385374e-01,8.650143e-01,6.403550e-01
9.702607e-01,7.827856e-01,1.449953e+00
8.829237e-01,1.249272e-01,2.591268e-01
2.375062e+00,3.688481e-01,3.750205e+00
2.099766e+00,8.405018e-01,4.154935e+00
1.655738e+00,1.320713e+00,1.192803e+00
2.635605e+00,5.661986e-01,5.750197e+00
1.254991e+00,8.629126e-01,1.721077e+00
2.802198e+00,1.212884e+00,5.240205e+00
1.796401e+00,1.993683e-01,1.094849e+00
2.409636e+00,4.491716e-01,4.365242e+00
2.484154e+00,2.496825e-01,2.625770e+00
2.612803e+00,9.302605e-01,6.826843e+00
6.091759e-01,1.337810e+00,-1.340148e-02
1.298895e+00,1.213469e+00,1.161985e+00
2.928578e+00,1.092421e+00,7.262969e+00
8.682224e-01,7.978652e-01,4.299632e-01
1.383980e+00,7.347926e-01,2.079992e+00
8.666333e-01,5.654480e-01,5.668697e-01
5.698679e-01,3.923710e-01,1.017954e-01
2.192943e+00,5.467111e-01,4.162481e+00
2.435669e+00,1.387487e+00,2.161754e+00
2.549576e+00,9.384393e-01,5.927328e+00
2.375065e+00,1.105871e+00,4.473993e+00
1.654991e+00,1.415300e+00,8.325911e-01
1.123421e+00,4.426370e-01,8.461416e-01
2.201339e+00,2.162366e-01,2.212700e+00
1.141909e+00,1.093258e+00,1.143542e+00
2.441363e+00,1.203988e+00,3.807036e+00
1.659477e+00,1.287892e-01,7.333745e-01
1.218622e+00,8.543124e-01,1.574920e+00
2.051238e+00,2.806543e-01,1.971539e+00
6.464551e-01,4.720222e-01,3.362520e-02
6.602838e-01,4.264409e-01,4.879754e-01
6.042019e-01,8.667665e-01,5.167611e-01
2.139066e+00,1.707471e-01,1.641081e+00
1.200951e+00,3.417666e-01,1.233614e+00
2.421047e+00,1.030546e+00,5.257414e+00
2.182571e+00,1.112118e+00,4.008144e+00
2.484052e+00,1.312986e+00,2.887060e+00
9.434997e-01,1.315841e+00,6.200893e-01
2.724222e+00,9.229475e-01,7.234754e+00
1.347588e+00,1.267138e+00,1.562846e+00
1.854180e+00,2.169130e-01,1.747590e+00
2.826863e+00,1.155500e+00,5.714865e+00
5.835495e-01,1.463066e+00,2.482194e-01
9.972661e-01,5.366333e-01,8.974365e-01
8.910860e-01,1.813908e-01,-6.711745e-02
2.378044e+00,9.183340e-01,5.434721e+00
6.660577e-01,4.863896e-01,6.186311e-01
1.812622e+00,5.428158e-01,2.829840e+00
6.077512e-01,1.220698e-01,2.454931e-01
1.755770e+00,1.158656e+00,2.564126e+00
7.954890e-01,2.059949e-01,4.626222e-01
1.538829e+00,4.440536e-01,1.796506e+00
2.577740e+00,7.077075e-01,6.755554e+00
1.340204e+00,1.164929e-01,1.946357e-01
2.709640e+00,7.096028e-01,7.485118e+00
1.860904e+00,2.136652e-01,1.200943e+00
2.959333e+00,1.242976e+00,5.197842e+00
1.463868e+00,2.507763e-01,1.081928e+00
2.831154e+00,1.405963e+00,2.914588e+00
1.219951e+00,1.094244e+00,1.136699e+00
9.135827e-01,1.368318e+00,2.436554e-01
1.580310e+00,1.397816e+00,7.886982e-01
2.207300e+00,1.451115e+00,1.148373e+00
1.810635e+00,1.138658e+00,2.326654e+00
6.756524e-01,3.061403e-01,5.841803e-01
2.738088e+00,9.476046e-01,7.064261e+00
1.146376e+00,2.773303e-01,1.803486e-01
2.196350e+00,6.554998e-01,4.616366e+00
2.553475e+00,1.455325e+00,1.494759e+00
8.329089e-01,1.367698e+00,6.822954e-01
1.939070e+00,3.955103e-01,2.633104e+00
1.499199e+00,1.396286e+00,5.535718e-01
2.069787e+00,1.440651e+00,1.066289e+00
8.346573e-01,2.600142e-01,6.815596e-01
1.740250e+00,8.734957e-01,3.116903e+00
2.648665e+00,1.456213e+00,1.892056e+00
1.476650e+00,3.688623e-01,1.278114e+00
7.288195e-01,4.059874e-01,5.848963e-02
2.427240e+00,1.176578e-01,1.510067e+00
1.048701e+00,1.450273e+00,7.659264e-01
1.613691e+00,7.127722e-01,2.765463e+00
1.736997e+00,1.054079e+00,2.249051e+00
2.925985e+00,6.228170e-01,7.980225e+00
2.238071e+00,5.850470e-01,4.719917e+00
1.222020e+00,6.862724e-01,1.558812e+00
1.271396e+00,1.899842e-01,9.040283e-01
2.272113e+00,1.114315e+00,4.286998e+00
2.635317e+00,2.856500e-01,4.096833e+00
2.404765e+00,5.662105e-01,5.531712e+00
1.432662e+00,1.885457e-01,8.324546e-01
2.666335e+00,8.240308e-01,7.117446e+00
1.082280e+00,1.053960e+00,1.181144e+00
1.132252e+00,1.205987e+00,6.938496e-01
2.951163e+00,1.086450e+00,7.190604e+00
2.003504e+00,9.423644e-01,3.681928e+00
2.299905e+00,1.286922e+00,2.986330e+00
1.724611e+00,5.933473e-01,2.699987e+00
2.004735e+00,3.025262e-01,2.515918e+00
2.175399e+00,1.887725e-01,1.930001e+00
1.304341e+00,9.610260e-01,1.290184e+00
2.969931e+00,3.835881e-01,6.281734e+00
6.174049e-01,6.629339e-01,2.679592e-01
1.084195e+00,1.434626e+00,4.718797e-01
1.544081e+00,7.207090e-01,2.909049e+00
1.874162e+00,1.097029e+00,2.799546e+00
8.154775e-01,1.028830e+00,6.381329e-01
2.681335e+00,1.106538e+00,5.858906e+00
1.106228e+00,1.320943e+00,2.924192e-01
2.956849e+00,4.899259e-01,7.174374e+00
1.480857e+00,8.972432e-01,2.244616e+00
2.854627e+00,3.699679e-01,5.768176e+00
2.711409e+00,8.105164e-01,7.191162e+00
2.857529e+00,1.257466e+00,4.884188e+00
1.404279e+00,1.349938e+00,7.187428e-01
1.722666e+00,5.444724e-01,2.701254e+00
9.949259e-01,3.996778e-01,6.270077e-01
5.074318e-01,9.512255e-01,6.201572e-01
5.685030e-01,1.402866e+00,2.352310e-01
2.769228e+00,1.386631e+00,3.283572e+00
2.429776e+00,6.134199e-01,5.439940e+00
2.020154e+00,5.622158e-01,3.677321e+00
1.647693e+00,3.003929e-01,1.638362e+00
2.446693e+00,1.136507e+00,4.484107e+00
6.072614e-01,2.086952e-01,6.250029e-02
1.833457e+00,7.022821e-01,3.337061e+00
1.316555e+00,3.837830e-01,1.670008e+00
1.848590e+00,2.325799e-01,1.755627e+00
1.344794e+00,1.241104e+00,1.098018e+00
2.617945e+00,1.183729e+00,5.069102e+00
2.025042e+00,8.601638e-01,3.755928e+00
1.740771e+00,3.174001e-01,1.847270e+00
9.729446e-01,2.687818e-01,2.829608e-01
1.224420e+00,8.346491e-01,1.856266e+00
1.110158e+00,1.909495e-01,2.893769e-01
8.381648e-01,2.143337e-01,4.172245e-01
2.140556e+00,3.180030e-01,2.833878e+00
2.190900e+00,1.365632e-01,1.686997e+00
1.973299e+00,3.550721e-01,2.615504e+00
1.771785e+00,1.033364e+00,2.186380e+00
1.751092e+00,7.790782e-01,3.083035e+00
2.794700e+00,9.801601e-01,7.467366e+00
1.026389e+00,2.867080e-01,-9.367139e-02
1.935282e+00,1.135734e+00,2.540202e+00
1.358356e+00,1.125337e+00,1.894267e+00
2.980745e+00,7.498242e-01,8.643202e+00
2.359000e+00,1.164232e+00,4.457329e+00
1.705125e+00,6.877728e-01,2.814122e+00
2.277672e+00,1.164794e+00,3.684131e+00
2.882719e+00,9.122400e-01,8.348868e+00
2.689184e+00,2.253607e-01,3.284204e+00
2.597843e+00,1.358042e+00,2.558529e+00
1.812405e+00,7.214805e-01,3.454561e+00
2.528646e+00,4.266133e-01,4.694372e+00
2.524750e+00,1.247568e-01,1.174522e+00
6.803892e-01,9.616253e-01,3.071630e-01
5.706525e-01,1.102472e+00,3.938840e-01
1.793212e+00,4.544427e-01,2.407153e+00
2.222840e+00,1.620150e-01,1.544236e+00
2.254582e+00,7.443066e-01,5.080576e+00
2.701595e+00,8.884283e-01,6.907186e+00
2.125350e+00,8.173839e-01,4.488692e+00
1.726054e+00,3.707005e-01,1.981811e+00
1.258276e+00,7.566244e-01,1.904031e+00
2.618495e+00,9.861791e-01,6.698819e+00
5.276016e-01,6.242196e-01,4.464718e-01
2.827656e+00,4.551214e-01,6.663036e+00
1.888863e+00,3.697979e-01,2.442313e+00
2.680429e+00,5.948045e-01,6.497960e+00
1.376484e+00,4.652656e-01,1.498790e+00
7.738482e-01,8.013868e-01,7.517216e-01
8.840681e-01,6.520261e-01,3.618790e-01
1.818948e+00,1.441755e+00,1.113517e+00
1.959201e+00,6.636928e-01,3.884257e+00
2.378614e+00,1.028970e+00,5.481944e+00
1.210025e+00,7.539433e-01,1.430161e+00
2.818033e+00,4.713116e-01,6.457569e+00
1.872929e+00,9.348611e-01,3.020878e+00
2.594876e+00,7.558907e-01,6.976704e+00
7.651589e-01,1.089173e+00,5.609613e-01
2.539924e+00,9.112100e-01,6.278649e+00
5.205260e-01,2.811964e-01,1.253473e-01
8.310214e-01,1.287974e+00,5.557449e-01
2.265340e+00,1.298317e+00,2.522875e+00
6.087690e-01,5.353071e-01,2.288076e-01
2.848544e+00,3.956526e-01,5.755929e+00
1.644445e+00,2.112909e-01,9.478047e-01
2.729172e+00,1.502787e-01,1.987581e+00
2.495518e+00,1.391520e+00,2.317759e+00
2.834953e+00,7.104021e-01,8.026505e+00
1.928738e+00,1.371997e+00,1.416024e+00
2.934664e+00,1.022100e+00,7.669364e+00
1.187111e+00,8.322859e-01,1.235224e+00
7.380714e-01,1.153148e+00,2.465263e-01
2.795114e+00,6.746017e-01,7.901704e+00
2.702872e+00,4.269263e-01,5.331255e+00
2.452453e+00,8.740060e-01,6.419471e+00
2.363332e+00,1.392514e-01,1.361493e+00
1.882218e+00,1.327538e+00,1.448431e+00
2.590867e+00,8.451483e-01,6.615642e+00
2.564962e+00,6.935497e-01,6.362690e+00
2.606833e+00,9.999917e-01,6.185744e+00
1.708924e+00,8.371226e-01,3.288161e+00
1.805264e+00,1.234603e+00,2.210990e+00
1.078083e+00,8.712152e-01,8.108574e-01
2.863678e+00,8.069629e-01,8.231430e+00
1.884194e+00,7.966129e-01,3.645746e+00
8.047608e-01,8.229028e-01,4.733335e-01
1.623252e+00,4.722186e-01,2.115463e+00
1.083497e+00,2.203829e-01,5.057794e-01
1.425401e+00,1.453146e+00,4.289120e-01
1.222862e+00,1.204548e+00,9.274593e-01
2.012339e+00,1.146963e+00,2.706388e+00
2.738695e+00,1.260032e+00,4.690812e+00
1.899970e+00,1.470519e+00,7.897194e-01
2.561564e+00,4.469995e-01,4.688533e+00
1.807767e+00,9.138679e-01,3.314086e+00
2.223475e+00,1.341476e+00,2.295309e+00
2.027954e+00,3.932213e-01,3.140301e+00
5.162575e-01,4.427463e-01,1.749917e-02
2.648369e+00,1.090932e+00,5.547001e+00
6.111955e-01,1.946404e-01,-1.787349e-01
2.863549e+00,1.406744e+00,2.736649e+00
2.177227e+00,1.391032e+00,1.620621e+00
1.449046e+00,1.212949e+00,1.268514e+00
1.395615e+00,9.725064e-01,1.613814e+00
2.180549e+00,1.387336e+00,1.661762e+00
1.306674e+00,1.020681e+00,1.537600e+00
2.994782e+00,9.013745e-01,8.591205e+00
1.260408e+00,6.934603e-01,1.664137e+00
2.307110e+00,4.495923e-01,4.283121e+00
9.235613e-01,1.118451e+00,7.433489e-01
1.310753e+00,9.129252e-01,1.692315e+00
1.127256e+00,7.640971e-01,1.338171e+00
1.193992e+00,8.955717e-01,1.568872e+00
2.769565e+00,9.086043e-01,7.650582e+00
2.797337e+00,4.110482e-01,5.594887e+00
1.593471e+00,1.099956e+00,1.956206e+00
5.484743e-01,1.120636e-01,-1.283716e-01
2.845380e+00,4.441714e-01,6.070513e+00
7.759141e-01,1.264246e+00,2.336260e-01
1.198760e+00,8.917901e-01,1.278498e+00
2.196738e+00,2.309990e-01,2.108905e+00
1.399844e+00,9.732774e-01,1.658967e+00
1.794347e+00,7.935834e-01,3.145880e+00
1.280433e+00,1.718045e-01,6.448696e-01
1.163065e+00,1.187820e+00,8.694230e-01
1.700859e+00,5.839347e-01,2.727640e+00
5.156849e-01,1.401083e-01,3.269460e-01
2.389519e+00,1.365339e+00,2.471527e+00
9.337638e-01,4.095207e-01,7.915133e-01
1.225754e+00,1.294404e+00,7.581850e-01
2.512587e+00,1.196154e+00,4.476687e+00
2.219239e+00,4.911324e-01,3.798044e+00
1.607565e+00,3.614588e-01,1.565860e+00
1.879826e+00,1.822744e-01,1.179235e+00
2.611274e+00,7.818214e-01,7.250691e+00
1.101211e+00,3.972628e-01,5.538625e-01
1.825427e+00,1.317154e+00,1.455331e+00
5.470615e-01,2.312461e-01,2.842133e-01
2.592051e+00,1.273066e+00,3.701105e+00
1.923042e+00,8.119427e-01,3.369133e+00
2.190882e+00,1.091866e+00,4.040244e+00
2.659633e+00,4.537136e-01,5.614512e+00
6.255235e-01,9.191047e-01,3.443295e-01
1.173759e+00,1.077928e+00,9.649195e-01
1.740867e+00,1.226718e+00,1.916853e+00
2.147960e+00,1.259122e+00,2.681371e+00
1.639765e+00,6.033281e-01,2.189853e+00
2.397553e+00,1.457488e+00,1.466424e+00
1.845766e+00,3.500854e-01,2.132364e+00
2.384908e+00,1.205538e+00,3.548196e+00
1.665262e+00,1.349534e+00,1.339009e+00
5.247816e-01,1.339331e+00,1.339902e-01
6.410393e-01,1.146450e+00,2.709879e-01
1.697892e+00,1.192262e+00,1.846671e+00
2.456062e+00,1.129177e+00,4.607312e+00
1.347684e+00,7.701540e-01,1.910363e+00
1.072485e+00,6.890594e-01,1.379983e+00
1.698509e+00,2.745010e-01,1.246157e+00
2.590285e+00,7.245452e-01,6.761141e+00
1.625663e+00,9.353029e-01,2.502565e+00
1.755468e+00,6.045379e-01,2.800502e+00
1.102095e+00,4.735626e-01,5.574929e-01
2.641065e+00,7.471421e-01,6.782385e+00
9.684950e-01,1.084955e+00,4.544568e-01
1.754693e+00,3.338625e-01,1.610433e+00
1.647931e+00,2.550131e-01,1.462771e+00
9.181135e-01,1.385736e+00,3.478415e-01
1.871402e+00,1.315059e+00,1.297208e+00
2.405246e+00,2.871639e-01,3.354458e+00
2.324338e+00,3.469834e-01,3.634924e+00
2.933231e+00,1.032376e+00,7.547231e+00
1.546134e+00,2.572820e-01,1.533021e+00
1.890977e+00,3.506201e-01,2.319820e+00
8.221873e-01,5.916426e-01,7.418576e-01
1.816773e+00,2.987679e-01,1.784392e+00
2.670965e+00,8.804495e-01,7.151823e+00
2.482736e+00,1.118586e+00,4.905172e+00
1.051684e+00,9.746199e-01,1.019241e+00
2.764792e+00,9.254259e-01,6.991954e+00
1.765322e+00,1.279569e+00,1.397969e+00
2.041164e+00,7.912078e-01,4.562088e+00
9.243478e-01,1.397050e+00,-1.195854e-02
8.169579e-01,6.477819e-01,4.804063e-01
2.636291e+00,6.773621e-01,6.830378e+00
5.992230e-01,1.423031e+00,-7.996337e-02
2.227779e+00,4.869594e-01,4.264625e+00
2.849952e+00,8.063273e-01,7.981554e+00
1.681394e+00,5.087740e-01,2.478013e+00
2.964266e+00,3.774517e-01,6.052111e+00
1.527864e+00,2.888495e-01,1.266429e+00
2.028305e+00,1.176155e+00,3.248906e+00
1.044804e+00,6.431932e-01,1.014063e+00
2.633979e+00,1.209963e+00,4.369540e+00
2.632066e+00,1.180531e+00,4.929835e+00
1.664550e+00,5.067796e-01,2.249943e+00
2.562634e+00,3.399852e-01,4.361083e+00
2.747287e+00,1.110775e+00,6.189074e+00
1.849730e+00,1.779683e-01,1.478430e+00
2.102069e+00,1.080503e+00,4.238827e+00
1.726383e+00,1.160156e-01,9.673794e-01
1.362903e+00,8.997547e-01,1.836024e+00
1.099952e+00,8.610216e-01,1.060166e+00
1.880409e+00,6.858350e-01,3.816507e+00
1.362050e+00,3.539206e-01,1.323402e+00
2.925147e+00,3.876934e-01,5.787082e+00
9.825660e-01,1.022840e+00,1.023973e+00
2.214353e+00,1.368743e+00,2.332906e+00
1.204998e+00,1.388745e+00,2.897733e-01
5.889162e-01,3.231325e-01,4.963797e-01
1.750037e+00,6.250828e-01,3.126717e+00
1.607227e+00,1.467866e-01,5.208647e-01
1.252860e+00,7.672670e-01,1.546251e+00
5.245523e-01,1.055748e+00,-1.661866e-01
2.043004e+00,3.917310e-01,3.060985e+00
1.565559e+00,7.141759e-01,2.477379e+00
2.965406e+00,8.304645e-01,8.865025e+00
8.640831e-01,7.409924e-01,9.435299e-01
