x,F
-9.381396e-01,9.815638e-01
-1.103182e+00,1.114972e+00
-1.725730e+00,1.814761e+00
7.570347e-01,-6.875239e-01
-1.726745e+00,1.744650e+00
-1.674179e+00,1.742472e+00
-1.752039e+00,1.711439e+00
-1.083566e+00,9.060773e-01
-9.249003e-01,9.975432e-01
1.131600e+00,-1.199546e+00
-1.058531e+00,1.241082e+00
-1.626278e+00,1.563863e+00
1.769696e-01,-1.968221e-01
5.468583e-01,-4.945338e-01
-5.877277e-01,6.650547e-01
-1.044936e+00,1.111095e+00
-1.710683e+00,1.646619e+00
-1.679656e+00,1.586172e+00
-6.472763e-01,7.002486e-01
1.438959e+00,-1.401998e+00
-6.419583e-01,7.178566e-01
1.222259e+00,-1.478538e+00
7.173475e-02,-1.880949e-01
1.487520e+00,-1.451970e+00
-3.387113e-01,4.323888e-01
-1.545114e+00,1.520168e+00
-1.013147e+00,8.946505e-01
-1.610768e+00,1.579065e+00
5.881692e-02,-7.715913e-02
1.991822e+00,-2.169247e+00
2.000456e-01,-3.250236e-01
-9.855077e-01,1.262335e+00
6.654496e-01,-6.106539e-01
-1.277479e+00,1.364062e+00
1.949282e-01,-2.833465e-01
1.396417e+00,-1.447740e+00
7.121201e-01,-6.138827e-01
-5.878824e-01,6.567656e-01
1.266313e-01,-1.323558e-01
-7.227261e-01,5.805880e-01
-1.725216e+00,1.763009e+00
-1.258497e+00,1.123169e+00
1.286440e+00,-1.137439e+00
-1.507653e+00,1.712308e+00
1.497634e+00,-1.453027e+00
9.138457e-01,-9.994033e-01
-1.342230e+00,1.365278e+00
-1.592057e-01,5.166287e-02
-1.778353e+00,1.923998e+00
1.691108e+00,-1.722287e+00
1.307706e+00,-1.101439e+00
9.305495e-01,-8.287005e-01
-2.567344e-01,2.547567e-01
-1.795191e+00,1.702604e+00
-8.421376e-01,9.046021e-01
5.306674e-01,-7.027409e-01
1.094868e+00,-1.005249e+00
-1.651535e+00,1.754024e+00
1.666822e+00,-1.557981e+00
-1.402055e+00,1.575115e+00
8.583867e-01,-8.089047e-01
1.031033e+00,-1.070019e+00
-7.056768e-01,5.974869e-01
1.160334e+00,-1.043716e+00
2.917629e-01,-3.084307e-01
9.989463e-01,-1.126022e+00
1.853411e+00,-1.758837e+00
1.093164e+00,-1.119112e+00
-7.651058e-01,7.511884e-01
3.320944e-01,-3.647401e-01
9.990575e-01,-8.285861e-01
-3.774367e-01,3.567337e-01
8.394762e-01,-8.807789e-01
3.298823e-01,-1.541404e-01
1.923069e+00,-1.809952e+00
1.824456e+00,-1.852714e+00
7.918104e-01,-7.293737e-01
8.387261e-01,-7.038115e-01
2.314134e-01,-1.247694e-01
9.986580e-01,-1.003805e+00
1.389128e-01,-1.268207e-01
-8.282668e-01,8.749419e-01
1.443455e+00,-1.295737e+00
-7.960554e-01,7.610231e-01
1.689406e+00,-1.555554e+00
-6.600387e-01,7.499464e-01
1.647356e+00,-1.777886e+00
-1.947683e+00,1.916151e+00
9.119177e-01,-1.044124e+00
1.735061e+00,-1.803861e+00
1.982717e+00,-2.130166e+00
-1.848625e+00,1.851010e+00
-1.668100e+00,1.534928e+00
3.447793e-01,-4.656260e-01
-1.008145e+00,1.067078e+00
-1.818757e+00,1.511825e+00
7.462973e-01,-7.598267e-01
1.863223e+00,-1.816176e+00
-1.691365e+00,1.724853e+00
-1.651619e+00,1.652914e+00
-1.314009e+00,1.243929e+00
-1.124051e-01,2.617659e-01
2.830128e-01,-3.088274e-01
-7.128936e-01,8.394894e-01
-1.565568e-01,2.310073e-01
1.073707e+00,-1.055712e+00
-3.958503e-01,2.811538e-01
-1.496120e+00,1.456222e+00
-1.333892e+00,1.343663e+00
-1.858155e+00,2.025696e+00
2.795052e-01,-1.739708e-01
1.915948e+00,-1.884184e+00
1.240272e+00,-1.063610e+00
-1.620309e+00,1.829368e+00
-3.488221e-01,4.040541e-01
-6.354354e-01,5.972417e-01
1.115123e+00,-1.206810e+00
2.049974e-01,-1.853334e-01
5.109289e-01,-5.705364e-01
1.188394e-01,-1.625639e-01
-1.731625e+00,1.624728e+00
6.886088e-01,-6.421099e-01
-1.380480e+00,1.401358e+00
9.562036e-01,-8.957612e-01
6.511263e-01,-9.403027e-01
-5.117554e-01,3.868968e-01
-2.614660e-01,2.589427e-01
7.880520e-01,-9.267159e-01
-1.278409e+00,1.167316e+00
-2.658270e-02,1.407529e-01
1.761911e+00,-1.835545e+00
-1.581499e-01,-9.313197e-03
8.181979e-01,-8.089065e-01
-4.444136e-01,4.096018e-01
1.949316e+00,-1.873088e+00
1.565427e+00,-1.564998e+00
9.992919e-01,-1.024228e+00
-1.160950e-01,6.006909e-02
-9.751078e-02,3.064859e-02
-4.783545e-01,3.493109e-01
4.625156e-01,-4.349877e-01
1.452644e-02,1.076491e-01
3.730684e-01,-5.362000e-01
-4.914907e-01,5.425580e-01
-1.106525e+00,1.103741e+00
-1.245593e+00,1.345427e+00
1.744812e+00,-1.771733e+00
-1.894206e+00,1.947047e+00
-1.722775e+00,1.804225e+00
-4.011526e-01,2.767648e-01
1.987826e+00,-1.921967e+00
9.588095e-01,-9.139604e-01
6.956864e-01,-9.194056e-01
1.915043e+00,-2.061074e+00
-1.222735e+00,1.237438e+00
7.227610e-01,-7.989818e-01
-9.996405e-01,1.062132e+00
1.683580e+00,-1.633182e+00
4.901773e-01,-3.858328e-01
-1.417422e+00,1.517051e+00
9.301171e-01,-9.966227e-01
5.003097e-01,-3.959646e-01
-1.187854e-01,1.218221e-01
-1.342414e+00,1.384272e+00
1.737646e+00,-1.753397e+00
-1.042007e+00,8.401545e-01
5.278310e-01,-6.210410e-01
1.350630e+00,-1.399874e+00
-7.150234e-01,5.469494e-01
-9.584214e-01,8.235205e-01
1.491829e+00,-1.430952e+00
3.687717e-01,-4.144761e-01
-1.240416e+00,1.269150e+00
-1.505431e+00,1.597414e+00
-6.363795e-01,5.979915e-01
-5.618481e-01,7.163318e-01
-4.590216e-01,1.640364e-01
-1.318109e+00,1.101010e+00
6.718600e-02,3.451772e-02
4.323755e-01,-6.323515e-01
-5.877063e-01,5.648336e-01
1.338705e+00,-1.314169e+00
-1.448249e+00,1.489103e+00
-6.440258e-01,5.280771e-01
-2.635046e-01,7.671503e-02
4.376422e-01,-4.083438e-01
-6.282060e-01,5.557632e-01
9.284876e-01,-9.970975e-01
-7.472761e-01,7.422865e-01
1.414620e+00,-1.313256e+00
9.029732e-01,-9.828967e-01
-1.699784e+00,1.674770e+00
-1.240467e+00,1.137767e+00
-6.768008e-01,8.233958e-01
8.894094e-01,-1.079915e+00
-1.112281e+00,1.170529e+00
-1.212500e+00,1.285670e+00
-1.660521e+00,1.682448e+00
1.394309e+00,-1.325528e+00
-1.995722e+00,2.182187e+00
1.018084e+00,-1.084163e+00
9.850037e-01,-1.345593e+00
1.612710e+00,-1.783175e+00
-1.639981e+00,1.520277e+00
-1.198591e+00,1.184962e+00
-4.538690e-01,5.200486e-01
-1.031561e+00,1.014085e+00
1.894770e+00,-1.843604e+00
8.782295e-01,-7.123109e-01
1.307952e+00,-1.195493e+00
-1.425064e+00,1.441245e+00
1.286320e+00,-1.283750e+00
-1.657316e+00,1.656867e+00
-1.750458e+00,1.721098e+00
-1.008919e+00,9.829440e-01
1.519722e+00,-1.646481e+00
1.613790e+00,-1.385546e+00
-9.523975e-01,9.515377e-01
1.447021e+00,-1.466852e+00
-1.088953e+00,1.167665e+00
1.055176e+00,-1.103836e+00
-1.865468e+00,1.799062e+00
-7.287048e-01,4.002105e-01
8.990486e-01,-9.553399e-01
-1.269664e+00,1.277276e+00
-1.904111e+00,2.063023e+00
-1.791213e+00,1.654645e+00
5.344046e-01,-8.085938e-01
-1.359563e-01,4.343484e-02
1.960689e+00,-1.971061e+00
-2.997987e-01,2.662381e-01
-6.887102e-01,6.997152e-01
-5.184797e-02,1.100894e-01
1.499053e+00,-1.339165e+00
1.216833e+00,-1.247551e+00
3.094147e-01,-1.887854e-01
5.431203e-01,-5.907117e-01
1.183940e+00,-1.255779e+00
1.603044e+00,-1.653961e+00
-1.749476e+00,1.888349e+00
1.609623e+00,-1.607594e+00
8.661979e-01,-1.055078e+00
1.679376e+00,-1.829686e+00
-1.208520e+00,1.444978e+00
1.071732e-01,-1.298768e-01
1.552875e-01,-1.129934e-01
-8.828688e-01,8.672999e-01
1.235357e+00,-1.412468e+00
9.589449e-01,-1.062788e+00
3.240158e-01,-5.545461e-02
-1.776782e+00,1.699534e+00
-7.471663e-01,7.006734e-01
-8.326437e-01,8.256908e-01
-7.075025e-01,8.188635e-01
3.755075e-03,-1.559671e-01
-8.001531e-01,8.323966e-01
-1.463767e+00,1.422001e+00
1.569803e+00,-1.392409e+00
9.983849e-01,-9.194246e-01
-1.774614e-01,1.391659e-01
-4.274051e-01,3.795335e-01
3.274840e-01,-4.398979e-01
6.946019e-01,-7.702763e-01
-1.786907e+00,1.866880e+00
-3.239219e-01,1.977427e-01
-9.170724e-01,8.885605e-01
-1.443459e-01,1.107448e-01
-6.053080e-01,8.534193e-01
-1.149205e-01,-5.656753e-02
-1.184165e+00,1.284233e+00
9.083902e-01,-8.935356e-01
-9.195120e-05,-2.139038e-01
-1.911608e+00,2.167896e+00
9.287851e-01,-1.000975e+00
1.530057e+00,-1.453100e+00
-1.667672e+00,1.673774e+00
-1.020192e+00,1.020120e+00
1.343722e+00,-1.529534e+00
1.444887e+00,-1.496458e+00
1.823377e+00,-1.866553e+00
-1.908753e+00,1.883578e+00
1.707739e+00,-1.669463e+00
7.251949e-01,-6.410564e-01
4.906198e-01,-5.938657e-01
1.305152e+00,-1.284308e+00
-1.187065e+00,1.162814e+00
1.256541e+00,-1.246797e+00
1.507222e+00,-1.308903e+00
-6.789223e-01,7.687807e-01
1.261432e+00,-1.381998e+00
-1.299977e+00,1.226206e+00
-7.034762e-01,6.292747e-01
-1.913045e+00,1.804773e+00
4.963594e-01,-6.579662e-01
9.852049e-01,-9.735920e-01
-4.858492e-01,4.384348e-01
-1.588057e+00,1.474170e+00
5.452083e-01,-5.474768e-01
-9.540525e-01,9.301272e-01
5.931461e-01,-7.200114e-01
-1.479826e+00,1.694280e+00
-1.311879e+00,1.470420e+00
3.904125e-01,-3.820389e-01
1.650481e+00,-1.842169e+00
-9.971786e-01,1.123805e+00
-7.544723e-01,7.963896e-01
-1.498628e+00,1.480904e+00
-1.519741e+00,1.280099e+00
-1.671253e+00,1.831403e+00
-1.331935e+00,1.348959e+00
-1.004242e+00,1.064367e+00
9.761192e-01,-1.126415e+00
1.610589e+00,-1.783921e+00
1.238118e+00,-1.022839e+00
7.523598e-01,-7.244712e-01
-7.939334e-01,8.729801e-01
-1.476312e+00,1.456055e+00
-1.785180e+00,1.722054e+00
-7.001467e-01,5.910254e-01
-6.661356e-01,8.228301e-01
3.725038e-01,-3.214065e-01
-4.308252e-01,4.273392e-01
-4.235378e-01,6.293640e-01
1.772789e+00,-1.810008e+00
-5.941519e-01,5.893827e-01
-1.995224e+00,2.305342e+00
8.377362e-01,-7.558688e-01
-1.261971e+00,1.308809e+00
9.839501e-01,-9.666493e-01
-1.465359e+00,1.456981e+00
1.854574e+00,-1.909740e+00
2.602270e-01,-2.513830e-01
6.171547e-01,-8.145822e-01
1.434057e+00,-1.454758e+00
1.344032e+00,-1.220703e+00
1.555481e-01,-1.843222e-01
-1.920402e+00,1.886713e+00
1.564289e+00,-1.605298e+00
-1.404304e+00,1.423302e+00
2.633949e-01,-1.968618e-01
-1.211170e+00,1.234800e+00
-1.496435e-01,1.110506e-01
-4.481215e-01,5.920577e-01
5.249981e-01,-5.497509e-01
-1.418499e+00,1.544576e+00
1.652141e+00,-1.496409e+00
8.930967e-02,-2.518618e-02
-1.808183e+00,1.680409e+00
4.708558e-01,-4.321752e-01
1.910134e+00,-1.799745e+00
-1.004435e-01,1.189619e-01
-1.871746e+00,1.918125e+00
1.505336e+00,-1.509207e+00
6.956207e-01,-5.620093e-01
-6.107207e-01,4.653126e-01
1.632173e+00,-1.848157e+00
-1.533992e+00,1.476923e+00
1.388710e+00,-1.427847e+00
1.852242e+00,-1.808954e+00
-7.176244e-01,8.929056e-01
4.404471e-01,-5.137331e-01
1.835415e+00,-1.762179e+00
-1.762054e-01,-2.940775e-02
1.942982e+00,-1.761723e+00
-1.345833e+00,1.183299e+00
1.432694e+00,-1.756922e+00
1.937452e+00,-2.046900e+00
2.295374e-02,-6.452954e-02
6.237292e-02,-1.732514e-01
-1.023512e+00,9.944907e-01
-4.826926e-01,4.704403e-01
-1.821368e+00,1.888212e+00
-1.480050e+00,1.586978e+00
-1.733842e+00,1.864726e+00
-1.123706e+00,1.198578e+00
1.151409e+00,-1.193998e+00
-4.765769e-01,4.652410e-01
-1.369181e+00,1.205178e+00
-1.150438e+00,8.783885e-01
-1.907903e+00,1.972951e+00
-5.100082e-01,5.552834e-01
-1.823148e+00,1.792683e+00
3.350301e-01,-3.909801e-01
2.327285e-01,-1.356207e-01
1.730558e-01,-2.226051e-01
8.490508e-01,-9.583450e-01
-1.772035e+00,1.749238e+00
-1.553085e+00,1.572156e+00
6.091439e-01,-4.863069e-01
1.188719e+00,-1.067041e+00
-8.265446e-01,8.595820e-01
-1.946201e+00,1.936539e+00
-1.702751e+00,1.826258e+00
1.916734e+00,-1.934010e+00
-5.845305e-01,7.067786e-01
2.000278e-01,-2.349154e-01
-1.325077e+00,1.260588e+00
5.447265e-01,-5.136846e-01
1.336702e-01,-2.410044e-02
-6.345549e-01,5.222813e-01
-5.038626e-01,2.531630e-01
-4.335364e-02,-7.869619e-02
-4.734567e-01,4.119797e-01
1.539019e+00,-1.515848e+00
-6.941570e-01,4.939750e-01
-1.412755e+00,1.545009e+00
-1.850474e+00,1.798939e+00
7.924062e-01,-7.373397e-01
-4.433391e-01,4.225291e-01
-7.929352e-01,7.652293e-01
-2.949961e-01,2.396632e-01
-5.406240e-01,4.010996e-01
-1.267929e-01,9.761542e-02
1.778759e+00,-1.790997e+00
1.294091e+00,-1.311906e+00
6.524233e-01,-4.498161e-01
2.414897e-01,-3.296352e-02
1.994428e-01,-3.824641e-01
7.219156e-01,-8.850979e-01
-1.469579e+00,1.359356e+00
-1.642964e+00,1.720999e+00
-4.927760e-01,5.652727e-01
-3.233307e-01,3.782322e-01
1.183278e+00,-1.030099e+00
-1.784141e+00,1.919981e+00
1.881463e+00,-1.849321e+00
3.464602e-01,-3.267799e-01
-1.895038e+00,1.797414e+00
1.165551e+00,-1.167814e+00
-7.337472e-01,1.008200e+00
-1.069187e+00,9.803099e-01
-3.975170e-02,1.247876e-01
1.064420e+00,-8.519482e-01
-1.901325e+00,1.984750e+00
-8.639892e-03,-8.061897e-02
-1.567148e+00,1.496027e+00
-8.115568e-01,8.976734e-01
-3.588538e-01,2.954574e-01
1.985825e+00,-2.084285e+00
-1.034598e+00,1.235713e+00
-3.122932e-01,3.813740e-01
-1.855324e+00,1.878256e+00
1.404680e-01,-1.724187e-01
-1.723762e+00,1.763062e+00
1.252236e+00,-1.214884e+00
-1.148532e+00,1.119901e+00
-8.309779e-01,8.621029e-01
8.058720e-01,-8.213532e-01
-1.577402e-01,2.866913e-01
7.651321e-01,-8.437329e-01
6.260213e-01,-5.275323e-01
-1.109752e+00,9.331330e-01
1.323182e+00,-1.415627e+00
-1.747480e+00,1.638329e+00
1.064446e+00,-1.191177e+00
-1.084394e+00,1.201917e+00
1.060706e+00,-9.442816e-01
-1.341220e+00,1.223823e+00
-1.698994e-01,5.785500e-03
7.542233e-01,-7.500989e-01
1.708885e+00,-1.590877e+00
9.273675e-01,-1.044626e+00
1.262181e+00,-1.251207e+00
1.382975e+00,-1.491066e+00
-3.850170e-01,4.750360e-01
1.759298e+00,-1.595845e+00
-1.073331e+00,1.029256e+00
-5.302628e-01,4.881057e-01
1.672562e+00,-2.096195e+00
6.491507e-01,-5.671862e-01
-7.213695e-01,5.773202e-01
5.309276e-02,-1.949586e-01
1.268555e+00,-1.344320e+00
1.227862e+00,-1.242803e+00
-4.095745e-01,3.753006e-01
-1.270884e+00,1.145174e+00
5.536615e-01,-6.334217e-01
1.545605e+00,-1.502769e+00
4.730967e-01,-6.063657e-01
-1.425856e-01,7.625857e-02
1.832915e+00,-2.011872e+00
-6.160733e-01,6.155674e-01
1.475215e+00,-1.671385e+00
-1.553508e-01,-5.529414e-02
-3.685566e-01,5.278688e-01
-1.622525e+00,1.464046e+00
-1.996724e+00,2.080441e+00
1.599387e+00,-1.532055e+00
-8.002636e-01,8.758249e-01
1.590868e+00,-1.845751e+00
-1.559230e+00,1.671852e+00
-1.258366e-01,2.501252e-01
-9.380222e-01,1.009822e+00
-1.683855e+00,1.745893e+00
1.465582e+00,-1.501821e+00
-3.956163e-01,4.430335e-01
-1.672089e+00,1.702334e+00
2.354093e-01,-2.245907e-01
-1.402914e+00,1.267836e+00
-1.937080e-01,1.366338e-01
4.827809e-01,-4.974207e-01
8.744111e-01,-8.837902e-01
1.314815e+00,-1.202457e+00
1.433045e+00,-1.182345e+00
1.280316e+00,-1.166112e+00
6.726622e-01,-5.320501e-01
-1.538357e+00,1.628544e+00
-1.781645e+00,1.611576e+00
1.390421e+00,-1.347378e+00
-5.066143e-01,1.255637e-01
1.357211e+00,-1.221442e+00
1.006345e+00,-1.072111e+00
1.327460e+00,-1.165579e+00
1.912488e+00,-1.765603e+00
5.444668e-01,-6.578101e-01
-1.545597e-01,2.948511e-02
1.664006e+00,-1.760869e+00
-1.766299e+00,1.827106e+00
-1.927461e+00,2.122754e+00
1.703472e+00,-1.653916e+00
5.097531e-01,-4.876042e-01
1.317389e+00,-1.291074e+00
1.515901e-01,-4.092058e-02
-1.246817e+00,1.252347e+00
1.777726e+00,-1.760253e+00
5.591197e-01,-5.591927e-01
7.669477e-01,-9.586200e-01
-1.111304e+00,9.506936e-01
-8.580901e-01,8.034575e-01
1.068237e+00,-8.665360e-01
2.257574e-02,-2.023233e-01
1.963385e+00,-2.116082e+00
-8.589429e-01,6.022168e-01
1.598459e+00,-1.524326e+00
-3.480957e-01,3.388957e-01
-1.569332e+00,1.693711e+00
2.747581e-02,-9.660460e-02
-1.381206e+00,1.314520e+00
1.486561e+00,-1.507662e+00
-7.421393e-01,5.852008e-01
4.352110e-01,-3.278290e-01
1.214647e+00,-1.319156e+00
8.055372e-01,-8.761130e-01
-1.727824e+00,1.848372e+00
-1.158352e+00,1.059119e+00
5.040594e-01,-5.468944e-01
5.662486e-01,-5.850010e-01
-1.777340e+00,1.782899e+00
3.830572e-01,-3.981111e-01
6.855952e-01,-6.988491e-01
-4.231941e-01,2.891495e-01
1.391957e-01,-8.010384e-02
-1.651701e+00,1.640894e+00
-5.055907e-01,4.223503e-01
1.493100e+00,-1.489049e+00
-5.019227e-01,5.813750e-01
-1.776842e+00,1.804378e+00
7.762784e-01,-8.927196e-01
1.733900e+00,-1.830281e+00
-4.183022e-01,4.502274e-01
-1.780489e+00,1.674555e+00
-1.675145e+00,1.618885e+00
7.521616e-01,-8.820706e-01
3.479084e-01,-3.810006e-01
-1.557478e+00,1.671386e+00
2.877722e-02,4.869824e-02
-1.467353e-01,1.784302e-01
1.428697e-02,-1.342683e-01
-6.560922e-01,5.335138e-01
-7.429960e-01,7.749633e-01
-1.970639e+00,1.914255e+00
-8.774729e-01,8.368155e-01
6.584371e-01,-6.995013e-01
-1.757738e+00,1.729523e+00
1.627082e-01,-3.572506e-01
1.183416e+00,-1.367381e+00
1.197593e+00,-1.450304e+00
-5.216304e-01,7.224290e-01
-1.717942e+00,1.793127e+00
-8.237291e-03,1.030487e-01
9.160585e-01,-1.117169e+00
6.247963e-01,-5.762502e-01
1.923787e+00,-2.007000e+00
-9.640698e-01,9.889190e-01
-5.880363e-01,7.309875e-01
-3.305705e-01,4.628112e-01
9.894923e-01,-9.742439e-01
-1.871849e+00,1.618295e+00
-1.859217e+00,2.073633e+00
1.764209e-01,-2.306461e-01
-9.260598e-01,8.670139e-01
-1.517131e+00,1.558117e+00
-1.802834e+00,1.796332e+00
-6.377213e-01,5.788052e-01
-1.524307e+00,1.578557e+00
1.934155e+00,-1.948061e+00
1.523365e+00,-1.847681e+00
-2.157434e-01,1.082574e-01
-2.444418e-01,3.264136e-02
-2.109286e-01,1.295067e-01
1.117630e+00,-1.127842e+00
-8.324122e-02,1.479898e-01
-1.090048e+00,1.141979e+00
1.044538e+00,-1.095517e+00
1.916421e+00,-1.936688e+00
-1.468498e-01,-1.800422e-01
1.860744e-01,-1.155879e-01
-1.708351e-01,6.488434e-02
2.790004e-01,-2.096269e-01
3.778193e-01,-4.864532e-01
-1.602341e+00,1.461176e+00
1.536843e+00,-1.570799e+00
-1.647159e+00,1.537084e+00
-1.832508e+00,1.867798e+00
-1.518698e+00,1.458270e+00
4.888333e-01,-5.014544e-01
8.511848e-01,-7.500676e-01
-1.683567e+00,1.617795e+00
-1.022272e+00,1.042297e+00
-1.121405e+00,1.061753e+00
-1.343184e+00,1.476846e+00
-2.389712e-01,3.807621e-01
-6.427336e-01,5.281456e-01
3.520935e-01,-3.172299e-01
-7.934014e-01,7.518914e-01
2.192481e-01,-3.447083e-01
-2.920990e-01,1.854984e-01
1.374976e+00,-1.492756e+00
1.486011e+00,-1.516762e+00
6.825338e-01,-7.267836e-01
-9.013767e-01,8.350246e-01
-1.449480e+00,1.504471e+00
1.001679e+00,-8.311589e-01
-1.910195e+00,1.893322e+00
4.810651e-01,-4.435607e-01
1.096539e+00,-1.101917e+00
-1.019686e+00,1.126018e+00
-1.497779e+00,1.395217e+00
8.461261e-01,-9.324179e-01
-1.094419e+00,1.040484e+00
1.233371e+00,-9.855431e-01
1.633405e+00,-1.489024e+00
-1.416794e+00,1.519682e+00
-1.121217e+00,1.114975e+00
5.506992e-01,-7.104926e-01
-1.539480e+00,1.563082e+00
1.120661e+00,-1.199068e+00
-1.452934e+00,1.394679e+00
-1.085835e+00,1.102325e+00
1.514300e+00,-1.402273e+00
-8.657387e-01,1.043952e+00
-2.105539e-01,3.213721e-01
-1.088146e+00,1.025971e+00
1.820393e+00,-1.801050e+00
9.598281e-01,-1.169970e+00
1.784855e+00,-1.749036e+00
-4.230093e-02,1.670887e-02
-8.678526e-01,8.207910e-01
-1.080275e+00,9.844270e-01
-8.717788e-01,9.813173e-01
-1.181903e+00,1.220995e+00
-1.780178e+00,1.790595e+00
1.890003e+00,-1.819569e+00
-1.107352e+00,1.085729e+00
-5.453212e-01,5.201836e-01
-1.275837e+00,1.413596e+00
1.074092e+00,-1.036132e+00
-1.049900e+00,1.224104e+00
2.164564e-01,-3.095402e-01
-1.189932e-01,1.877908e-01
1.618387e+00,-1.737111e+00
2.398800e-01,-3.489454e-01
1.846517e-01,-1.497213e-01
-4.940334e-01,7.499217e-01
-7.585090e-01,6.473151e-01
-8.515060e-01,7.294205e-01
-1.124515e+00,1.188569e+00
1.054758e+00,-9.585287e-01
-1.706389e-01,2.171793e-01
8.016065e-01,-8.377181e-01
-6.502000e-01,7.161837e-01
-4.881731e-01,4.023954e-01
-1.661018e+00,1.535454e+00
-7.110828e-01,8.328629e-01
-1.428108e+00,1.337038e+00
1.053649e+00,-1.220492e+00
6.383565e-01,-9.167793e-01
-1.224431e+00,1.185209e+00
-4.246716e-01,5.277671e-01
-1.967638e+00,2.048181e+00
1.250548e-01,-1.254693e-01
-5.795357e-03,6.275714e-02
-4.788684e-01,3.568285e-01
-8.231516e-01,7.943042e-01
4.457868e-01,-5.732101e-01
1.121511e-01,-2.868190e-01
1.100879e+00,-1.128139e+00
1.641743e+00,-1.756912e+00
-1.359082e+00,1.307122e+00
-1.551384e+00,1.512317e+00
7.829991e-01,-8.999449e-01
-1.619201e+00,1.435895e+00
-7.774175e-01,8.980526e-01
-1.470572e+00,1.513130e+00
4.647403e-01,-2.910546e-01
1.146550e+00,-1.326624e+00
-1.353017e+00,1.463148e+00
-4.415245e-01,3.717308e-01
1.962620e+00,-2.022854e+00
-5.491466e-02,-7.856191e-02
-1.613561e+00,1.583152e+00
-3.016233e-01,4.013473e-01
-1.279846e+00,1.367274e+00
-3.204162e-01,4.510300e-01
-1.569444e+00,1.617179e+00
-1.362482e+00,1.054312e+00
4.957853e-03,-1.598088e-01
-3.506337e-01,4.661386e-01
5.619279e-01,-5.364146e-01
1.280260e+00,-1.497379e+00
-1.126771e+00,1.101975e+00
1.264693e+00,-1.301857e+00
1.684920e+00,-1.413205e+00
1.619155e-01,-2.994797e-01
1.546690e+00,-1.655224e+00
-1.989149e+00,1.984114e+00
1.974080e-01,-7.773808e-02
1.474623e-01,-2.146468e-01
1.111549e-01,-7.448981e-02
1.951439e+00,-2.054205e+00
-8.377023e-02,4.155958e-02
-5.096702e-02,2.558386e-01
1.829336e+00,-2.101325e+00
1.598827e+00,-1.715826e+00
1.899023e-01,-2.673368e-01
-1.968020e+00,1.881333e+00
8.666269e-02,8.210456e-02
-1.270370e+00,1.408488e+00
-1.726178e+00,1.735064e+00
-1.656343e+00,1.698585e+00
1.051665e-01,-9.194470e-02
1.421706e-01,-3.057341e-01
1.090907e-01,-2.756929e-01
-2.704821e-01,1.756124e-01
-1.866782e+00,1.901558e+00
-1.654450e+00,1.634799e+00
-1.458641e+00,1.256980e+00
1.895951e+00,-1.952661e+00
-3.872895e-01,3.455842e-01
1.461482e+00,-1.534314e+00
3.036531e-01,-4.523747e-01
-6.206137e-01,6.302055e-01
1.633686e+00,-1.621984e+00
-1.814951e+00,1.793624e+00
-1.188943e+00,1.375857e+00
1.784326e+00,-1.834369e+00
-2.239398e-01,5.092670e-01
-1.985581e+00,2.025384e+00
2.835477e-01,-3.703948e-01
9.393853e-01,-1.106846e+00
-1.587754e+00,1.562950e+00
2.482881e-01,-2.861015e-01
-1.884865e+00,2.191718e+00
-2.014813e-02,3.945099e-02
-9.942444e-01,9.618324e-01
1.414309e+00,-1.680717e+00
-1.959818e+00,2.058005e+00
3.907659e-01,-3.473976e-01
1.436270e+00,-1.372988e+00
3.217970e-01,-1.684429e-01
9.939053e-01,-8.253189e-01
-8.222458e-01,9.431805e-01
9.717899e-02,-1.254704e-01
6.947037e-01,-6.478579e-01
-2.069359e-01,4.420792e-01
1.354387e+00,-1.347547e+00
1.539373e+00,-1.493245e+00
4.440458e-01,-5.203236e-01
-1.787306e+00,1.906110e+00
3.308002e-01,-2.634749e-01
-1.384626e+00,1.631500e+00
8.954751e-01,-9.889516e-01
-1.387795e+00,1.305847e+00
-1.438752e+00,1.554686e+00
1.684946e-01,-2.594612e-01
1.742570e+00,-1.739256e+00
-1.321171e+00,1.374720e+00
1.598282e+00,-1.505975e+00
2.830345e-01,-1.686563e-01
8.683491e-01,-7.905564e-01
-1.573186e+00,1.467249e+00
7.358381e-01,-6.606991e-01
-1.616849e+00,1.788701e+00
5.448989e-01,-5.320357e-01
-1.435792e-01,2.769075e-01
-1.294261e+00,1.303850e+00
-1.432584e+00,1.544491e+00
-1.805873e-02,-9.129436e-02
7.447648e-01,-8.605792e-01
-7.502448e-01,6.746640e-01
4.604708e-01,-4.070438e-01
1.439754e+00,-1.329698e+00
7.660981e-01,-6.810728e-01
7.037250e-01,-5.895203e-01
1.023480e+00,-1.149308e+00
1.437529e+00,-1.399078e+00
2.658329e-01,-2.925430e-01
1.328985e+00,-1.213093e+00
2.687460e-01,-4.077040e-01
-1.417379e+00,1.574473e+00
-1.546143e+00,1.309033e+00
-1.456828e-01,1.613571e-01
7.226293e-01,-6.796816e-01
-1.323990e+00,1.424000e+00
-4.073935e-01,3.751670e-01
6.594796e-01,-7.249279e-01
1.402462e+00,-1.336932e+00
-9.561936e-01,9.683330e-01
-1.930932e+00,1.908047e+00
4.872851e-01,-4.608606e-01
3.972911e-02,2.397582e-02
-1.941026e+00,2.050024e+00
1.968915e+00,-2.105658e+00
