omega,S
7.940212e+00,2.071940e+00
7.978189e+00,2.076711e+00
9.107183e+00,2.209063e+00
1.914880e+00,6.496547e-01
3.128235e+00,1.140469e+00
1.208828e+00,1.896512e-01
1.970768e+00,6.784232e-01
3.837889e+00,1.344923e+00
8.881500e+00,2.183970e+00
3.590822e+00,1.278381e+00
2.303029e+00,8.342253e-01
1.061291e+00,5.948639e-02
1.603060e+00,4.719143e-01
2.432401e+00,8.888789e-01
4.061348e+00,1.401515e+00
5.565365e+00,1.716563e+00
9.079873e+00,2.206060e+00
2.306674e+00,8.358068e-01
4.545377e+00,1.514111e+00
9.389506e+00,2.239593e+00
5.178974e+00,1.644607e+00
5.765107e+00,1.751824e+00
6.625885e+00,1.890984e+00
7.515017e+00,2.016903e+00
7.097422e+00,1.959732e+00
4.081916e+00,1.406566e+00
2.769513e+00,1.018671e+00
3.519324e+00,1.258269e+00
4.413149e+00,1.484588e+00
6.875352e+00,1.927943e+00
1.989241e+00,6.877533e-01
5.743757e+00,1.748113e+00
1.846741e+00,6.134222e-01
5.022889e+00,1.614005e+00
1.002297e+00,2.294675e-03
1.252560e+00,2.251892e-01
8.748092e+00,2.168836e+00
4.414470e+00,1.484888e+00
8.041188e+00,2.084577e+00
9.399568e+00,2.240664e+00
4.763690e+00,1.561023e+00
5.457137e+00,1.696924e+00
8.532950e+00,2.143935e+00
2.111048e+00,7.471845e-01
9.328366e+00,2.233060e+00
9.790410e+00,2.281403e+00
8.103124e+00,2.092250e+00
6.737590e+00,1.907702e+00
2.007952e+00,6.971155e-01
2.677025e+00,9.847061e-01
9.530613e+00,2.254509e+00
3.632731e+00,1.289985e+00
1.359033e+00,3.067737e-01
3.071262e+00,1.122089e+00
3.094130e+00,1.129507e+00
7.089424e+00,1.958604e+00
1.768164e+00,5.699417e-01
5.395284e+00,1.685525e+00
6.396175e+00,1.855700e+00
1.138748e+00,1.299295e-01
1.701992e+00,5.317996e-01
3.154691e+00,1.148891e+00
4.021874e+00,1.391748e+00
1.304478e+00,2.658032e-01
7.072052e+00,1.956151e+00
2.076885e+00,7.308690e-01
5.045612e+00,1.618519e+00
7.389801e+00,2.000101e+00
6.001786e+00,1.792057e+00
8.427189e+00,2.131463e+00
9.985466e+00,2.301131e+00
4.296389e+00,1.457775e+00
1.747015e+00,5.579089e-01
3.991718e+00,1.384222e+00
5.690212e+00,1.738747e+00
2.168572e+00,7.740689e-01
7.884756e+00,2.064931e+00
3.184519e+00,1.158301e+00
9.684744e+00,2.270552e+00
6.382731e+00,1.853596e+00
9.384575e+00,2.239067e+00
5.019611e+00,1.613352e+00
5.708986e+00,1.742041e+00
7.746921e+00,2.047295e+00
7.132246e+00,1.964626e+00
6.811923e+00,1.918674e+00
8.087019e+00,2.090260e+00
4.162585e+00,1.426136e+00
2.857128e+00,1.049817e+00
9.710002e+00,2.273156e+00
5.777229e+00,1.753924e+00
3.649693e+00,1.294643e+00
4.047387e+00,1.398072e+00
6.130053e+00,1.813203e+00
3.519229e+00,1.258242e+00
5.659437e+00,1.733324e+00
8.219280e+00,2.106483e+00
4.888281e+00,1.586841e+00
5.696958e+00,1.739932e+00
6.350550e+00,1.848541e+00
8.010321e+00,2.080731e+00
4.717840e+00,1.551351e+00
4.735285e+00,1.555042e+00
1.475828e+00,3.892194e-01
6.070705e+00,1.803475e+00
8.897180e+00,2.185734e+00
6.656644e+00,1.895615e+00
9.350507e+00,2.235431e+00
8.798162e+00,2.174543e+00
6.087474e+00,1.806233e+00
2.439218e+00,8.916774e-01
7.132051e+00,1.964599e+00
6.069523e+00,1.803280e+00
9.570379e+00,2.258673e+00
3.950225e+00,1.373773e+00
7.124068e+00,1.963479e+00
3.133343e+00,1.142101e+00
1.378457e+00,3.209648e-01
1.141966e+00,1.327514e-01
8.517309e+00,2.142100e+00
2.666241e+00,9.806695e-01
3.296879e+00,1.192976e+00
5.084229e+00,1.626143e+00
3.995903e+00,1.385270e+00
7.019783e+00,1.948732e+00
3.742133e+00,1.319656e+00
9.490394e+00,2.250280e+00
8.670852e+00,2.159967e+00
6.764642e+00,1.911709e+00
1.714740e+00,5.392617e-01
2.080845e+00,7.327739e-01
1.412099e+00,3.450772e-01
2.439684e+00,8.918684e-01
4.465412e+00,1.496361e+00
9.558160e+00,2.257395e+00
9.606558e+00,2.262446e+00
5.635017e+00,1.729000e+00
1.479953e+00,3.920103e-01
1.701597e+00,5.315670e-01
6.468030e+00,1.866872e+00
3.286541e+00,1.189836e+00
2.168572e+00,7.740689e-01
4.022215e+00,1.391833e+00
7.738774e+00,2.046243e+00
6.906240e+00,1.932425e+00
3.294514e+00,1.192259e+00
5.938718e+00,1.781493e+00
4.396405e+00,1.480787e+00
1.129284e+00,1.215838e-01
1.132396e+00,1.243361e-01
7.768411e+00,2.050066e+00
1.168517e+00,1.557357e-01
3.537328e+00,1.263372e+00
1.803118e+00,5.895176e-01
3.710890e+00,1.311272e+00
3.698235e+00,1.307856e+00
4.505741e+00,1.505352e+00
5.668463e+00,1.734918e+00
7.506198e+00,2.015729e+00
8.119662e+00,2.094289e+00
4.790367e+00,1.566607e+00
9.347562e+00,2.235116e+00
9.973882e+00,2.299970e+00
5.141992e+00,1.637440e+00
5.083960e+00,1.626091e+00
2.272120e+00,8.207133e-01
6.175867e+00,1.820649e+00
4.201739e+00,1.435498e+00
4.517236e+00,1.507900e+00
9.215595e+00,2.220897e+00
5.987785e+00,1.789722e+00
6.159290e+00,1.817962e+00
5.329523e+00,1.673262e+00
5.737468e+00,1.747018e+00
5.929334e+00,1.779912e+00
3.438224e+00,1.234955e+00
4.363800e+00,1.473343e+00
6.223333e+00,1.828306e+00
4.366683e+00,1.474004e+00
4.680700e+00,1.543448e+00
4.159201e+00,1.425323e+00
1.758449e+00,5.644322e-01
8.171066e+00,2.100599e+00
7.707479e+00,2.042191e+00
6.516223e+00,1.874295e+00
8.772836e+00,2.171660e+00
3.906401e+00,1.362616e+00
4.140466e+00,1.420808e+00
7.378079e+00,1.998513e+00
3.395823e+00,1.222546e+00
9.338139e+00,2.234107e+00
7.174960e+00,1.970597e+00
7.910098e+00,2.068140e+00
7.128257e+00,1.964067e+00
2.631073e+00,9.673917e-01
9.038169e+00,2.201457e+00
9.181470e+00,2.217187e+00
2.308868e+00,8.367576e-01
6.502586e+00,1.872200e+00
6.114075e+00,1.810594e+00
2.329581e+00,8.456884e-01
2.415934e+00,8.820858e-01
5.224274e+00,1.653316e+00
5.700341e+00,1.740526e+00
4.047478e+00,1.398094e+00
2.835929e+00,1.042370e+00
2.268741e+00,8.192249e-01
5.717964e+00,1.743613e+00
6.376493e+00,1.852618e+00
9.918812e+00,2.294433e+00
6.917371e+00,1.934036e+00
8.280171e+00,2.113864e+00
8.013528e+00,2.081131e+00
7.079018e+00,1.957135e+00
3.575736e+00,1.274171e+00
9.726138e+00,2.274817e+00
1.167962e+00,1.552607e-01
9.668244e+00,2.268847e+00
6.271774e+00,1.836059e+00
5.806737e+00,1.759019e+00
3.502289e+00,1.253417e+00
5.097156e+00,1.628683e+00
2.361943e+00,8.594847e-01
9.569123e+00,2.258542e+00
7.245936e+00,1.980441e+00
5.648252e+00,1.731346e+00
2.944851e+00,1.080058e+00
8.618275e+00,2.153885e+00
7.045284e+00,1.952358e+00
7.857256e+00,2.061437e+00
6.319851e+00,1.843696e+00
3.462557e+00,1.242007e+00
8.926229e+00,2.188994e+00
1.412151e+00,3.451141e-01
1.785371e+00,5.796262e-01
1.565710e+00,4.483392e-01
4.703196e+00,1.548242e+00
8.228228e+00,2.107571e+00
2.922934e+00,1.072588e+00
6.784590e+00,1.914654e+00
1.254685e+00,2.268841e-01
4.953422e+00,1.600079e+00
9.952989e+00,2.297873e+00
1.287351e+00,2.525868e-01
9.426835e+00,2.243560e+00
4.417461e+00,1.485565e+00
8.552910e+00,2.146272e+00
9.409584e+00,2.241729e+00
3.946855e+00,1.372919e+00
8.436042e+00,2.132513e+00
7.639226e+00,2.033296e+00
8.785162e+00,2.173064e+00
6.866676e+00,1.926680e+00
9.134780e+00,2.212089e+00
2.879994e+00,1.057788e+00
3.020323e+00,1.105364e+00
9.488815e+00,2.250114e+00
3.467354e+00,1.243392e+00
9.777871e+00,2.280122e+00
6.041815e+00,1.798704e+00
6.303706e+00,1.841138e+00
4.093506e+00,1.409402e+00
7.482363e+00,2.012549e+00
9.953376e+00,2.297912e+00
5.080704e+00,1.625450e+00
7.845388e+00,2.059926e+00
8.649991e+00,2.157558e+00
2.362047e+00,8.595285e-01
1.558355e+00,4.436308e-01
1.768169e+00,5.699447e-01
6.858889e+00,1.925546e+00
4.198890e+00,1.434820e+00
2.977978e+00,1.091244e+00
3.703569e+00,1.309297e+00
2.733911e+00,1.005733e+00
5.482396e+00,1.701542e+00
9.278901e+00,2.227743e+00
6.754709e+00,1.910240e+00
7.012144e+00,1.947643e+00
6.773280e+00,1.912985e+00
8.775857e+00,2.172004e+00
8.377498e+00,2.125549e+00
8.141707e+00,2.097000e+00
3.073704e+00,1.122883e+00
2.519385e+00,9.240148e-01
4.523325e+00,1.509247e+00
6.833736e+00,1.921871e+00
6.583231e+00,1.884526e+00
7.882641e+00,2.064663e+00
5.224123e+00,1.653287e+00
5.564766e+00,1.716455e+00
5.884429e+00,1.772310e+00
8.139118e+00,2.096682e+00
9.954476e+00,2.298022e+00
1.559304e+00,4.442395e-01
2.229958e+00,8.019826e-01
6.320097e+00,1.843735e+00
9.155256e+00,2.214328e+00
4.476073e+00,1.498746e+00
7.049721e+00,1.952988e+00
9.958322e+00,2.298409e+00
8.068335e+00,2.087947e+00
1.527382e+00,4.235549e-01
9.053331e+00,2.203133e+00
6.458351e+00,1.865374e+00
2.196676e+00,7.869454e-01
3.670260e+00,1.300262e+00
6.070852e+00,1.803499e+00
2.549717e+00,9.359822e-01
3.548467e+00,1.266516e+00
8.133142e+00,2.095947e+00
5.787443e+00,1.755691e+00
4.984665e+00,1.606366e+00
8.013848e+00,2.081171e+00
9.514354e+00,2.252802e+00
7.538140e+00,2.019975e+00
6.999836e+00,1.945887e+00
5.637136e+00,1.729376e+00
2.041472e+00,7.136711e-01
8.710106e+00,2.164484e+00
9.866971e+00,2.289193e+00
4.247529e+00,1.446337e+00
3.616569e+00,1.285526e+00
6.375689e+00,1.852492e+00
9.146342e+00,2.213354e+00
1.266616e+00,2.363491e-01
2.658134e+00,9.776243e-01
8.864287e+00,2.182031e+00
5.510050e+00,1.706574e+00
5.269912e+00,1.662014e+00
5.652329e+00,1.732068e+00
7.854741e+00,2.061117e+00
5.265850e+00,1.661243e+00
4.012968e+00,1.389531e+00
4.850872e+00,1.579158e+00
4.957469e+00,1.600895e+00
1.802935e+00,5.894156e-01
4.574154e+00,1.520422e+00
6.109108e+00,1.809781e+00
4.939811e+00,1.597327e+00
7.323698e+00,1.991115e+00
3.947152e+00,1.372994e+00
6.638671e+00,1.892912e+00
4.034222e+00,1.394813e+00
1.812878e+00,5.949156e-01
3.010254e+00,1.102024e+00
7.238330e+00,1.979391e+00
3.306858e+00,1.195998e+00
8.441148e+00,2.133118e+00
9.890941e+00,2.291619e+00
8.480778e+00,2.137802e+00
8.655936e+00,2.158245e+00
3.656298e+00,1.296451e+00
9.779624e+00,2.280301e+00
5.046587e+00,1.618712e+00
3.442211e+00,1.236114e+00
4.687427e+00,1.544884e+00
9.213224e+00,2.220640e+00
8.858291e+00,2.181354e+00
5.544566e+00,1.712818e+00
3.981782e+00,1.381730e+00
5.930325e+00,1.780079e+00
5.512162e+00,1.706957e+00
2.240213e+00,8.065709e-01
4.615680e+00,1.529459e+00
5.542481e+00,1.712442e+00
8.926071e+00,2.188976e+00
4.101373e+00,1.411322e+00
4.145644e+00,1.422058e+00
9.688563e+00,2.270946e+00
1.758250e+00,5.643189e-01
4.093786e+00,1.409470e+00
6.875529e+00,1.927969e+00
7.688555e+00,2.039733e+00
5.772913e+00,1.753177e+00
9.671440e+00,2.269177e+00
6.304135e+00,1.841206e+00
4.285351e+00,1.455202e+00
8.903176e+00,2.186408e+00
9.557606e+00,2.257337e+00
6.702593e+00,1.902495e+00
8.048127e+00,2.085439e+00
4.723858e+00,1.552626e+00
3.052336e+00,1.115907e+00
5.575275e+00,1.718342e+00
1.184317e+00,1.691661e-01
4.442208e+00,1.491152e+00
3.427213e+00,1.231748e+00
1.037852e+00,3.715358e-02
8.684793e+00,2.161574e+00
3.297539e+00,1.193176e+00
9.568856e+00,2.258514e+00
8.632474e+00,2.155531e+00
9.679426e+00,2.270003e+00
4.551081e+00,1.515365e+00
2.015738e+00,7.009856e-01
4.942488e+00,1.597869e+00
4.955236e+00,1.600445e+00
2.559727e+00,9.399007e-01
2.967809e+00,1.087824e+00
4.769873e+00,1.562320e+00
8.110311e+00,2.093136e+00
5.426976e+00,1.691382e+00
2.504026e+00,9.178997e-01
1.042479e+00,4.160185e-02
4.304124e+00,1.459574e+00
6.486232e+00,1.869682e+00
5.373867e+00,1.681548e+00
6.230433e+00,1.829446e+00
4.379003e+00,1.476821e+00
8.213588e+00,2.105790e+00
2.166325e+00,7.730323e-01
9.832956e+00,2.285740e+00
9.261260e+00,2.225840e+00
4.004033e+00,1.387302e+00
2.560813e+00,9.403246e-01
3.312075e+00,1.197575e+00
4.455827e+00,1.494213e+00
8.330249e+00,2.119893e+00
6.518714e+00,1.874677e+00
5.099509e+00,1.629144e+00
5.907269e+00,1.776184e+00
2.420811e+00,8.841028e-01
3.863334e+00,1.351530e+00
1.924089e+00,6.544528e-01
5.221881e+00,1.652858e+00
8.235112e+00,2.108407e+00
8.397154e+00,2.127893e+00
5.141951e+00,1.637433e+00
4.835665e+00,1.576019e+00
6.755425e+00,1.910346e+00
9.901955e+00,2.292732e+00
1.302140e+00,2.640093e-01
9.341595e+00,2.234477e+00
3.356564e+00,1.210918e+00
1.090194e+00,8.635606e-02
3.157805e+00,1.149877e+00
5.471236e+00,1.699505e+00
8.413676e+00,2.129859e+00
7.208976e+00,1.975327e+00
9.980002e+00,2.300583e+00
2.386947e+00,8.700151e-01
3.550272e+00,1.267024e+00
9.633261e+00,2.265222e+00
1.645151e+00,4.978323e-01
5.490375e+00,1.702997e+00
6.878504e+00,1.928401e+00
4.044960e+00,1.397472e+00
8.443258e+00,2.133368e+00
1.533391e+00,4.274817e-01
6.484642e+00,1.869437e+00
1.268143e+00,2.375540e-01
6.592247e+00,1.885894e+00
1.114181e+00,1.081197e-01
9.551867e+00,2.256737e+00
8.064265e+00,2.087443e+00
3.669800e+00,1.300137e+00
2.572493e+00,9.448756e-01
9.511780e+00,2.252531e+00
4.698208e+00,1.547181e+00
1.373549e+00,3.173978e-01
5.930477e+00,1.780105e+00
4.339262e+00,1.467704e+00
7.425729e+00,2.004951e+00
9.414000e+00,2.242198e+00
5.152146e+00,1.639413e+00
6.307805e+00,1.841788e+00
1.579039e+00,4.568164e-01
3.627355e+00,1.288504e+00
8.124255e+00,2.094854e+00
8.332957e+00,2.120218e+00
5.116861e+00,1.632541e+00
5.687007e+00,1.738184e+00
9.453995e+00,2.246437e+00
8.851368e+00,2.180572e+00
8.890724e+00,2.185008e+00
7.154668e+00,1.967765e+00
6.240301e+00,1.831028e+00
5.524939e+00,1.709272e+00
6.157470e+00,1.817666e+00
6.340554e+00,1.846966e+00
9.068983e+00,2.204860e+00
6.963729e+00,1.940715e+00
1.587813e+00,4.623579e-01
4.927188e+00,1.594768e+00
8.598923e+00,2.151637e+00
3.946953e+00,1.372944e+00
7.501194e+00,2.015062e+00
3.048075e+00,1.114510e+00
3.204787e+00,1.164646e+00
9.271253e+00,2.226919e+00
2.760393e+00,1.015373e+00
6.331526e+00,1.845541e+00
1.223073e+00,2.013667e-01
4.796884e+00,1.567967e+00
3.654485e+00,1.295955e+00
5.298214e+00,1.667370e+00
6.659710e+00,1.896076e+00
9.191905e+00,2.218323e+00
3.611142e+00,1.284024e+00
1.712167e+00,5.377598e-01
6.500257e+00,1.871842e+00
3.553455e+00,1.267920e+00
9.004355e+00,2.197708e+00
4.596153e+00,1.525220e+00
9.917839e+00,2.294335e+00
1.022910e+00,2.265114e-02
2.921366e+00,1.072051e+00
1.456050e+00,3.757272e-01
3.449520e+00,1.238235e+00
5.515324e+00,1.707530e+00
7.741175e+00,2.046553e+00
8.557209e+00,2.146774e+00
1.217203e+00,1.965556e-01
8.641247e+00,2.156547e+00
2.677509e+00,9.848869e-01
3.052943e+00,1.116106e+00
2.411443e+00,8.802252e-01
3.461733e+00,1.241769e+00
3.280418e+00,1.187971e+00
2.649161e+00,9.742429e-01
2.224189e+00,7.993922e-01
4.079148e+00,1.405888e+00
4.834093e+00,1.575693e+00
8.061538e+00,2.087104e+00
5.743020e+00,1.747985e+00
5.712580e+00,1.742671e+00
9.583563e+00,2.260049e+00
8.938266e+00,2.190342e+00
4.472705e+00,1.497993e+00
7.890138e+00,2.065614e+00
3.406617e+00,1.225720e+00
8.252140e+00,2.110473e+00
6.916959e+00,1.933976e+00
2.161672e+00,7.708822e-01
9.173331e+00,2.216300e+00
5.686759e+00,1.738140e+00
9.887208e+00,2.291242e+00
1.899432e+00,6.415547e-01
5.150850e+00,1.639162e+00
4.093869e+00,1.409491e+00
9.251234e+00,2.224757e+00
4.390921e+00,1.479539e+00
7.554406e+00,2.022131e+00
5.853355e+00,1.767015e+00
2.082145e+00,7.333986e-01
3.144629e+00,1.145696e+00
5.507940e+00,1.706191e+00
8.834070e+00,2.178616e+00
4.694158e+00,1.546319e+00
8.827476e+00,2.177869e+00
8.075527e+00,2.088838e+00
5.238364e+00,1.656009e+00
6.087690e+00,1.806269e+00
9.353790e+00,2.235782e+00
4.376865e+00,1.476333e+00
7.501457e+00,2.015097e+00
7.379187e+00,1.998663e+00
8.368769e+00,2.124507e+00
7.080665e+00,1.957368e+00
6.322750e+00,1.844154e+00
6.068255e+00,1.803071e+00
1.916145e+00,6.503153e-01
2.493281e+00,9.135994e-01
7.573944e+00,2.024714e+00
7.627958e+00,2.031820e+00
1.719093e+00,5.417966e-01
9.303107e+00,2.230348e+00
8.229801e+00,2.107762e+00
6.470377e+00,1.867234e+00
2.079331e+00,7.320461e-01
4.090124e+00,1.408575e+00
6.303609e+00,1.841122e+00
4.206531e+00,1.436638e+00
8.973567e+00,2.194283e+00
4.697735e+00,1.547080e+00
6.314901e+00,1.842912e+00
4.196970e+00,1.434363e+00
8.268693e+00,2.112477e+00
6.450564e+00,1.864167e+00
6.404737e+00,1.857038e+00
4.427022e+00,1.487727e+00
4.137123e+00,1.420001e+00
9.195000e+00,2.218660e+00
2.849061e+00,1.046990e+00
6.827564e+00,1.920968e+00
8.526404e+00,2.143168e+00
4.952436e+00,1.599880e+00
5.762764e+00,1.751417e+00
6.846355e+00,1.923716e+00
2.799205e+00,1.029336e+00
8.137907e+00,2.096533e+00
8.357861e+00,2.123203e+00
1.865279e+00,6.234105e-01
3.477114e+00,1.246203e+00
5.701383e+00,1.740709e+00
4.798425e+00,1.568288e+00
4.930673e+00,1.595475e+00
7.068412e+00,1.955636e+00
7.623574e+00,2.031245e+00
4.783522e+00,1.565177e+00
2.111331e+00,7.473187e-01
2.284930e+00,8.263356e-01
8.565643e+00,2.147759e+00
5.549904e+00,1.713781e+00
4.571568e+00,1.519856e+00
2.534390e+00,9.299531e-01
9.277088e+00,2.227548e+00
5.068434e+00,1.623032e+00
2.390731e+00,8.715992e-01
6.600345e+00,1.887122e+00
4.149006e+00,1.422869e+00
7.785231e+00,2.052229e+00
5.927699e+00,1.779636e+00
6.020097e+00,1.795103e+00
9.670073e+00,2.269036e+00
6.760436e+00,1.911087e+00
3.270866e+00,1.185055e+00
3.329903e+00,1.202943e+00
6.462275e+00,1.865981e+00
8.698513e+00,2.163152e+00
4.140331e+00,1.420776e+00
5.326532e+00,1.672700e+00
9.849688e+00,2.287440e+00
8.976445e+00,2.194604e+00
8.411763e+00,2.129631e+00
7.985580e+00,2.077637e+00
6.734148e+00,1.907191e+00
7.723021e+00,2.044206e+00
6.054443e+00,1.800792e+00
8.234496e+00,2.108332e+00
6.257291e+00,1.833747e+00
4.197916e+00,1.434588e+00
1.851701e+00,6.161048e-01
2.330554e+00,8.461060e-01
4.325583e+00,1.464547e+00
4.838677e+00,1.576641e+00
8.328765e+00,2.119715e+00
4.338278e+00,1.467477e+00
1.249224e+00,2.225229e-01
4.519400e+00,1.508379e+00
8.457786e+00,2.135087e+00
3.902150e+00,1.361528e+00
8.552063e+00,2.146173e+00
7.137335e+00,1.965339e+00
5.923544e+00,1.778935e+00
3.956152e+00,1.375272e+00
7.146624e+00,1.966640e+00
5.554455e+00,1.714600e+00
4.770172e+00,1.562382e+00
5.339344e+00,1.675103e+00
8.754613e+00,2.169581e+00
1.986234e+00,6.862403e-01
2.849420e+00,1.047115e+00
3.896426e+00,1.360060e+00
7.314915e+00,1.989915e+00
2.265366e+00,8.177364e-01
2.622835e+00,9.642559e-01
7.329340e+00,1.991885e+00
5.239448e+00,1.656216e+00
9.456919e+00,2.246747e+00
1.711977e+00,5.376486e-01
1.594243e+00,4.663988e-01
1.381972e+00,3.235111e-01
3.762570e+00,1.325102e+00
8.196449e+00,2.103701e+00
6.956545e+00,1.939683e+00
2.362377e+00,8.596682e-01
5.231694e+00,1.654735e+00
5.873904e+00,1.770520e+00
1.301596e+00,2.635915e-01
2.639394e+00,9.705493e-01
3.207813e+00,1.165589e+00
1.193822e+00,1.771597e-01
6.463898e+00,1.866233e+00
6.923956e+00,1.934987e+00
4.884664e+00,1.586100e+00
6.899255e+00,1.931413e+00
8.036717e+00,2.084021e+00
1.611166e+00,4.769582e-01
9.397094e+00,2.240401e+00
5.671660e+00,1.735482e+00
4.913399e+00,1.591966e+00
9.954703e+00,2.298045e+00
9.673756e+00,2.269417e+00
6.973794e+00,1.942159e+00
1.289670e+00,2.543862e-01
7.538569e+00,2.020032e+00
4.862365e+00,1.581525e+00
7.363067e+00,1.996477e+00
5.461002e+00,1.697632e+00
2.572071e+00,9.447116e-01
9.501999e+00,2.251502e+00
9.339939e+00,2.234300e+00
9.378026e+00,2.238369e+00
9.478459e+00,2.249022e+00
5.045763e+00,1.618549e+00
2.905551e+00,1.066623e+00
6.686931e+00,1.900155e+00
4.363544e+00,1.473285e+00
3.295274e+00,1.192489e+00
8.717711e+00,2.165357e+00
7.310411e+00,1.989299e+00
7.579816e+00,2.025489e+00
7.631527e+00,2.032288e+00
2.975322e+00,1.090352e+00
3.108141e+00,1.134025e+00
3.765805e+00,1.325962e+00
8.895581e+00,2.185555e+00
7.243544e+00,1.980111e+00
3.102580e+00,1.132234e+00
3.280649e+00,1.188041e+00
5.341287e+00,1.675467e+00
4.301824e+00,1.459039e+00
1.742463e+00,5.552998e-01
6.612102e+00,1.888902e+00
6.408061e+00,1.857557e+00
3.207394e+00,1.165459e+00
1.192212e+00,1.758105e-01
4.756605e+00,1.559534e+00
7.258027e+00,1.982108e+00
3.066955e+00,1.120685e+00
1.312759e+00,2.721311e-01
8.325677e+00,2.119344e+00
4.932063e+00,1.595757e+00
6.378220e+00,1.852889e+00
1.228501e+00,2.057948e-01
2.772216e+00,1.019647e+00
8.796428e+00,2.174346e+00
9.131512e+00,2.211731e+00
6.554902e+00,1.880213e+00
1.530256e+00,4.254347e-01
6.189363e+00,1.822832e+00
2.844056e+00,1.045231e+00
9.664616e+00,2.268471e+00
2.322826e+00,8.427847e-01
3.252259e+00,1.179350e+00
1.507676e+00,4.105691e-01
3.877438e+00,1.355175e+00
5.990658e+00,1.790201e+00
8.401636e+00,2.128426e+00
6.827514e+00,1.920961e+00
8.127569e+00,2.095262e+00
5.633093e+00,1.728659e+00
2.241710e+00,8.072388e-01
6.884167e+00,1.929224e+00
4.323140e+00,1.463982e+00
3.569205e+00,1.272343e+00
2.627075e+00,9.658709e-01
2.126462e+00,7.544595e-01
6.769489e+00,1.912426e+00
2.931442e+00,1.075494e+00
2.062628e+00,7.239808e-01
3.813329e+00,1.338503e+00
6.492674e+00,1.870675e+00
3.083877e+00,1.126188e+00
6.904993e+00,1.932245e+00
1.721648e+00,5.432817e-01
7.877760e+00,2.064044e+00
1.553727e+00,4.406565e-01
4.916515e+00,1.592600e+00
5.855792e+00,1.767431e+00
1.882304e+00,6.324963e-01
4.548081e+00,1.514705e+00
6.965744e+00,1.941004e+00
4.520040e+00,1.508521e+00
7.325026e+00,1.991297e+00
9.702137e+00,2.272346e+00
8.109731e+00,2.093065e+00
5.102300e+00,1.629691e+00
8.619025e+00,2.153972e+00
4.386120e+00,1.478445e+00
3.525410e+00,1.259997e+00
6.437562e+00,1.862150e+00
1.090531e+00,8.666449e-02
1.229423e+00,2.065451e-01
4.321963e+00,1.463710e+00
2.652898e+00,9.756528e-01
1.857654e+00,6.193143e-01
5.154938e+00,1.639955e+00
9.254715e+00,2.225133e+00
1.718567e+00,5.414910e-01
6.648118e+00,1.894334e+00
4.852561e+00,1.579507e+00
8.263650e+00,2.111866e+00
4.243015e+00,1.445274e+00
2.065486e+00,7.253655e-01
1.174496e+00,1.608393e-01
3.333304e+00,1.203964e+00
5.177770e+00,1.644374e+00
6.360752e+00,1.850147e+00
7.446148e+00,2.007697e+00
8.605436e+00,2.152394e+00
7.920120e+00,2.069406e+00
2.535166e+00,9.302590e-01
2.443947e+00,8.936143e-01
7.776511e+00,2.051108e+00
8.694106e+00,2.162645e+00
2.364078e+00,8.603882e-01
4.296310e+00,1.457757e+00
3.763430e+00,1.325331e+00
6.838062e+00,1.922504e+00
1.700243e+00,5.307710e-01
9.692906e+00,2.271394e+00
5.906009e+00,1.775970e+00
4.806825e+00,1.570037e+00
2.994280e+00,1.096704e+00
2.714465e+00,9.985949e-01
5.178868e+00,1.644587e+00
6.814256e+00,1.919017e+00
6.967184e+00,1.941211e+00
4.520925e+00,1.508717e+00
2.466618e+00,9.028479e-01
6.935067e+00,1.936591e+00
8.438815e+00,2.132842e+00
5.923397e+00,1.778910e+00
6.388308e+00,1.854469e+00
3.575459e+00,1.274094e+00
9.892435e+00,2.291770e+00
7.413956e+00,2.003364e+00
7.247870e+00,1.980708e+00
9.084369e+00,2.206555e+00
4.920285e+00,1.593366e+00
5.708127e+00,1.741891e+00
2.952056e+00,1.082502e+00
5.980151e+00,1.788446e+00
6.324735e+00,1.844468e+00
6.138407e+00,1.814565e+00
9.223218e+00,2.221724e+00
6.100315e+00,1.808340e+00
1.654328e+00,5.033948e-01
6.961238e+00,1.940357e+00
5.141776e+00,1.637399e+00
1.319792e+00,2.774739e-01
8.382072e+00,2.126095e+00
8.886293e+00,2.184510e+00
5.834069e+00,1.763715e+00
6.628748e+00,1.891416e+00
1.593250e+00,4.657758e-01
5.544360e+00,1.712781e+00
3.649573e+00,1.294610e+00
8.926469e+00,2.189021e+00
6.938623e+00,1.937103e+00
4.701848e+00,1.547956e+00
6.962646e+00,1.940560e+00
3.043978e+00,1.113165e+00
4.071522e+00,1.404017e+00
1.295614e+00,2.589844e-01
4.956502e+00,1.600700e+00
8.713962e+00,2.164927e+00
9.077573e+00,2.205807e+00
4.488949e+00,1.501619e+00
4.885441e+00,1.586260e+00
7.469142e+00,2.010780e+00
4.160160e+00,1.425553e+00
4.382199e+00,1.477551e+00
4.457672e+00,1.494627e+00
8.552759e+00,2.146254e+00
5.252026e+00,1.658614e+00
6.857336e+00,1.925319e+00
3.666827e+00,1.299327e+00
8.060381e+00,2.086961e+00
3.438891e+00,1.235149e+00
5.769288e+00,1.752549e+00
8.807370e+00,2.175589e+00
3.207863e+00,1.165605e+00
9.620240e+00,2.263869e+00
9.172047e+00,2.216160e+00
4.572596e+00,1.520081e+00
2.832918e+00,1.041307e+00
5.379248e+00,1.682549e+00
3.343635e+00,1.207058e+00
7.676818e+00,2.038205e+00
9.918906e+00,2.294443e+00
